Time,Status_HB,Status_LB,LUP_cnt,P1V5,P3V3,P5V,N5V,P8V,P12V,P1I5,P3I3,P5I,N5I,P8I,P12I,TE,TS1,TS2,Checksum,CMD_exec_cnt,ICU_err_cnt,Last_cmd,Last_err,HK_req_cnt,sync_count
20160816T232012.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232015.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232016.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160818T114446.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160818T114444.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232844.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232844.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232014.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232844.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160820T215452.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160820T231140.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T234302.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T234320.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160818T114444.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232014.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232844.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232844.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160818T114444.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232844.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160818T114444.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232014.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232844.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160821T223940.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160821T235628.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T234850.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T234908.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232014.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160818T114444.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160818T114444.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232014.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160818T114444.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232844.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160822T143524.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160822T155212.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232846.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T235252.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T235310.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160818T114444.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160818T114444.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232844.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232014.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160818T114444.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232844.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232844.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232844.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232844.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232014.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160818T114444.318868,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160818T114444.318868,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232014.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160817T000000.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232012.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160818T114444.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232844.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232014.295430,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160816T232844.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160824T095804.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
20160824T111452.287618,0,0,1,0,0,1,0,22290,0,1,0,22291,256,0,0,256,0,0,0,0,1,0,0,87,20
