Time,Peregrine_Lock,Sensor_Temp_A,Sensor_Temp_B,Sensor_Temp_Duty_Cycle,Laser_Temp_A,Laser_Temp_B,Laser_Temp_Duty_Cycle,Laser_Current,Laser_Current_Zero_Cross,Microwave_Ref,Microwave_Ref_Zero_Cross,Zeeman_Freq_Zero_Cross,PCB_Temp_A,PCB_Temp_B,Laser_Diode_Voltage,Diode_Optical_Power,P2V4,P3V3,P8V,N8V,P12V,PCB_Temp_C,PCB_Temp_D,PCB_Temp_E,ICU_Checksum,ICU_Command_Count,ICU_Sync_Count
20160816T232012.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232015.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232016.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160818T114446.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160818T114444.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232844.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232844.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232012.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232014.295430,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T232844.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160820T215452.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160820T231140.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T234302.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160816T234320.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
20160818T114444.287618,0,87,5376,0,256,87,5633,0,1,0,0,1,0,22295,0,1,0,22296,256,0,256,256,0,0,0,0,0
