Time,Status_HB,Status_LB,LUP_cnt,P1V5,P3V3,P5V,N5V,P8V,P12V,P1I5,P3I3,P5I,N5I,P8I,P12I,TE,TS1,TS2,Checksum,CMD_exec_cnt,ICU_err_cnt,Last_cmd,Last_err,HK_req_cnt,sync_count
20160816T225629.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225630.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225631.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225632.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225633.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225634.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225635.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225636.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225637.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225638.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225639.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225640.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225641.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225642.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225643.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225644.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225645.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225646.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225647.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225648.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225649.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225650.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225651.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225652.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225653.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225654.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225655.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225656.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225657.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225658.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225659.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225700.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225701.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225702.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225703.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225704.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225705.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225706.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225707.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225708.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225709.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225710.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225711.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225712.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225713.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225714.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225715.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225716.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225717.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225718.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225719.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225720.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225721.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225722.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225723.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225724.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225725.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
20160816T225726.639215,255,15,255,65295,65295,65295,65295,65295,65295,65295,65295,65295,65295,0,0,0,0,0,0,0,0,0,0,0,0
