Time,Delay/Advance Val,ICU packet checksum,ICU command count,sync_pulse_count
20160816T165243.528622,0,0,0,0,
20160816T165243.528622,0,0,0,9,
20160816T165243.528622,
20160816T165243.528622,0,0,0,0,
20160816T165243.528622,0,0,0,0,
20160816T165243.528622,0,0,0,0,
20160816T165243.528622,0,0,0,26,
20160816T165243.528622,
20160816T165243.528622,0,0,0,0,
20160816T165339.528622,0,0,0,0,
