Time,I_FIB,I_FOB,I_FSC,I_P3V3,I_FIBH,I_FOBH,I_FSCH,I_P1V8,Temp,V_P2V4,V_P3V3,V_P12V,V_P8V,V_N8V,V_P5V,V_N5V
20160817T151232.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151233.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151234.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151235.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151236.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151237.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151238.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151239.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151240.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151241.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151242.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151243.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151244.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151245.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151246.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151247.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151248.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151249.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151250.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151251.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151252.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151253.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151254.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151255.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151256.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151257.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151258.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151259.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151300.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151301.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151302.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151303.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151304.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151305.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151306.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151307.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151308.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151309.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151310.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151311.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151312.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151313.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151314.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151315.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151316.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151317.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151318.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151319.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151320.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151321.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151322.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151323.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151324.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151325.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151326.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151327.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151328.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151329.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151330.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151331.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151332.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151333.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151334.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151335.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151336.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151337.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151338.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151339.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151340.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151341.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151342.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151343.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151344.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151345.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151346.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151347.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151348.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151349.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151350.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151351.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151352.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151353.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151354.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151355.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151356.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151357.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151358.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151359.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151400.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151401.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151402.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151403.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151404.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151405.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151406.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151407.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151408.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151409.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151410.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151411.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151412.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151413.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151414.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151415.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151416.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151417.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151418.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151419.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151420.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151421.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151422.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151423.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151424.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151425.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151426.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151427.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151428.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151429.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151430.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151431.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151432.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151433.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151434.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151435.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151436.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151437.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151438.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151439.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151440.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151441.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151442.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151443.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151444.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151445.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151446.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151447.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151448.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151449.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151450.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151451.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151452.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151453.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151454.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151455.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151456.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151457.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151458.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151459.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151500.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151501.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151502.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151503.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151504.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151505.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151506.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151507.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151508.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151509.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151510.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151511.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151512.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151513.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151514.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151515.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151516.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151517.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151518.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151519.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151520.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151521.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151522.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151523.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151524.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151525.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151526.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151527.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151528.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151529.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151530.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151531.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151532.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151533.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151534.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151535.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151536.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151537.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151538.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151539.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151540.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151541.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151542.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151543.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151544.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151545.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151546.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151547.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151548.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151549.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151550.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151551.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151552.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151553.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151554.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151555.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151556.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151557.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151558.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151559.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151600.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151601.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151602.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151603.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151604.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151605.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151606.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151607.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151608.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151609.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151610.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151611.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151612.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151613.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151614.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
20160817T151615.978797,0,63722,61423,0,0,0,0,60143,61184,0,0,0,49384,61231,0,0
