Time,Sensor_Laser,Laser_Micro,Zeeman,Sci_Data_ID,Sci_Data,Timestamp
20160817T175411.597356,98,98,98,98,77666,77666
20160817T175411.605169,99,99,99,99,77667,77667
20160817T175411.612981,100,100,100,100,77668,77668
20160817T175411.620793,101,101,101,101,77669,77669
20160817T175411.628606,102,102,102,102,77670,77670
20160817T175411.636419,103,103,103,103,77671,77671
20160817T175411.644231,104,104,104,104,77672,77672
20160817T175411.652043,105,105,105,105,77673,77673
20160817T175411.659856,106,106,106,106,77674,77674
20160817T175411.667669,107,107,107,107,77675,77675
20160817T175411.675481,108,108,108,108,77676,77676
20160817T175411.683293,109,109,109,109,77677,77677
20160817T175411.691106,110,110,110,110,77678,77678
20160817T175411.698919,111,111,111,111,77679,77679
20160817T175411.706731,112,112,112,112,77680,77680
20160817T175411.714543,113,113,113,113,77681,77681
20160817T175411.722356,114,114,114,114,77682,77682
20160817T175411.730169,115,115,115,115,77683,77683
20160817T175411.737981,116,116,116,116,77684,77684
20160817T175411.745793,117,117,117,117,77685,77685
20160817T175411.753606,118,118,118,118,77686,77686
20160817T175411.761419,119,119,119,119,77687,77687
20160817T175411.769231,120,120,120,120,77688,77688
20160817T175411.777043,121,121,121,121,77689,77689
20160817T175411.784856,122,122,122,122,77690,77690
20160817T175411.792669,123,123,123,123,77691,77691
20160817T175411.800481,124,124,124,124,77692,77692
20160817T175411.808293,125,125,125,125,77693,77693
20160817T175411.816106,126,126,126,126,77694,77694
20160817T175411.823919,127,127,127,127,77695,77695
20160817T175411.831731,128,128,128,128,77696,77696
20160817T175411.839543,129,129,129,129,77697,77697
20160817T175411.847356,130,130,130,130,77698,77698
20160817T175411.855169,131,131,131,131,77699,77699
20160817T175411.862981,132,132,132,132,77700,77700
20160817T175411.870793,133,133,133,133,77701,77701
20160817T175411.878606,134,134,134,134,77702,77702
20160817T175411.886419,135,135,135,135,77703,77703
20160817T175411.894231,136,136,136,136,77704,77704
20160817T175411.902043,137,137,137,137,77705,77705
20160817T175411.909856,138,138,138,138,77706,77706
20160817T175411.917669,139,139,139,139,77707,77707
20160817T175411.925481,140,140,140,140,77708,77708
20160817T175411.933293,141,141,141,141,77709,77709
20160817T175411.941106,142,142,142,142,77710,77710
20160817T175411.948919,143,143,143,143,77711,77711
20160817T175411.956731,144,144,144,144,77712,77712
20160817T175411.964543,145,145,145,145,77713,77713
20160817T175411.972356,146,146,146,146,77714,77714
20160817T175411.980169,147,147,147,147,77715,77715
20160817T175411.987981,148,148,148,148,77716,77716
20160817T175411.995793,149,149,149,149,77717,77717
20160817T175412.003606,150,150,150,150,77718,77718
20160817T175412.011419,151,151,151,151,77719,77719
20160817T175412.019231,152,152,152,152,77720,77720
20160817T175412.027043,153,153,153,153,77721,77721
20160817T175412.034856,154,154,154,154,77722,77722
20160817T175412.042669,155,155,155,155,77723,77723
20160817T175412.050481,156,156,156,156,77724,77724
20160817T175412.058293,157,157,157,157,77725,77725
20160817T175412.066106,158,158,158,158,77726,77726
20160817T175412.073919,159,159,159,159,77727,77727
20160817T175412.081731,160,160,160,160,77728,77728
20160817T175412.089543,161,161,161,161,77729,77729
20160817T175412.097356,162,162,162,162,77730,77730
20160817T175412.105169,163,163,163,163,77731,77731
20160817T175412.112981,164,164,164,164,77732,77732
20160817T175412.120793,165,165,165,165,77733,77733
20160817T175412.128606,166,166,166,166,77734,77734
20160817T175412.136419,167,167,167,167,77735,77735
20160817T175412.144231,168,168,168,168,77736,77736
20160817T175412.152043,169,169,169,169,77737,77737
20160817T175412.159856,170,170,170,170,77738,77738
20160817T175412.167669,171,171,171,171,77739,77739
20160817T175412.175481,172,172,172,172,77740,77740
20160817T175412.183293,173,173,173,173,77741,77741
20160817T175412.191106,174,174,174,174,77742,77742
20160817T175412.198919,175,175,175,175,77743,77743
20160817T175412.206731,176,176,176,176,77744,77744
20160817T175412.214543,177,177,177,177,77745,77745
20160817T175412.222356,178,178,178,178,77746,77746
20160817T175412.230169,179,179,179,179,77747,77747
20160817T175412.237981,180,180,180,180,77748,77748
20160817T175412.245793,181,181,181,181,77749,77749
20160817T175412.253606,182,182,182,182,77750,77750
20160817T175412.261419,183,183,183,183,77751,77751
20160817T175412.269231,184,184,184,184,77752,77752
20160817T175412.277043,185,185,185,185,77753,77753
20160817T175412.284856,186,186,186,186,77754,77754
20160817T175412.292669,187,187,187,187,77755,77755
20160817T175412.300481,188,188,188,188,77756,77756
20160817T175412.308293,189,189,189,189,77757,77757
20160817T175412.316106,190,190,190,190,77758,77758
20160817T175412.323919,191,191,191,191,77759,77759
20160817T175412.331731,192,192,192,192,77760,77760
20160817T175412.339543,193,193,193,193,77761,77761
20160817T175412.347356,194,194,194,194,77762,77762
20160817T175412.355169,195,195,195,195,77763,77763
20160817T175412.362981,196,196,196,196,77764,77764
20160817T175412.370793,197,197,197,197,77765,77765
20160817T175412.378606,198,198,198,198,77766,77766
20160817T175412.386419,199,199,199,199,77767,77767
20160817T175412.394231,200,200,200,200,77768,77768
20160817T175412.402043,201,201,201,201,77769,77769
20160817T175412.409856,202,202,202,202,77770,77770
20160817T175412.417669,203,203,203,203,77771,77771
20160817T175412.425481,204,204,204,204,77772,77772
20160817T175412.433293,205,205,205,205,77773,77773
20160817T175412.441106,206,206,206,206,77774,77774
20160817T175412.448919,207,207,207,207,77775,77775
20160817T175412.456731,208,208,208,208,77776,77776
20160817T175412.464543,209,209,209,209,77777,77777
20160817T175412.472356,210,210,210,210,77778,77778
20160817T175412.480169,211,211,211,211,77779,77779
20160817T175412.487981,212,212,212,212,77780,77780
20160817T175412.495793,213,213,213,213,77781,77781
20160817T175412.503606,214,214,214,214,77782,77782
20160817T175412.511419,215,215,215,215,77783,77783
20160817T175412.519231,216,216,216,216,77784,77784
20160817T175412.527043,217,217,217,217,77785,77785
20160817T175412.534856,218,218,218,218,77786,77786
20160817T175412.542669,219,219,219,219,77787,77787
20160817T175412.550481,220,220,220,220,77788,77788
20160817T175412.558293,221,221,221,221,77789,77789
20160817T175412.566106,222,222,222,222,77790,77790
20160817T175412.573919,223,223,223,223,77791,77791
20160817T175412.581731,224,224,224,224,77792,77792
20160817T175412.589543,225,225,225,225,77793,77793
20160817T175412.597356,226,226,226,226,77794,77794
20160817T175412.605169,227,227,227,227,77795,77795
20160817T175412.612981,228,228,228,228,77796,77796
20160817T175412.620793,229,229,229,229,77797,77797
20160817T175412.628606,230,230,230,230,77798,77798
20160817T175412.636419,231,231,231,231,77799,77799
20160817T175412.644231,232,232,232,232,77800,77800
20160817T175412.652043,233,233,233,233,77801,77801
20160817T175412.659856,234,234,234,234,77802,77802
20160817T175412.667669,235,235,235,235,77803,77803
20160817T175412.675481,236,236,236,236,77804,77804
20160817T175412.683293,237,237,237,237,77805,77805
20160817T175412.691106,238,238,238,238,77806,77806
20160817T175412.698919,239,239,239,239,77807,77807
20160817T175412.706731,240,240,240,240,77808,77808
20160817T175412.714543,241,241,241,241,77809,77809
20160817T175412.722356,242,242,242,242,77810,77810
20160817T175412.730169,243,243,243,243,77811,77811
20160817T175412.737981,244,244,244,244,77812,77812
20160817T175412.745793,245,245,245,245,77813,77813
20160817T175412.753606,246,246,246,246,77814,77814
20160817T175412.761419,247,247,247,247,77815,77815
20160817T175412.769231,248,248,248,248,77816,77816
20160817T175412.777043,249,249,249,249,77817,77817
20160817T175412.784856,250,250,250,250,77818,77818
20160817T175412.792669,251,251,251,251,77819,77819
20160817T175412.800481,252,252,252,252,77820,77820
20160817T175412.808293,253,253,253,253,77821,77821
20160817T175412.816106,254,254,254,254,77822,77822
20160817T175412.823919,255,255,255,255,77823,77823
20160817T175412.831731,0,0,0,0,77824,77824
20160817T175412.839543,1,1,1,1,77825,77825
20160817T175412.847356,2,2,2,2,77826,77826
20160817T175412.855169,3,3,3,3,77827,77827
20160817T175412.862981,4,4,4,4,77828,77828
20160817T175412.870793,5,5,5,5,77829,77829
20160817T175412.878606,6,6,6,6,77830,77830
20160817T175412.886419,7,7,7,7,77831,77831
20160817T175412.894231,8,8,8,8,77832,77832
20160817T175412.902043,9,9,9,9,77833,77833
20160817T175412.909856,10,10,10,10,77834,77834
20160817T175412.917669,11,11,11,11,77835,77835
20160817T175412.925481,12,12,12,12,77836,77836
20160817T175412.933293,13,13,13,13,77837,77837
20160817T175412.941106,14,14,14,14,77838,77838
20160817T175412.948919,15,15,15,15,77839,77839
20160817T175412.956731,16,16,16,16,77840,77840
20160817T175412.964543,17,17,17,17,77841,77841
20160817T175412.972356,18,18,18,18,77842,77842
20160817T175412.980169,19,19,19,19,77843,77843
20160817T175412.987981,20,20,20,20,77844,77844
20160817T175412.995793,21,21,21,21,77845,77845
20160817T175413.003606,22,22,22,22,77846,77846
20160817T175413.011419,23,23,23,23,77847,77847
20160817T175413.019231,24,24,24,24,77848,77848
20160817T175413.027043,25,25,25,25,77849,77849
20160817T175413.034856,26,26,26,26,77850,77850
20160817T175413.042669,27,27,27,27,77851,77851
20160817T175413.050481,28,28,28,28,77852,77852
20160817T175413.058293,29,29,29,29,77853,77853
20160817T175413.066106,30,30,30,30,77854,77854
20160817T175413.073919,31,31,31,31,77855,77855
20160817T175413.081731,32,32,32,32,77856,77856
20160817T175413.089543,33,33,33,33,77857,77857
20160817T175413.097356,34,34,34,34,77858,77858
20160817T175413.105169,35,35,35,35,77859,77859
20160817T175413.112981,36,36,36,36,77860,77860
20160817T175413.120793,37,37,37,37,77861,77861
20160817T175413.128606,38,38,38,38,77862,77862
20160817T175413.136419,39,39,39,39,77863,77863
20160817T175413.144231,40,40,40,40,77864,77864
20160817T175413.152043,41,41,41,41,77865,77865
20160817T175413.159856,42,42,42,42,77866,77866
20160817T175413.167669,43,43,43,43,77867,77867
20160817T175413.175481,44,44,44,44,77868,77868
20160817T175413.183293,45,45,45,45,77869,77869
20160817T175413.191106,46,46,46,46,77870,77870
20160817T175413.198919,47,47,47,47,77871,77871
20160817T175413.206731,48,48,48,48,77872,77872
20160817T175413.214543,49,49,49,49,77873,77873
20160817T175413.222356,50,50,50,50,77874,77874
20160817T175413.230169,51,51,51,51,77875,77875
20160817T175413.237981,52,52,52,52,77876,77876
20160817T175413.245793,53,53,53,53,77877,77877
20160817T175413.253606,54,54,54,54,77878,77878
20160817T175413.261419,55,55,55,55,77879,77879
20160817T175413.269231,56,56,56,56,77880,77880
20160817T175413.277043,57,57,57,57,77881,77881
20160817T175413.284856,58,58,58,58,77882,77882
20160817T175413.292669,59,59,59,59,77883,77883
20160817T175413.300481,60,60,60,60,77884,77884
20160817T175413.308293,61,61,61,61,77885,77885
20160817T175413.316106,62,62,62,62,77886,77886
20160817T175413.323919,63,63,63,63,77887,77887
20160817T175413.331731,64,64,64,64,77888,77888
20160817T175413.339543,65,65,65,65,77889,77889
20160817T175413.347356,66,66,66,66,77890,77890
20160817T175413.355169,67,67,67,67,77891,77891
20160817T175413.362981,68,68,68,68,77892,77892
20160817T175413.370793,69,69,69,69,77893,77893
20160817T175413.378606,70,70,70,70,77894,77894
20160817T175413.386419,71,71,71,71,77895,77895
20160817T175413.394231,72,72,72,72,77896,77896
20160817T175413.402043,73,73,73,73,77897,77897
20160817T175413.409856,74,74,74,74,77898,77898
20160817T175413.417669,75,75,75,75,77899,77899
20160817T175413.425481,76,76,76,76,77900,77900
20160817T175413.433293,77,77,77,77,77901,77901
20160817T175413.441106,78,78,78,78,77902,77902
20160817T175413.448919,79,79,79,79,77903,77903
20160817T175413.456731,80,80,80,80,77904,77904
20160817T175413.464543,81,81,81,81,77905,77905
20160817T175413.472356,82,82,82,82,77906,77906
20160817T175413.480169,83,83,83,83,77907,77907
20160817T175413.487981,84,84,84,84,77908,77908
20160817T175413.495793,85,85,85,85,77909,77909
20160817T175413.503606,86,86,86,86,77910,77910
20160817T175413.511419,87,87,87,87,77911,77911
20160817T175413.519231,88,88,88,88,77912,77912
20160817T175413.527043,89,89,89,89,77913,77913
20160817T175413.534856,90,90,90,90,77914,77914
20160817T175413.542669,91,91,91,91,77915,77915
20160817T175413.550481,92,92,92,92,77916,77916
20160817T175413.558293,93,93,93,93,77917,77917
20160817T175413.566106,94,94,94,94,77918,77918
20160817T175413.573919,95,95,95,95,77919,77919
20160817T175413.581731,96,96,96,96,77920,77920
20160817T175413.589543,97,97,97,97,77921,77921
20160817T175413.597356,98,98,98,98,77922,77922
20160817T175413.605169,99,99,99,99,77923,77923
20160817T175413.612981,100,100,100,100,77924,77924
20160817T175413.620793,101,101,101,101,77925,77925
20160817T175413.628606,102,102,102,102,77926,77926
20160817T175413.636419,103,103,103,103,77927,77927
20160817T175413.644231,104,104,104,104,77928,77928
20160817T175413.652043,105,105,105,105,77929,77929
20160817T175413.659856,106,106,106,106,77930,77930
20160817T175413.667669,107,107,107,107,77931,77931
20160817T175413.675481,108,108,108,108,77932,77932
20160817T175413.683293,109,109,109,109,77933,77933
20160817T175413.691106,110,110,110,110,77934,77934
20160817T175413.698919,111,111,111,111,77935,77935
20160817T175413.706731,112,112,112,112,77936,77936
20160817T175413.714543,113,113,113,113,77937,77937
20160817T175413.722356,114,114,114,114,77938,77938
20160817T175413.730169,115,115,115,115,77939,77939
20160817T175413.737981,116,116,116,116,77940,77940
20160817T175413.745793,117,117,117,117,77941,77941
20160817T175413.753606,118,118,118,118,77942,77942
20160817T175413.761419,119,119,119,119,77943,77943
20160817T175413.769231,120,120,120,120,77944,77944
20160817T175413.777043,121,121,121,121,77945,77945
20160817T175413.784856,122,122,122,122,77946,77946
20160817T175413.792669,123,123,123,123,77947,77947
20160817T175413.800481,124,124,124,124,77948,77948
20160817T175413.808293,125,125,125,125,77949,77949
20160817T175413.816106,126,126,126,126,77950,77950
20160817T175413.823919,127,127,127,127,77951,77951
20160817T175413.831731,128,128,128,128,77952,77952
20160817T175413.839543,129,129,129,129,77953,77953
20160817T175413.847356,130,130,130,130,77954,77954
20160817T175413.855169,131,131,131,131,77955,77955
20160817T175413.862981,132,132,132,132,77956,77956
20160817T175413.870793,133,133,133,133,77957,77957
20160817T175413.878606,134,134,134,134,77958,77958
20160817T175413.886419,135,135,135,135,77959,77959
20160817T175413.894231,136,136,136,136,77960,77960
20160817T175413.902043,137,137,137,137,77961,77961
20160817T175413.909856,138,138,138,138,77962,77962
20160817T175413.917669,139,139,139,139,77963,77963
20160817T175413.925481,140,140,140,140,77964,77964
20160817T175413.933293,141,141,141,141,77965,77965
20160817T175413.941106,142,142,142,142,77966,77966
20160817T175413.948919,143,143,143,143,77967,77967
20160817T175413.956731,144,144,144,144,77968,77968
20160817T175413.964543,145,145,145,145,77969,77969
20160817T175413.972356,146,146,146,146,77970,77970
20160817T175413.980169,147,147,147,147,77971,77971
20160817T175413.987981,148,148,148,148,77972,77972
20160817T175413.995793,149,149,149,149,77973,77973
20160817T175414.003606,150,150,150,150,77974,77974
20160817T175414.011419,151,151,151,151,77975,77975
20160817T175414.019231,152,152,152,152,77976,77976
20160817T175414.027043,153,153,153,153,77977,77977
20160817T175414.034856,154,154,154,154,77978,77978
20160817T175414.042669,155,155,155,155,77979,77979
20160817T175414.050481,156,156,156,156,77980,77980
20160817T175414.058293,157,157,157,157,77981,77981
20160817T175414.066106,158,158,158,158,77982,77982
20160817T175414.073919,159,159,159,159,77983,77983
20160817T175414.081731,160,160,160,160,77984,77984
20160817T175414.089543,161,161,161,161,77985,77985
20160817T175414.097356,162,162,162,162,77986,77986
20160817T175414.105169,163,163,163,163,77987,77987
20160817T175414.112981,164,164,164,164,77988,77988
20160817T175414.120793,165,165,165,165,77989,77989
20160817T175414.128606,166,166,166,166,77990,77990
20160817T175414.136419,167,167,167,167,77991,77991
20160817T175414.144231,168,168,168,168,77992,77992
20160817T175414.152043,169,169,169,169,77993,77993
20160817T175414.159856,170,170,170,170,77994,77994
20160817T175414.167669,171,171,171,171,77995,77995
20160817T175414.175481,172,172,172,172,77996,77996
20160817T175414.183293,173,173,173,173,77997,77997
20160817T175414.191106,174,174,174,174,77998,77998
20160817T175414.198919,175,175,175,175,77999,77999
20160817T175414.206731,176,176,176,176,78000,78000
20160817T175414.214543,177,177,177,177,78001,78001
20160817T175414.222356,178,178,178,178,78002,78002
20160817T175414.230169,179,179,179,179,78003,78003
20160817T175414.237981,180,180,180,180,78004,78004
20160817T175414.245793,181,181,181,181,78005,78005
20160817T175414.253606,182,182,182,182,78006,78006
20160817T175414.261419,183,183,183,183,78007,78007
20160817T175414.269231,184,184,184,184,78008,78008
20160817T175414.277043,185,185,185,185,78009,78009
20160817T175414.284856,186,186,186,186,78010,78010
20160817T175414.292669,187,187,187,187,78011,78011
20160817T175414.300481,188,188,188,188,78012,78012
20160817T175414.308293,189,189,189,189,78013,78013
20160817T175414.316106,190,190,190,190,78014,78014
20160817T175414.323919,191,191,191,191,78015,78015
20160817T175414.331731,192,192,192,192,78016,78016
20160817T175414.339543,193,193,193,193,78017,78017
20160817T175414.347356,194,194,194,194,78018,78018
20160817T175414.355169,195,195,195,195,78019,78019
20160817T175414.362981,196,196,196,196,78020,78020
20160817T175414.370793,197,197,197,197,78021,78021
20160817T175414.378606,198,198,198,198,78022,78022
20160817T175414.386419,199,199,199,199,78023,78023
20160817T175414.394231,200,200,200,200,78024,78024
20160817T175414.402043,201,201,201,201,78025,78025
20160817T175414.409856,202,202,202,202,78026,78026
20160817T175414.417669,203,203,203,203,78027,78027
20160817T175414.425481,204,204,204,204,78028,78028
20160817T175414.433293,205,205,205,205,78029,78029
20160817T175414.441106,206,206,206,206,78030,78030
20160817T175414.448919,207,207,207,207,78031,78031
20160817T175414.456731,208,208,208,208,78032,78032
20160817T175414.464543,209,209,209,209,78033,78033
20160817T175414.472356,210,210,210,210,78034,78034
20160817T175414.480169,211,211,211,211,78035,78035
20160817T175414.487981,212,212,212,212,78036,78036
20160817T175414.495793,213,213,213,213,78037,78037
20160817T175414.503606,214,214,214,214,78038,78038
20160817T175414.511419,215,215,215,215,78039,78039
20160817T175414.519231,216,216,216,216,78040,78040
20160817T175414.527043,217,217,217,217,78041,78041
20160817T175414.534856,218,218,218,218,78042,78042
20160817T175414.542669,219,219,219,219,78043,78043
20160817T175414.550481,220,220,220,220,78044,78044
20160817T175414.558293,221,221,221,221,78045,78045
20160817T175414.566106,222,222,222,222,78046,78046
20160817T175414.573919,223,223,223,223,78047,78047
20160817T175414.581731,224,224,224,224,78048,78048
20160817T175414.589543,225,225,225,225,78049,78049
20160817T175414.597356,226,226,226,226,78050,78050
20160817T175414.605169,227,227,227,227,78051,78051
20160817T175414.612981,228,228,228,228,78052,78052
20160817T175414.620793,229,229,229,229,78053,78053
20160817T175414.628606,230,230,230,230,78054,78054
20160817T175414.636419,231,231,231,231,78055,78055
20160817T175414.644231,232,232,232,232,78056,78056
20160817T175414.652043,233,233,233,233,78057,78057
20160817T175414.659856,234,234,234,234,78058,78058
20160817T175414.667669,235,235,235,235,78059,78059
20160817T175414.675481,236,236,236,236,78060,78060
20160817T175414.683293,237,237,237,237,78061,78061
20160817T175414.691106,238,238,238,238,78062,78062
20160817T175414.698919,239,239,239,239,78063,78063
20160817T175414.706731,240,240,240,240,78064,78064
20160817T175414.714543,241,241,241,241,78065,78065
20160817T175414.722356,242,242,242,242,78066,78066
20160817T175414.730169,243,243,243,243,78067,78067
20160817T175414.737981,244,244,244,244,78068,78068
20160817T175414.745793,245,245,245,245,78069,78069
20160817T175414.753606,246,246,246,246,78070,78070
20160817T175414.761419,247,247,247,247,78071,78071
20160817T175414.769231,248,248,248,248,78072,78072
20160817T175414.777043,249,249,249,249,78073,78073
20160817T175414.784856,250,250,250,250,78074,78074
20160817T175414.792669,251,251,251,251,78075,78075
20160817T175414.800481,252,252,252,252,78076,78076
20160817T175414.808293,253,253,253,253,78077,78077
20160817T175414.816106,254,254,254,254,78078,78078
20160817T175414.823919,255,255,255,255,78079,78079
20160817T175414.831731,0,0,0,0,78080,78080
20160817T175414.839543,1,1,1,1,78081,78081
20160817T175414.847356,2,2,2,2,78082,78082
20160817T175414.855169,3,3,3,3,78083,78083
20160817T175414.862981,4,4,4,4,78084,78084
20160817T175414.870793,5,5,5,5,78085,78085
20160817T175414.878606,6,6,6,6,78086,78086
20160817T175414.886419,7,7,7,7,78087,78087
20160817T175414.894231,8,8,8,8,78088,78088
20160817T175414.902043,9,9,9,9,78089,78089
20160817T175414.909856,10,10,10,10,78090,78090
20160817T175414.917669,11,11,11,11,78091,78091
20160817T175414.925481,12,12,12,12,78092,78092
20160817T175414.933293,13,13,13,13,78093,78093
20160817T175414.941106,14,14,14,14,78094,78094
20160817T175414.948919,15,15,15,15,78095,78095
20160817T175414.956731,16,16,16,16,78096,78096
20160817T175414.964543,17,17,17,17,78097,78097
20160817T175414.972356,18,18,18,18,78098,78098
20160817T175414.980169,19,19,19,19,78099,78099
20160817T175414.987981,20,20,20,20,78100,78100
20160817T175414.995793,21,21,21,21,78101,78101
20160817T175415.003606,22,22,22,22,78102,78102
20160817T175415.011419,23,23,23,23,78103,78103
20160817T175415.019231,24,24,24,24,78104,78104
20160817T175415.027043,25,25,25,25,78105,78105
20160817T175415.034856,26,26,26,26,78106,78106
20160817T175415.042669,27,27,27,27,78107,78107
20160817T175415.050481,28,28,28,28,78108,78108
20160817T175415.058293,29,29,29,29,78109,78109
20160817T175415.066106,30,30,30,30,78110,78110
20160817T175415.073919,31,31,31,31,78111,78111
20160817T175415.081731,32,32,32,32,78112,78112
20160817T175415.089543,33,33,33,33,78113,78113
20160817T175415.097356,34,34,34,34,78114,78114
20160817T175415.105169,35,35,35,35,78115,78115
20160817T175415.112981,36,36,36,36,78116,78116
20160817T175415.120793,37,37,37,37,78117,78117
20160817T175415.128606,38,38,38,38,78118,78118
20160817T175415.136419,39,39,39,39,78119,78119
20160817T175415.144231,40,40,40,40,78120,78120
20160817T175415.152043,41,41,41,41,78121,78121
20160817T175415.159856,42,42,42,42,78122,78122
20160817T175415.167669,43,43,43,43,78123,78123
20160817T175415.175481,44,44,44,44,78124,78124
20160817T175415.183293,45,45,45,45,78125,78125
20160817T175415.191106,46,46,46,46,78126,78126
20160817T175415.198919,47,47,47,47,78127,78127
20160817T175415.206731,48,48,48,48,78128,78128
20160817T175415.214543,49,49,49,49,78129,78129
20160817T175415.222356,50,50,50,50,78130,78130
20160817T175415.230169,51,51,51,51,78131,78131
20160817T175415.237981,52,52,52,52,78132,78132
20160817T175415.245793,53,53,53,53,78133,78133
20160817T175415.253606,54,54,54,54,78134,78134
20160817T175415.261419,55,55,55,55,78135,78135
20160817T175415.269231,56,56,56,56,78136,78136
20160817T175415.277043,57,57,57,57,78137,78137
20160817T175415.284856,58,58,58,58,78138,78138
20160817T175415.292669,59,59,59,59,78139,78139
20160817T175415.300481,60,60,60,60,78140,78140
20160817T175415.308293,61,61,61,61,78141,78141
20160817T175415.316106,62,62,62,62,78142,78142
20160817T175415.323919,63,63,63,63,78143,78143
20160817T175415.331731,64,64,64,64,78144,78144
20160817T175415.339543,65,65,65,65,78145,78145
20160817T175415.347356,66,66,66,66,78146,78146
20160817T175415.355169,67,67,67,67,78147,78147
20160817T175415.362981,68,68,68,68,78148,78148
20160817T175415.370793,69,69,69,69,78149,78149
20160817T175415.378606,70,70,70,70,78150,78150
20160817T175415.386419,71,71,71,71,78151,78151
20160817T175415.394231,72,72,72,72,78152,78152
20160817T175415.402043,73,73,73,73,78153,78153
20160817T175415.409856,74,74,74,74,78154,78154
20160817T175415.417669,75,75,75,75,78155,78155
20160817T175415.425481,76,76,76,76,78156,78156
20160817T175415.433293,77,77,77,77,78157,78157
20160817T175415.441106,78,78,78,78,78158,78158
20160817T175415.448919,79,79,79,79,78159,78159
20160817T175415.456731,80,80,80,80,78160,78160
20160817T175415.464543,81,81,81,81,78161,78161
20160817T175415.472356,82,82,82,82,78162,78162
20160817T175415.480169,83,83,83,83,78163,78163
20160817T175415.487981,84,84,84,84,78164,78164
20160817T175415.495793,85,85,85,85,78165,78165
20160817T175415.503606,86,86,86,86,78166,78166
20160817T175415.511419,87,87,87,87,78167,78167
20160817T175415.519231,88,88,88,88,78168,78168
20160817T175415.527043,89,89,89,89,78169,78169
20160817T175415.534856,90,90,90,90,78170,78170
20160817T175415.542669,91,91,91,91,78171,78171
20160817T175415.550481,92,92,92,92,78172,78172
20160817T175415.558293,93,93,93,93,78173,78173
20160817T175415.566106,94,94,94,94,78174,78174
20160817T175415.573919,95,95,95,95,78175,78175
20160817T175415.581731,96,96,96,96,78176,78176
