Time,I_FIB,I_FOB,I_FSC,I_P3V3,I_FIBH,I_FOBH,I_FSCH,I_P1V8,Temp,V_P2V4,V_P3V3,V_P12V,V_P8V,V_N8V,V_P5V,V_N5V
2016-08-22T14:24:35.703732,0,1333,40965,13728,1333,40960,1333,41221,13729,1333,41216,1333,41477,13730,1333,41472,
2016-08-22T15:00:25.703732,0,1347,13061,17203,1347,13056,1347,13317,17204,1347,13312,1347,13573,17205,1347,13568,
2016-08-30T12:19:35.664669,17216,1347,16384,1347,16645,17217,1347,16640,1347,16901,17218,1347,16896,1347,17157,17219,
