time,status,n_fib,n_fob,n_fsc,x,y,z
20160801-113912,0,0,0,0,10829568,65537,289028
20160801-113912,0,0,0,0,10895104,65537,289028
20160801-113912,0,0,0,0,10960640,65537,289028
20160801-113912,0,0,0,0,65536,65537,0
20160801-113912,0,0,0,0,196608,65537,289028
20160801-113912,0,0,0,0,262144,65537,289028
20160801-113912,0,0,0,0,327680,65537,289028
20160801-113912,0,0,0,0,393216,65537,289028
20160801-113912,0,0,0,0,458752,65537,289028
20160801-113912,0,0,0,0,524288,65537,289028
20160801-113912,0,0,0,0,589824,65537,289028
20160801-113912,0,0,0,0,655360,65537,289028
20160801-113912,0,0,0,0,720896,65537,289028
20160801-113912,0,0,0,0,786432,65537,289028
20160801-113912,0,0,0,0,851968,65537,289028
20160801-113912,0,0,0,0,917504,65537,289028
20160801-113912,0,0,0,0,983040,65537,289028
20160801-113912,0,0,0,0,1048576,65537,289028
20160801-113912,0,0,0,0,1114112,65537,289028
20160801-113912,0,0,0,0,1179648,65537,289028
20160801-113912,0,0,0,0,1245184,65537,289028
20160801-113912,0,0,0,0,1310720,65537,289028
20160801-113912,0,0,0,0,1376256,65537,289028
20160801-113912,0,0,0,0,1441792,65537,289028
20160801-113912,0,0,0,0,1507328,65537,289028
20160801-113912,0,0,0,0,1572864,65537,289028
20160801-113912,0,0,0,0,1638400,65537,289028
20160801-113912,0,0,0,0,1703936,65537,289028
20160801-113912,0,0,0,0,1769472,65537,289028
20160801-113912,0,0,0,0,1835008,65537,289028
20160801-113912,0,0,0,0,1900544,65537,289028
20160801-113912,0,0,0,0,1966080,65537,289028
20160801-113912,0,0,0,0,2031616,65537,289028
20160801-113912,0,0,0,0,2097152,65537,289028
20160801-113912,0,0,0,0,2162688,65537,289028
20160801-113912,0,0,0,0,2228224,65537,289028
20160801-113912,0,0,0,0,2293760,65537,289028
20160801-113912,0,0,0,0,2359296,65537,289028
20160801-113912,0,0,0,0,2424832,65537,289028
20160801-113912,0,0,0,0,2490368,65537,289028
20160801-113912,0,0,0,0,2555904,65537,289028
20160801-113912,0,0,0,0,2621440,65537,289028
20160801-113912,0,0,0,0,2686976,65537,289028
20160801-113912,0,0,0,0,2752512,65537,289028
20160801-113912,0,0,0,0,2818048,65537,289028
20160801-113912,0,0,0,0,2883584,65537,289028
20160801-113912,0,0,0,0,2949120,65537,289028
20160801-113912,0,0,0,0,3014656,65537,289028
20160801-113912,0,0,0,0,3080192,65537,289028
20160801-113912,0,0,0,0,3145728,65537,289028
20160801-113912,0,0,0,0,3211264,65537,289028
20160801-113912,0,0,0,0,3276800,65537,289028
20160801-113912,0,0,0,0,3342336,65537,289028
20160801-113913,0,0,0,0,3407872,65537,289028
20160801-113913,0,0,0,0,3473408,65537,289028
20160801-113913,0,0,0,0,3538944,65537,289028
20160801-113913,0,0,0,0,3604480,65537,289028
20160801-113913,0,0,0,0,3670016,65537,289028
20160801-113913,0,0,0,0,3735552,65537,289028
20160801-113913,0,0,0,0,3801088,65537,289028
20160801-113913,0,0,0,0,3866624,65537,289028
20160801-113913,0,0,0,0,3932160,65537,289028
20160801-113913,0,0,0,0,3997696,65537,289028
20160801-113913,0,0,0,0,4063232,65537,289028
20160801-113913,0,0,0,0,4128768,65537,289028
20160801-113913,0,0,0,0,4194304,65537,289028
20160801-113913,0,0,0,0,4259840,65537,289028
20160801-113913,0,0,0,0,4325376,65537,289028
20160801-113913,0,0,0,0,4390912,65537,289028
20160801-113913,0,0,0,0,4456448,65537,289028
20160801-113913,0,0,0,0,4521984,65537,289028
20160801-113913,0,0,0,0,4587520,65537,289028
20160801-113913,0,0,0,0,4653056,65537,289028
20160801-113913,0,0,0,0,4718592,65537,289028
20160801-113913,0,0,0,0,4784128,65537,289028
20160801-113913,0,0,0,0,4849664,65537,289028
20160801-113913,0,0,0,0,4915200,65537,289028
20160801-113913,0,0,0,0,4980736,65537,289028
20160801-113913,0,0,0,0,5046272,65537,289028
20160801-113913,0,0,0,0,5111808,65537,289028
20160801-113913,0,0,0,0,5177344,65537,289028
20160801-113913,0,0,0,0,5242880,65537,289028
20160801-113913,0,0,0,0,5308416,65537,289028
20160801-113913,0,0,0,0,5373952,65537,289028
20160801-113913,0,0,0,0,5439488,65537,289028
20160801-113913,0,0,0,0,5505024,65537,289028
20160801-113913,0,0,0,0,5570560,65537,289028
20160801-113913,0,0,0,0,5636096,65537,289028
20160801-113913,0,0,0,0,5701632,65537,289028
20160801-113913,0,0,0,0,5767168,65537,289028
20160801-113913,0,0,0,0,5832704,65537,289028
20160801-113913,0,0,0,0,5898240,65537,289028
20160801-113913,0,0,0,0,5963776,65537,289028
20160801-113913,0,0,0,0,6029312,65537,289028
20160801-113913,0,0,0,0,6094848,65537,289028
20160801-113913,0,0,0,0,6160384,65537,289028
20160801-113913,0,0,0,0,6225920,65537,289284
20160801-113913,0,0,0,0,6291456,65537,289284
20160801-113913,0,0,0,0,6356992,65537,289284
20160801-113913,0,0,0,0,6422528,65537,289284
20160801-113913,0,0,0,0,6488064,65537,289284
20160801-113913,0,0,0,0,6553600,65537,289284
20160801-113913,0,0,0,0,6619136,65537,289284
20160801-113913,0,0,0,0,6684672,65537,289284
20160801-113913,0,0,0,0,6750208,65537,289284
20160801-113913,0,0,0,0,6815744,65537,289284
20160801-113913,0,0,0,0,6881280,65537,289284
