time,status,n_fib,n_fob,n_fsc,x,y,z
20160801 17:16:27.491271,0,1,0,1,11649549,11649549,901645
20160801 17:16:27.499084,0,1,0,1,11715085,11715085,901645
20160801 17:16:27.506896,0,1,0,1,11780621,11780621,901645
20160801 17:16:27.514708,0,1,0,1,11846157,11846157,901645
20160801 17:16:27.522521,0,1,0,1,11911693,11911693,901645
20160801 17:16:27.530334,0,1,0,1,11977229,11977229,901645
20160801 17:16:27.538146,0,1,0,1,12042765,12042765,901645
20160801 17:16:27.545958,0,1,0,1,12108301,12108301,901645
20160801 17:16:27.553771,0,1,0,1,12173837,12173837,901645
20160801 17:16:27.561584,0,1,0,1,12239373,12239373,901645
20160801 17:16:27.569396,0,1,0,1,12304909,12304909,901645
20160801 17:16:27.577208,0,1,0,1,12370445,12370445,901645
20160801 17:16:27.585021,0,1,0,1,12435981,12435981,901645
20160801 17:16:27.592834,0,1,0,1,12501517,12501517,901645
20160801 17:16:27.600646,0,1,0,1,12567053,12567053,901645
20160801 17:16:27.608458,0,1,0,1,12632589,12632589,901645
20160801 17:16:27.616271,0,1,0,1,12698125,12698125,901645
20160801 17:16:27.624084,0,1,0,1,12763661,12763661,901645
20160801 17:16:27.631896,0,1,0,1,12829197,12829197,901645
20160801 17:16:27.639708,0,1,0,1,12894733,12894733,901645
20160801 17:16:27.647521,0,1,0,1,12960269,12960269,901645
20160801 17:16:27.655334,0,1,0,1,13025805,13025805,901645
20160801 17:16:27.663146,0,1,0,1,13091341,13091341,901645
20160801 17:16:27.670958,0,1,0,1,13156877,13156877,901645
20160801 17:16:27.678771,0,1,0,1,13222413,13222413,901645
20160801 17:16:27.686584,0,1,0,1,13287949,13287949,901645
20160801 17:16:27.694396,0,1,0,1,13353485,13353485,901645
20160801 17:16:27.702208,0,1,0,1,13419021,13419021,901645
20160801 17:16:27.710021,0,1,0,1,13484557,13484557,901645
20160801 17:16:27.717834,0,1,0,1,13550093,13550093,901645
20160801 17:16:27.725646,0,1,0,1,13615629,13615629,901645
20160801 17:16:27.733458,0,1,0,1,13681165,13681165,901645
20160801 17:16:27.741271,0,1,0,1,13746701,13746701,901645
20160801 17:16:27.749084,0,1,0,1,13812237,13812237,901645
20160801 17:16:27.756896,0,1,0,1,13877773,13877773,901645
20160801 17:16:27.764708,0,1,0,1,13943309,13943309,901645
20160801 17:16:27.772521,0,1,0,1,14008845,14008845,901645
20160801 17:16:27.780334,0,1,0,1,14074381,14074381,901645
20160801 17:16:27.788146,0,1,0,1,14139917,14139917,901645
20160801 17:16:27.795958,0,1,0,1,14205453,14205453,901645
20160801 17:16:27.803771,0,1,0,1,14270989,14270989,901645
20160801 17:16:27.811584,0,1,0,1,14336525,14336525,901645
20160801 17:16:27.819396,0,1,0,1,14402061,14402061,901645
20160801 17:16:27.827208,0,1,0,1,14467597,14467597,901645
20160801 17:16:27.835021,0,1,0,1,14533133,14533133,901645
20160801 17:16:27.842834,0,1,0,1,14598669,14598669,901645
20160801 17:16:27.850646,0,1,0,1,14664205,14664205,901645
20160801 17:16:27.858458,0,1,0,1,14729741,14729741,901645
20160801 17:16:27.866271,0,1,0,1,14795277,14795277,901645
20160801 17:16:27.874084,0,1,0,1,14860813,14860813,901645
20160801 17:16:27.881896,0,1,0,1,14926349,14926349,901645
20160801 17:16:27.889708,0,1,0,1,14991885,14991885,901645
20160801 17:16:27.897521,0,1,0,1,15057421,15057421,901645
20160801 17:16:27.905334,0,1,0,1,15122957,15122957,901645
20160801 17:16:27.913146,0,1,0,1,15188493,15188493,901645
20160801 17:16:27.920958,0,1,0,1,15254029,15254029,901645
20160801 17:16:27.928771,0,1,0,1,15319565,15319565,901645
20160801 17:16:27.936584,0,1,0,1,15385101,15385101,901645
20160801 17:16:27.944396,0,1,0,1,15450637,15450637,901645
20160801 17:16:27.952208,0,1,0,1,15516173,15516173,901645
20160801 17:16:27.960021,0,1,0,1,15581709,15581709,901645
20160801 17:16:27.967834,0,1,0,1,15647245,15647245,901645
20160801 17:16:27.975646,0,1,0,1,15712781,15712781,901645
20160801 17:16:27.983458,0,1,0,1,15778317,15778317,901645
20160801 17:16:27.991271,0,1,0,1,15843853,15843853,901645
20160801 17:16:27.999084,0,1,0,1,15909389,15909389,901645
20160801 17:16:28.006896,0,1,0,1,15974925,15974925,901645
20160801 17:16:28.014708,0,1,0,1,16040461,16040461,901645
20160801 17:16:28.022521,0,1,0,1,16105997,16105997,901645
20160801 17:16:28.030334,0,1,0,1,16171533,16171533,901645
20160801 17:16:28.038146,0,1,0,1,16237069,16237069,901645
20160801 17:16:28.045958,0,1,0,1,16302605,16302605,901645
20160801 17:16:28.053771,0,1,0,1,16368141,16368141,901645
20160801 17:16:28.061584,0,1,0,1,16433677,16433677,901645
20160801 17:16:28.069396,0,1,0,1,16499213,16499213,901645
20160801 17:16:28.077208,0,1,0,1,16564749,16564749,901645
20160801 17:16:28.085021,0,1,0,1,16630285,16630285,901645
20160801 17:16:28.092834,0,1,0,1,16695821,16695821,901645
20160801 17:16:28.100646,0,1,0,1,16761357,16761357,901645
20160801 17:16:28.108458,0,1,0,1,49933,49933,901901
20160801 17:16:28.116271,0,1,0,1,115469,115469,901901
20160801 17:16:28.124084,0,1,0,1,181005,181005,901901
20160801 17:16:28.131896,0,1,0,1,246541,246541,901901
20160801 17:16:28.139708,0,1,0,1,312077,312077,901901
20160801 17:16:28.147521,0,1,0,1,377613,377613,901901
20160801 17:16:28.155334,0,1,0,1,443149,443149,901901
20160801 17:16:28.163146,0,1,0,1,508685,508685,901901
20160801 17:16:28.170958,0,1,0,1,574221,574221,901901
20160801 17:16:28.178771,0,1,0,1,639757,639757,901901
20160801 17:16:28.186584,0,1,0,1,705293,705293,901901
20160801 17:16:28.194396,0,1,0,1,770829,770829,901901
20160801 17:16:28.202208,0,1,0,1,836365,836365,901901
20160801 17:16:28.210021,0,1,0,1,901901,901901,901901
20160801 17:16:28.217834,0,1,0,1,967437,967437,901901
20160801 17:16:28.225646,0,1,0,1,1032973,1032973,901901
20160801 17:16:28.233458,0,1,0,1,1098509,1098509,901901
20160801 17:16:28.241271,0,1,0,1,1164045,1164045,901901
20160801 17:16:28.249084,0,1,0,1,1229581,1229581,901901
20160801 17:16:28.256896,0,1,0,1,1295117,1295117,901901
20160801 17:16:28.264708,0,1,0,1,1360653,1360653,901901
20160801 17:16:28.272521,0,1,0,1,1426189,1426189,901901
20160801 17:16:28.280334,0,1,0,1,1491725,1491725,901901
20160801 17:16:28.288146,0,1,0,1,1557261,1557261,901901
20160801 17:16:28.295958,0,1,0,1,1622797,1622797,901901
