time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160802 12:49:33.834286,0,1,0,1,0,0,0,0,129,0,8454144,33024
20160802 12:49:33.842098,0,1,0,1,0,0,0,0,130,0,8519680,33280
20160802 12:49:33.849911,0,1,0,1,0,0,0,0,131,0,8585216,33536
20160802 12:49:33.857724,0,1,0,1,0,0,0,0,132,0,8650752,33792
20160802 12:49:33.865536,0,1,0,1,0,0,0,0,133,0,8716288,34048
20160802 12:49:33.873348,0,1,0,1,0,0,0,0,134,0,8781824,34304
20160802 12:49:33.881161,0,1,0,1,0,0,0,0,135,0,8847360,34560
20160802 12:49:33.888974,0,1,0,1,0,0,0,0,136,0,8912896,34816
20160802 12:49:33.896786,0,1,0,1,0,0,0,0,137,0,8978432,35072
20160802 12:49:33.904598,0,1,0,1,0,0,0,0,138,0,9043968,35328
20160802 12:49:33.912411,0,1,0,1,0,0,0,0,139,0,9109504,35584
20160802 12:49:33.920224,0,1,0,1,0,0,0,0,140,0,9175040,35840
20160802 12:49:33.928036,0,1,0,1,0,0,0,0,141,0,9240576,36096
20160802 12:49:33.935848,0,1,0,1,0,0,0,0,142,0,9306112,36352
20160802 12:49:33.943661,0,1,0,1,0,0,0,0,143,0,9371648,36608
20160802 12:49:33.951474,0,1,0,1,0,0,0,0,144,0,9437184,36864
20160802 12:49:33.959286,0,1,0,1,0,0,0,0,145,0,9502720,37120
20160802 12:49:33.967098,0,1,0,1,0,0,0,0,146,0,9568256,37376
20160802 12:49:33.974911,0,1,0,1,0,0,0,0,147,0,9633792,37632
20160802 12:49:33.982724,0,1,0,1,0,0,0,0,148,0,9699328,37888
20160802 12:49:33.990536,0,1,0,1,0,0,0,0,149,0,9764864,38144
20160802 12:49:33.998348,0,1,0,1,0,0,0,0,150,0,9830400,38400
20160802 12:49:34.006161,0,1,0,1,0,0,0,0,151,0,9895936,38656
20160802 12:49:34.013974,0,1,0,1,0,0,0,0,152,0,9961472,38912
20160802 12:49:34.021786,0,1,0,1,0,0,0,0,153,0,10027008,39168
20160802 12:49:34.029598,0,1,0,1,0,0,0,0,154,0,10092544,39424
20160802 12:49:34.037411,0,1,0,1,0,0,0,0,155,0,10158080,39680
20160802 12:49:34.045224,0,1,0,1,0,0,0,0,156,0,10223616,39936
20160802 12:49:34.053036,0,1,0,1,0,0,0,0,157,0,10289152,40192
20160802 12:49:34.060848,0,1,0,1,0,0,0,0,158,0,10354688,40448
20160802 12:49:34.068661,0,1,0,1,0,0,0,0,159,0,10420224,40704
20160802 12:49:34.076474,0,1,0,1,0,0,0,0,160,0,10485760,40960
20160802 12:49:34.084286,0,1,0,1,0,0,0,0,161,0,10551296,41216
20160802 12:49:34.092098,0,1,0,1,0,0,0,0,162,0,10616832,41472
20160802 12:49:34.099911,0,1,0,1,0,0,0,0,163,0,10682368,41728
20160802 12:49:34.107724,0,1,0,1,0,0,0,0,164,0,10747904,41984
20160802 12:49:34.115536,0,1,0,1,0,0,0,0,165,0,10813440,42240
20160802 12:49:34.123348,0,1,0,1,0,0,0,0,166,0,10878976,42496
20160802 12:49:34.131161,0,1,0,1,0,0,0,0,167,0,10944512,42752
20160802 12:49:34.138974,0,1,0,1,0,0,0,0,168,0,11010048,43008
20160802 12:49:34.146786,0,1,0,1,0,0,0,0,169,0,11075584,43264
20160802 12:49:34.154598,0,1,0,1,0,0,0,0,170,0,11141120,43520
20160802 12:49:34.162411,0,1,0,1,0,0,0,0,171,0,11206656,43776
20160802 12:49:34.170224,0,1,0,1,0,0,0,0,172,0,11272192,44032
20160802 12:49:34.178036,0,1,0,1,0,0,0,0,173,0,11337728,44288
20160802 12:49:34.185848,0,1,0,1,0,0,0,0,174,0,11403264,44544
