time,status,n_fib,n_fob,n_fsc,x,y,z
20160803 15:09:15.329637,0,1,0,1,0,0,0
20160803 15:09:15.337450,0,1,0,1,0,0,0
20160803 15:09:15.345263,0,1,0,1,0,0,0
20160803 15:09:15.353075,0,1,0,1,0,0,0
20160803 15:09:15.360887,0,1,0,1,0,0,0
20160803 15:09:15.368700,0,1,0,1,0,0,0
20160803 15:09:15.376513,0,1,0,1,0,0,0
20160803 15:09:15.384325,0,1,0,1,0,0,0
20160803 15:09:15.392137,0,1,0,1,0,0,0
20160803 15:09:15.399950,0,1,0,1,0,0,0
20160803 15:09:15.407763,0,1,0,1,0,0,0
20160803 15:09:15.415575,0,1,0,1,0,0,0
20160803 15:09:15.423387,0,1,0,1,0,0,0
20160803 15:09:15.431200,0,1,0,1,0,0,0
20160803 15:09:15.439013,0,1,0,1,0,0,0
20160803 15:09:15.446825,0,1,0,1,0,0,0
20160803 15:09:15.454637,0,1,0,1,0,0,0
20160803 15:09:15.462450,0,1,0,1,0,0,0
20160803 15:09:15.470263,0,1,0,1,0,0,0
20160803 15:09:15.478075,0,1,0,1,0,0,0
20160803 15:09:15.485887,0,1,0,1,0,0,0
20160803 15:09:15.493700,0,1,0,1,0,0,0
20160803 15:09:15.501513,0,1,0,1,0,0,0
20160803 15:09:15.509325,0,1,0,1,0,0,0
20160803 15:09:15.517137,0,1,0,1,0,0,0
20160803 15:09:15.524950,0,1,0,1,0,0,0
20160803 15:09:15.532763,0,1,0,1,0,0,0
20160803 15:09:15.540575,0,1,0,1,0,0,0
20160803 15:09:15.548387,0,1,0,1,0,0,0
20160803 15:09:15.556200,0,1,0,1,0,0,0
20160803 15:09:15.564013,0,1,0,1,0,0,0
20160803 15:09:15.571825,0,1,0,1,0,0,0
20160803 15:09:15.579637,0,1,0,1,0,0,0
20160803 15:09:15.587450,0,1,0,1,0,0,0
20160803 15:09:15.595263,0,1,0,1,0,0,0
20160803 15:09:15.603075,0,1,0,1,0,0,0
20160803 15:09:15.610887,0,1,0,1,0,0,0
20160803 15:09:15.618700,0,1,0,1,0,0,0
20160803 15:09:15.626513,0,1,0,1,0,0,0
20160803 15:09:15.634325,0,1,0,1,0,0,0
20160803 15:09:15.642137,0,1,0,1,0,0,0
20160803 15:09:15.649950,0,1,0,1,0,0,0
20160803 15:09:15.657763,0,1,0,1,0,0,0
20160803 15:09:15.665575,0,1,0,1,0,0,0
20160803 15:09:15.673387,0,1,0,1,0,0,0
20160803 15:09:15.681200,0,1,0,1,0,0,0
20160803 15:09:15.689013,0,1,0,1,0,0,0
20160803 15:09:15.696825,0,1,0,1,0,0,0
20160803 15:09:15.704637,0,1,0,1,0,0,0
20160803 15:09:15.712450,0,1,0,1,0,0,0
20160803 15:09:15.720263,0,1,0,1,0,0,0
20160803 15:09:15.728075,0,1,0,1,0,0,0
20160803 15:09:15.735887,0,1,0,1,0,0,0
20160803 15:09:15.743700,0,1,0,1,0,0,0
20160803 15:09:15.751513,0,1,0,1,0,0,0
20160803 15:09:15.759325,0,1,0,1,0,0,0
20160803 15:09:15.767137,0,1,0,1,0,0,0
20160803 15:09:15.774950,0,1,0,1,0,0,0
20160803 15:09:15.782763,0,1,0,1,0,0,0
20160803 15:09:15.790575,0,1,0,1,0,0,0
20160803 15:09:15.798387,0,1,0,1,0,0,0
20160803 15:09:15.806200,0,1,0,1,0,0,0
20160803 15:09:15.814013,0,1,0,1,0,0,0
20160803 15:09:15.821825,0,1,0,1,0,0,0
20160803 15:09:15.829637,0,1,0,1,0,0,0
20160803 15:09:15.837450,0,1,0,1,0,0,0
20160803 15:09:15.845263,0,1,0,1,0,0,0
20160803 15:09:15.853075,0,1,0,1,0,0,0
20160803 15:09:15.860887,0,1,0,1,0,0,0
20160803 15:09:15.868700,0,1,0,1,0,0,0
20160803 15:09:15.876513,0,1,0,1,0,0,0
20160803 15:09:15.884325,0,1,0,1,0,0,0
20160803 15:09:15.892137,0,1,0,1,0,0,0
20160803 15:09:15.899950,0,1,0,1,0,0,0
20160803 15:09:15.907763,0,1,0,1,0,0,0
20160803 15:09:15.915575,0,1,0,1,0,0,0
20160803 15:09:15.923387,0,1,0,1,0,0,0
20160803 15:09:15.931200,0,1,0,1,0,0,0
20160803 15:09:15.939013,0,1,0,1,0,0,0
20160803 15:09:15.946825,0,1,0,1,0,0,0
20160803 15:09:15.954637,0,1,0,1,0,0,0
20160803 15:09:15.962450,0,1,0,1,0,0,0
20160803 15:09:15.970263,0,1,0,1,0,0,0
20160803 15:09:15.978075,0,1,0,1,0,0,0
20160803 15:09:15.985887,0,1,0,1,0,0,0
20160803 15:09:15.993700,0,1,0,1,0,0,0
20160803 15:09:16.001513,0,1,0,1,0,0,0
20160803 15:09:16.009325,0,1,0,1,0,0,0
20160803 15:09:16.017137,0,1,0,1,0,0,0
20160803 15:09:16.024950,0,1,0,1,0,0,0
20160803 15:09:16.032763,0,1,0,1,0,0,0
20160803 15:09:16.040575,0,1,0,1,0,0,0
20160803 15:09:16.048387,0,1,0,1,0,0,0
20160803 15:09:16.056200,0,1,0,1,0,0,0
20160803 15:09:16.064013,0,1,0,1,0,0,0
20160803 15:09:16.071825,0,1,0,1,0,0,0
20160803 15:09:16.079637,0,1,0,1,0,0,0
20160803 15:09:16.087450,0,1,0,1,0,0,0
20160803 15:09:16.095263,0,1,0,1,0,0,0
20160803 15:09:16.103075,0,1,0,1,0,0,0
20160803 15:09:16.110887,0,1,0,1,0,0,0
20160803 15:09:16.118700,0,1,0,1,0,0,0
20160803 15:09:16.126513,0,1,0,1,0,0,0
20160803 15:09:16.134325,0,1,0,1,0,0,0
20160803 15:09:16.142137,0,1,0,1,0,0,0
20160803 15:09:16.149950,0,1,0,1,0,0,0
20160803 15:09:16.157763,0,1,0,1,0,0,0
20160803 15:09:16.165575,0,1,0,1,0,0,0
20160803 15:09:16.173387,0,1,0,1,0,0,0
20160803 15:09:16.181200,0,1,0,1,0,0,0
20160803 15:09:16.189013,0,1,0,1,0,0,0
20160803 15:09:16.196825,0,1,0,1,0,0,0
20160803 15:09:16.204637,0,1,0,1,0,0,0
20160803 15:09:16.212450,0,1,0,1,0,0,0
20160803 15:09:16.220263,0,1,0,1,0,0,0
20160803 15:09:16.228075,0,1,0,1,0,0,0
20160803 15:09:16.235887,0,1,0,1,0,0,0
20160803 15:09:16.243700,0,1,0,1,0,0,0
20160803 15:09:16.251513,0,1,0,1,0,0,0
20160803 15:09:16.259325,0,1,0,1,0,0,0
20160803 15:09:16.267137,0,1,0,1,0,0,0
20160803 15:09:16.274950,0,1,0,1,0,0,0
