time,status,n_fib,n_fob,n_fsc,x,y,z
20160802 10:15:51.430123,0,1,0,1,0,0,0
20160802 10:15:51.437936,0,1,0,1,10855845,65701,4105534
20160802 10:15:51.445749,0,1,0,1,10921638,65702,4105790
20160802 10:15:51.453561,0,1,0,1,10987431,65703,4106046
20160802 10:15:51.461373,0,1,0,1,11053224,65704,4106302
20160802 10:15:51.469186,0,1,0,1,11119017,65705,4106558
20160802 10:15:51.476999,0,1,0,1,11184810,65706,4106814
20160802 10:15:51.484811,0,1,0,1,11250603,65707,4107070
20160802 10:15:51.492623,0,1,0,1,11316396,65708,4107326
20160802 10:15:51.500436,0,1,0,1,11382189,65709,4107582
20160802 10:15:51.508249,0,1,0,1,11447982,65710,4107838
20160802 10:15:51.516061,0,1,0,1,11513775,65711,4108094
20160802 10:15:51.523873,0,1,0,1,11579568,65712,4108350
20160802 10:15:51.531686,0,1,0,1,11645361,65713,4108606
20160802 10:15:51.539499,0,1,0,1,11711154,65714,4108862
20160802 10:15:51.547311,0,1,0,1,11776947,65715,4109118
20160802 10:15:51.555123,0,1,0,1,11842740,65716,4109374
20160802 10:15:51.562936,0,1,0,1,11908533,65717,4109630
20160802 10:15:51.570749,0,1,0,1,11974326,65718,4109886
20160802 10:15:51.578561,0,1,0,1,12040119,65719,4110142
20160802 10:15:51.586373,0,1,0,1,12105912,65720,4110398
20160802 10:15:51.594186,0,1,0,1,12171705,65721,4110654
20160802 10:15:51.601999,0,1,0,1,12237498,65722,4110910
20160802 10:15:51.609811,0,1,0,1,12303291,65723,4111166
20160802 10:15:51.617623,0,1,0,1,12369084,65724,4111422
20160802 10:15:51.625436,0,1,0,1,12434877,65725,4111678
20160802 10:15:51.633249,0,1,0,1,12500670,65726,4111934
20160802 10:15:51.641061,0,1,0,1,12566463,65727,4112190
20160802 10:15:51.648873,0,1,0,1,12632256,65728,4112446
20160802 10:15:51.656686,0,1,0,1,12698049,65729,4112702
20160802 10:15:51.664499,0,1,0,1,12763842,65730,4112958
20160802 10:15:51.672311,0,1,0,1,12829635,65731,4113214
20160802 10:15:51.680123,0,1,0,1,12895428,65732,4113470
