time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160801-124733.997634,0,1,0,1,0,0,0,0,0,0,0,0
20160801-124734.005447,0,1,0,1,0,1,208,13,135,1,3716612573,8847494
20160801-124734.013260,0,1,0,1,0,1,208,13,136,1,3716678109,8913031
20160801-124734.021072,0,1,0,1,0,1,208,13,137,1,3716743645,8978568
20160801-124734.028884,0,1,0,1,0,1,208,13,138,1,3716809181,9044105
20160801-124734.036697,0,1,0,1,0,1,208,13,139,1,3716874717,9109642
20160801-124734.044510,0,1,0,1,0,1,208,13,140,1,3716940253,9175179
20160801-124734.052322,0,1,0,1,0,1,208,13,141,1,3717005789,9240716
20160801-124734.060134,0,1,0,1,0,1,208,13,142,1,3717071325,9306253
20160801-124734.067947,0,1,0,1,0,1,208,13,143,1,3717136861,9371790
20160801-124734.075760,0,1,0,1,0,1,208,13,144,1,3717202397,9437327
20160801-124734.083572,0,1,0,1,0,1,208,13,145,1,3717267933,9502864
20160801-124734.091384,0,1,0,1,0,1,208,13,146,1,3717333469,9568401
20160801-124734.099197,0,1,0,1,0,1,208,13,147,1,3717399005,9633938
20160801-124734.107010,0,1,0,1,0,1,208,13,148,1,3717464541,9699475
20160801-124734.114822,0,1,0,1,0,1,208,13,149,1,3717530077,9765012
20160801-124734.122634,0,1,0,1,0,1,208,13,150,1,3717595613,9830549
20160801-124734.130447,0,1,0,1,0,1,208,13,151,1,3717661149,9896086
20160801-124734.138260,0,1,0,1,0,1,208,13,152,1,3717726685,9961623
20160801-124734.146072,0,1,0,1,0,1,208,13,153,1,3717792221,10027160
20160801-124734.153884,0,1,0,1,0,1,208,13,154,1,3717857757,10092697
20160801-124734.161697,0,1,0,1,0,1,208,13,155,1,3717923293,10158234
20160801-124734.169510,0,1,0,1,0,1,208,13,156,1,3717988829,10223771
20160801-124734.177322,0,1,0,1,0,1,208,13,157,1,3718054365,10289308
20160801-124734.185134,0,1,0,1,0,1,208,13,158,1,3718119901,10354845
20160801-124734.192947,0,1,0,1,0,1,208,13,159,1,3718185437,10420382
20160801-124734.200760,0,1,0,1,0,1,208,13,160,1,3718250973,10485919
20160801-124734.208572,0,1,0,1,0,1,208,13,161,1,3718316509,10551456
20160801-124734.216384,0,1,0,1,0,1,208,13,162,1,3718382045,10616993
