status,date,time,sync_counter
0,2016-07-27 , 12:24:20.326171,2142
0,2016-07-27 , 12:24:20.333983,2143
0,2016-07-27 , 12:24:20.341795,2144
0,2016-07-27 , 12:24:20.349607,2145
0,2016-07-27 , 12:24:20.357419,2146
0,2016-07-27 , 12:24:20.365231,2147
0,2016-07-27 , 12:24:20.373043,2148
0,2016-07-27 , 12:24:20.380855,2149
0,2016-07-27 , 12:24:20.388667,2150
0,2016-07-27 , 12:24:20.396479,2151
0,2016-07-27 , 12:24:20.404291,2152
0,2016-07-27 , 12:24:20.412103,2153
0,2016-07-27 , 12:24:20.419915,2154
0,2016-07-27 , 12:24:20.427727,2155
0,2016-07-27 , 12:24:20.435539,2156
0,2016-07-27 , 12:24:20.443351,2157
0,2016-07-27 , 12:24:20.451163,2158
0,2016-07-27 , 12:24:20.458975,2159
0,2016-07-27 , 12:24:20.466787,2160
0,2016-07-27 , 12:24:20.474599,2161
0,2016-07-27 , 12:24:20.482411,2162
0,2016-07-27 , 12:24:20.490223,2163
0,2016-07-27 , 12:24:20.498035,2164
0,2016-07-27 , 12:24:20.505847,2165
0,2016-07-27 , 12:24:20.513659,2166
0,2016-07-27 , 12:24:20.521471,2167
0,2016-07-27 , 12:24:20.529283,2168
0,2016-07-27 , 12:24:20.537095,2169
0,2016-07-27 , 12:24:20.544907,2170
0,2016-07-27 , 12:24:20.552719,2171
0,2016-07-27 , 12:24:20.560531,2172
0,2016-07-27 , 12:24:20.568343,2173
0,2016-07-27 , 12:24:20.576155,2174
0,2016-07-27 , 12:24:20.583967,2175
0,2016-07-27 , 12:24:20.591779,2176
0,2016-07-27 , 12:24:20.599591,2177
0,2016-07-27 , 12:24:20.607403,2178
0,2016-07-27 , 12:24:20.615215,2179
0,2016-07-27 , 12:24:20.623027,2180
0,2016-07-27 , 12:24:20.630839,2181
0,2016-07-27 , 12:24:20.638651,2182
0,2016-07-27 , 12:24:20.646463,2183
0,2016-07-27 , 12:24:20.654275,2184
0,2016-07-27 , 12:24:20.662087,2185
0,2016-07-27 , 12:24:20.669899,2186
0,2016-07-27 , 12:24:20.677711,2187
0,2016-07-27 , 12:24:20.685523,2188
0,2016-07-27 , 12:24:20.693335,2189
0,2016-07-27 , 12:24:20.701147,2190
0,2016-07-27 , 12:24:20.708959,2191
0,2016-07-27 , 12:24:20.716771,2192
0,2016-07-27 , 12:24:20.724583,2193
0,2016-07-27 , 12:24:20.732395,2194
0,2016-07-27 , 12:24:20.740207,2195
0,2016-07-27 , 12:24:20.748019,2196
0,2016-07-27 , 12:24:20.755831,2197
0,2016-07-27 , 12:24:20.763643,2198
0,2016-07-27 , 12:24:20.771455,2199
0,2016-07-27 , 12:24:20.779267,2200
0,2016-07-27 , 12:24:20.787079,2201
0,2016-07-27 , 12:24:20.794891,2202
0,2016-07-27 , 12:24:20.802703,2203
0,2016-07-27 , 12:24:20.810515,2204
0,2016-07-27 , 12:24:20.818327,2205
0,2016-07-27 , 12:24:20.826139,2206
0,2016-07-27 , 12:24:20.833951,2207
0,2016-07-27 , 12:24:20.841763,2208
0,2016-07-27 , 12:24:20.849575,2209
0,2016-07-27 , 12:24:20.857387,2210
0,2016-07-27 , 12:24:20.865199,2211
0,2016-07-27 , 12:24:20.873011,2212
0,2016-07-27 , 12:24:20.880823,2213
0,2016-07-27 , 12:24:20.888635,2214
0,2016-07-27 , 12:24:20.896447,2215
0,2016-07-27 , 12:24:20.904259,2216
0,2016-07-27 , 12:24:20.912071,2217
0,2016-07-27 , 12:24:20.919883,2218
0,2016-07-27 , 12:24:20.927695,2219
0,2016-07-27 , 12:24:20.935507,2220
0,2016-07-27 , 12:24:20.943319,2221
0,2016-07-27 , 12:24:20.951131,2222
0,2016-07-27 , 12:24:20.958943,2223
0,2016-07-27 , 12:24:20.966755,2224
0,2016-07-27 , 12:24:20.974567,2225
0,2016-07-27 , 12:24:20.982379,2226
0,2016-07-27 , 12:24:20.990191,2227
0,2016-07-27 , 12:24:20.998003,2228
0,2016-07-27 , 12:24:21.005815,2229
0,2016-07-27 , 12:24:21.013627,2230
0,2016-07-27 , 12:24:21.021439,2231
0,2016-07-27 , 12:24:21.029251,2232
0,2016-07-27 , 12:24:21.037063,2233
0,2016-07-27 , 12:24:21.044875,2234
0,2016-07-27 , 12:24:21.052687,2235
0,2016-07-27 , 12:24:21.060499,2236
0,2016-07-27 , 12:24:21.068311,2237
0,2016-07-27 , 12:24:21.076123,2238
0,2016-07-27 , 12:24:21.083935,2239
0,2016-07-27 , 12:24:21.091747,2240
0,2016-07-27 , 12:24:21.099559,2241
0,2016-07-27 , 12:24:21.107371,2242
0,2016-07-27 , 12:24:21.115183,2243
0,2016-07-27 , 12:24:21.122995,2244
0,2016-07-27 , 12:24:21.130807,2245
0,2016-07-27 , 12:24:21.138619,2246
0,2016-07-27 , 12:24:21.146431,2247
0,2016-07-27 , 12:24:21.154243,2248
0,2016-07-27 , 12:24:21.162055,2249
0,2016-07-27 , 12:24:21.169867,2250
0,2016-07-27 , 12:24:21.177679,2251
0,2016-07-27 , 12:24:21.185491,2252
0,2016-07-27 , 12:24:21.193303,2253
0,2016-07-27 , 12:24:21.201115,2254
0,2016-07-27 , 12:24:21.208927,2255
0,2016-07-27 , 12:24:21.216739,2256
0,2016-07-27 , 12:24:21.224551,2257
0,2016-07-27 , 12:24:21.232363,2258
0,2016-07-27 , 12:24:21.240175,2259
0,2016-07-27 , 12:24:21.247987,2260
0,2016-07-27 , 12:24:21.255799,2261
0,2016-07-27 , 12:24:21.263611,2262
0,2016-07-27 , 12:24:21.271423,2263
0,2016-07-27 , 12:24:21.279235,2264
0,2016-07-27 , 12:24:21.287047,2265
0,2016-07-27 , 12:24:21.294859,2266
0,2016-07-27 , 12:24:21.302671,2267
0,2016-07-27 , 12:24:21.310483,2268
0,2016-07-27 , 12:24:21.318295,2269
0,2016-07-27 , 12:24:21.326107,2270
0,2016-07-27 , 12:24:21.333919,2271
0,2016-07-27 , 12:24:21.341731,2272
0,2016-07-27 , 12:24:21.349543,2273
0,2016-07-27 , 12:24:21.357355,2274
0,2016-07-27 , 12:24:21.365167,2275
0,2016-07-27 , 12:24:21.372979,2276
0,2016-07-27 , 12:24:21.380791,2277
0,2016-07-27 , 12:24:21.388603,2278
0,2016-07-27 , 12:24:21.396415,2279
0,2016-07-27 , 12:24:21.404227,2280
0,2016-07-27 , 12:24:21.412039,2281
0,2016-07-27 , 12:24:21.419851,2282
0,2016-07-27 , 12:24:21.427663,2283
0,2016-07-27 , 12:24:21.435475,2284
0,2016-07-27 , 12:24:21.443287,2285
0,2016-07-27 , 12:24:21.451099,2286
0,2016-07-27 , 12:24:21.458911,2287
0,2016-07-27 , 12:24:21.466723,2288
0,2016-07-27 , 12:24:21.474535,2289
0,2016-07-27 , 12:24:21.482347,2290
0,2016-07-27 , 12:24:21.490159,2291
0,2016-07-27 , 12:24:21.497971,2292
0,2016-07-27 , 12:24:21.505783,2293
0,2016-07-27 , 12:24:21.513595,2294
0,2016-07-27 , 12:24:21.521407,2295
0,2016-07-27 , 12:24:21.529219,2296
0,2016-07-27 , 12:24:21.537031,2297
0,2016-07-27 , 12:24:21.544843,2298
0,2016-07-27 , 12:24:21.552655,2299
0,2016-07-27 , 12:24:21.560467,2300
0,2016-07-27 , 12:24:21.568279,2301
0,2016-07-27 , 12:24:21.576091,2302
0,2016-07-27 , 12:24:21.583903,2303
0,2016-07-27 , 12:24:21.591715,2304
0,2016-07-27 , 12:24:21.599527,2305
0,2016-07-27 , 12:24:21.607339,2306
0,2016-07-27 , 12:24:21.615151,2307
0,2016-07-27 , 12:24:21.622963,2308
0,2016-07-27 , 12:24:21.630775,2309
0,2016-07-27 , 12:24:21.638587,2310
0,2016-07-27 , 12:24:21.646399,2311
0,2016-07-27 , 12:24:21.654211,2312
0,2016-07-27 , 12:24:21.662023,2313
0,2016-07-27 , 12:24:21.669835,2314
0,2016-07-27 , 12:24:21.677647,2315
0,2016-07-27 , 12:24:21.685459,2316
0,2016-07-27 , 12:24:21.693271,2317
0,2016-07-27 , 12:24:21.701083,2318
0,2016-07-27 , 12:24:21.708895,2319
0,2016-07-27 , 12:24:21.716707,2320
0,2016-07-27 , 12:24:21.724519,2321
0,2016-07-27 , 12:24:21.732331,2322
0,2016-07-27 , 12:24:21.740143,2323
0,2016-07-27 , 12:24:21.747955,2324
0,2016-07-27 , 12:24:21.755767,2325
0,2016-07-27 , 12:24:21.763579,2326
0,2016-07-27 , 12:24:21.771391,2327
0,2016-07-27 , 12:24:21.779203,2328
0,2016-07-27 , 12:24:21.787015,2329
0,2016-07-27 , 12:24:21.794827,2330
0,2016-07-27 , 12:24:21.802639,2331
0,2016-07-27 , 12:24:21.810451,2332
0,2016-07-27 , 12:24:21.818263,2333
