time,x,y,z
20160805 16:42:28.574931,0,238112,238112,238112
20160805 16:42:28.582744,0,238113,238113,238113
20160805 16:42:28.590556,0,238114,238114,238114
20160805 16:42:28.598368,0,238115,238115,238115
20160805 16:42:28.606181,0,238116,238116,238116
20160805 16:42:28.613994,0,238117,238117,238117
20160805 16:42:28.621806,0,238118,238118,238118
20160805 16:42:28.629618,0,238119,238119,238119
20160805 16:42:28.637431,0,238120,238120,238120
20160805 16:42:28.645244,0,238121,238121,238121
20160805 16:42:28.653056,0,238122,238122,238122
20160805 16:42:28.660868,0,238123,238123,238123
20160805 16:42:28.668681,0,238124,238124,238124
20160805 16:42:28.676494,0,238125,238125,238125
20160805 16:42:28.684306,0,238126,238126,238126
20160805 16:42:28.692118,0,238127,238127,238127
20160805 16:42:28.699931,0,238128,238128,238128
20160805 16:42:28.707744,0,238129,238129,238129
20160805 16:42:28.715556,0,238130,238130,238130
20160805 16:42:28.723368,0,238131,238131,238131
20160805 16:42:28.731181,0,238132,238132,238132
20160805 16:42:28.738994,0,238133,238133,238133
20160805 16:42:28.746806,0,238134,238134,238134
20160805 16:42:28.754618,0,238135,238135,238135
20160805 16:42:28.762431,0,238136,238136,238136
20160805 16:42:28.770244,0,238137,238137,238137
20160805 16:42:28.778056,0,238138,238138,238138
20160805 16:42:28.785868,0,238139,238139,238139
20160805 16:42:28.793681,0,238140,238140,238140
20160805 16:42:28.801494,0,238141,238141,238141
20160805 16:42:28.809306,0,238142,238142,238142
20160805 16:42:28.817118,0,238143,238143,238143
20160805 16:42:28.824931,0,238144,238144,238144
20160805 16:42:28.832744,0,238145,238145,238145
20160805 16:42:28.840556,0,238146,238146,238146
20160805 16:42:28.848368,0,238147,238147,238147
20160805 16:42:28.856181,0,238148,238148,238148
20160805 16:42:28.863994,0,238149,238149,238149
20160805 16:42:28.871806,0,238150,238150,238150
20160805 16:42:28.879618,0,238151,238151,238151
20160805 16:42:28.887431,0,238152,238152,238152
20160805 16:42:28.895244,0,238153,238153,238153
20160805 16:42:28.903056,0,238154,238154,238154
20160805 16:42:28.910868,0,238155,238155,238155
20160805 16:42:28.918681,0,238156,238156,238156
20160805 16:42:28.926494,0,238157,238157,238157
20160805 16:42:28.934306,0,238158,238158,238158
20160805 16:42:28.942118,0,238159,238159,238159
20160805 16:42:28.949931,0,238160,238160,238160
20160805 16:42:28.957744,0,238161,238161,238161
20160805 16:42:28.965556,0,238162,238162,238162
20160805 16:42:28.973368,0,238163,238163,238163
20160805 16:42:28.981181,0,238164,238164,238164
20160805 16:42:28.988994,0,238165,238165,238165
20160805 16:42:28.996806,0,238166,238166,238166
20160805 16:42:29.004618,0,238167,238167,238167
20160805 16:42:29.012431,0,238168,238168,238168
20160805 16:42:29.020244,0,238169,238169,238169
20160805 16:42:29.028056,0,238170,238170,238170
20160805 16:42:29.035868,0,238171,238171,238171
20160805 16:42:29.043681,0,238172,238172,238172
20160805 16:42:29.051494,0,238173,238173,238173
20160805 16:42:29.059306,0,238174,238174,238174
20160805 16:42:29.067118,0,238175,238175,238175
20160805 16:42:29.074931,0,238176,238176,238176
20160805 16:42:29.082744,0,238177,238177,238177
20160805 16:42:29.090556,0,238178,238178,238178
20160805 16:42:29.098368,0,238179,238179,238179
20160805 16:42:29.106181,0,238180,238180,238180
20160805 16:42:29.113994,0,238181,238181,238181
20160805 16:42:29.121806,0,238182,238182,238182
20160805 16:42:29.129618,0,238183,238183,238183
20160805 16:42:29.137431,0,238184,238184,238184
20160805 16:42:29.145244,0,238185,238185,238185
20160805 16:42:29.153056,0,238186,238186,238186
20160805 16:42:29.160868,0,238187,238187,238187
20160805 16:42:29.168681,0,238188,238188,238188
20160805 16:42:29.176494,0,238189,238189,238189
20160805 16:42:29.184306,0,238190,238190,238190
20160805 16:42:29.192118,0,238191,238191,238191
20160805 16:42:29.199931,0,238192,238192,238192
20160805 16:42:29.207744,0,238193,238193,238193
20160805 16:42:29.215556,0,238194,238194,238194
20160805 16:42:29.223368,0,238195,238195,238195
20160805 16:42:29.231181,0,238196,238196,238196
20160805 16:42:29.238994,0,238197,238197,238197
20160805 16:42:29.246806,0,238198,238198,238198
20160805 16:42:29.254618,0,238199,238199,238199
20160805 16:42:29.262431,0,238200,238200,238200
20160805 16:42:29.270244,0,238201,238201,238201
20160805 16:42:29.278056,0,238202,238202,238202
20160805 16:42:29.285868,0,238203,238203,238203
20160805 16:42:29.293681,0,238204,238204,238204
20160805 16:42:29.301494,0,238205,238205,238205
20160805 16:42:29.309306,0,238206,238206,238206
20160805 16:42:29.317118,0,238207,238207,238207
20160805 16:42:29.324931,0,238208,238208,238208
20160805 16:42:29.332744,0,238209,238209,238209
20160805 16:42:29.340556,0,238210,238210,238210
20160805 16:42:29.348368,0,238211,238211,238211
20160805 16:42:29.356181,0,238212,238212,238212
20160805 16:42:29.363994,0,238213,238213,238213
20160805 16:42:29.371806,0,238214,238214,238214
20160805 16:42:29.379618,0,238215,238215,238215
20160805 16:42:29.387431,0,238216,238216,238216
20160805 16:42:29.395244,0,238217,238217,238217
20160805 16:42:29.403056,0,238218,238218,238218
20160805 16:42:29.410868,0,238219,238219,238219
20160805 16:42:29.418681,0,238220,238220,238220
20160805 16:42:29.426494,0,238221,238221,238221
20160805 16:42:29.434306,0,238222,238222,238222
20160805 16:42:29.442118,0,238223,238223,238223
20160805 16:42:29.449931,0,238224,238224,238224
20160805 16:42:29.457744,0,238225,238225,238225
20160805 16:42:29.465556,0,238226,238226,238226
20160805 16:42:29.473368,0,238227,238227,238227
20160805 16:42:29.481181,0,238228,238228,238228
20160805 16:42:29.488994,0,238229,238229,238229
20160805 16:42:29.496806,0,238230,238230,238230
20160805 16:42:29.504618,0,238231,238231,238231
20160805 16:42:29.512431,0,238232,238232,238232
20160805 16:42:29.520244,0,238233,238233,238233
20160805 16:42:29.528056,0,238234,238234,238234
20160805 16:42:29.535868,0,238235,238235,238235
20160805 16:42:29.543681,0,238236,238236,238236
20160805 16:42:29.551494,0,238237,238237,238237
20160805 16:42:29.559306,0,238238,238238,238238
20160805 16:42:29.567118,0,238239,238239,238239
20160805 16:42:29.574931,0,238240,238240,238240
20160805 16:42:29.582744,0,238241,238241,238241
20160805 16:42:29.590556,0,238242,238242,238242
20160805 16:42:29.598368,0,238243,238243,238243
20160805 16:42:29.606181,0,238244,238244,238244
20160805 16:42:29.613994,0,238245,238245,238245
20160805 16:42:29.621806,0,238246,238246,238246
20160805 16:42:29.629618,0,238247,238247,238247
20160805 16:42:29.637431,0,238248,238248,238248
20160805 16:42:29.645244,0,238249,238249,238249
20160805 16:42:29.653056,0,238250,238250,238250
20160805 16:42:29.660868,0,238251,238251,238251
20160805 16:42:29.668681,0,238252,238252,238252
20160805 16:42:29.676494,0,238253,238253,238253
20160805 16:42:29.684306,0,238254,238254,238254
20160805 16:42:29.692118,0,238255,238255,238255
20160805 16:42:29.699931,0,238256,238256,238256
20160805 16:42:29.707744,0,238257,238257,238257
20160805 16:42:29.715556,0,238258,238258,238258
20160805 16:42:29.723368,0,238259,238259,238259
20160805 16:42:29.731181,0,238260,238260,238260
20160805 16:42:29.738994,0,238261,238261,238261
20160805 16:42:29.746806,0,238262,238262,238262
20160805 16:42:29.754618,0,238263,238263,238263
20160805 16:42:29.762431,0,238264,238264,238264
20160805 16:42:29.770244,0,238265,238265,238265
20160805 16:42:29.778056,0,238266,238266,238266
20160805 16:42:29.785868,0,238267,238267,238267
20160805 16:42:29.793681,0,238268,238268,238268
20160805 16:42:29.801494,0,238269,238269,238269
20160805 16:42:29.809306,0,238270,238270,238270
20160805 16:42:29.817118,0,238271,238271,238271
20160805 16:42:29.824931,0,238272,238272,238272
20160805 16:42:29.832744,0,238273,238273,238273
20160805 16:42:29.840556,0,238274,238274,238274
20160805 16:42:29.848368,0,238275,238275,238275
20160805 16:42:29.856181,0,238276,238276,238276
20160805 16:42:29.863994,0,238277,238277,238277
20160805 16:42:29.871806,0,238278,238278,238278
20160805 16:42:29.879618,0,238279,238279,238279
20160805 16:42:29.887431,0,238280,238280,238280
20160805 16:42:29.895244,0,238281,238281,238281
20160805 16:42:29.903056,0,238282,238282,238282
20160805 16:42:29.910868,0,238283,238283,238283
20160805 16:42:29.918681,0,238284,238284,238284
20160805 16:42:29.926494,0,238285,238285,238285
20160805 16:42:29.934306,0,238286,238286,238286
20160805 16:42:29.942118,0,238287,238287,238287
20160805 16:42:29.949931,0,238288,238288,238288
20160805 16:42:29.957744,0,238289,238289,238289
20160805 16:42:29.965556,0,238290,238290,238290
20160805 16:42:29.973368,0,238291,238291,238291
20160805 16:42:29.981181,0,238292,238292,238292
20160805 16:42:29.988994,0,238293,238293,238293
20160805 16:42:29.996806,0,238294,238294,238294
20160805 16:42:30.004618,0,238295,238295,238295
20160805 16:42:30.012431,0,238296,238296,238296
20160805 16:42:30.020244,0,238297,238297,238297
20160805 16:42:30.028056,0,238298,238298,238298
20160805 16:42:30.035868,0,238299,238299,238299
20160805 16:42:30.043681,0,238300,238300,238300
20160805 16:42:30.051494,0,238301,238301,238301
20160805 16:42:30.059306,0,238302,238302,238302
20160805 16:42:30.067118,0,238303,238303,238303
20160805 16:42:30.074931,0,238304,238304,238304
20160805 16:42:30.082744,0,238305,238305,238305
20160805 16:42:30.090556,0,238306,238306,238306
20160805 16:42:30.098368,0,238307,238307,238307
20160805 16:42:30.106181,0,238308,238308,238308
20160805 16:42:30.113994,0,238309,238309,238309
20160805 16:42:30.121806,0,238310,238310,238310
20160805 16:42:30.129618,0,238311,238311,238311
20160805 16:42:30.137431,0,238312,238312,238312
20160805 16:42:30.145244,0,238313,238313,238313
20160805 16:42:30.153056,0,238314,238314,238314
20160805 16:42:30.160868,0,238315,238315,238315
20160805 16:42:30.168681,0,238316,238316,238316
20160805 16:42:30.176494,0,238317,238317,238317
20160805 16:42:30.184306,0,238318,238318,238318
20160805 16:42:30.192118,0,238319,238319,238319
20160805 16:42:30.199931,0,238320,238320,238320
20160805 16:42:30.207744,0,238321,238321,238321
20160805 16:42:30.215556,0,238322,238322,238322
20160805 16:42:30.223368,0,238323,238323,238323
20160805 16:42:30.231181,0,238324,238324,238324
20160805 16:42:30.238994,0,238325,238325,238325
20160805 16:42:30.246806,0,238326,238326,238326
20160805 16:42:30.254618,0,238327,238327,238327
20160805 16:42:30.262431,0,238328,238328,238328
20160805 16:42:30.270244,0,238329,238329,238329
20160805 16:42:30.278056,0,238330,238330,238330
20160805 16:42:30.285868,0,238331,238331,238331
20160805 16:42:30.293681,0,238332,238332,238332
20160805 16:42:30.301494,0,238333,238333,238333
20160805 16:42:30.309306,0,238334,238334,238334
20160805 16:42:30.317118,0,238335,238335,238335
20160805 16:42:30.324931,0,238336,238336,238336
20160805 16:42:30.332744,0,238337,238337,238337
20160805 16:42:30.340556,0,238338,238338,238338
20160805 16:42:30.348368,0,238339,238339,238339
20160805 16:42:30.356181,0,238340,238340,238340
20160805 16:42:30.363994,0,238341,238341,238341
20160805 16:42:30.371806,0,238342,238342,238342
20160805 16:42:30.379618,0,238343,238343,238343
20160805 16:42:30.387431,0,238344,238344,238344
20160805 16:42:30.395244,0,238345,238345,238345
20160805 16:42:30.403056,0,238346,238346,238346
20160805 16:42:30.410868,0,238347,238347,238347
20160805 16:42:30.418681,0,238348,238348,238348
20160805 16:42:30.426494,0,238349,238349,238349
20160805 16:42:30.434306,0,238350,238350,238350
20160805 16:42:30.442118,0,238351,238351,238351
20160805 16:42:30.449931,0,238352,238352,238352
20160805 16:42:30.457744,0,238353,238353,238353
20160805 16:42:30.465556,0,238354,238354,238354
20160805 16:42:30.473368,0,238355,238355,238355
20160805 16:42:30.481181,0,238356,238356,238356
20160805 16:42:30.488994,0,238357,238357,238357
20160805 16:42:30.496806,0,238358,238358,238358
20160805 16:42:30.504618,0,238359,238359,238359
20160805 16:42:30.512431,0,238360,238360,238360
20160805 16:42:30.520244,0,238361,238361,238361
20160805 16:42:30.528056,0,238362,238362,238362
20160805 16:42:30.535868,0,238363,238363,238363
20160805 16:42:30.543681,0,238364,238364,238364
20160805 16:42:30.551494,0,238365,238365,238365
20160805 16:42:30.559306,0,238366,238366,238366
20160805 16:42:30.567118,0,238367,238367,238367
20160805 16:42:30.574931,0,238368,238368,238368
20160805 16:42:30.582744,0,238369,238369,238369
20160805 16:42:30.590556,0,238370,238370,238370
20160805 16:42:30.598368,0,238371,238371,238371
20160805 16:42:30.606181,0,238372,238372,238372
20160805 16:42:30.613994,0,238373,238373,238373
20160805 16:42:30.621806,0,238374,238374,238374
20160805 16:42:30.629618,0,238375,238375,238375
20160805 16:42:30.637431,0,238376,238376,238376
20160805 16:42:30.645244,0,238377,238377,238377
20160805 16:42:30.653056,0,238378,238378,238378
20160805 16:42:30.660868,0,238379,238379,238379
20160805 16:42:30.668681,0,238380,238380,238380
20160805 16:42:30.676494,0,238381,238381,238381
20160805 16:42:30.684306,0,238382,238382,238382
20160805 16:42:30.692118,0,238383,238383,238383
20160805 16:42:30.699931,0,238384,238384,238384
20160805 16:42:30.707744,0,238385,238385,238385
20160805 16:42:30.715556,0,238386,238386,238386
20160805 16:42:30.723368,0,238387,238387,238387
20160805 16:42:30.731181,0,238388,238388,238388
20160805 16:42:30.738994,0,238389,238389,238389
20160805 16:42:30.746806,0,238390,238390,238390
20160805 16:42:30.754618,0,238391,238391,238391
20160805 16:42:30.762431,0,238392,238392,238392
20160805 16:42:30.770244,0,238393,238393,238393
20160805 16:42:30.778056,0,238394,238394,238394
20160805 16:42:30.785868,0,238395,238395,238395
20160805 16:42:30.793681,0,238396,238396,238396
20160805 16:42:30.801494,0,238397,238397,238397
20160805 16:42:30.809306,0,238398,238398,238398
20160805 16:42:30.817118,0,238399,238399,238399
20160805 16:42:30.824931,0,238400,238400,238400
20160805 16:42:30.832744,0,238401,238401,238401
20160805 16:42:30.840556,0,238402,238402,238402
20160805 16:42:30.848368,0,238403,238403,238403
20160805 16:42:30.856181,0,238404,238404,238404
20160805 16:42:30.863994,0,238405,238405,238405
20160805 16:42:30.871806,0,238406,238406,238406
20160805 16:42:30.879618,0,238407,238407,238407
20160805 16:42:30.887431,0,238408,238408,238408
20160805 16:42:30.895244,0,238409,238409,238409
20160805 16:42:30.903056,0,238410,238410,238410
20160805 16:42:30.910868,0,238411,238411,238411
20160805 16:42:30.918681,0,238412,238412,238412
20160805 16:42:30.926494,0,238413,238413,238413
20160805 16:42:30.934306,0,238414,238414,238414
20160805 16:42:30.942118,0,238415,238415,238415
20160805 16:42:30.949931,0,238416,238416,238416
20160805 16:42:30.957744,0,238417,238417,238417
20160805 16:42:30.965556,0,238418,238418,238418
20160805 16:42:30.973368,0,238419,238419,238419
20160805 16:42:30.981181,0,238420,238420,238420
20160805 16:42:30.988994,0,238421,238421,238421
20160805 16:42:30.996806,0,238422,238422,238422
20160805 16:42:31.004618,0,238423,238423,238423
20160805 16:42:31.012431,0,238424,238424,238424
20160805 16:42:31.020244,0,238425,238425,238425
20160805 16:42:31.028056,0,238426,238426,238426
20160805 16:42:31.035868,0,238427,238427,238427
20160805 16:42:31.043681,0,238428,238428,238428
20160805 16:42:31.051494,0,238429,238429,238429
20160805 16:42:31.059306,0,238430,238430,238430
20160805 16:42:31.067118,0,238431,238431,238431
20160805 16:42:31.074931,0,238432,238432,238432
20160805 16:42:31.082744,0,238433,238433,238433
20160805 16:42:31.090556,0,238434,238434,238434
20160805 16:42:31.098368,0,238435,238435,238435
20160805 16:42:31.106181,0,238436,238436,238436
20160805 16:42:31.113994,0,238437,238437,238437
20160805 16:42:31.121806,0,238438,238438,238438
20160805 16:42:31.129618,0,238439,238439,238439
20160805 16:42:31.137431,0,238440,238440,238440
20160805 16:42:31.145244,0,238441,238441,238441
20160805 16:42:31.153056,0,238442,238442,238442
20160805 16:42:31.160868,0,238443,238443,238443
20160805 16:42:31.168681,0,238444,238444,238444
20160805 16:42:31.176494,0,238445,238445,238445
20160805 16:42:31.184306,0,238446,238446,238446
20160805 16:42:31.192118,0,238447,238447,238447
20160805 16:42:31.199931,0,238448,238448,238448
20160805 16:42:31.207744,0,238449,238449,238449
20160805 16:42:31.215556,0,238450,238450,238450
20160805 16:42:31.223368,0,238451,238451,238451
20160805 16:42:31.231181,0,238452,238452,238452
20160805 16:42:31.238994,0,238453,238453,238453
20160805 16:42:31.246806,0,238454,238454,238454
20160805 16:42:31.254618,0,238455,238455,238455
20160805 16:42:31.262431,0,238456,238456,238456
20160805 16:42:31.270244,0,238457,238457,238457
20160805 16:42:31.278056,0,238458,238458,238458
20160805 16:42:31.285868,0,238459,238459,238459
20160805 16:42:31.293681,0,238460,238460,238460
20160805 16:42:31.301494,0,238461,238461,238461
20160805 16:42:31.309306,0,238462,238462,238462
20160805 16:42:31.317118,0,238463,238463,238463
20160805 16:42:31.324931,0,238464,238464,238464
20160805 16:42:31.332744,0,238465,238465,238465
20160805 16:42:31.340556,0,238466,238466,238466
20160805 16:42:31.348368,0,238467,238467,238467
20160805 16:42:31.356181,0,238468,238468,238468
20160805 16:42:31.363994,0,238469,238469,238469
20160805 16:42:31.371806,0,238470,238470,238470
20160805 16:42:31.379618,0,238471,238471,238471
20160805 16:42:31.387431,0,238472,238472,238472
20160805 16:42:31.395244,0,238473,238473,238473
20160805 16:42:31.403056,0,238474,238474,238474
20160805 16:42:31.410868,0,238475,238475,238475
20160805 16:42:31.418681,0,238476,238476,238476
20160805 16:42:31.426494,0,238477,238477,238477
20160805 16:42:31.434306,0,238478,238478,238478
20160805 16:42:31.442118,0,238479,238479,238479
20160805 16:42:31.449931,0,238480,238480,238480
20160805 16:42:31.457744,0,238481,238481,238481
20160805 16:42:31.465556,0,238482,238482,238482
20160805 16:42:31.473368,0,238483,238483,238483
20160805 16:42:31.481181,0,238484,238484,238484
20160805 16:42:31.488994,0,238485,238485,238485
20160805 16:42:31.496806,0,238486,238486,238486
20160805 16:42:31.504618,0,238487,238487,238487
20160805 16:42:31.512431,0,238488,238488,238488
20160805 16:42:31.520244,0,238489,238489,238489
20160805 16:42:31.528056,0,238490,238490,238490
20160805 16:42:31.535868,0,238491,238491,238491
20160805 16:42:31.543681,0,238492,238492,238492
20160805 16:42:31.551494,0,238493,238493,238493
20160805 16:42:31.559306,0,238494,238494,238494
20160805 16:42:31.567118,0,238495,238495,238495
20160805 16:42:31.574931,0,238496,238496,238496
20160805 16:42:31.582744,0,238497,238497,238497
20160805 16:42:31.590556,0,238498,238498,238498
20160805 16:42:31.598368,0,238499,238499,238499
20160805 16:42:31.606181,0,238500,238500,238500
20160805 16:42:31.613994,0,238501,238501,238501
20160805 16:42:31.621806,0,238502,238502,238502
20160805 16:42:31.629618,0,238503,238503,238503
20160805 16:42:31.637431,0,238504,238504,238504
20160805 16:42:31.645244,0,238505,238505,238505
20160805 16:42:31.653056,0,238506,238506,238506
20160805 16:42:31.660868,0,238507,238507,238507
20160805 16:42:31.668681,0,238508,238508,238508
20160805 16:42:31.676494,0,238509,238509,238509
20160805 16:42:31.684306,0,238510,238510,238510
20160805 16:42:31.692118,0,238511,238511,238511
20160805 16:42:31.699931,0,238512,238512,238512
20160805 16:42:31.707744,0,238513,238513,238513
20160805 16:42:31.715556,0,238514,238514,238514
20160805 16:42:31.723368,0,238515,238515,238515
20160805 16:42:31.731181,0,238516,238516,238516
20160805 16:42:31.738994,0,238517,238517,238517
20160805 16:42:31.746806,0,238518,238518,238518
20160805 16:42:31.754618,0,238519,238519,238519
20160805 16:42:31.762431,0,238520,238520,238520
20160805 16:42:31.770244,0,238521,238521,238521
20160805 16:42:31.778056,0,238522,238522,238522
20160805 16:42:31.785868,0,238523,238523,238523
20160805 16:42:31.793681,0,238524,238524,238524
20160805 16:42:31.801494,0,238525,238525,238525
20160805 16:42:31.809306,0,238526,238526,238526
20160805 16:42:31.817118,0,238527,238527,238527
20160805 16:42:31.824931,0,238528,238528,238528
20160805 16:42:31.832744,0,238529,238529,238529
20160805 16:42:31.840556,0,238530,238530,238530
20160805 16:42:31.848368,0,238531,238531,238531
20160805 16:42:31.856181,0,238532,238532,238532
20160805 16:42:31.863994,0,238533,238533,238533
20160805 16:42:31.871806,0,238534,238534,238534
20160805 16:42:31.879618,0,238535,238535,238535
20160805 16:42:31.887431,0,238536,238536,238536
20160805 16:42:31.895244,0,238537,238537,238537
20160805 16:42:31.903056,0,238538,238538,238538
20160805 16:42:31.910868,0,238539,238539,238539
20160805 16:42:31.918681,0,238540,238540,238540
20160805 16:42:31.926494,0,238541,238541,238541
20160805 16:42:31.934306,0,238542,238542,238542
20160805 16:42:31.942118,0,238543,238543,238543
20160805 16:42:31.949931,0,238544,238544,238544
20160805 16:42:31.957744,0,238545,238545,238545
20160805 16:42:31.965556,0,238546,238546,238546
20160805 16:42:31.973368,0,238547,238547,238547
20160805 16:42:31.981181,0,238548,238548,238548
20160805 16:42:31.988994,0,238549,238549,238549
20160805 16:42:31.996806,0,238550,238550,238550
20160805 16:42:32.004618,0,238551,238551,238551
20160805 16:42:32.012431,0,238552,238552,238552
20160805 16:42:32.020244,0,238553,238553,238553
20160805 16:42:32.028056,0,238554,238554,238554
20160805 16:42:32.035868,0,238555,238555,238555
20160805 16:42:32.043681,0,238556,238556,238556
20160805 16:42:32.051494,0,238557,238557,238557
20160805 16:42:32.059306,0,238558,238558,238558
20160805 16:42:32.067118,0,238559,238559,238559
20160805 16:42:32.074931,0,238560,238560,238560
20160805 16:42:32.082744,0,238561,238561,238561
20160805 16:42:32.090556,0,238562,238562,238562
20160805 16:42:32.098368,0,238563,238563,238563
20160805 16:42:32.106181,0,238564,238564,238564
20160805 16:42:32.113994,0,238565,238565,238565
20160805 16:42:32.121806,0,238566,238566,238566
20160805 16:42:32.129618,0,238567,238567,238567
20160805 16:42:32.137431,0,238568,238568,238568
20160805 16:42:32.145244,0,238569,238569,238569
20160805 16:42:32.153056,0,238570,238570,238570
20160805 16:42:32.160868,0,238571,238571,238571
20160805 16:42:32.168681,0,238572,238572,238572
20160805 16:42:32.176494,0,238573,238573,238573
20160805 16:42:32.184306,0,238574,238574,238574
20160805 16:42:32.192118,0,238575,238575,238575
20160805 16:42:32.199931,0,238576,238576,238576
20160805 16:42:32.207744,0,238577,238577,238577
20160805 16:42:32.215556,0,238578,238578,238578
20160805 16:42:32.223368,0,238579,238579,238579
20160805 16:42:32.231181,0,238580,238580,238580
20160805 16:42:32.238994,0,238581,238581,238581
20160805 16:42:32.246806,0,238582,238582,238582
20160805 16:42:32.254618,0,238583,238583,238583
20160805 16:42:32.262431,0,238584,238584,238584
20160805 16:42:32.270244,0,238585,238585,238585
20160805 16:42:32.278056,0,238586,238586,238586
20160805 16:42:32.285868,0,238587,238587,238587
20160805 16:42:32.293681,0,238588,238588,238588
20160805 16:42:32.301494,0,238589,238589,238589
20160805 16:42:32.309306,0,238590,238590,238590
20160805 16:42:32.317118,0,238591,238591,238591
20160805 16:42:32.324931,0,238592,238592,238592
20160805 16:42:32.332744,0,238593,238593,238593
20160805 16:42:32.340556,0,238594,238594,238594
20160805 16:42:32.348368,0,238595,238595,238595
20160805 16:42:32.356181,0,238596,238596,238596
20160805 16:42:32.363994,0,238597,238597,238597
20160805 16:42:32.371806,0,238598,238598,238598
20160805 16:42:32.379618,0,238599,238599,238599
20160805 16:42:32.387431,0,238600,238600,238600
20160805 16:42:32.395244,0,238601,238601,238601
20160805 16:42:32.403056,0,238602,238602,238602
20160805 16:42:32.410868,0,238603,238603,238603
20160805 16:42:32.418681,0,238604,238604,238604
20160805 16:42:32.426494,0,238605,238605,238605
20160805 16:42:32.434306,0,238606,238606,238606
20160805 16:42:32.442118,0,238607,238607,238607
20160805 16:42:32.449931,0,238608,238608,238608
20160805 16:42:32.457744,0,238609,238609,238609
20160805 16:42:32.465556,0,238610,238610,238610
20160805 16:42:32.473368,0,238611,238611,238611
20160805 16:42:32.481181,0,238612,238612,238612
20160805 16:42:32.488994,0,238613,238613,238613
20160805 16:42:32.496806,0,238614,238614,238614
20160805 16:42:32.504618,0,238615,238615,238615
20160805 16:42:32.512431,0,238616,238616,238616
20160805 16:42:32.520244,0,238617,238617,238617
20160805 16:42:32.528056,0,238618,238618,238618
20160805 16:42:32.535868,0,238619,238619,238619
20160805 16:42:32.543681,0,238620,238620,238620
20160805 16:42:32.551494,0,238621,238621,238621
20160805 16:42:32.559306,0,238622,238622,238622
20160805 16:42:32.567118,0,238623,238623,238623
20160805 16:42:32.574931,0,238624,238624,238624
20160805 16:42:32.582744,0,238625,238625,238625
20160805 16:42:32.590556,0,238626,238626,238626
20160805 16:42:32.598368,0,238627,238627,238627
20160805 16:42:32.606181,0,238628,238628,238628
20160805 16:42:32.613994,0,238629,238629,238629
20160805 16:42:32.621806,0,238630,238630,238630
20160805 16:42:32.629618,0,238631,238631,238631
20160805 16:42:32.637431,0,238632,238632,238632
20160805 16:42:32.645244,0,238633,238633,238633
20160805 16:42:32.653056,0,238634,238634,238634
20160805 16:42:32.660868,0,238635,238635,238635
20160805 16:42:32.668681,0,238636,238636,238636
20160805 16:42:32.676494,0,238637,238637,238637
20160805 16:42:32.684306,0,238638,238638,238638
20160805 16:42:32.692118,0,238639,238639,238639
20160805 16:42:32.699931,0,238640,238640,238640
20160805 16:42:32.707744,0,238641,238641,238641
20160805 16:42:32.715556,0,238642,238642,238642
20160805 16:42:32.723368,0,238643,238643,238643
20160805 16:42:32.731181,0,238644,238644,238644
20160805 16:42:32.738994,0,238645,238645,238645
20160805 16:42:32.746806,0,238646,238646,238646
20160805 16:42:32.754618,0,238647,238647,238647
20160805 16:42:32.762431,0,238648,238648,238648
20160805 16:42:32.770244,0,238649,238649,238649
20160805 16:42:32.778056,0,238650,238650,238650
20160805 16:42:32.785868,0,238651,238651,238651
20160805 16:42:32.793681,0,238652,238652,238652
20160805 16:42:32.801494,0,238653,238653,238653
20160805 16:42:32.809306,0,238654,238654,238654
20160805 16:42:32.817118,0,238655,238655,238655
20160805 16:42:32.824931,0,238656,238656,238656
20160805 16:42:32.832744,0,238657,238657,238657
20160805 16:42:32.840556,0,238658,238658,238658
20160805 16:42:32.848368,0,238659,238659,238659
20160805 16:42:32.856181,0,238660,238660,238660
20160805 16:42:32.863994,0,238661,238661,238661
20160805 16:42:32.871806,0,238662,238662,238662
20160805 16:42:32.879618,0,238663,238663,238663
20160805 16:42:32.887431,0,238664,238664,238664
20160805 16:42:32.895244,0,238665,238665,238665
20160805 16:42:32.903056,0,238666,238666,238666
20160805 16:42:32.910868,0,238667,238667,238667
20160805 16:42:32.918681,0,238668,238668,238668
20160805 16:42:32.926494,0,238669,238669,238669
20160805 16:42:32.934306,0,238670,238670,238670
20160805 16:42:32.942118,0,238671,238671,238671
20160805 16:42:32.949931,0,238672,238672,238672
20160805 16:42:32.957744,0,238673,238673,238673
20160805 16:42:32.965556,0,238674,238674,238674
20160805 16:42:32.973368,0,238675,238675,238675
20160805 16:42:32.981181,0,238676,238676,238676
20160805 16:42:32.988994,0,238677,238677,238677
20160805 16:42:32.996806,0,238678,238678,238678
20160805 16:42:33.004618,0,238679,238679,238679
20160805 16:42:33.012431,0,238680,238680,238680
20160805 16:42:33.020244,0,238681,238681,238681
20160805 16:42:33.028056,0,238682,238682,238682
20160805 16:42:33.035868,0,238683,238683,238683
20160805 16:42:33.043681,0,238684,238684,238684
20160805 16:42:33.051494,0,238685,238685,238685
20160805 16:42:33.059306,0,238686,238686,238686
20160805 16:42:33.067118,0,238687,238687,238687
20160805 16:42:33.074931,0,238688,238688,238688
20160805 16:42:33.082744,0,238689,238689,238689
20160805 16:42:33.090556,0,238690,238690,238690
20160805 16:42:33.098368,0,238691,238691,238691
20160805 16:42:33.106181,0,238692,238692,238692
20160805 16:42:33.113994,0,238693,238693,238693
20160805 16:42:33.121806,0,238694,238694,238694
