time,status,n_fib,n_fob,n_fsc,x,y,z
20160803 14:37:39.124260,0,1,0,1,0,0,0
20160803 14:37:39.132073,0,1,0,1,0,0,0
20160803 14:37:39.139886,0,1,0,1,0,0,0
20160803 14:37:39.147698,0,1,0,1,0,0,0
20160803 14:37:39.155510,0,1,0,1,0,0,0
20160803 14:37:39.163323,0,1,0,1,0,0,0
20160803 14:37:39.171136,0,1,0,1,0,0,0
20160803 14:37:39.178948,0,1,0,1,0,0,0
20160803 14:37:39.186760,0,1,0,1,0,0,0
20160803 14:37:39.194573,0,1,0,1,0,0,0
20160803 14:37:39.202386,0,1,0,1,0,0,0
20160803 14:37:39.210198,0,1,0,1,0,0,0
20160803 14:37:39.218010,0,1,0,1,0,0,0
20160803 14:37:39.225823,0,1,0,1,0,0,0
20160803 14:37:39.233636,0,1,0,1,0,0,0
20160803 14:37:39.241448,0,1,0,1,0,0,0
20160803 14:37:39.249260,0,1,0,1,0,0,0
20160803 14:37:39.257073,0,1,0,1,0,0,0
20160803 14:37:39.264886,0,1,0,1,0,0,0
20160803 14:37:39.272698,0,1,0,1,0,0,0
20160803 14:37:39.280510,0,1,0,1,0,0,0
20160803 14:37:39.288323,0,1,0,1,0,0,0
20160803 14:37:39.296136,0,1,0,1,0,0,0
20160803 14:37:39.303948,0,1,0,1,0,0,0
20160803 14:37:39.311760,0,1,0,1,0,0,0
20160803 14:37:39.319573,0,1,0,1,0,0,0
20160803 14:37:39.327386,0,1,0,1,0,0,0
20160803 14:37:39.335198,0,1,0,1,0,0,0
20160803 14:37:39.343010,0,1,0,1,0,0,0
20160803 14:37:39.350823,0,1,0,1,0,0,0
20160803 14:37:39.358636,0,1,0,1,0,0,0
20160803 14:37:39.366448,0,1,0,1,0,0,0
20160803 14:37:39.374260,0,1,0,1,0,0,0
20160803 14:37:39.382073,0,1,0,1,0,0,0
20160803 14:37:39.389886,0,1,0,1,0,0,0
20160803 14:37:39.397698,0,1,0,1,0,0,0
20160803 14:37:39.405510,0,1,0,1,0,0,0
20160803 14:37:39.413323,0,1,0,1,0,0,0
20160803 14:37:39.421136,0,1,0,1,0,0,0
