time,status,x,y,z
20161018 05:58:29.537946,0,0,0,0,255,
20161018 05:58:29.537946,0,0,0,0,45,
20161018 05:58:29.537946,0,0,0,0,1,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,1,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,255,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,255,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,255,
20161018 05:58:29.537946,0,0,0,0,45,
20161018 05:58:29.537946,0,0,0,0,1,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,1,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,255,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,255,
20161018 05:58:29.537946,0,0,0,0,45,
20161018 05:58:29.537946,0,0,0,0,1,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,1,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,255,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,255,
20161018 05:58:29.537946,0,0,0,0,45,
20161018 05:58:29.537946,0,0,0,0,1,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,1,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,255,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,255,
20161018 05:58:29.537946,0,0,0,0,45,
20161018 05:58:29.537946,0,0,0,0,1,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,0,
20161018 05:58:29.537946,0,0,0,0,1,
20161018 05:58:29.537946,0,0,0,0,0,
