time,status,n_fib,n_fob,n_fsc,x,y,z
20160803 18:16:58.492826,0,1,0,1,0,0,0
20160803 18:16:58.500638,0,1,0,1,0,0,0
20160803 18:16:58.508451,0,1,0,1,0,0,0
20160803 18:16:37.719388,0,1,0,1,0,0,0
20160803 18:16:37.727201,0,1,0,1,0,0,0
20160803 18:16:37.735014,0,1,0,1,0,0,0
20160803 18:16:37.742826,0,1,0,1,0,0,0
20160803 18:16:37.750638,0,1,0,1,0,0,0
20160803 18:16:37.758451,0,1,0,1,0,0,0
20160803 18:16:37.766264,0,1,0,1,0,0,0
20160803 18:16:37.774076,0,1,0,1,0,0,0
20160803 18:16:37.781888,0,1,0,1,0,0,0
20160803 18:16:37.789701,0,1,0,1,0,0,0
20160803 18:16:37.797514,0,1,0,1,0,0,0
20160803 18:16:37.805326,0,1,0,1,0,0,0
20160803 18:16:37.813138,0,1,0,1,0,0,0
20160803 18:16:37.820951,0,1,0,1,0,0,0
20160803 18:16:37.828764,0,1,0,1,0,0,0
20160803 18:16:37.836576,0,1,0,1,0,0,0
20160803 18:16:37.844388,0,1,0,1,0,0,0
20160803 18:16:37.852201,0,1,0,1,0,0,0
20160803 18:16:37.860014,0,1,0,1,0,0,0
20160803 18:16:37.867826,0,1,0,1,0,0,0
20160803 18:16:37.875638,0,1,0,1,0,0,0
20160803 18:16:37.883451,0,1,0,1,0,0,0
20160803 18:16:37.891264,0,1,0,1,0,0,0
20160803 18:16:37.899076,0,1,0,1,0,0,0
20160803 18:16:37.906888,0,1,0,1,0,0,0
20160803 18:16:37.914701,0,1,0,1,0,0,0
20160803 18:16:37.922514,0,1,0,1,0,0,0
20160803 18:16:37.930326,0,1,0,1,0,0,0
20160803 18:16:37.938138,0,1,0,1,0,0,0
20160803 18:16:37.945951,0,1,0,1,0,0,0
20160803 18:16:37.953764,0,1,0,1,0,0,0
20160803 18:16:37.961576,0,1,0,1,0,0,0
20160803 18:16:37.969388,0,1,0,1,0,0,0
20160803 18:16:37.977201,0,1,0,1,0,0,0
20160803 18:16:37.985014,0,1,0,1,0,0,0
20160803 18:16:37.992826,0,1,0,1,0,0,0
20160803 18:16:38.000638,0,1,0,1,0,0,0
20160803 18:16:38.008451,0,1,0,1,0,0,0
20160803 18:16:38.016264,0,1,0,1,0,0,0
20160803 18:16:38.024076,0,1,0,1,0,0,0
20160803 18:16:38.031888,0,1,0,1,0,0,0
20160803 18:16:38.039701,0,1,0,1,0,0,0
20160803 18:16:38.047514,0,1,0,1,0,0,0
20160803 18:16:38.055326,0,1,0,1,0,0,0
