time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160802 12:50:27.531524,0,1,0,1,0,0,0,0,130,0,8519680,33280
20160802 12:50:27.539336,0,1,0,1,0,0,0,0,131,0,8585216,33536
20160802 12:50:27.547149,0,1,0,1,0,0,0,0,132,0,8650752,33792
20160802 12:50:27.554962,0,1,0,1,0,0,0,0,133,0,8716288,34048
20160802 12:50:27.562774,0,1,0,1,0,0,0,0,134,0,8781824,34304
20160802 12:50:27.570586,0,1,0,1,0,0,0,0,135,0,8847360,34560
20160802 12:50:27.578399,0,1,0,1,0,0,0,0,136,0,8912896,34816
20160802 12:50:27.586212,0,1,0,1,0,0,0,0,137,0,8978432,35072
20160802 12:50:27.594024,0,1,0,1,0,0,0,0,138,0,9043968,35328
20160802 12:50:27.601836,0,1,0,1,0,0,0,0,139,0,9109504,35584
20160802 12:50:27.609649,0,1,0,1,0,0,0,0,140,0,9175040,35840
20160802 12:50:27.617462,0,1,0,1,0,0,0,0,141,0,9240576,36096
20160802 12:50:27.625274,0,1,0,1,0,0,0,0,142,0,9306112,36352
20160802 12:50:27.633086,0,1,0,1,0,0,0,0,143,0,9371648,36608
20160802 12:50:27.640899,0,1,0,1,0,0,0,0,144,0,9437184,36864
20160802 12:50:27.648712,0,1,0,1,0,0,0,0,145,0,9502720,37120
20160802 12:50:27.656524,0,1,0,1,0,0,0,0,146,0,9568256,37376
20160802 12:50:27.664336,0,1,0,1,0,0,0,0,147,0,9633792,37632
20160802 12:50:27.672149,0,1,0,1,0,0,0,0,148,0,9699328,37888
20160802 12:50:27.679962,0,1,0,1,0,0,0,0,149,0,9764864,38144
20160802 12:50:27.687774,0,1,0,1,0,0,0,0,150,0,9830400,38400
20160802 12:50:27.695586,0,1,0,1,0,0,0,0,151,0,9895936,38656
20160802 12:50:27.703399,0,1,0,1,0,0,0,0,152,0,9961472,38912
20160802 12:50:27.711212,0,1,0,1,0,0,0,0,153,0,10027008,39168
20160802 12:50:27.719024,0,1,0,1,0,0,0,0,154,0,10092544,39424
20160802 12:50:27.726836,0,1,0,1,0,0,0,0,155,0,10158080,39680
20160802 12:50:27.734649,0,1,0,1,0,0,0,0,156,0,10223616,39936
20160802 12:50:27.742462,0,1,0,1,0,0,0,0,157,0,10289152,40192
20160802 12:50:27.750274,0,1,0,1,0,0,0,0,158,0,10354688,40448
20160802 12:50:27.758086,0,1,0,1,0,0,0,0,159,0,10420224,40704
20160802 12:50:27.765899,0,1,0,1,0,0,0,0,160,0,10485760,40960
20160802 12:50:27.773712,0,1,0,1,0,0,0,0,161,0,10551296,41216
20160802 12:50:27.781524,0,1,0,1,0,0,0,0,162,0,10616832,41472
20160802 12:50:27.789336,0,1,0,1,0,0,0,0,163,0,10682368,41728
20160802 12:50:27.797149,0,1,0,1,0,0,0,0,164,0,10747904,41984
20160802 12:50:27.804962,0,1,0,1,0,0,0,0,165,0,10813440,42240
20160802 12:50:27.812774,0,1,0,1,0,0,0,0,166,0,10878976,42496
20160802 12:50:27.820586,0,1,0,1,0,0,0,0,167,0,10944512,42752
20160802 12:50:27.828399,0,1,0,1,0,0,0,0,168,0,11010048,43008
20160802 12:50:27.836212,0,1,0,1,0,0,0,0,169,0,11075584,43264
20160802 12:50:27.844024,0,1,0,1,0,0,0,0,170,0,11141120,43520
20160802 12:50:27.851836,0,1,0,1,0,0,0,0,171,0,11206656,43776
20160802 12:50:27.859649,0,1,0,1,0,0,0,0,172,0,11272192,44032
20160802 12:50:27.867462,0,1,0,1,0,0,0,0,173,0,11337728,44288
20160802 12:50:27.875274,0,1,0,1,0,0,0,0,174,0,11403264,44544
20160802 12:50:27.883086,0,1,0,1,0,0,0,0,175,0,11468800,44800
20160802 12:50:27.890899,0,1,0,1,0,0,0,0,176,0,11534336,45056
20160802 12:50:27.898712,0,1,0,1,0,0,0,0,177,0,11599872,45312
20160802 12:50:27.906524,0,1,0,1,0,0,0,0,178,0,11665408,45568
20160802 12:50:27.914336,0,1,0,1,0,0,0,0,179,0,11730944,45824
20160802 12:50:27.922149,0,1,0,1,0,0,0,0,180,0,11796480,46080
20160802 12:50:27.929962,0,1,0,1,0,0,0,0,181,0,11862016,46336
20160802 12:50:27.937774,0,1,0,1,0,0,0,0,182,0,11927552,46592
20160802 12:50:27.945586,0,1,0,1,0,0,0,0,183,0,11993088,46848
20160802 12:50:27.953399,0,1,0,1,0,0,0,0,184,0,12058624,47104
20160802 12:50:27.961212,0,1,0,1,0,0,0,0,185,0,12124160,47360
20160802 12:50:27.969024,0,1,0,1,0,0,0,0,186,0,12189696,47616
20160802 12:50:27.976836,0,1,0,1,0,0,0,0,187,0,12255232,47872
20160802 12:50:27.984649,0,1,0,1,0,0,0,0,188,0,12320768,48128
20160802 12:50:27.992462,0,1,0,1,0,0,0,0,189,0,12386304,48384
20160802 12:50:28.000274,0,1,0,1,0,0,0,0,190,0,12451840,48640
20160802 12:50:28.008086,0,1,0,1,0,0,0,0,191,0,12517376,48896
20160802 12:50:28.015899,0,1,0,1,0,0,0,0,192,0,12582912,49152
20160802 12:50:28.023712,0,1,0,1,0,0,0,0,193,0,12648448,49408
20160802 12:50:28.031524,0,1,0,1,0,0,0,0,194,0,12713984,49664
20160802 12:50:28.039336,0,1,0,1,0,0,0,0,195,0,12779520,49920
20160802 12:50:28.047149,0,1,0,1,0,0,0,0,196,0,12845056,50176
20160802 12:50:28.054962,0,1,0,1,0,0,0,0,197,0,12910592,50432
20160802 12:50:28.062774,0,1,0,1,0,0,0,0,198,0,12976128,50688
20160802 12:50:28.070586,0,1,0,1,0,0,0,0,199,0,13041664,50944
20160802 12:50:28.078399,0,1,0,1,0,0,0,0,200,0,13107200,51200
20160802 12:50:28.086212,0,1,0,1,0,0,0,0,201,0,13172736,51456
20160802 12:50:28.094024,0,1,0,1,0,0,0,0,202,0,13238272,51712
20160802 12:50:28.101836,0,1,0,1,0,0,0,0,203,0,13303808,51968
20160802 12:50:28.109649,0,1,0,1,0,0,0,0,204,0,13369344,52224
20160802 12:50:28.117462,0,1,0,1,0,0,0,0,205,0,13434880,52480
20160802 12:50:28.125274,0,1,0,1,0,0,0,0,206,0,13500416,52736
20160802 12:50:28.133086,0,1,0,1,0,0,0,0,207,0,13565952,52992
20160802 12:50:28.140899,0,1,0,1,0,0,0,0,208,0,13631488,53248
20160802 12:50:28.148712,0,1,0,1,0,0,0,0,209,0,13697024,53504
20160802 12:50:28.156524,0,1,0,1,0,0,0,0,210,0,13762560,53760
20160802 12:50:28.164336,0,1,0,1,0,0,0,0,211,0,13828096,54016
20160802 12:50:28.172149,0,1,0,1,0,0,0,0,212,0,13893632,54272
20160802 12:50:28.179962,0,1,0,1,0,0,0,0,213,0,13959168,54528
20160802 12:50:28.187774,0,1,0,1,0,0,0,0,214,0,14024704,54784
20160802 12:50:28.195586,0,1,0,1,0,0,0,0,215,0,14090240,55040
20160802 12:50:28.203399,0,1,0,1,0,0,0,0,216,0,14155776,55296
20160802 12:50:28.211212,0,1,0,1,0,0,0,0,217,0,14221312,55552
20160802 12:50:28.219024,0,1,0,1,0,0,0,0,218,0,14286848,55808
20160802 12:50:28.226836,0,1,0,1,0,0,0,0,219,0,14352384,56064
20160802 12:50:28.234649,0,1,0,1,0,0,0,0,220,0,14417920,56320
20160802 12:50:28.242462,0,1,0,1,0,0,0,0,221,0,14483456,56576
20160802 12:50:28.250274,0,1,0,1,0,0,0,0,222,0,14548992,56832
20160802 12:50:28.258086,0,1,0,1,0,0,0,0,223,0,14614528,57088
20160802 12:50:28.265899,0,1,0,1,0,0,0,0,224,0,14680064,57344
20160802 12:50:28.273712,0,1,0,1,0,0,0,0,225,0,14745600,57600
20160802 12:50:28.281524,0,1,0,1,0,0,0,0,226,0,14811136,57856
20160802 12:50:28.289336,0,1,0,1,0,0,0,0,227,0,14876672,58112
20160802 12:50:28.297149,0,1,0,1,0,0,0,0,228,0,14942208,58368
20160802 12:50:28.304962,0,1,0,1,0,0,0,0,229,0,15007744,58624
20160802 12:50:28.312774,0,1,0,1,0,0,0,0,230,0,15073280,58880
20160802 12:50:28.320586,0,1,0,1,0,0,0,0,231,0,15138816,59136
20160802 12:50:28.328399,0,1,0,1,0,0,0,0,232,0,15204352,59392
20160802 12:50:28.336212,0,1,0,1,0,0,0,0,233,0,15269888,59648
20160802 12:50:28.344024,0,1,0,1,0,0,0,0,234,0,15335424,59904
20160802 12:50:28.351836,0,1,0,1,0,0,0,0,235,0,15400960,60160
20160802 12:50:28.359649,0,1,0,1,0,0,0,0,236,0,15466496,60416
20160802 12:50:28.367462,0,1,0,1,0,0,0,0,237,0,15532032,60672
20160802 12:50:28.375274,0,1,0,1,0,0,0,0,238,0,15597568,60928
20160802 12:50:28.383086,0,1,0,1,0,0,0,0,239,0,15663104,61184
20160802 12:50:28.390899,0,1,0,1,0,0,0,0,240,0,15728640,61440
20160802 12:50:28.398712,0,1,0,1,0,0,0,0,241,0,15794176,61696
20160802 12:50:28.406524,0,1,0,1,0,0,0,0,242,0,15859712,61952
20160802 12:50:28.414336,0,1,0,1,0,0,0,0,243,0,15925248,62208
20160802 12:50:28.422149,0,1,0,1,0,0,0,0,244,0,15990784,62464
20160802 12:50:28.429962,0,1,0,1,0,0,0,0,245,0,16056320,62720
20160802 12:50:28.437774,0,1,0,1,0,0,0,0,246,0,16121856,62976
20160802 12:50:28.445586,0,1,0,1,0,0,0,0,247,0,16187392,63232
20160802 12:50:28.453399,0,1,0,1,0,0,0,0,248,0,16252928,63488
20160802 12:50:28.461212,0,1,0,1,0,0,0,0,249,0,16318464,63744
20160802 12:50:28.469024,0,1,0,1,0,0,0,0,250,0,16384000,64000
20160802 12:50:28.476836,0,1,0,1,0,0,0,0,251,0,16449536,64256
20160802 12:50:28.484649,0,1,0,1,0,0,0,0,252,0,16515072,64512
20160802 12:50:28.492462,0,1,0,1,0,0,0,0,253,0,16580608,64768
20160802 12:50:28.500274,0,1,0,1,0,0,0,0,254,0,16646144,65024
20160802 12:50:28.508086,0,1,0,1,0,0,0,0,255,0,16711680,65280
20160802 12:50:28.515899,0,1,0,1,0,0,0,1,0,0,16777217,0
20160802 12:50:28.523712,0,1,0,1,0,0,0,1,1,0,16842753,256
20160802 12:50:28.531524,0,1,0,1,0,0,0,1,2,0,16908289,512
20160802 12:50:28.539336,0,1,0,1,0,0,0,1,3,0,16973825,768
20160802 12:50:28.547149,0,1,0,1,0,0,0,1,4,0,17039361,1024
20160802 12:50:28.554962,0,1,0,1,0,0,0,1,5,0,17104897,1280
20160802 12:50:28.562774,0,1,0,1,0,0,0,1,6,0,17170433,1536
20160802 12:50:28.570586,0,1,0,1,0,0,0,1,7,0,17235969,1792
20160802 12:50:28.578399,0,1,0,1,0,0,0,1,8,0,17301505,2048
20160802 12:50:28.586212,0,1,0,1,0,0,0,1,9,0,17367041,2304
20160802 12:50:28.594024,0,1,0,1,0,0,0,1,10,0,17432577,2560
20160802 12:50:28.601836,0,1,0,1,0,0,0,1,11,0,17498113,2816
20160802 12:50:28.609649,0,1,0,1,0,0,0,1,12,0,17563649,3072
20160802 12:50:28.617462,0,1,0,1,0,0,0,1,13,0,17629185,3328
20160802 12:50:28.625274,0,1,0,1,0,0,0,1,14,0,17694721,3584
20160802 12:50:28.633086,0,1,0,1,0,0,0,1,15,0,17760257,3840
20160802 12:50:28.640899,0,1,0,1,0,0,0,1,16,0,17825793,4096
20160802 12:50:28.648712,0,1,0,1,0,0,0,1,17,0,17891329,4352
20160802 12:50:28.656524,0,1,0,1,0,0,0,1,18,0,17956865,4608
20160802 12:50:28.664336,0,1,0,1,0,0,0,1,19,0,18022401,4864
20160802 12:50:28.672149,0,1,0,1,0,0,0,1,20,0,18087937,5120
20160802 12:50:28.679962,0,1,0,1,0,0,0,1,21,0,18153473,5376
20160802 12:50:28.687774,0,1,0,1,0,0,0,1,22,0,18219009,5632
20160802 12:50:28.695586,0,1,0,1,0,0,0,1,23,0,18284545,5888
20160802 12:50:28.703399,0,1,0,1,0,0,0,1,24,0,18350081,6144
20160802 12:50:28.711212,0,1,0,1,0,0,0,1,25,0,18415617,6400
20160802 12:50:28.719024,0,1,0,1,0,0,0,1,26,0,18481153,6656
20160802 12:50:28.726836,0,1,0,1,0,0,0,1,27,0,18546689,6912
20160802 12:50:28.734649,0,1,0,1,0,0,0,1,28,0,18612225,7168
20160802 12:50:28.742462,0,1,0,1,0,0,0,1,29,0,18677761,7424
20160802 12:50:28.750274,0,1,0,1,0,0,0,1,30,0,18743297,7680
20160802 12:50:28.758086,0,1,0,1,0,0,0,1,31,0,18808833,7936
20160802 12:50:28.765899,0,1,0,1,0,0,0,1,32,0,18874369,8192
20160802 12:50:28.773712,0,1,0,1,0,0,0,1,33,0,18939905,8448
20160802 12:50:28.781524,0,1,0,1,0,0,0,1,34,0,19005441,8704
20160802 12:50:28.789336,0,1,0,1,0,0,0,1,35,0,19070977,8960
20160802 12:50:28.797149,0,1,0,1,0,0,0,1,36,0,19136513,9216
20160802 12:50:28.804962,0,1,0,1,0,0,0,1,37,0,19202049,9472
20160802 12:50:28.812774,0,1,0,1,0,0,0,1,38,0,19267585,9728
20160802 12:50:28.820586,0,1,0,1,0,0,0,1,39,0,19333121,9984
20160802 12:50:28.828399,0,1,0,1,0,0,0,1,40,0,19398657,10240
20160802 12:50:28.836212,0,1,0,1,0,0,0,1,41,0,19464193,10496
20160802 12:50:28.844024,0,1,0,1,0,0,0,1,42,0,19529729,10752
20160802 12:50:28.851836,0,1,0,1,0,0,0,1,43,0,19595265,11008
20160802 12:50:28.859649,0,1,0,1,0,0,0,1,44,0,19660801,11264
20160802 12:50:28.867462,0,1,0,1,0,0,0,1,45,0,19726337,11520
20160802 12:50:28.875274,0,1,0,1,0,0,0,1,46,0,19791873,11776
20160802 12:50:28.883086,0,1,0,1,0,0,0,1,47,0,19857409,12032
20160802 12:50:28.890899,0,1,0,1,0,0,0,1,48,0,19922945,12288
20160802 12:50:28.898712,0,1,0,1,0,0,0,1,49,0,19988481,12544
20160802 12:50:28.906524,0,1,0,1,0,0,0,1,50,0,20054017,12800
20160802 12:50:28.914336,0,1,0,1,0,0,0,1,51,0,20119553,13056
20160802 12:50:28.922149,0,1,0,1,0,0,0,1,52,0,20185089,13312
20160802 12:50:28.929962,0,1,0,1,0,0,0,1,53,0,20250625,13568
20160802 12:50:28.937774,0,1,0,1,0,0,0,1,54,0,20316161,13824
20160802 12:50:28.945586,0,1,0,1,0,0,0,1,55,0,20381697,14080
20160802 12:50:28.953399,0,1,0,1,0,0,0,1,56,0,20447233,14336
20160802 12:50:28.961212,0,1,0,1,0,0,0,1,57,0,20512769,14592
20160802 12:50:28.969024,0,1,0,1,0,0,0,1,58,0,20578305,14848
20160802 12:50:28.976836,0,1,0,1,0,0,0,1,59,0,20643841,15104
20160802 12:50:28.984649,0,1,0,1,0,0,0,1,60,0,20709377,15360
20160802 12:50:28.992462,0,1,0,1,0,0,0,1,61,0,20774913,15616
20160802 12:50:29.000274,0,1,0,1,0,0,0,1,62,0,20840449,15872
20160802 12:50:29.008086,0,1,0,1,0,0,0,1,63,0,20905985,16128
20160802 12:50:29.015899,0,1,0,1,0,0,0,1,64,0,20971521,16384
20160802 12:50:29.023712,0,1,0,1,0,0,0,1,65,0,21037057,16640
20160802 12:50:29.031524,0,1,0,1,0,0,0,1,66,0,21102593,16896
20160802 12:50:29.039336,0,1,0,1,0,0,0,1,67,0,21168129,17152
20160802 12:50:29.047149,0,1,0,1,0,0,0,1,68,0,21233665,17408
20160802 12:50:29.054962,0,1,0,1,0,0,0,1,69,0,21299201,17664
20160802 12:50:29.062774,0,1,0,1,0,0,0,1,70,0,21364737,17920
20160802 12:50:29.070586,0,1,0,1,0,0,0,1,71,0,21430273,18176
20160802 12:50:29.078399,0,1,0,1,0,0,0,1,72,0,21495809,18432
20160802 12:50:29.086212,0,1,0,1,0,0,0,1,73,0,21561345,18688
20160802 12:50:29.094024,0,1,0,1,0,0,0,1,74,0,21626881,18944
20160802 12:50:29.101836,0,1,0,1,0,0,0,1,75,0,21692417,19200
20160802 12:50:29.109649,0,1,0,1,0,0,0,1,76,0,21757953,19456
20160802 12:50:29.117462,0,1,0,1,0,0,0,1,77,0,21823489,19712
20160802 12:50:29.125274,0,1,0,1,0,0,0,1,78,0,21889025,19968
20160802 12:50:29.133086,0,1,0,1,0,0,0,1,79,0,21954561,20224
20160802 12:50:29.140899,0,1,0,1,0,0,0,1,80,0,22020097,20480
20160802 12:50:29.148712,0,1,0,1,0,0,0,1,81,0,22085633,20736
20160802 12:50:29.156524,0,1,0,1,0,0,0,1,82,0,22151169,20992
