status,date,time,sync_counter
0,2016-07-27 , 12:30:13.878983, 133
0,2016-07-27 , 12:30:13.886795, 134
0,2016-07-27 , 12:30:13.894607, 135
0,2016-07-27 , 12:30:13.902419, 136
0,2016-07-27 , 12:30:13.910231, 137
0,2016-07-27 , 12:30:13.918043, 138
0,2016-07-27 , 12:30:13.925855, 139
0,2016-07-27 , 12:30:13.933667, 140
0,2016-07-27 , 12:30:13.941479, 141
0,2016-07-27 , 12:30:13.949291, 142
0,2016-07-27 , 12:30:13.957103, 143
0,2016-07-27 , 12:30:13.964915, 144
0,2016-07-27 , 12:30:13.972727, 145
0,2016-07-27 , 12:30:13.980539, 146
0,2016-07-27 , 12:30:13.988351, 147
0,2016-07-27 , 12:30:13.996163, 148
0,2016-07-27 , 12:30:14.003975, 149
0,2016-07-27 , 12:30:14.011787, 150
0,2016-07-27 , 12:30:14.019599, 151
0,2016-07-27 , 12:30:14.027411, 152
0,2016-07-27 , 12:30:14.035223, 153
0,2016-07-27 , 12:30:14.043035, 154
0,2016-07-27 , 12:30:14.050847, 155
0,2016-07-27 , 12:30:14.058659, 156
0,2016-07-27 , 12:30:14.066471, 157
0,2016-07-27 , 12:30:14.074283, 158
0,2016-07-27 , 12:30:14.082095, 159
0,2016-07-27 , 12:30:14.089907, 160
0,2016-07-27 , 12:30:14.097719, 161
0,2016-07-27 , 12:30:14.105531, 162
0,2016-07-27 , 12:30:14.113343, 163
0,2016-07-27 , 12:30:14.121155, 164
0,2016-07-27 , 12:30:14.128967, 165
0,2016-07-27 , 12:30:14.136779, 166
0,2016-07-27 , 12:30:14.144591, 167
0,2016-07-27 , 12:30:14.152403, 168
0,2016-07-27 , 12:30:14.160215, 169
0,2016-07-27 , 12:30:14.168027, 170
0,2016-07-27 , 12:30:14.175839, 171
0,2016-07-27 , 12:30:14.183651, 172
0,2016-07-27 , 12:30:14.191463, 173
0,2016-07-27 , 12:30:14.199275, 174
0,2016-07-27 , 12:30:14.207087, 175
0,2016-07-27 , 12:30:14.214899, 176
0,2016-07-27 , 12:30:14.222711, 177
0,2016-07-27 , 12:30:14.230523, 178
0,2016-07-27 , 12:30:14.238335, 179
0,2016-07-27 , 12:30:14.246147, 180
0,2016-07-27 , 12:30:14.253959, 181
0,2016-07-27 , 12:30:14.261771, 182
0,2016-07-27 , 12:30:14.269583, 183
0,2016-07-27 , 12:30:14.277395, 184
0,2016-07-27 , 12:30:14.285207, 185
0,2016-07-27 , 12:30:14.293019, 186
0,2016-07-27 , 12:30:14.300831, 187
0,2016-07-27 , 12:30:14.308643, 188
0,2016-07-27 , 12:30:14.316455, 189
0,2016-07-27 , 12:30:14.324267, 190
0,2016-07-27 , 12:30:14.332079, 191
0,2016-07-27 , 12:30:14.339891, 192
0,2016-07-27 , 12:30:14.347703, 193
0,2016-07-27 , 12:30:14.355515, 194
0,2016-07-27 , 12:30:14.363327, 195
0,2016-07-27 , 12:30:14.371139, 196
0,2016-07-27 , 12:30:14.378951, 197
0,2016-07-27 , 12:30:14.386763, 198
0,2016-07-27 , 12:30:14.394575, 199
0,2016-07-27 , 12:30:14.402387, 200
0,2016-07-27 , 12:30:14.410199, 201
0,2016-07-27 , 12:30:14.418011, 202
0,2016-07-27 , 12:30:14.425823, 203
0,2016-07-27 , 12:30:14.433635, 204
0,2016-07-27 , 12:30:14.441447, 205
0,2016-07-27 , 12:30:14.449259, 206
0,2016-07-27 , 12:30:14.457071, 207
0,2016-07-27 , 12:30:14.464883, 208
0,2016-07-27 , 12:30:14.472695, 209
0,2016-07-27 , 12:30:14.480507, 210
0,2016-07-27 , 12:30:14.488319, 211
0,2016-07-27 , 12:30:14.496131, 212
0,2016-07-27 , 12:30:14.503943, 213
0,2016-07-27 , 12:30:14.511755, 214
0,2016-07-27 , 12:30:14.519567, 215
0,2016-07-27 , 12:30:14.527379, 216
0,2016-07-27 , 12:30:14.535191, 217
0,2016-07-27 , 12:30:14.543003, 218
0,2016-07-27 , 12:30:14.550815, 219
0,2016-07-27 , 12:30:14.558627, 220
0,2016-07-27 , 12:30:14.566439, 221
0,2016-07-27 , 12:30:14.574251, 222
0,2016-07-27 , 12:30:14.582063, 223
0,2016-07-27 , 12:30:14.589875, 224
0,2016-07-27 , 12:30:14.597687, 225
0,2016-07-27 , 12:30:14.605499, 226
0,2016-07-27 , 12:30:14.613311, 227
0,2016-07-27 , 12:30:14.621123, 228
0,2016-07-27 , 12:30:14.628935, 229
0,2016-07-27 , 12:30:14.636747, 230
0,2016-07-27 , 12:30:14.644559, 231
0,2016-07-27 , 12:30:14.652371, 232
0,2016-07-27 , 12:30:14.660183, 233
0,2016-07-27 , 12:30:14.667995, 234
0,2016-07-27 , 12:30:14.675807, 235
0,2016-07-27 , 12:30:14.683619, 236
0,2016-07-27 , 12:30:14.691431, 237
0,2016-07-27 , 12:30:14.699243, 238
0,2016-07-27 , 12:30:14.707055, 239
0,2016-07-27 , 12:30:14.714867, 240
0,2016-07-27 , 12:30:14.722679, 241
0,2016-07-27 , 12:30:14.730491, 242
0,2016-07-27 , 12:30:14.738303, 243
0,2016-07-27 , 12:30:14.746115, 244
0,2016-07-27 , 12:30:14.753927, 245
0,2016-07-27 , 12:30:14.761739, 246
0,2016-07-27 , 12:30:14.769551, 247
0,2016-07-27 , 12:30:14.777363, 248
0,2016-07-27 , 12:30:14.785175, 249
0,2016-07-27 , 12:30:14.792987, 250
0,2016-07-27 , 12:30:14.800799, 251
0,2016-07-27 , 12:30:14.808611, 252
0,2016-07-27 , 12:30:14.816423, 253
0,2016-07-27 , 12:30:14.824235, 254
0,2016-07-27 , 12:30:14.832047, 255
0,2016-07-27 , 12:30:14.839859, 256
0,2016-07-27 , 12:30:14.847671, 257
0,2016-07-27 , 12:30:14.855483, 258
0,2016-07-27 , 12:30:14.863295, 259
0,2016-07-27 , 12:30:14.871107, 260
0,2016-07-27 , 12:30:14.878919, 261
0,2016-07-27 , 12:30:14.886731, 262
0,2016-07-27 , 12:30:14.894543, 263
0,2016-07-27 , 12:30:14.902355, 264
0,2016-07-27 , 12:30:14.910167, 265
0,2016-07-27 , 12:30:14.917979, 266
0,2016-07-27 , 12:30:14.925791, 267
0,2016-07-27 , 12:30:14.933603, 268
0,2016-07-27 , 12:30:14.941415, 269
0,2016-07-27 , 12:30:14.949227, 270
0,2016-07-27 , 12:30:14.957039, 271
0,2016-07-27 , 12:30:14.964851, 272
0,2016-07-27 , 12:30:14.972663, 273
0,2016-07-27 , 12:30:14.980475, 274
0,2016-07-27 , 12:30:14.988287, 275
0,2016-07-27 , 12:30:14.996099, 276
0,2016-07-27 , 12:30:15.003911, 277
0,2016-07-27 , 12:30:15.011723, 278
0,2016-07-27 , 12:30:15.019535, 279
0,2016-07-27 , 12:30:15.027347, 280
0,2016-07-27 , 12:30:15.035159, 281
0,2016-07-27 , 12:30:15.042971, 282
0,2016-07-27 , 12:30:15.050783, 283
0,2016-07-27 , 12:30:15.058595, 284
0,2016-07-27 , 12:30:15.066407, 285
0,2016-07-27 , 12:30:15.074219, 286
0,2016-07-27 , 12:30:15.082031, 287
0,2016-07-27 , 12:30:15.089843, 288
0,2016-07-27 , 12:30:15.097655, 289
0,2016-07-27 , 12:30:15.105467, 290
0,2016-07-27 , 12:30:15.113279, 291
0,2016-07-27 , 12:30:15.121091, 292
0,2016-07-27 , 12:30:15.128903, 293
0,2016-07-27 , 12:30:15.136715, 294
0,2016-07-27 , 12:30:15.144527, 295
0,2016-07-27 , 12:30:15.152339, 296
0,2016-07-27 , 12:30:15.160151, 297
0,2016-07-27 , 12:30:15.167963, 298
0,2016-07-27 , 12:30:15.175775, 299
0,2016-07-27 , 12:30:15.183587, 300
0,2016-07-27 , 12:30:15.191399, 301
0,2016-07-27 , 12:30:15.199211, 302
0,2016-07-27 , 12:30:15.207023, 303
0,2016-07-27 , 12:30:15.214835, 304
0,2016-07-27 , 12:30:15.222647, 305
0,2016-07-27 , 12:30:15.230459, 306
0,2016-07-27 , 12:30:15.238271, 307
0,2016-07-27 , 12:30:15.246083, 308
0,2016-07-27 , 12:30:15.253895, 309
0,2016-07-27 , 12:30:15.261707, 310
0,2016-07-27 , 12:30:15.269519, 311
0,2016-07-27 , 12:30:15.277331, 312
0,2016-07-27 , 12:30:15.285143, 313
0,2016-07-27 , 12:30:15.292955, 314
0,2016-07-27 , 12:30:15.300767, 315
0,2016-07-27 , 12:30:15.308579, 316
0,2016-07-27 , 12:30:15.316391, 317
0,2016-07-27 , 12:30:15.324203, 318
0,2016-07-27 , 12:30:15.332015, 319
0,2016-07-27 , 12:30:15.339827, 320
0,2016-07-27 , 12:30:15.347639, 321
0,2016-07-27 , 12:30:15.355451, 322
0,2016-07-27 , 12:30:15.363263, 323
0,2016-07-27 , 12:30:15.371075, 324
0,2016-07-27 , 12:30:15.378887, 325
0,2016-07-27 , 12:30:15.386699, 326
0,2016-07-27 , 12:30:15.394511, 327
0,2016-07-27 , 12:30:15.402323, 328
0,2016-07-27 , 12:30:15.410135, 329
0,2016-07-27 , 12:30:15.417947, 330
0,2016-07-27 , 12:30:15.425759, 331
0,2016-07-27 , 12:30:15.433571, 332
0,2016-07-27 , 12:30:15.441383, 333
0,2016-07-27 , 12:30:15.449195, 334
0,2016-07-27 , 12:30:15.457007, 335
0,2016-07-27 , 12:30:15.464819, 336
0,2016-07-27 , 12:30:15.472631, 337
0,2016-07-27 , 12:30:15.480443, 338
0,2016-07-27 , 12:30:15.488255, 339
0,2016-07-27 , 12:30:15.496067, 340
0,2016-07-27 , 12:30:15.503879, 341
0,2016-07-27 , 12:30:15.511691, 342
0,2016-07-27 , 12:30:15.519503, 343
0,2016-07-27 , 12:30:15.527315, 344
0,2016-07-27 , 12:30:15.535127, 345
0,2016-07-27 , 12:30:15.542939, 346
0,2016-07-27 , 12:30:15.550751, 347
0,2016-07-27 , 12:30:15.558563, 348
0,2016-07-27 , 12:30:15.566375, 349
0,2016-07-27 , 12:30:15.574187, 350
0,2016-07-27 , 12:30:15.581999, 351
0,2016-07-27 , 12:30:15.589811, 352
0,2016-07-27 , 12:30:15.597623, 353
0,2016-07-27 , 12:30:15.605435, 354
0,2016-07-27 , 12:30:15.613247, 355
0,2016-07-27 , 12:30:15.621059, 356
0,2016-07-27 , 12:30:15.628871, 357
0,2016-07-27 , 12:30:15.636683, 358
0,2016-07-27 , 12:30:15.644495, 359
0,2016-07-27 , 12:30:15.652307, 360
0,2016-07-27 , 12:30:15.660119, 361
0,2016-07-27 , 12:30:15.667931, 362
0,2016-07-27 , 12:30:15.675743, 363
0,2016-07-27 , 12:30:15.683555, 364
0,2016-07-27 , 12:30:15.691367, 365
0,2016-07-27 , 12:30:15.699179, 366
0,2016-07-27 , 12:30:15.706991, 367
0,2016-07-27 , 12:30:15.714803, 368
0,2016-07-27 , 12:30:15.722615, 369
0,2016-07-27 , 12:30:15.730427, 370
0,2016-07-27 , 12:30:15.738239, 371
0,2016-07-27 , 12:30:15.746051, 372
0,2016-07-27 , 12:30:15.753863, 373
0,2016-07-27 , 12:30:15.761675, 374
0,2016-07-27 , 12:30:15.769487, 375
0,2016-07-27 , 12:30:15.777299, 376
0,2016-07-27 , 12:30:15.785111, 377
0,2016-07-27 , 12:30:15.792923, 378
0,2016-07-27 , 12:30:15.800735, 379
0,2016-07-27 , 12:30:15.808547, 380
0,2016-07-27 , 12:30:15.816359, 381
0,2016-07-27 , 12:30:15.824171, 382
0,2016-07-27 , 12:30:15.831983, 383
0,2016-07-27 , 12:30:15.839795, 384
0,2016-07-27 , 12:30:15.847607, 385
0,2016-07-27 , 12:30:15.855419, 386
0,2016-07-27 , 12:30:15.863231, 387
0,2016-07-27 , 12:30:15.871043, 388
0,2016-07-27 , 12:30:15.878855, 389
0,2016-07-27 , 12:30:15.886667, 390
0,2016-07-27 , 12:30:15.894479, 391
0,2016-07-27 , 12:30:15.902291, 392
0,2016-07-27 , 12:30:15.910103, 393
0,2016-07-27 , 12:30:15.917915, 394
0,2016-07-27 , 12:30:15.925727, 395
0,2016-07-27 , 12:30:15.933539, 396
0,2016-07-27 , 12:30:15.941351, 397
0,2016-07-27 , 12:30:15.949163, 398
0,2016-07-27 , 12:30:15.956975, 399
0,2016-07-27 , 12:30:15.964787, 400
0,2016-07-27 , 12:30:15.972599, 401
0,2016-07-27 , 12:30:15.980411, 402
0,2016-07-27 , 12:30:15.988223, 403
0,2016-07-27 , 12:30:15.996035, 404
0,2016-07-27 , 12:30:16.003847, 405
0,2016-07-27 , 12:30:16.011659, 406
0,2016-07-27 , 12:30:16.019471, 407
0,2016-07-27 , 12:30:16.027283, 408
0,2016-07-27 , 12:30:16.035095, 409
0,2016-07-27 , 12:30:16.042907, 410
0,2016-07-27 , 12:30:16.050719, 411
0,2016-07-27 , 12:30:16.058531, 412
0,2016-07-27 , 12:30:16.066343, 413
0,2016-07-27 , 12:30:16.074155, 414
0,2016-07-27 , 12:30:16.081967, 415
0,2016-07-27 , 12:30:16.089779, 416
0,2016-07-27 , 12:30:16.097591, 417
0,2016-07-27 , 12:30:16.105403, 418
0,2016-07-27 , 12:30:16.113215, 419
0,2016-07-27 , 12:30:16.121027, 420
0,2016-07-27 , 12:30:16.128839, 421
0,2016-07-27 , 12:30:16.136651, 422
0,2016-07-27 , 12:30:16.144463, 423
0,2016-07-27 , 12:30:16.152275, 424
0,2016-07-27 , 12:30:16.160087, 425
0,2016-07-27 , 12:30:16.167899, 426
0,2016-07-27 , 12:30:16.175711, 427
0,2016-07-27 , 12:30:16.183523, 428
0,2016-07-27 , 12:30:16.191335, 429
0,2016-07-27 , 12:30:16.199147, 430
0,2016-07-27 , 12:30:16.206959, 431
0,2016-07-27 , 12:30:16.214771, 432
0,2016-07-27 , 12:30:16.222583, 433
0,2016-07-27 , 12:30:16.230395, 434
0,2016-07-27 , 12:30:16.238207, 435
0,2016-07-27 , 12:30:16.246019, 436
0,2016-07-27 , 12:30:16.253831, 437
0,2016-07-27 , 12:30:16.261643, 438
0,2016-07-27 , 12:30:16.269455, 439
0,2016-07-27 , 12:30:16.277267, 440
0,2016-07-27 , 12:30:16.285079, 441
0,2016-07-27 , 12:30:16.292891, 442
0,2016-07-27 , 12:30:16.300703, 443
0,2016-07-27 , 12:30:16.308515, 444
0,2016-07-27 , 12:30:16.316327, 445
0,2016-07-27 , 12:30:16.324139, 446
0,2016-07-27 , 12:30:16.331951, 447
0,2016-07-27 , 12:30:16.339763, 448
0,2016-07-27 , 12:30:16.347575, 449
0,2016-07-27 , 12:30:16.355387, 450
0,2016-07-27 , 12:30:16.363199, 451
0,2016-07-27 , 12:30:16.371011, 452
0,2016-07-27 , 12:30:16.378823, 453
0,2016-07-27 , 12:30:16.386635, 454
0,2016-07-27 , 12:30:16.394447, 455
0,2016-07-27 , 12:30:16.402259, 456
0,2016-07-27 , 12:30:16.410071, 457
0,2016-07-27 , 12:30:16.417883, 458
0,2016-07-27 , 12:30:16.425695, 459
0,2016-07-27 , 12:30:16.433507, 460
0,2016-07-27 , 12:30:16.441319, 461
0,2016-07-27 , 12:30:16.449131, 462
0,2016-07-27 , 12:30:16.456943, 463
0,2016-07-27 , 12:30:16.464755, 464
0,2016-07-27 , 12:30:16.472567, 465
0,2016-07-27 , 12:30:16.480379, 466
0,2016-07-27 , 12:30:16.488191, 467
0,2016-07-27 , 12:30:16.496003, 468
0,2016-07-27 , 12:30:16.503815, 469
0,2016-07-27 , 12:30:16.511627, 470
0,2016-07-27 , 12:30:16.519439, 471
0,2016-07-27 , 12:30:16.527251, 472
0,2016-07-27 , 12:30:16.535063, 473
0,2016-07-27 , 12:30:16.542875, 474
0,2016-07-27 , 12:30:16.550687, 475
0,2016-07-27 , 12:30:16.558499, 476
0,2016-07-27 , 12:30:16.566311, 477
0,2016-07-27 , 12:30:16.574123, 478
0,2016-07-27 , 12:30:16.581935, 479
0,2016-07-27 , 12:30:16.589747, 480
0,2016-07-27 , 12:30:16.597559, 481
0,2016-07-27 , 12:30:16.605371, 482
0,2016-07-27 , 12:30:16.613183, 483
0,2016-07-27 , 12:30:16.620995, 484
0,2016-07-27 , 12:30:16.628807, 485
0,2016-07-27 , 12:30:16.636619, 486
0,2016-07-27 , 12:30:16.644431, 487
0,2016-07-27 , 12:30:16.652243, 488
0,2016-07-27 , 12:30:16.660055, 489
0,2016-07-27 , 12:30:16.667867, 490
0,2016-07-27 , 12:30:16.675679, 491
0,2016-07-27 , 12:30:16.683491, 492
0,2016-07-27 , 12:30:16.691303, 493
0,2016-07-27 , 12:30:16.699115, 494
0,2016-07-27 , 12:30:16.706927, 495
0,2016-07-27 , 12:30:16.714739, 496
0,2016-07-27 , 12:30:16.722551, 497
0,2016-07-27 , 12:30:16.730363, 498
0,2016-07-27 , 12:30:16.738175, 499
0,2016-07-27 , 12:30:16.745987, 500
0,2016-07-27 , 12:30:16.753799, 501
0,2016-07-27 , 12:30:16.761611, 502
0,2016-07-27 , 12:30:16.769423, 503
0,2016-07-27 , 12:30:16.777235, 504
0,2016-07-27 , 12:30:16.785047, 505
0,2016-07-27 , 12:30:16.792859, 506
0,2016-07-27 , 12:30:16.800671, 507
0,2016-07-27 , 12:30:16.808483, 508
0,2016-07-27 , 12:30:16.816295, 509
0,2016-07-27 , 12:30:16.824107, 510
0,2016-07-27 , 12:30:16.831919, 511
0,2016-07-27 , 12:30:16.839731, 512
0,2016-07-27 , 12:30:16.847543, 513
0,2016-07-27 , 12:30:16.855355, 514
0,2016-07-27 , 12:30:16.863167, 515
0,2016-07-27 , 12:30:16.870979, 516
0,2016-07-27 , 12:30:16.878791, 517
0,2016-07-27 , 12:30:16.886603, 518
0,2016-07-27 , 12:30:16.894415, 519
0,2016-07-27 , 12:30:16.902227, 520
0,2016-07-27 , 12:30:16.910039, 521
0,2016-07-27 , 12:30:16.917851, 522
0,2016-07-27 , 12:30:16.925663, 523
0,2016-07-27 , 12:30:16.933475, 524
0,2016-07-27 , 12:30:16.941287, 525
0,2016-07-27 , 12:30:16.949099, 526
0,2016-07-27 , 12:30:16.956911, 527
0,2016-07-27 , 12:30:16.964723, 528
0,2016-07-27 , 12:30:16.972535, 529
0,2016-07-27 , 12:30:16.980347, 530
0,2016-07-27 , 12:30:16.988159, 531
0,2016-07-27 , 12:30:16.995971, 532
0,2016-07-27 , 12:30:17.003783, 533
0,2016-07-27 , 12:30:17.011595, 534
0,2016-07-27 , 12:30:17.019407, 535
0,2016-07-27 , 12:30:17.027219, 536
0,2016-07-27 , 12:30:17.035031, 537
0,2016-07-27 , 12:30:17.042843, 538
0,2016-07-27 , 12:30:17.050655, 539
0,2016-07-27 , 12:30:17.058467, 540
0,2016-07-27 , 12:30:17.066279, 541
0,2016-07-27 , 12:30:17.074091, 542
0,2016-07-27 , 12:30:17.081903, 543
0,2016-07-27 , 12:30:17.089715, 544
0,2016-07-27 , 12:30:17.097527, 545
0,2016-07-27 , 12:30:17.105339, 546
0,2016-07-27 , 12:30:17.113151, 547
0,2016-07-27 , 12:30:17.120963, 548
0,2016-07-27 , 12:30:17.128775, 549
0,2016-07-27 , 12:30:17.136587, 550
0,2016-07-27 , 12:30:17.144399, 551
0,2016-07-27 , 12:30:17.152211, 552
0,2016-07-27 , 12:30:17.160023, 553
0,2016-07-27 , 12:30:17.167835, 554
0,2016-07-27 , 12:30:17.175647, 555
0,2016-07-27 , 12:30:17.183459, 556
0,2016-07-27 , 12:30:17.191271, 557
0,2016-07-27 , 12:30:17.199083, 558
0,2016-07-27 , 12:30:17.206895, 559
0,2016-07-27 , 12:30:17.214707, 560
0,2016-07-27 , 12:30:17.222519, 561
0,2016-07-27 , 12:30:17.230331, 562
0,2016-07-27 , 12:30:17.238143, 563
0,2016-07-27 , 12:30:17.245955, 564
0,2016-07-27 , 12:30:17.253767, 565
0,2016-07-27 , 12:30:17.261579, 566
0,2016-07-27 , 12:30:17.269391, 567
0,2016-07-27 , 12:30:17.277203, 568
0,2016-07-27 , 12:30:17.285015, 569
0,2016-07-27 , 12:30:17.292827, 570
0,2016-07-27 , 12:30:17.300639, 571
0,2016-07-27 , 12:30:17.308451, 572
0,2016-07-27 , 12:30:17.316263, 573
0,2016-07-27 , 12:30:17.324075, 574
0,2016-07-27 , 12:30:17.331887, 575
0,2016-07-27 , 12:30:17.339699, 576
0,2016-07-27 , 12:30:17.347511, 577
0,2016-07-27 , 12:30:17.355323, 578
0,2016-07-27 , 12:30:17.363135, 579
0,2016-07-27 , 12:30:17.370947, 580
0,2016-07-27 , 12:30:17.378759, 581
0,2016-07-27 , 12:30:17.386571, 582
0,2016-07-27 , 12:30:17.394383, 583
0,2016-07-27 , 12:30:17.402195, 584
0,2016-07-27 , 12:30:17.410007, 585
0,2016-07-27 , 12:30:17.417819, 586
0,2016-07-27 , 12:30:17.425631, 587
0,2016-07-27 , 12:30:17.433443, 588
0,2016-07-27 , 12:30:17.441255, 589
0,2016-07-27 , 12:30:17.449067, 590
0,2016-07-27 , 12:30:17.456879, 591
0,2016-07-27 , 12:30:17.464691, 592
0,2016-07-27 , 12:30:17.472503, 593
0,2016-07-27 , 12:30:17.480315, 594
0,2016-07-27 , 12:30:17.488127, 595
0,2016-07-27 , 12:30:17.495939, 596
0,2016-07-27 , 12:30:17.503751, 597
0,2016-07-27 , 12:30:17.511563, 598
0,2016-07-27 , 12:30:17.519375, 599
0,2016-07-27 , 12:30:17.527187, 600
0,2016-07-27 , 12:30:17.534999, 601
0,2016-07-27 , 12:30:17.542811, 602
0,2016-07-27 , 12:30:17.550623, 603
0,2016-07-27 , 12:30:17.558435, 604
0,2016-07-27 , 12:30:17.566247, 605
0,2016-07-27 , 12:30:17.574059, 606
0,2016-07-27 , 12:30:17.581871, 607
0,2016-07-27 , 12:30:17.589683, 608
0,2016-07-27 , 12:30:17.597495, 609
0,2016-07-27 , 12:30:17.605307, 610
0,2016-07-27 , 12:30:17.613119, 611
0,2016-07-27 , 12:30:17.620931, 612
