time,status,n_fib,n_fob,n_fsc,x,y,z
20160801-115252,0,1,0,1,0,0,0
20160801-115252,0,1,0,1,13518337,13518337,83457
20160801-115252,0,1,0,1,13583873,13583873,83457
20160801-115252,0,1,0,1,13649409,13649409,83457
20160801-115252,0,1,0,1,13714945,13714945,83457
20160801-115252,0,1,0,1,13780481,13780481,83457
20160801-115252,0,1,0,1,13846017,13846017,83457
20160801-115252,0,1,0,1,13911553,13911553,83457
20160801-115252,0,1,0,1,13977089,13977089,83457
20160801-115252,0,1,0,1,14042625,14042625,83457
20160801-115252,0,1,0,1,14108161,14108161,83457
20160801-115252,0,1,0,1,14173697,14173697,83457
20160801-115252,0,1,0,1,14239233,14239233,83457
20160801-115252,0,1,0,1,14304769,14304769,83457
20160801-115252,0,1,0,1,14370305,14370305,83457
20160801-115252,0,1,0,1,14435841,14435841,83457
20160801-115252,0,1,0,1,14501377,14501377,83457
20160801-115252,0,1,0,1,14566913,14566913,83457
20160801-115252,0,1,0,1,14632449,14632449,83457
20160801-115252,0,1,0,1,14697985,14697985,83457
20160801-115252,0,1,0,1,14763521,14763521,83457
20160801-115252,0,1,0,1,14829057,14829057,83457
20160801-115252,0,1,0,1,14894593,14894593,83457
20160801-115252,0,1,0,1,14960129,14960129,83457
20160801-115252,0,1,0,1,15025665,15025665,83457
20160801-115252,0,1,0,1,15091201,15091201,83457
20160801-115252,0,1,0,1,15156737,15156737,83457
20160801-115252,0,1,0,1,15222273,15222273,83457
20160801-115252,0,1,0,1,15287809,15287809,83457
20160801-115252,0,1,0,1,15353345,15353345,83457
20160801-115252,0,1,0,1,15418881,15418881,83457
20160801-115252,0,1,0,1,15484417,15484417,83457
20160801-115252,0,1,0,1,15549953,15549953,83457
20160801-115252,0,1,0,1,15615489,15615489,83457
20160801-115252,0,1,0,1,15681025,15681025,83457
20160801-115252,0,1,0,1,15746561,15746561,83457
20160801-115252,0,1,0,1,15812097,15812097,83457
20160801-115252,0,1,0,1,15877633,15877633,83457
20160801-115252,0,1,0,1,15943169,15943169,83457
20160801-115252,0,1,0,1,16008705,16008705,83457
20160801-115252,0,1,0,1,16074241,16074241,83457
20160801-115252,0,1,0,1,16139777,16139777,83457
20160801-115252,0,1,0,1,16205313,16205313,83457
20160801-115252,0,1,0,1,16270849,16270849,83457
20160801-115252,0,1,0,1,16336385,16336385,83457
20160801-115252,0,1,0,1,16401921,16401921,83457
20160801-115252,0,1,0,1,16467457,16467457,83457
20160801-115252,0,1,0,1,16532993,16532993,83457
20160801-115252,0,1,0,1,16598529,16598529,83457
20160801-115252,0,1,0,1,16664065,16664065,83457
20160801-115252,0,1,0,1,16729601,16729601,83457
20160801-115252,0,1,0,1,18177,18177,83713
20160801-115252,0,1,0,1,83713,83713,83713
20160801-115252,0,1,0,1,149249,149249,83713
20160801-115252,0,1,0,1,214785,214785,83713
