time,status,n_fib,n_fob,n_fsc,x,y,z
20160826 23:22:23.946380,0,253,253,253,16580637,16580637,16580608,0,
20160826 23:22:23.946380,0,253,253,253,4103,65537,16711422,254,
20160826 23:22:23.946380,0,253,253,253,29,16646173,7678,0,
20160826 23:22:23.946380,0,253,253,253,1965568,1965568,0,16,
20160826 23:22:23.946380,0,253,253,253,524544,131071,16776960,0,
20160826 23:22:23.946380,0,253,253,253,1965824,1900573,16711709,255,
20160826 23:22:23.946380,0,253,253,253,7679,0,4105,1,
20160826 23:22:23.946380,0,253,253,253,256,0,30,0,
20160826 23:22:23.946380,0,253,253,253,7680,1966080,1966080,30,
20160826 23:22:23.946380,0,253,253,253,0,7676,7424,29,
20160826 23:22:23.946380,0,253,253,253,16515101,16515101,16515072,0,
20160826 23:22:23.946380,0,253,253,253,4102,65537,16645629,253,
20160826 23:22:23.946380,0,253,253,253,29,16580637,7677,0,
20160826 23:22:23.946380,0,253,253,253,1965312,1965312,0,16,
20160826 23:22:23.946380,0,253,253,253,459008,130814,16711168,0,
20160826 23:22:23.946380,0,253,253,253,1965568,1900573,16646173,254,
20160826 23:22:23.946380,0,253,253,253,7678,0,4104,1,
20160826 23:22:23.946380,0,253,253,253,511,16777215,29,255,
20160826 23:22:23.946380,0,253,253,253,7424,1965824,1965824,29,
20160826 23:22:23.946380,0,253,253,253,16711680,16,590080,1,
20160826 23:22:23.946380,0,253,253,253,0,0,1966080,30,
20160826 23:22:23.946380,0,253,253,253,7680,7680,7680,0,
20160826 23:22:23.946380,0,253,253,253,0,257,256,0,
20160826 23:22:23.946380,0,253,253,253,0,0,0,0,
20160826 23:22:23.946380,0,253,253,253,0,0,0,0,
20160826 23:22:23.946380,0,253,253,253,2,65537,197379,3,
20160826 23:22:23.946380,0,253,253,253,30,196638,7683,0,
20160826 23:22:23.946380,0,253,253,253,1966848,1966848,0,0,
20160826 23:22:23.946380,0,253,253,253,196864,66564,263168,0,
20160826 23:22:23.946380,0,253,253,253,1967104,1966110,262174,4,
20160826 23:22:23.946380,0,253,253,253,7684,0,4,1,
20160826 23:22:23.946380,0,253,253,253,261,328965,30,5,
20160826 23:22:23.946380,0,253,253,253,7680,1967360,1967360,30,
20160826 23:22:23.946380,0,253,253,253,327680,0,327936,1,
20160826 23:22:23.946380,0,253,253,253,394758,393216,1967616,30,
20160826 23:22:23.946380,0,253,253,253,7686,7686,7686,0,
20160826 23:22:23.946380,0,253,253,253,0,1537,263,7,
20160826 23:22:23.946380,0,253,253,253,460544,7687,7680,30,
20160826 23:22:23.946380,0,253,253,253,458782,458782,458752,0,
20160826 23:22:23.946380,0,253,253,253,7,65537,526344,8,
20160826 23:22:23.946380,0,253,253,253,30,524318,7688,0,
20160826 23:22:23.946380,0,253,253,253,1968128,1968128,0,0,
20160826 23:22:23.946380,0,253,253,253,524544,67849,592128,0,
20160826 23:22:23.946380,0,253,253,253,1968384,1966110,589854,9,
20160826 23:22:23.946380,0,253,253,253,7689,0,9,1,
20160826 23:22:23.946380,0,253,253,253,266,657930,30,10,
20160826 23:22:23.946380,0,253,253,253,7680,1968640,1968640,30,
20160826 23:22:23.946380,0,253,253,253,655360,0,655616,1,
20160826 23:22:23.946380,0,253,253,253,723723,720896,1968896,30,
20160826 23:22:23.946380,0,253,253,253,7691,7691,7691,0,
20160826 23:22:23.946380,0,253,253,253,0,2817,268,12,
20160826 23:22:23.946380,0,253,253,253,789504,7692,7680,30,
20160826 23:22:23.946380,0,253,253,253,786462,786462,786432,0,
20160826 23:22:23.946380,0,253,253,253,12,65537,855309,13,
20160826 23:22:23.946380,0,253,253,253,30,851998,7693,0,
20160826 23:22:23.946380,0,253,253,253,1969408,1969408,0,0,
20160826 23:22:23.946380,0,253,253,253,852224,69134,921088,0,
20160826 23:22:23.946380,0,253,253,253,1969664,1966110,917534,14,
20160826 23:22:23.946380,0,253,253,253,7694,0,14,1,
20160826 23:22:23.946380,0,253,253,253,271,986895,30,15,
20160826 23:22:23.946380,0,253,253,253,7680,1969920,1969920,30,
20160826 23:22:23.946380,0,253,253,253,983040,0,983296,1,
20160826 23:22:23.946380,0,253,253,253,1052688,1048576,1970176,30,
20160826 23:22:23.946380,0,253,253,253,7696,7696,7696,0,
20160826 23:22:23.946380,0,253,253,253,0,4097,273,17,
20160826 23:22:23.946380,0,253,253,253,1118464,7697,7680,30,
20160826 23:22:23.946380,0,253,253,253,1114142,1114142,1114112,0,
20160826 23:22:23.946380,0,253,253,253,17,65537,1184274,18,
20160826 23:22:23.946380,0,253,253,253,30,1179678,7698,0,
20160826 23:22:23.946380,0,253,253,253,1970688,1970688,0,0,
20160826 23:22:23.946380,0,253,253,253,1179904,70419,1250048,0,
20160826 23:22:23.946380,0,253,253,253,1970944,1966110,1245214,19,
20160826 23:22:23.946380,0,253,253,253,7699,0,19,1,
20160826 23:22:23.946380,0,253,253,253,276,1315860,30,20,
20160826 23:22:23.946380,0,253,253,253,7680,1971200,1971200,30,
20160826 23:22:23.946380,0,253,253,253,1310720,0,1310976,1,
20160826 23:22:23.946380,0,253,253,253,1381653,1376256,1971456,30,
20160826 23:22:23.946380,0,253,253,253,7701,7701,7701,0,
20160826 23:22:23.946380,0,253,253,253,0,5377,278,22,
20160826 23:22:23.946380,0,253,253,253,1447424,7702,7680,30,
20160826 23:22:23.946380,0,253,253,253,1441822,1441822,1441792,0,
20160826 23:22:23.946380,0,253,253,253,22,65537,1513239,23,
20160826 23:22:23.946380,0,253,253,253,30,1507358,7703,0,
20160826 23:22:23.946380,0,253,253,253,1971968,1971968,0,0,
20160826 23:22:23.946380,0,253,253,253,1507584,71704,1579008,0,
20160826 23:22:23.946380,0,253,253,253,1972224,1966110,1572894,24,
20160826 23:22:23.946380,0,253,253,253,7704,0,24,1,
20160826 23:22:23.946380,0,253,253,253,281,1644825,30,25,
20160826 23:22:23.946380,0,253,253,253,7680,1972480,1972480,30,
20160826 23:22:23.946380,0,253,253,253,1638400,0,1638656,1,
20160826 23:22:23.946380,0,253,253,253,1710618,1703936,1972736,30,
20160826 23:22:23.946380,0,253,253,253,7706,7706,7706,0,
20160826 23:22:23.946380,0,253,253,253,0,6657,283,27,
20160826 23:22:23.946380,0,253,253,253,1776384,7707,7680,30,
20160826 23:22:23.946380,0,253,253,253,1769502,1769502,1769472,0,
20160826 23:22:23.946380,0,253,253,253,27,65537,1842204,28,
20160826 23:22:23.946380,0,253,253,253,30,1835038,7708,0,
20160826 23:22:23.946380,0,253,253,253,1973248,1973248,0,0,
20160826 23:22:23.946380,0,253,253,253,1835264,72989,1907968,0,
20160826 23:22:23.946380,0,253,253,253,1973504,1966110,1900574,29,
20160826 23:22:23.946380,0,253,253,253,7709,0,29,1,
20160826 23:22:23.946380,0,253,253,253,286,1973790,30,30,
20160826 23:22:23.946380,0,253,253,253,7680,1973760,1973760,30,
20160826 23:22:23.946380,0,253,253,253,1966080,0,1966336,1,
20160826 23:22:23.946380,0,253,253,253,2039583,2031616,1974016,30,
20160826 23:22:23.946380,0,253,253,253,7711,7711,7711,0,
20160826 23:22:23.946380,0,253,253,253,0,7937,288,32,
20160826 23:22:23.946380,0,253,253,253,2105344,7712,7680,30,
20160826 23:22:23.946380,0,253,253,253,2097182,2097182,2097152,0,
20160826 23:22:23.946380,0,253,253,253,32,65537,2171169,33,
20160826 23:22:23.946380,0,253,253,253,30,2162718,7713,0,
20160826 23:22:23.946380,0,253,253,253,1974528,1974528,0,0,
20160826 23:22:23.946380,0,253,253,253,2162944,74274,2236928,0,
20160826 23:22:23.946380,0,253,253,253,1974784,1966110,2228254,34,
20160826 23:22:23.946380,0,253,253,253,7714,0,34,1,
20160826 23:22:23.946380,0,253,253,253,291,2302755,30,35,
20160826 23:22:23.946380,0,253,253,253,7680,1975040,1975040,30,
20160826 23:22:23.946380,0,253,253,253,2293760,0,2294016,1,
20160826 23:22:23.946380,0,253,253,253,2368548,2359296,1975296,30,
20160826 23:22:23.946380,0,253,253,253,7716,7716,7716,0,
20160826 23:22:23.946380,0,253,253,253,0,9217,293,37,
20160826 23:22:23.946380,0,253,253,253,2434304,7717,7680,30,
20160826 23:22:23.946380,0,253,253,253,2424862,2424862,2424832,0,
20160826 23:22:23.946380,0,253,253,253,37,65537,2500134,38,
20160826 23:22:23.946380,0,253,253,253,30,2490398,7718,0,
20160826 23:22:23.946380,0,253,253,253,1975808,1975808,0,0,
20160826 23:22:23.946380,0,253,253,253,2490624,75559,2565888,0,
20160826 23:22:23.946380,0,253,253,253,1976064,1966110,2555934,39,
20160826 23:22:23.946380,0,253,253,253,7719,0,39,1,
20160826 23:22:23.946380,0,253,253,253,296,2631720,30,40,
20160826 23:22:23.946380,0,253,253,253,7680,1976320,1976320,30,
20160826 23:22:23.946380,0,253,253,253,2621440,0,2621696,1,
20160826 23:22:23.946380,0,253,253,253,2697513,2686976,1976576,30,
20160826 23:22:23.946380,0,253,253,253,7721,7721,7721,0,
20160826 23:22:23.946380,0,253,253,253,0,10497,298,42,
20160826 23:22:23.946380,0,253,253,253,2763264,7722,7680,30,
20160826 23:22:23.946380,0,253,253,253,2752542,2752542,2752512,0,
20160826 23:22:23.946380,0,253,253,253,42,65537,2829099,43,
20160826 23:22:23.946380,0,253,253,253,30,2818078,7723,0,
20160826 23:22:23.946380,0,253,253,253,1977088,1977088,0,0,
20160826 23:22:23.946380,0,253,253,253,2818304,76844,2894848,0,
20160826 23:22:23.946380,0,253,253,253,1977344,1966110,2883614,44,
20160826 23:22:23.946380,0,253,253,253,7724,0,44,1,
20160826 23:22:23.946380,0,253,253,253,301,2960685,30,45,
20160826 23:22:23.946380,0,253,253,253,7680,1977600,1977600,30,
20160826 23:22:23.946380,0,253,253,253,2949120,0,2949376,1,
20160826 23:22:23.946380,0,253,253,253,3026478,3014656,1977856,30,
