time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160801 15:45:52.328028,0,1,0,1,16,14,16,14,30,30,337438,1318
20160801 15:45:52.335841,0,1,0,1,16,15,16,15,31,31,337439,1318
20160801 15:45:52.343653,0,1,0,1,32,0,32,0,32,32,337440,1318
20160801 15:45:52.351465,0,1,0,1,32,1,32,1,33,33,337441,1318
20160801 15:45:52.359278,0,1,0,1,32,2,32,2,34,34,337442,1318
20160801 15:45:52.367091,0,1,0,1,32,3,32,3,35,35,337443,1318
20160801 15:45:52.374903,0,1,0,1,32,4,32,4,36,36,337444,1318
20160801 15:45:52.382715,0,1,0,1,32,5,32,5,37,37,337445,1318
20160801 15:45:52.390528,0,1,0,1,32,6,32,6,38,38,337446,1318
20160801 15:45:52.398341,0,1,0,1,32,7,32,7,39,39,337447,1318
20160801 15:45:52.406153,0,1,0,1,32,8,32,8,40,40,337448,1318
20160801 15:45:52.413965,0,1,0,1,32,9,32,9,41,41,337449,1318
20160801 15:45:52.421778,0,1,0,1,32,10,32,10,42,42,337450,1318
20160801 15:45:52.429591,0,1,0,1,32,11,32,11,43,43,337451,1318
20160801 15:45:52.437403,0,1,0,1,32,12,32,12,44,44,337452,1318
20160801 15:45:52.445215,0,1,0,1,32,13,32,13,45,45,337453,1318
20160801 15:45:52.453028,0,1,0,1,32,14,32,14,46,46,337454,1318
20160801 15:45:52.460841,0,1,0,1,32,15,32,15,47,47,337455,1318
20160801 15:45:52.468653,0,1,0,1,48,0,48,0,48,48,337456,1318
20160801 15:45:52.476465,0,1,0,1,48,1,48,1,49,49,337457,1318
20160801 15:45:52.484278,0,1,0,1,48,2,48,2,50,50,337458,1318
20160801 15:45:52.492091,0,1,0,1,48,3,48,3,51,51,337459,1318
20160801 15:45:52.499903,0,1,0,1,48,4,48,4,52,52,337460,1318
20160801 15:45:52.507715,0,1,0,1,48,5,48,5,53,53,337461,1318
20160801 15:45:52.515528,0,1,0,1,48,6,48,6,54,54,337462,1318
20160801 15:45:52.523341,0,1,0,1,48,7,48,7,55,55,337463,1318
20160801 15:45:52.531153,0,1,0,1,48,8,48,8,56,56,337464,1318
20160801 15:45:52.538965,0,1,0,1,48,9,48,9,57,57,337465,1318
20160801 15:45:52.546778,0,1,0,1,48,10,48,10,58,58,337466,1318
20160801 15:45:52.554591,0,1,0,1,48,11,48,11,59,59,337467,1318
20160801 15:45:52.562403,0,1,0,1,48,12,48,12,60,60,337468,1318
20160801 15:45:52.570215,0,1,0,1,48,13,48,13,61,61,337469,1318
20160801 15:45:52.578028,0,1,0,1,48,14,48,14,62,62,337470,1318
20160801 15:45:52.585841,0,1,0,1,48,15,48,15,63,63,337471,1318
20160801 15:45:52.593653,0,1,0,1,64,0,64,0,64,64,337472,1318
20160801 15:45:52.601465,0,1,0,1,64,1,64,1,65,65,337473,1318
20160801 15:45:52.609278,0,1,0,1,64,2,64,2,66,66,337474,1318
20160801 15:45:52.617091,0,1,0,1,64,3,64,3,67,67,337475,1318
20160801 15:45:52.624903,0,1,0,1,64,4,64,4,68,68,337476,1318
20160801 15:45:52.632715,0,1,0,1,64,5,64,5,69,69,337477,1318
20160801 15:45:52.640528,0,1,0,1,64,6,64,6,70,70,337478,1318
