time,status,n_fib,n_fob,n_fsc,x,y,z
20160801 16:39:08.263445,0,1,0,1,15063049,15063049,645129
20160801 16:39:08.271258,0,1,0,1,15128585,15128585,645129
20160801 16:39:08.279070,0,1,0,1,15194121,15194121,645129
20160801 16:39:08.286882,0,1,0,1,15259657,15259657,645129
20160801 16:39:08.294695,0,1,0,1,15325193,15325193,645129
20160801 16:39:08.302508,0,1,0,1,15390729,15390729,645129
20160801 16:39:08.310320,0,1,0,1,15456265,15456265,645129
20160801 16:39:08.318132,0,1,0,1,15521801,15521801,645129
20160801 16:39:08.325945,0,1,0,1,15587337,15587337,645129
20160801 16:39:08.333758,0,1,0,1,15652873,15652873,645129
20160801 16:39:08.341570,0,1,0,1,15718409,15718409,645129
20160801 16:39:08.349382,0,1,0,1,15783945,15783945,645129
20160801 16:39:08.357195,0,1,0,1,15849481,15849481,645129
20160801 16:39:08.365008,0,1,0,1,15915017,15915017,645129
20160801 16:39:08.372820,0,1,0,1,15980553,15980553,645129
20160801 16:39:08.380632,0,1,0,1,16046089,16046089,645129
20160801 16:39:08.388445,0,1,0,1,16111625,16111625,645129
20160801 16:39:08.396258,0,1,0,1,16177161,16177161,645129
20160801 16:39:08.404070,0,1,0,1,16242697,16242697,645129
20160801 16:39:08.411882,0,1,0,1,16308233,16308233,645129
20160801 16:39:08.419695,0,1,0,1,16373769,16373769,645129
20160801 16:39:08.427508,0,1,0,1,16439305,16439305,645129
20160801 16:39:08.435320,0,1,0,1,16504841,16504841,645129
20160801 16:39:08.443132,0,1,0,1,16570377,16570377,645129
20160801 16:39:08.450945,0,1,0,1,16635913,16635913,645129
20160801 16:39:08.458758,0,1,0,1,16701449,16701449,645129
20160801 16:39:08.466570,0,1,0,1,16766985,16766985,645129
20160801 16:39:08.474382,0,1,0,1,55561,55561,645385
20160801 16:39:08.482195,0,1,0,1,121097,121097,645385
20160801 16:39:08.490008,0,1,0,1,186633,186633,645385
20160801 16:39:08.497820,0,1,0,1,252169,252169,645385
20160801 16:39:08.505632,0,1,0,1,317705,317705,645385
20160801 16:39:08.513445,0,1,0,1,383241,383241,645385
20160801 16:39:08.521258,0,1,0,1,448777,448777,645385
20160801 16:39:08.529070,0,1,0,1,514313,514313,645385
20160801 16:39:08.536882,0,1,0,1,579849,579849,645385
20160801 16:39:08.544695,0,1,0,1,645385,645385,645385
20160801 16:39:08.552508,0,1,0,1,710921,710921,645385
20160801 16:39:08.560320,0,1,0,1,776457,776457,645385
20160801 16:39:08.568132,0,1,0,1,841993,841993,645385
20160801 16:39:08.575945,0,1,0,1,907529,907529,645385
20160801 16:39:08.583758,0,1,0,1,973065,973065,645385
20160801 16:39:08.591570,0,1,0,1,1038601,1038601,645385
20160801 16:39:08.599382,0,1,0,1,1104137,1104137,645385
20160801 16:39:08.607195,0,1,0,1,1169673,1169673,645385
20160801 16:39:08.615008,0,1,0,1,1235209,1235209,645385
20160801 16:39:08.622820,0,1,0,1,1300745,1300745,645385
20160801 16:39:08.630632,0,1,0,1,1366281,1366281,645385
20160801 16:39:08.638445,0,1,0,1,1431817,1431817,645385
20160801 16:39:08.646258,0,1,0,1,1497353,1497353,645385
20160801 16:39:08.654070,0,1,0,1,1562889,1562889,645385
20160801 16:39:08.661882,0,1,0,1,1628425,1628425,645385
20160801 16:39:08.669695,0,1,0,1,1693961,1693961,645385
20160801 16:39:08.677508,0,1,0,1,1759497,1759497,645385
20160801 16:39:08.685320,0,1,0,1,1825033,1825033,645385
20160801 16:39:08.693132,0,1,0,1,1890569,1890569,645385
20160801 16:39:08.700945,0,1,0,1,1956105,1956105,645385
20160801 16:39:08.708758,0,1,0,1,2021641,2021641,645385
20160801 16:39:08.716570,0,1,0,1,2087177,2087177,645385
20160801 16:39:08.724382,0,1,0,1,2152713,2152713,645385
20160801 16:39:08.732195,0,1,0,1,2218249,2218249,645385
20160801 16:39:08.740008,0,1,0,1,2283785,2283785,645385
20160801 16:39:08.747820,0,1,0,1,2349321,2349321,645385
20160801 16:39:08.755632,0,1,0,1,2414857,2414857,645385
20160801 16:39:08.763445,0,1,0,1,2480393,2480393,645385
20160801 16:39:08.771258,0,1,0,1,2545929,2545929,645385
20160801 16:39:08.779070,0,1,0,1,2611465,2611465,645385
20160801 16:39:08.786882,0,1,0,1,2677001,2677001,645385
20160801 16:39:08.794695,0,1,0,1,2742537,2742537,645385
20160801 16:39:08.802508,0,1,0,1,2808073,2808073,645385
20160801 16:39:08.810320,0,1,0,1,2873609,2873609,645385
20160801 16:39:08.818132,0,1,0,1,2939145,2939145,645385
20160801 16:39:08.825945,0,1,0,1,3004681,3004681,645385
20160801 16:39:08.833758,0,1,0,1,3070217,3070217,645385
20160801 16:39:08.841570,0,1,0,1,3135753,3135753,645385
20160801 16:39:08.849382,0,1,0,1,3201289,3201289,645385
20160801 16:39:08.857195,0,1,0,1,3266825,3266825,645385
20160801 16:39:08.865008,0,1,0,1,3332361,3332361,645385
20160801 16:39:08.872820,0,1,0,1,3397897,3397897,645385
20160801 16:39:08.880632,0,1,0,1,3463433,3463433,645385
20160801 16:39:08.888445,0,1,0,1,3528969,3528969,645385
20160801 16:39:08.896258,0,1,0,1,3594505,3594505,645385
20160801 16:39:08.904070,0,1,0,1,3660041,3660041,645385
20160801 16:39:08.911882,0,1,0,1,3725577,3725577,645385
20160801 16:39:08.919695,0,1,0,1,3791113,3791113,645385
20160801 16:39:08.927508,0,1,0,1,3856649,3856649,645385
20160801 16:39:08.935320,0,1,0,1,3922185,3922185,645385
20160801 16:39:08.943132,0,1,0,1,3987721,3987721,645385
20160801 16:39:08.950945,0,1,0,1,4053257,4053257,645385
20160801 16:39:08.958758,0,1,0,1,4118793,4118793,645385
20160801 16:39:08.966570,0,1,0,1,4184329,4184329,645385
20160801 16:39:08.974382,0,1,0,1,4249865,4249865,645385
20160801 16:39:08.982195,0,1,0,1,4315401,4315401,645385
20160801 16:39:08.990008,0,1,0,1,4380937,4380937,645385
20160801 16:39:08.997820,0,1,0,1,4446473,4446473,645385
20160801 16:39:09.005632,0,1,0,1,4512009,4512009,645385
20160801 16:39:09.013445,0,1,0,1,4577545,4577545,645385
20160801 16:39:09.021258,0,1,0,1,4643081,4643081,645385
20160801 16:39:09.029070,0,1,0,1,4708617,4708617,645385
20160801 16:39:09.036882,0,1,0,1,4774153,4774153,645385
20160801 16:39:09.044695,0,1,0,1,4839689,4839689,645385
20160801 16:39:09.052508,0,1,0,1,4905225,4905225,645385
20160801 16:39:09.060320,0,1,0,1,4970761,4970761,645385
20160801 16:39:09.068132,0,1,0,1,5036297,5036297,645385
20160801 16:39:09.075945,0,1,0,1,5101833,5101833,645385
20160801 16:39:09.083758,0,1,0,1,5167369,5167369,645385
