time,status,n_fib,n_fob,n_fsc,x,y,z
20160801-121224,252,0,1,0,1,0,0
20160801-121224,0,1,0,1,9915651,9915651,216323
20160801-121224,0,1,0,1,9981187,9981187,216323
20160801-121224,0,1,0,1,10046723,10046723,216323
20160801-121224,0,1,0,1,10112259,10112259,216323
20160801-121224,0,1,0,1,10177795,10177795,216323
20160801-121224,0,1,0,1,10243331,10243331,216323
20160801-121224,0,1,0,1,10308867,10308867,216323
20160801-121224,0,1,0,1,10374403,10374403,216323
20160801-121224,0,1,0,1,10439939,10439939,216323
20160801-121224,0,1,0,1,10505475,10505475,216323
20160801-121224,0,1,0,1,10571011,10571011,216323
20160801-121224,0,1,0,1,10636547,10636547,216323
20160801-121224,0,1,0,1,10702083,10702083,216323
20160801-121224,0,1,0,1,10767619,10767619,216323
20160801-121224,0,1,0,1,10833155,10833155,216323
20160801-121224,0,1,0,1,10898691,10898691,216323
20160801-121224,0,1,0,1,10964227,10964227,216323
20160801-121224,0,1,0,1,11029763,11029763,216323
20160801-121224,0,1,0,1,11095299,11095299,216323
20160801-121224,0,1,0,1,11160835,11160835,216323
20160801-121224,0,1,0,1,11226371,11226371,216323
20160801-121224,0,1,0,1,11291907,11291907,216323
20160801-121224,0,1,0,1,11357443,11357443,216323
20160801-121224,0,1,0,1,11422979,11422979,216323
20160801-121224,0,1,0,1,11488515,11488515,216323
20160801-121224,0,1,0,1,11554051,11554051,216323
20160801-121224,0,1,0,1,11619587,11619587,216323
20160801-121224,0,1,0,1,11685123,11685123,216323
20160801-121224,0,1,0,1,11750659,11750659,216323
20160801-121224,0,1,0,1,11816195,11816195,216323
20160801-121224,0,1,0,1,11881731,11881731,216323
20160801-121224,0,1,0,1,11947267,11947267,216323
20160801-121224,0,1,0,1,12012803,12012803,216323
20160801-121224,0,1,0,1,12078339,12078339,216323
20160801-121224,0,1,0,1,12143875,12143875,216323
20160801-121224,0,1,0,1,12209411,12209411,216323
20160801-121224,0,1,0,1,12274947,12274947,216323
20160801-121224,0,1,0,1,12340483,12340483,216323
20160801-121224,0,1,0,1,12406019,12406019,216323
20160801-121224,0,1,0,1,12471555,12471555,216323
20160801-121224,0,1,0,1,12537091,12537091,216323
20160801-121224,0,1,0,1,12602627,12602627,216323
20160801-121224,0,1,0,1,12668163,12668163,216323
20160801-121224,0,1,0,1,12733699,12733699,216323
20160801-121224,0,1,0,1,12799235,12799235,216323
20160801-121224,0,1,0,1,12864771,12864771,216323
20160801-121224,0,1,0,1,12930307,12930307,216323
20160801-121224,0,1,0,1,12995843,12995843,216323
20160801-121224,0,1,0,1,13061379,13061379,216323
20160801-121224,0,1,0,1,13126915,13126915,216323
20160801-121224,0,1,0,1,13192451,13192451,216323
20160801-121224,0,1,0,1,13257987,13257987,216323
20160801-121224,0,1,0,1,13323523,13323523,216323
20160801-121224,0,1,0,1,13389059,13389059,216323
20160801-121224,0,1,0,1,13454595,13454595,216323
20160801-121224,0,1,0,1,13520131,13520131,216323
20160801-121224,0,1,0,1,13585667,13585667,216323
20160801-121224,0,1,0,1,13651203,13651203,216323
20160801-121224,0,1,0,1,13716739,13716739,216323
20160801-121224,0,1,0,1,13782275,13782275,216323
20160801-121224,0,1,0,1,13847811,13847811,216323
20160801-121224,0,1,0,1,13913347,13913347,216323
20160801-121224,0,1,0,1,13978883,13978883,216323
20160801-121224,0,1,0,1,14044419,14044419,216323
20160801-121224,0,1,0,1,14109955,14109955,216323
20160801-121224,0,1,0,1,14175491,14175491,216323
20160801-121224,0,1,0,1,14241027,14241027,216323
20160801-121224,0,1,0,1,14306563,14306563,216323
20160801-121224,0,1,0,1,14372099,14372099,216323
20160801-121224,0,1,0,1,14437635,14437635,216323
20160801-121224,0,1,0,1,14503171,14503171,216323
20160801-121224,0,1,0,1,14568707,14568707,216323
20160801-121224,0,1,0,1,14634243,14634243,216323
20160801-121224,0,1,0,1,14699779,14699779,216323
20160801-121224,0,1,0,1,14765315,14765315,216323
20160801-121224,0,1,0,1,14830851,14830851,216323
20160801-121224,0,1,0,1,14896387,14896387,216323
20160801-121224,0,1,0,1,14961923,14961923,216323
20160801-121224,0,1,0,1,15027459,15027459,216323
20160801-121224,0,1,0,1,15092995,15092995,216323
20160801-121224,0,1,0,1,15158531,15158531,216323
20160801-121224,0,1,0,1,15224067,15224067,216323
20160801-121224,0,1,0,1,15289603,15289603,216323
20160801-121224,0,1,0,1,15355139,15355139,216323
20160801-121224,0,1,0,1,15420675,15420675,216323
20160801-121224,0,1,0,1,15486211,15486211,216323
20160801-121224,0,1,0,1,15551747,15551747,216323
20160801-121224,0,1,0,1,15617283,15617283,216323
20160801-121225,0,1,0,1,15682819,15682819,216323
20160801-121225,0,1,0,1,15748355,15748355,216323
20160801-121225,0,1,0,1,15813891,15813891,216323
20160801-121225,0,1,0,1,15879427,15879427,216323
20160801-121225,0,1,0,1,15944963,15944963,216323
20160801-121225,0,1,0,1,16010499,16010499,216323
20160801-121225,0,1,0,1,16076035,16076035,216323
20160801-121225,0,1,0,1,16141571,16141571,216323
20160801-121225,0,1,0,1,16207107,16207107,216323
20160801-121225,0,1,0,1,16272643,16272643,216323
20160801-121225,0,1,0,1,16338179,16338179,216323
20160801-121225,0,1,0,1,16403715,16403715,216323
20160801-121225,0,1,0,1,16469251,16469251,216323
20160801-121225,0,1,0,1,16534787,16534787,216323
20160801-121225,0,1,0,1,16600323,16600323,216323
20160801-121225,0,1,0,1,16665859,16665859,216323
20160801-121225,0,1,0,1,16731395,16731395,216323
20160801-121225,0,1,0,1,19971,19971,216579
20160801-121225,0,1,0,1,85507,85507,216579
20160801-121225,0,1,0,1,151043,151043,216579
20160801-121225,0,1,0,1,216579,216579,216579
20160801-121225,0,1,0,1,282115,282115,216579
20160801-121225,0,1,0,1,347651,347651,216579
20160801-121225,0,1,0,1,413187,413187,216579
20160801-121225,0,1,0,1,478723,478723,216579
20160801-121225,0,1,0,1,544259,544259,216579
20160801-121225,0,1,0,1,609795,609795,216579
20160801-121225,0,1,0,1,675331,675331,216579
20160801-121225,0,1,0,1,740867,740867,216579
20160801-121225,0,1,0,1,806403,806403,216579
20160801-121225,0,1,0,1,871939,871939,216579
20160801-121225,0,1,0,1,937475,937475,216579
20160801-121225,0,1,0,1,1003011,1003011,216579
20160801-121225,0,1,0,1,1068547,1068547,216579
20160801-121225,0,1,0,1,1134083,1134083,216579
20160801-121225,0,1,0,1,1199619,1199619,216579
20160801-121225,0,1,0,1,1265155,1265155,216579
20160801-121225,0,1,0,1,1330691,1330691,216579
20160801-121225,0,1,0,1,1396227,1396227,216579
20160801-121225,0,1,0,1,1461763,1461763,216579
20160801-121225,0,1,0,1,1527299,1527299,216579
20160801-121225,0,1,0,1,1592835,1592835,216579
20160801-121225,0,1,0,1,1658371,1658371,216579
20160801-121225,0,1,0,1,1723907,1723907,216579
