time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160802 15:32:25.567455,0,1,0,1,0,0,0,0,0,0,0,0
20160802 15:32:25.575268,0,1,0,1,0,3,32,0,9,3,537461536,2304
20160802 15:32:25.583081,0,1,0,1,0,3,32,0,10,3,537527072,2560
20160802 15:32:25.590893,0,1,0,1,0,3,32,0,11,3,537592608,2816
20160802 15:32:25.598705,0,1,0,1,0,3,32,0,12,3,537658144,3072
20160802 15:32:25.606518,0,1,0,1,0,3,32,0,13,3,537723680,3328
20160802 15:32:25.614331,0,1,0,1,0,3,32,0,14,3,537789216,3584
20160802 15:32:25.622143,0,1,0,1,0,3,32,0,15,3,537854752,3840
20160802 15:32:25.629955,0,1,0,1,0,3,32,0,16,3,537920288,4096
20160802 15:32:25.637768,0,1,0,1,0,3,32,0,17,3,537985824,4352
20160802 15:32:25.645581,0,1,0,1,0,3,32,0,18,3,538051360,4608
20160802 15:32:25.653393,0,1,0,1,0,3,32,0,19,3,538116896,4864
20160802 15:32:25.661205,0,1,0,1,0,3,32,0,20,3,538182432,5120
20160802 15:32:25.669018,0,1,0,1,0,3,32,0,21,3,538247968,5376
20160802 15:32:25.676831,0,1,0,1,0,3,32,0,22,3,538313504,5632
20160802 15:32:25.684643,0,1,0,1,0,3,32,0,23,3,538379040,5888
20160802 15:32:25.692455,0,1,0,1,0,3,32,0,24,3,538444576,6144
20160802 15:32:25.700268,0,1,0,1,0,3,32,0,25,3,538510112,6400
20160802 15:32:25.708081,0,1,0,1,0,3,32,0,26,3,538575648,6656
20160802 15:32:25.715893,0,1,0,1,0,3,32,0,27,3,538641184,6912
20160802 15:32:25.723705,0,1,0,1,0,3,32,0,28,3,538706720,7168
20160802 15:32:25.731518,0,1,0,1,0,3,32,0,29,3,538772256,7424
20160802 15:32:25.739331,0,1,0,1,0,3,32,0,30,3,538837792,7680
20160802 15:32:25.747143,0,1,0,1,0,3,32,0,31,3,538903328,7936
20160802 15:32:25.754955,0,1,0,1,0,3,32,0,32,3,538968864,8192
20160802 15:32:25.762768,0,1,0,1,0,3,32,0,33,3,539034400,8448
20160802 15:32:25.770581,0,1,0,1,0,3,32,0,34,3,539099936,8704
20160802 15:32:25.778393,0,1,0,1,0,3,32,0,35,3,539165472,8960
20160802 15:32:25.786205,0,1,0,1,0,3,32,0,36,3,539231008,9216
20160802 15:32:25.794018,0,1,0,1,0,3,32,0,37,3,539296544,9472
20160802 15:32:25.801831,0,1,0,1,0,3,32,0,38,3,539362080,9728
20160802 15:32:25.809643,0,1,0,1,0,3,32,0,39,3,539427616,9984
20160802 15:32:25.817455,0,1,0,1,0,3,32,0,40,3,539493152,10240
20160802 15:32:25.825268,0,1,0,1,0,3,32,0,41,3,539558688,10496
20160802 15:32:25.833081,0,1,0,1,0,3,32,0,42,3,539624224,10752
20160802 15:32:25.840893,0,1,0,1,0,3,32,0,43,3,539689760,11008
20160802 15:32:25.848705,0,1,0,1,0,3,32,0,44,3,539755296,11264
20160802 15:32:25.856518,0,1,0,1,0,3,32,0,45,3,539820832,11520
20160802 15:32:25.864331,0,1,0,1,0,3,32,0,46,3,539886368,11776
20160802 15:32:25.872143,0,1,0,1,0,3,32,0,47,3,539951904,12032
20160802 15:32:25.879955,0,1,0,1,0,3,32,0,48,3,540017440,12288
20160802 15:32:25.887768,0,1,0,1,0,3,32,0,49,3,540082976,12544
20160802 15:32:25.895581,0,1,0,1,0,3,32,0,50,3,540148512,12800
20160802 15:32:25.903393,0,1,0,1,0,3,32,0,51,3,540214048,13056
20160802 15:32:25.911205,0,1,0,1,0,3,32,0,52,3,540279584,13312
20160802 15:32:25.919018,0,1,0,1,0,3,32,0,53,3,540345120,13568
20160802 15:32:25.926831,0,1,0,1,0,3,32,0,54,3,540410656,13824
20160802 15:32:25.934643,0,1,0,1,0,3,32,0,55,3,540476192,14080
20160802 15:32:25.942455,0,1,0,1,0,3,32,0,56,3,540541728,14336
20160802 15:32:25.950268,0,1,0,1,0,3,32,0,57,3,540607264,14592
20160802 15:32:25.958081,0,1,0,1,0,3,32,0,58,3,540672800,14848
20160802 15:32:25.965893,0,1,0,1,0,3,32,0,59,3,540738336,15104
20160802 15:32:25.973705,0,1,0,1,0,3,32,0,60,3,540803872,15360
20160802 15:32:25.981518,0,1,0,1,0,3,32,0,61,3,540869408,15616
20160802 15:32:25.989331,0,1,0,1,0,3,32,0,62,3,540934944,15872
20160802 15:32:25.997143,0,1,0,1,0,3,32,0,63,3,541000480,16128
20160802 15:32:26.004955,0,1,0,1,0,3,32,0,64,3,541066016,16384
20160802 15:32:26.012768,0,1,0,1,0,3,32,0,65,3,541131552,16640
20160802 15:32:26.020581,0,1,0,1,0,3,32,0,66,3,541197088,16896
20160802 15:32:26.028393,0,1,0,1,0,3,32,0,67,3,541262624,17152
20160802 15:32:26.036205,0,1,0,1,0,3,32,0,68,3,541328160,17408
20160802 15:32:26.044018,0,1,0,1,0,3,32,0,69,3,541393696,17664
20160802 15:32:26.051831,0,1,0,1,0,3,32,0,70,3,541459232,17920
20160802 15:32:26.059643,0,1,0,1,0,3,32,0,71,3,541524768,18176
20160802 15:32:26.067455,0,1,0,1,0,3,32,0,72,3,541590304,18432
20160802 15:32:26.075268,0,1,0,1,0,3,32,0,73,3,541655840,18688
20160802 15:32:26.083081,0,1,0,1,0,3,32,0,74,3,541721376,18944
20160802 15:32:26.090893,0,1,0,1,0,3,32,0,75,3,541786912,19200
20160802 15:32:26.098705,0,1,0,1,0,3,32,0,76,3,541852448,19456
20160802 15:32:26.106518,0,1,0,1,0,3,32,0,77,3,541917984,19712
20160802 15:32:26.114331,0,1,0,1,0,3,32,0,78,3,541983520,19968
20160802 15:32:26.122143,0,1,0,1,0,3,32,0,79,3,542049056,20224
20160802 15:32:26.129955,0,1,0,1,0,3,32,0,80,3,542114592,20480
20160802 15:32:26.137768,0,1,0,1,0,3,32,0,81,3,542180128,20736
20160802 15:32:26.145581,0,1,0,1,0,3,32,0,82,3,542245664,20992
20160802 15:32:26.153393,0,1,0,1,0,3,32,0,83,3,542311200,21248
20160802 15:32:26.161205,0,1,0,1,0,3,32,0,84,3,542376736,21504
20160802 15:32:26.169018,0,1,0,1,0,3,32,0,85,3,542442272,21760
20160802 15:32:26.176831,0,1,0,1,0,3,32,0,86,3,542507808,22016
20160802 15:32:26.184643,0,1,0,1,0,3,32,0,87,3,542573344,22272
20160802 15:32:26.192455,0,1,0,1,0,3,32,0,88,3,542638880,22528
20160802 15:32:26.200268,0,1,0,1,0,3,32,0,89,3,542704416,22784
20160802 15:32:26.208081,0,1,0,1,0,3,32,0,90,3,542769952,23040
20160802 15:32:26.215893,0,1,0,1,0,3,32,0,91,3,542835488,23296
20160802 15:32:26.223705,0,1,0,1,0,3,32,0,92,3,542901024,23552
20160802 15:32:26.231518,0,1,0,1,0,3,32,0,93,3,542966560,23808
20160802 15:32:26.239331,0,1,0,1,0,3,32,0,94,3,543032096,24064
20160802 15:32:26.247143,0,1,0,1,0,3,32,0,95,3,543097632,24320
20160802 15:32:26.254955,0,1,0,1,0,3,32,0,96,3,543163168,24576
20160802 15:32:26.262768,0,1,0,1,0,3,32,0,97,3,543228704,24832
20160802 15:32:26.270581,0,1,0,1,0,3,32,0,98,3,543294240,25088
20160802 15:32:26.278393,0,1,0,1,0,3,32,0,99,3,543359776,25344
20160802 15:32:26.286205,0,1,0,1,0,3,32,0,100,3,543425312,25600
20160802 15:32:26.294018,0,1,0,1,0,3,32,0,101,3,543490848,25856
20160802 15:32:26.301831,0,1,0,1,0,3,32,0,102,3,543556384,26112
20160802 15:32:26.309643,0,1,0,1,0,3,32,0,103,3,543621920,26368
20160802 15:32:26.317455,0,1,0,1,0,3,32,0,104,3,543687456,26624
20160802 15:32:26.325268,0,1,0,1,0,3,32,0,105,3,543752992,26880
20160802 15:32:26.333081,0,1,0,1,0,3,32,0,106,3,543818528,27136
20160802 15:32:26.340893,0,1,0,1,0,3,32,0,107,3,543884064,27392
20160802 15:32:26.348705,0,1,0,1,0,3,32,0,108,3,543949600,27648
20160802 15:32:26.356518,0,1,0,1,0,3,32,0,109,3,544015136,27904
20160802 15:32:26.364331,0,1,0,1,0,3,32,0,110,3,544080672,28160
20160802 15:32:26.372143,0,1,0,1,0,3,32,0,111,3,544146208,28416
20160802 15:32:26.379955,0,1,0,1,0,3,32,0,112,3,544211744,28672
20160802 15:32:26.387768,0,1,0,1,0,3,32,0,113,3,544277280,28928
20160802 15:32:26.395581,0,1,0,1,0,3,32,0,114,3,544342816,29184
20160802 15:32:26.403393,0,1,0,1,0,3,32,0,115,3,544408352,29440
20160802 15:32:26.411205,0,1,0,1,0,3,32,0,116,3,544473888,29696
20160802 15:32:26.419018,0,1,0,1,0,3,32,0,117,3,544539424,29952
20160802 15:32:26.426831,0,1,0,1,0,3,32,0,118,3,544604960,30208
20160802 15:32:26.434643,0,1,0,1,0,3,32,0,119,3,544670496,30464
20160802 15:32:26.442455,0,1,0,1,0,3,32,0,120,3,544736032,30720
20160802 15:32:26.450268,0,1,0,1,0,3,32,0,121,3,544801568,30976
20160802 15:32:26.458081,0,1,0,1,0,3,32,0,122,3,544867104,31232
20160802 15:32:26.465893,0,1,0,1,0,3,32,0,123,3,544932640,31488
20160802 15:32:26.473705,0,1,0,1,0,3,32,0,124,3,544998176,31744
20160802 15:32:26.481518,0,1,0,1,0,3,32,0,125,3,545063712,32000
20160802 15:32:26.489331,0,1,0,1,0,3,32,0,126,3,545129248,32256
20160802 15:32:26.497143,0,1,0,1,0,3,32,0,127,3,545194784,32512
20160802 15:32:26.504955,0,1,0,1,0,3,32,0,128,3,545260320,32768
