time,x,y,z
20160805 16:05:24.263669,0,42957,42957,42957
20160805 16:05:24.271482,0,42958,42958,42958
20160805 16:05:24.279295,0,42959,42959,42959
20160805 16:05:24.287107,0,42960,42960,42960
20160805 16:05:24.294919,0,42961,42961,42961
20160805 16:05:24.302732,0,42962,42962,42962
20160805 16:05:24.310545,0,42963,42963,42963
20160805 16:05:24.318357,0,42964,42964,42964
20160805 16:05:24.326169,0,42965,42965,42965
20160805 16:05:24.333982,0,42966,42966,42966
20160805 16:05:24.341795,0,42967,42967,42967
20160805 16:05:24.349607,0,42968,42968,42968
20160805 16:05:24.357419,0,42969,42969,42969
20160805 16:05:24.365232,0,42970,42970,42970
20160805 16:05:24.373045,0,42971,42971,42971
20160805 16:05:24.380857,0,42972,42972,42972
20160805 16:05:24.388669,0,42973,42973,42973
20160805 16:05:24.396482,0,42974,42974,42974
20160805 16:05:24.404295,0,42975,42975,42975
20160805 16:05:24.412107,0,42976,42976,42976
20160805 16:05:24.419919,0,42977,42977,42977
20160805 16:05:24.427732,0,42978,42978,42978
20160805 16:05:24.435545,0,42979,42979,42979
20160805 16:05:24.443357,0,42980,42980,42980
20160805 16:05:24.451169,0,42981,42981,42981
20160805 16:05:24.458982,0,42982,42982,42982
20160805 16:05:24.466795,0,42983,42983,42983
20160805 16:05:24.474607,0,42984,42984,42984
20160805 16:05:24.482419,0,42985,42985,42985
20160805 16:05:24.490232,0,42986,42986,42986
20160805 16:05:24.498045,0,42987,42987,42987
20160805 16:05:24.505857,0,42988,42988,42988
20160805 16:05:24.513669,0,42989,42989,42989
20160805 16:05:24.521482,0,42990,42990,42990
20160805 16:05:24.529295,0,42991,42991,42991
20160805 16:05:24.537107,0,42992,42992,42992
20160805 16:05:24.544919,0,42993,42993,42993
20160805 16:05:24.552732,0,42994,42994,42994
20160805 16:05:24.560545,0,42995,42995,42995
20160805 16:05:24.568357,0,42996,42996,42996
20160805 16:05:24.576169,0,42997,42997,42997
20160805 16:05:24.583982,0,42998,42998,42998
20160805 16:05:24.591795,0,42999,42999,42999
20160805 16:05:24.599607,0,43000,43000,43000
20160805 16:05:24.607419,0,43001,43001,43001
20160805 16:05:24.615232,0,43002,43002,43002
20160805 16:05:24.623045,0,43003,43003,43003
20160805 16:05:24.630857,0,43004,43004,43004
20160805 16:05:24.638669,0,43005,43005,43005
20160805 16:05:24.646482,0,43006,43006,43006
20160805 16:05:24.654295,0,43007,43007,43007
20160805 16:05:24.662107,0,43008,43008,43008
20160805 16:05:24.669919,0,43009,43009,43009
20160805 16:05:24.677732,0,43010,43010,43010
20160805 16:05:24.685545,0,43011,43011,43011
20160805 16:05:24.693357,0,43012,43012,43012
20160805 16:05:24.701169,0,43013,43013,43013
20160805 16:05:24.708982,0,43014,43014,43014
20160805 16:05:24.716795,0,43015,43015,43015
20160805 16:05:24.724607,0,43016,43016,43016
20160805 16:05:24.732419,0,43017,43017,43017
20160805 16:05:24.740232,0,43018,43018,43018
20160805 16:05:24.748045,0,43019,43019,43019
20160805 16:05:24.755857,0,43020,43020,43020
20160805 16:05:24.763669,0,43021,43021,43021
20160805 16:05:24.771482,0,43022,43022,43022
20160805 16:05:24.779295,0,43023,43023,43023
20160805 16:05:24.787107,0,43024,43024,43024
20160805 16:05:24.794919,0,43025,43025,43025
20160805 16:05:24.802732,0,43026,43026,43026
20160805 16:05:24.810545,0,43027,43027,43027
20160805 16:05:24.818357,0,43028,43028,43028
20160805 16:05:24.826169,0,43029,43029,43029
20160805 16:05:24.833982,0,43030,43030,43030
20160805 16:05:24.841795,0,43031,43031,43031
20160805 16:05:24.849607,0,43032,43032,43032
20160805 16:05:24.857419,0,43033,43033,43033
20160805 16:05:24.865232,0,43034,43034,43034
20160805 16:05:24.873045,0,43035,43035,43035
20160805 16:05:24.880857,0,43036,43036,43036
20160805 16:05:24.888669,0,43037,43037,43037
20160805 16:05:24.896482,0,43038,43038,43038
20160805 16:05:24.904295,0,43039,43039,43039
20160805 16:05:24.912107,0,43040,43040,43040
20160805 16:05:24.919919,0,43041,43041,43041
20160805 16:05:24.927732,0,43042,43042,43042
20160805 16:05:24.935545,0,43043,43043,43043
20160805 16:05:24.943357,0,43044,43044,43044
20160805 16:05:24.951169,0,43045,43045,43045
20160805 16:05:24.958982,0,43046,43046,43046
20160805 16:05:24.966795,0,43047,43047,43047
20160805 16:05:24.974607,0,43048,43048,43048
20160805 16:05:24.982419,0,43049,43049,43049
20160805 16:05:24.990232,0,43050,43050,43050
20160805 16:05:24.998045,0,43051,43051,43051
20160805 16:05:25.005857,0,43052,43052,43052
20160805 16:05:25.013669,0,43053,43053,43053
20160805 16:05:25.021482,0,43054,43054,43054
20160805 16:05:25.029295,0,43055,43055,43055
20160805 16:05:25.037107,0,43056,43056,43056
20160805 16:05:25.044919,0,43057,43057,43057
20160805 16:05:25.052732,0,43058,43058,43058
20160805 16:05:25.060545,0,43059,43059,43059
20160805 16:05:25.068357,0,43060,43060,43060
20160805 16:05:25.076169,0,43061,43061,43061
20160805 16:05:25.083982,0,43062,43062,43062
20160805 16:05:25.091795,0,43063,43063,43063
20160805 16:05:25.099607,0,43064,43064,43064
20160805 16:05:25.107419,0,43065,43065,43065
20160805 16:05:25.115232,0,43066,43066,43066
20160805 16:05:25.123045,0,43067,43067,43067
20160805 16:05:25.130857,0,43068,43068,43068
20160805 16:05:25.138669,0,43069,43069,43069
20160805 16:05:25.146482,0,43070,43070,43070
20160805 16:05:25.154295,0,43071,43071,43071
20160805 16:05:25.162107,0,43072,43072,43072
20160805 16:05:25.169919,0,43073,43073,43073
20160805 16:05:25.177732,0,43074,43074,43074
20160805 16:05:25.185545,0,43075,43075,43075
20160805 16:05:25.193357,0,43076,43076,43076
20160805 16:05:25.201169,0,43077,43077,43077
20160805 16:05:25.208982,0,43078,43078,43078
20160805 16:05:25.216795,0,43079,43079,43079
20160805 16:05:25.224607,0,43080,43080,43080
20160805 16:05:25.232419,0,43081,43081,43081
20160805 16:05:25.240232,0,43082,43082,43082
20160805 16:05:25.248045,0,43083,43083,43083
20160805 16:05:25.255857,0,43084,43084,43084
20160805 16:05:25.263669,0,43085,43085,43085
20160805 16:05:25.271482,0,43086,43086,43086
20160805 16:05:25.279295,0,43087,43087,43087
20160805 16:05:25.287107,0,43088,43088,43088
20160805 16:05:25.294919,0,43089,43089,43089
20160805 16:05:25.302732,0,43090,43090,43090
20160805 16:05:25.310545,0,43091,43091,43091
20160805 16:05:25.318357,0,43092,43092,43092
20160805 16:05:25.326169,0,43093,43093,43093
20160805 16:05:25.333982,0,43094,43094,43094
20160805 16:05:25.341795,0,43095,43095,43095
20160805 16:05:25.349607,0,43096,43096,43096
20160805 16:05:25.357419,0,43097,43097,43097
20160805 16:05:25.365232,0,43098,43098,43098
20160805 16:05:25.373045,0,43099,43099,43099
20160805 16:05:25.380857,0,43100,43100,43100
20160805 16:05:25.388669,0,43101,43101,43101
20160805 16:05:25.396482,0,43102,43102,43102
20160805 16:05:25.404295,0,43103,43103,43103
20160805 16:05:25.412107,0,43104,43104,43104
20160805 16:05:25.419919,0,43105,43105,43105
20160805 16:05:25.427732,0,43106,43106,43106
20160805 16:05:25.435545,0,43107,43107,43107
20160805 16:05:25.443357,0,43108,43108,43108
20160805 16:05:25.451169,0,43109,43109,43109
20160805 16:05:25.458982,0,43110,43110,43110
20160805 16:05:25.466795,0,43111,43111,43111
20160805 16:05:25.474607,0,43112,43112,43112
20160805 16:05:25.482419,0,43113,43113,43113
20160805 16:05:25.490232,0,43114,43114,43114
20160805 16:05:25.498045,0,43115,43115,43115
20160805 16:05:25.505857,0,43116,43116,43116
20160805 16:05:25.513669,0,43117,43117,43117
20160805 16:05:25.521482,0,43118,43118,43118
20160805 16:05:25.529295,0,43119,43119,43119
20160805 16:05:25.537107,0,43120,43120,43120
20160805 16:05:25.544919,0,43121,43121,43121
20160805 16:05:25.552732,0,43122,43122,43122
20160805 16:05:25.560545,0,43123,43123,43123
20160805 16:05:25.568357,0,43124,43124,43124
20160805 16:05:25.576169,0,43125,43125,43125
20160805 16:05:25.583982,0,43126,43126,43126
20160805 16:05:25.591795,0,43127,43127,43127
20160805 16:05:25.599607,0,43128,43128,43128
20160805 16:05:25.607419,0,43129,43129,43129
20160805 16:05:25.615232,0,43130,43130,43130
20160805 16:05:25.623045,0,43131,43131,43131
20160805 16:05:25.630857,0,43132,43132,43132
20160805 16:05:25.638669,0,43133,43133,43133
20160805 16:05:25.646482,0,43134,43134,43134
20160805 16:05:25.654295,0,43135,43135,43135
20160805 16:05:25.662107,0,43136,43136,43136
20160805 16:05:25.669919,0,43137,43137,43137
20160805 16:05:25.677732,0,43138,43138,43138
20160805 16:05:25.685545,0,43139,43139,43139
20160805 16:05:25.693357,0,43140,43140,43140
20160805 16:05:25.701169,0,43141,43141,43141
20160805 16:05:25.708982,0,43142,43142,43142
20160805 16:05:25.716795,0,43143,43143,43143
20160805 16:05:25.724607,0,43144,43144,43144
20160805 16:05:25.732419,0,43145,43145,43145
20160805 16:05:25.740232,0,43146,43146,43146
20160805 16:05:25.748045,0,43147,43147,43147
20160805 16:05:25.755857,0,43148,43148,43148
20160805 16:05:25.763669,0,43149,43149,43149
20160805 16:05:25.771482,0,43150,43150,43150
20160805 16:05:25.779295,0,43151,43151,43151
20160805 16:05:25.787107,0,43152,43152,43152
20160805 16:05:25.794919,0,43153,43153,43153
20160805 16:05:25.802732,0,43154,43154,43154
20160805 16:05:25.810545,0,43155,43155,43155
20160805 16:05:25.818357,0,43156,43156,43156
20160805 16:05:25.826169,0,43157,43157,43157
20160805 16:05:25.833982,0,43158,43158,43158
20160805 16:05:25.841795,0,43159,43159,43159
20160805 16:05:25.849607,0,43160,43160,43160
20160805 16:05:25.857419,0,43161,43161,43161
20160805 16:05:25.865232,0,43162,43162,43162
20160805 16:05:25.873045,0,43163,43163,43163
20160805 16:05:25.880857,0,43164,43164,43164
20160805 16:05:25.888669,0,43165,43165,43165
20160805 16:05:25.896482,0,43166,43166,43166
20160805 16:05:25.904295,0,43167,43167,43167
20160805 16:05:25.912107,0,43168,43168,43168
20160805 16:05:25.919919,0,43169,43169,43169
20160805 16:05:25.927732,0,43170,43170,43170
20160805 16:05:25.935545,0,43171,43171,43171
20160805 16:05:25.943357,0,43172,43172,43172
20160805 16:05:25.951169,0,43173,43173,43173
20160805 16:05:25.958982,0,43174,43174,43174
20160805 16:05:25.966795,0,43175,43175,43175
20160805 16:05:25.974607,0,43176,43176,43176
20160805 16:05:25.982419,0,43177,43177,43177
20160805 16:05:25.990232,0,43178,43178,43178
20160805 16:05:25.998045,0,43179,43179,43179
20160805 16:05:26.005857,0,43180,43180,43180
20160805 16:05:26.013669,0,43181,43181,43181
20160805 16:05:26.021482,0,43182,43182,43182
20160805 16:05:26.029295,0,43183,43183,43183
20160805 16:05:26.037107,0,43184,43184,43184
20160805 16:05:26.044919,0,43185,43185,43185
20160805 16:05:26.052732,0,43186,43186,43186
20160805 16:05:26.060545,0,43187,43187,43187
20160805 16:05:26.068357,0,43188,43188,43188
20160805 16:05:26.076169,0,43189,43189,43189
20160805 16:05:26.083982,0,43190,43190,43190
20160805 16:05:26.091795,0,43191,43191,43191
20160805 16:05:26.099607,0,43192,43192,43192
20160805 16:05:26.107419,0,43193,43193,43193
20160805 16:05:26.115232,0,43194,43194,43194
20160805 16:05:26.123045,0,43195,43195,43195
20160805 16:05:26.130857,0,43196,43196,43196
20160805 16:05:26.138669,0,43197,43197,43197
20160805 16:05:26.146482,0,43198,43198,43198
20160805 16:05:26.154295,0,43199,43199,43199
20160805 16:05:26.162107,0,43200,43200,43200
20160805 16:05:26.169919,0,43201,43201,43201
20160805 16:05:26.177732,0,43202,43202,43202
20160805 16:05:26.185545,0,43203,43203,43203
20160805 16:05:26.193357,0,43204,43204,43204
20160805 16:05:26.201169,0,43205,43205,43205
20160805 16:05:26.208982,0,43206,43206,43206
20160805 16:05:26.216795,0,43207,43207,43207
20160805 16:05:26.224607,0,43208,43208,43208
20160805 16:05:26.232419,0,43209,43209,43209
20160805 16:05:26.240232,0,43210,43210,43210
20160805 16:05:26.248045,0,43211,43211,43211
20160805 16:05:26.255857,0,43212,43212,43212
20160805 16:05:26.263669,0,43213,43213,43213
20160805 16:05:26.271482,0,43214,43214,43214
20160805 16:05:26.279295,0,43215,43215,43215
20160805 16:05:26.287107,0,43216,43216,43216
20160805 16:05:26.294919,0,43217,43217,43217
20160805 16:05:26.302732,0,43218,43218,43218
20160805 16:05:26.310545,0,43219,43219,43219
20160805 16:05:26.318357,0,43220,43220,43220
20160805 16:05:26.326169,0,43221,43221,43221
20160805 16:05:26.333982,0,43222,43222,43222
20160805 16:05:26.341795,0,43223,43223,43223
20160805 16:05:26.349607,0,43224,43224,43224
20160805 16:05:26.357419,0,43225,43225,43225
20160805 16:05:26.365232,0,43226,43226,43226
20160805 16:05:26.373045,0,43227,43227,43227
20160805 16:05:26.380857,0,43228,43228,43228
20160805 16:05:26.388669,0,43229,43229,43229
20160805 16:05:26.396482,0,43230,43230,43230
20160805 16:05:26.404295,0,43231,43231,43231
20160805 16:05:26.412107,0,43232,43232,43232
20160805 16:05:26.419919,0,43233,43233,43233
20160805 16:05:26.427732,0,43234,43234,43234
20160805 16:05:26.435545,0,43235,43235,43235
20160805 16:05:26.443357,0,43236,43236,43236
20160805 16:05:26.451169,0,43237,43237,43237
20160805 16:05:26.458982,0,43238,43238,43238
20160805 16:05:26.466795,0,43239,43239,43239
20160805 16:05:26.474607,0,43240,43240,43240
20160805 16:05:26.482419,0,43241,43241,43241
20160805 16:05:26.490232,0,43242,43242,43242
20160805 16:05:26.498045,0,43243,43243,43243
20160805 16:05:26.505857,0,43244,43244,43244
20160805 16:05:26.513669,0,43245,43245,43245
20160805 16:05:26.521482,0,43246,43246,43246
20160805 16:05:26.529295,0,43247,43247,43247
20160805 16:05:26.537107,0,43248,43248,43248
20160805 16:05:26.544919,0,43249,43249,43249
20160805 16:05:26.552732,0,43250,43250,43250
20160805 16:05:26.560545,0,43251,43251,43251
20160805 16:05:26.568357,0,43252,43252,43252
20160805 16:05:26.576169,0,43253,43253,43253
20160805 16:05:26.583982,0,43254,43254,43254
20160805 16:05:26.591795,0,43255,43255,43255
20160805 16:05:26.599607,0,43256,43256,43256
20160805 16:05:26.607419,0,43257,43257,43257
20160805 16:05:26.615232,0,43258,43258,43258
20160805 16:05:26.623045,0,43259,43259,43259
20160805 16:05:26.630857,0,43260,43260,43260
20160805 16:05:26.638669,0,43261,43261,43261
20160805 16:05:26.646482,0,43262,43262,43262
20160805 16:05:26.654295,0,43263,43263,43263
20160805 16:05:26.662107,0,43264,43264,43264
20160805 16:05:26.669919,0,43265,43265,43265
20160805 16:05:26.677732,0,43266,43266,43266
20160805 16:05:26.685545,0,43267,43267,43267
20160805 16:05:26.693357,0,43268,43268,43268
20160805 16:05:26.701169,0,43269,43269,43269
20160805 16:05:26.708982,0,43270,43270,43270
20160805 16:05:26.716795,0,43271,43271,43271
20160805 16:05:26.724607,0,43272,43272,43272
20160805 16:05:26.732419,0,43273,43273,43273
20160805 16:05:26.740232,0,43274,43274,43274
20160805 16:05:26.748045,0,43275,43275,43275
20160805 16:05:26.755857,0,43276,43276,43276
20160805 16:05:26.763669,0,43277,43277,43277
20160805 16:05:26.771482,0,43278,43278,43278
20160805 16:05:26.779295,0,43279,43279,43279
20160805 16:05:26.787107,0,43280,43280,43280
20160805 16:05:26.794919,0,43281,43281,43281
20160805 16:05:26.802732,0,43282,43282,43282
20160805 16:05:26.810545,0,43283,43283,43283
20160805 16:05:26.818357,0,43284,43284,43284
20160805 16:05:26.826169,0,43285,43285,43285
20160805 16:05:26.833982,0,43286,43286,43286
20160805 16:05:26.841795,0,43287,43287,43287
20160805 16:05:26.849607,0,43288,43288,43288
20160805 16:05:26.857419,0,43289,43289,43289
20160805 16:05:26.865232,0,43290,43290,43290
20160805 16:05:26.873045,0,43291,43291,43291
20160805 16:05:26.880857,0,43292,43292,43292
20160805 16:05:26.888669,0,43293,43293,43293
20160805 16:05:26.896482,0,43294,43294,43294
20160805 16:05:26.904295,0,43295,43295,43295
20160805 16:05:26.912107,0,43296,43296,43296
20160805 16:05:26.919919,0,43297,43297,43297
20160805 16:05:26.927732,0,43298,43298,43298
20160805 16:05:26.935545,0,43299,43299,43299
20160805 16:05:26.943357,0,43300,43300,43300
20160805 16:05:26.951169,0,43301,43301,43301
20160805 16:05:26.958982,0,43302,43302,43302
20160805 16:05:26.966795,0,43303,43303,43303
20160805 16:05:26.974607,0,43304,43304,43304
20160805 16:05:26.982419,0,43305,43305,43305
20160805 16:05:26.990232,0,43306,43306,43306
20160805 16:05:26.998045,0,43307,43307,43307
20160805 16:05:27.005857,0,43308,43308,43308
20160805 16:05:27.013669,0,43309,43309,43309
20160805 16:05:27.021482,0,43310,43310,43310
20160805 16:05:27.029295,0,43311,43311,43311
20160805 16:05:27.037107,0,43312,43312,43312
20160805 16:05:27.044919,0,43313,43313,43313
20160805 16:05:27.052732,0,43314,43314,43314
20160805 16:05:27.060545,0,43315,43315,43315
20160805 16:05:27.068357,0,43316,43316,43316
20160805 16:05:27.076169,0,43317,43317,43317
20160805 16:05:27.083982,0,43318,43318,43318
20160805 16:05:27.091795,0,43319,43319,43319
20160805 16:05:27.099607,0,43320,43320,43320
20160805 16:05:27.107419,0,43321,43321,43321
20160805 16:05:27.115232,0,43322,43322,43322
20160805 16:05:27.123045,0,43323,43323,43323
20160805 16:05:27.130857,0,43324,43324,43324
20160805 16:05:27.138669,0,43325,43325,43325
20160805 16:05:27.146482,0,43326,43326,43326
20160805 16:05:27.154295,0,43327,43327,43327
20160805 16:05:27.162107,0,43328,43328,43328
20160805 16:05:27.169919,0,43329,43329,43329
20160805 16:05:27.177732,0,43330,43330,43330
20160805 16:05:27.185545,0,43331,43331,43331
20160805 16:05:27.193357,0,43332,43332,43332
20160805 16:05:27.201169,0,43333,43333,43333
20160805 16:05:27.208982,0,43334,43334,43334
20160805 16:05:27.216795,0,43335,43335,43335
20160805 16:05:27.224607,0,43336,43336,43336
20160805 16:05:27.232419,0,43337,43337,43337
20160805 16:05:27.240232,0,43338,43338,43338
20160805 16:05:27.248045,0,43339,43339,43339
20160805 16:05:27.255857,0,43340,43340,43340
20160805 16:05:27.263669,0,43341,43341,43341
20160805 16:05:27.271482,0,43342,43342,43342
20160805 16:05:27.279295,0,43343,43343,43343
20160805 16:05:27.287107,0,43344,43344,43344
20160805 16:05:27.294919,0,43345,43345,43345
20160805 16:05:27.302732,0,43346,43346,43346
20160805 16:05:27.310545,0,43347,43347,43347
20160805 16:05:27.318357,0,43348,43348,43348
20160805 16:05:27.326169,0,43349,43349,43349
20160805 16:05:27.333982,0,43350,43350,43350
20160805 16:05:27.341795,0,43351,43351,43351
20160805 16:05:27.349607,0,43352,43352,43352
20160805 16:05:27.357419,0,43353,43353,43353
20160805 16:05:27.365232,0,43354,43354,43354
20160805 16:05:27.373045,0,43355,43355,43355
20160805 16:05:27.380857,0,43356,43356,43356
20160805 16:05:27.388669,0,43357,43357,43357
20160805 16:05:27.396482,0,43358,43358,43358
20160805 16:05:27.404295,0,43359,43359,43359
20160805 16:05:27.412107,0,43360,43360,43360
20160805 16:05:27.419919,0,43361,43361,43361
20160805 16:05:27.427732,0,43362,43362,43362
20160805 16:05:27.435545,0,43363,43363,43363
20160805 16:05:27.443357,0,43364,43364,43364
20160805 16:05:27.451169,0,43365,43365,43365
20160805 16:05:27.458982,0,43366,43366,43366
20160805 16:05:27.466795,0,43367,43367,43367
20160805 16:05:27.474607,0,43368,43368,43368
20160805 16:05:27.482419,0,43369,43369,43369
20160805 16:05:27.490232,0,43370,43370,43370
20160805 16:05:27.498045,0,43371,43371,43371
20160805 16:05:27.505857,0,43372,43372,43372
20160805 16:05:27.513669,0,43373,43373,43373
20160805 16:05:27.521482,0,43374,43374,43374
20160805 16:05:27.529295,0,43375,43375,43375
20160805 16:05:27.537107,0,43376,43376,43376
20160805 16:05:27.544919,0,43377,43377,43377
20160805 16:05:27.552732,0,43378,43378,43378
20160805 16:05:27.560545,0,43379,43379,43379
20160805 16:05:27.568357,0,43380,43380,43380
20160805 16:05:27.576169,0,43381,43381,43381
20160805 16:05:27.583982,0,43382,43382,43382
20160805 16:05:27.591795,0,43383,43383,43383
20160805 16:05:27.599607,0,43384,43384,43384
20160805 16:05:27.607419,0,43385,43385,43385
20160805 16:05:27.615232,0,43386,43386,43386
20160805 16:05:27.623045,0,43387,43387,43387
20160805 16:05:27.630857,0,43388,43388,43388
20160805 16:05:27.638669,0,43389,43389,43389
20160805 16:05:27.646482,0,43390,43390,43390
20160805 16:05:27.654295,0,43391,43391,43391
20160805 16:05:27.662107,0,43392,43392,43392
20160805 16:05:27.669919,0,43393,43393,43393
20160805 16:05:27.677732,0,43394,43394,43394
20160805 16:05:27.685545,0,43395,43395,43395
20160805 16:05:27.693357,0,43396,43396,43396
20160805 16:05:27.701169,0,43397,43397,43397
20160805 16:05:27.708982,0,43398,43398,43398
20160805 16:05:27.716795,0,43399,43399,43399
20160805 16:05:27.724607,0,43400,43400,43400
20160805 16:05:27.732419,0,43401,43401,43401
20160805 16:05:27.740232,0,43402,43402,43402
20160805 16:05:27.748045,0,43403,43403,43403
20160805 16:05:27.755857,0,43404,43404,43404
20160805 16:05:27.763669,0,43405,43405,43405
20160805 16:05:27.771482,0,43406,43406,43406
20160805 16:05:27.779295,0,43407,43407,43407
20160805 16:05:27.787107,0,43408,43408,43408
20160805 16:05:27.794919,0,43409,43409,43409
20160805 16:05:27.802732,0,43410,43410,43410
20160805 16:05:27.810545,0,43411,43411,43411
20160805 16:05:27.818357,0,43412,43412,43412
20160805 16:05:27.826169,0,43413,43413,43413
20160805 16:05:27.833982,0,43414,43414,43414
20160805 16:05:27.841795,0,43415,43415,43415
20160805 16:05:27.849607,0,43416,43416,43416
20160805 16:05:27.857419,0,43417,43417,43417
20160805 16:05:27.865232,0,43418,43418,43418
20160805 16:05:27.873045,0,43419,43419,43419
20160805 16:05:27.880857,0,43420,43420,43420
20160805 16:05:27.888669,0,43421,43421,43421
20160805 16:05:27.896482,0,43422,43422,43422
20160805 16:05:27.904295,0,43423,43423,43423
20160805 16:05:27.912107,0,43424,43424,43424
20160805 16:05:27.919919,0,43425,43425,43425
20160805 16:05:27.927732,0,43426,43426,43426
20160805 16:05:27.935545,0,43427,43427,43427
20160805 16:05:27.943357,0,43428,43428,43428
20160805 16:05:27.951169,0,43429,43429,43429
20160805 16:05:27.958982,0,43430,43430,43430
20160805 16:05:27.966795,0,43431,43431,43431
20160805 16:05:27.974607,0,43432,43432,43432
20160805 16:05:27.982419,0,43433,43433,43433
20160805 16:05:27.990232,0,43434,43434,43434
20160805 16:05:27.998045,0,43435,43435,43435
20160805 16:05:28.005857,0,43436,43436,43436
20160805 16:05:28.013669,0,43437,43437,43437
20160805 16:05:28.021482,0,43438,43438,43438
20160805 16:05:28.029295,0,43439,43439,43439
20160805 16:05:28.037107,0,43440,43440,43440
20160805 16:05:28.044919,0,43441,43441,43441
20160805 16:05:28.052732,0,43442,43442,43442
20160805 16:05:28.060545,0,43443,43443,43443
20160805 16:05:28.068357,0,43444,43444,43444
20160805 16:05:28.076169,0,43445,43445,43445
20160805 16:05:28.083982,0,43446,43446,43446
20160805 16:05:28.091795,0,43447,43447,43447
20160805 16:05:28.099607,0,43448,43448,43448
20160805 16:05:28.107419,0,43449,43449,43449
20160805 16:05:28.115232,0,43450,43450,43450
20160805 16:05:28.123045,0,43451,43451,43451
20160805 16:05:28.130857,0,43452,43452,43452
20160805 16:05:28.138669,0,43453,43453,43453
20160805 16:05:28.146482,0,43454,43454,43454
20160805 16:05:28.154295,0,43455,43455,43455
20160805 16:05:28.162107,0,43456,43456,43456
20160805 16:05:28.169919,0,43457,43457,43457
20160805 16:05:28.177732,0,43458,43458,43458
20160805 16:05:28.185545,0,43459,43459,43459
20160805 16:05:28.193357,0,43460,43460,43460
20160805 16:05:28.201169,0,43461,43461,43461
20160805 16:05:28.208982,0,43462,43462,43462
20160805 16:05:28.216795,0,43463,43463,43463
20160805 16:05:28.224607,0,43464,43464,43464
20160805 16:05:28.232419,0,43465,43465,43465
20160805 16:05:28.240232,0,43466,43466,43466
20160805 16:05:28.248045,0,43467,43467,43467
20160805 16:05:28.255857,0,43468,43468,43468
20160805 16:05:28.263669,0,43469,43469,43469
20160805 16:05:28.271482,0,43470,43470,43470
20160805 16:05:28.279295,0,43471,43471,43471
20160805 16:05:28.287107,0,43472,43472,43472
20160805 16:05:28.294919,0,43473,43473,43473
20160805 16:05:28.302732,0,43474,43474,43474
20160805 16:05:28.310545,0,43475,43475,43475
20160805 16:05:28.318357,0,43476,43476,43476
20160805 16:05:28.326169,0,43477,43477,43477
20160805 16:05:28.333982,0,43478,43478,43478
20160805 16:05:28.341795,0,43479,43479,43479
20160805 16:05:28.349607,0,43480,43480,43480
20160805 16:05:28.357419,0,43481,43481,43481
