2016-07-26 22:55:32.559398,1023410177
2016-07-26 22:55:32.559398,1023410177
2016-07-26 22:55:32.559398,1023410177
2016-07-26 22:55:32.560399,1023410177
2016-07-26 22:55:32.560399,1023410177
2016-07-26 22:55:32.560399,1023410177
2016-07-26 22:55:32.560399,30162176
2016-07-26 22:55:32.561399,30227712
2016-07-26 22:55:32.561399,30293248
2016-07-26 22:55:32.561399,30358784
2016-07-26 22:55:32.562401,30424320
2016-07-26 22:55:32.562401,30489856
2016-07-26 22:55:32.562401,30555392
2016-07-26 22:55:32.563402,460
2016-07-26 22:55:32.563402,461
2016-07-26 22:55:32.563402,462
2016-07-26 22:55:32.563402,463
2016-07-26 22:55:32.564403,464
2016-07-26 22:55:32.564403,465
2016-07-26 22:55:32.564403,466
2016-07-26 22:55:32.568489,16842752
2016-07-26 22:55:32.576644,16908288
2016-07-26 22:55:32.584749,16973824
2016-07-26 22:55:32.589001,17039360
2016-07-26 22:55:32.597027,17104896
2016-07-26 22:55:32.605170,17170432
2016-07-26 22:55:32.613300,17235968
2016-07-26 22:55:32.621794,17301504
2016-07-26 22:55:32.629439,17367040
2016-07-26 22:55:32.637750,17432576
2016-07-26 22:55:32.646027,17498112
2016-07-26 22:55:32.654170,17563648
2016-07-26 22:55:32.662666,17629184
2016-07-26 22:55:32.666298,17694720
2016-07-26 22:55:32.674725,17760256
2016-07-26 22:55:32.682999,17825792
2016-07-26 22:55:32.691066,17891328
2016-07-26 22:55:32.699342,17956864
2016-07-26 22:55:32.707631,18022400
2016-07-26 22:55:32.715979,18087936
2016-07-26 22:55:32.723992,18153472
2016-07-26 22:55:32.732121,18219008
2016-07-26 22:55:32.740466,18284544
2016-07-26 22:55:32.748690,18350080
2016-07-26 22:55:32.752782,18415616
2016-07-26 22:55:32.760792,18481152
2016-07-26 22:55:32.769074,18546688
2016-07-26 22:55:32.777469,18612224
2016-07-26 22:55:32.785554,18677760
2016-07-26 22:55:32.793195,18743296
2016-07-26 22:55:32.801632,18808832
2016-07-26 22:55:32.810042,18874368
2016-07-26 22:55:32.818327,18939904
2016-07-26 22:55:32.825559,19005440
2016-07-26 22:55:32.834791,19070976
2016-07-26 22:55:32.838882,19136512
2016-07-26 22:55:32.846863,19202048
2016-07-26 22:55:32.854899,19267584
2016-07-26 22:55:32.862881,19333120
2016-07-26 22:55:32.871255,19398656
2016-07-26 22:55:32.879269,19464192
2016-07-26 22:55:32.887299,19529728
2016-07-26 22:55:32.895395,19595264
2016-07-26 22:55:32.904394,19660800
2016-07-26 22:55:32.912745,19726336
2016-07-26 22:55:32.919934,19791872
2016-07-26 22:55:32.924913,19857408
2016-07-26 22:55:32.933212,19922944
2016-07-26 22:55:32.941300,19988480
2016-07-26 22:55:32.949273,20054016
2016-07-26 22:55:32.957622,20119552
2016-07-26 22:55:32.965770,20185088
2016-07-26 22:55:32.974066,20250624
2016-07-26 22:55:32.982238,20316160
2016-07-26 22:55:32.990540,20381696
2016-07-26 22:55:32.997938,20447232
2016-07-26 22:55:33.006845,20512768
2016-07-26 22:55:33.010963,20578304
2016-07-26 22:55:33.019118,20643840
2016-07-26 22:55:33.027284,20709376
2016-07-26 22:55:33.035546,20774912
2016-07-26 22:55:33.043649,20840448
2016-07-26 22:55:33.051223,20905984
2016-07-26 22:55:33.059915,20971520
2016-07-26 22:55:33.068250,21037056
2016-07-26 22:55:33.076576,21102592
2016-07-26 22:55:33.084584,21168128
2016-07-26 22:55:33.088752,21233664
2016-07-26 22:55:33.096910,21299200
2016-07-26 22:55:33.104868,21364736
2016-07-26 22:55:33.113089,21430272
2016-07-26 22:55:33.121311,21495808
2016-07-26 22:55:33.129570,21561344
2016-07-26 22:55:33.137587,21626880
2016-07-26 22:55:33.145994,21692416
2016-07-26 22:55:33.153605,21757952
2016-07-26 22:55:33.161626,21823488
2016-07-26 22:55:33.169841,21889024
2016-07-26 22:55:33.173840,21954560
2016-07-26 22:55:33.182632,22020096
2016-07-26 22:55:33.190779,22085632
2016-07-26 22:55:33.198924,22151168
2016-07-26 22:55:33.206867,22216704
2016-07-26 22:55:33.215409,22282240
2016-07-26 22:55:33.224000,22347776
2016-07-26 22:55:33.232157,22413312
2016-07-26 22:55:33.239868,22478848
2016-07-26 22:55:33.247864,22544384
2016-07-26 22:55:33.255900,22609920
2016-07-26 22:55:33.259847,22675456
2016-07-26 22:55:33.268964,22740992
2016-07-26 22:55:33.277054,22806528
2016-07-26 22:55:33.285070,22872064
2016-07-26 22:55:33.293080,22937600
2016-07-26 22:55:33.301089,23003136
2016-07-26 22:55:33.309296,23068672
2016-07-26 22:55:33.317487,23134208
2016-07-26 22:55:33.325502,23199744
2016-07-26 22:55:33.334590,23265280
2016-07-26 22:55:33.341765,23330816
2016-07-26 22:55:33.346788,23396352
2016-07-26 22:55:33.354958,23461888
