time,status,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160810 15:56:58.482886,0,240,12,240,12,252,252,5116,19
20160810 15:56:58.490698,0,240,13,240,13,253,253,5117,19
20160810 15:56:58.498510,0,240,14,240,14,254,254,5118,19
20160810 15:56:58.506323,0,240,15,240,15,255,255,5119,19
20160810 15:56:58.514136,0,0,0,0,0,0,0,5120,20
20160810 15:56:58.521948,0,0,1,0,1,1,1,5121,20
20160810 15:56:58.529760,0,0,2,0,2,2,2,5122,20
20160810 15:56:58.537573,0,0,3,0,3,3,3,5123,20
20160810 15:56:58.545386,0,0,4,0,4,4,4,5124,20
20160810 15:56:58.553198,0,0,5,0,5,5,5,5125,20
20160810 15:56:58.561010,0,0,6,0,6,6,6,5126,20
20160810 15:56:58.568823,0,0,7,0,7,7,7,5127,20
20160810 15:56:58.576636,0,0,8,0,8,8,8,5128,20
20160810 15:56:58.584448,0,0,9,0,9,9,9,5129,20
20160810 15:56:58.592260,0,0,10,0,10,10,10,5130,20
20160810 15:56:58.600073,0,0,11,0,11,11,11,5131,20
20160810 15:56:58.607886,0,0,12,0,12,12,12,5132,20
20160810 15:56:58.615698,0,0,13,0,13,13,13,5133,20
20160810 15:56:58.623510,0,0,14,0,14,14,14,5134,20
20160810 15:56:58.631323,0,0,15,0,15,15,15,5135,20
20160810 15:56:58.639136,0,16,0,16,0,16,16,5136,20
20160810 15:56:58.646948,0,16,1,16,1,17,17,5137,20
20160810 15:56:58.654760,0,16,2,16,2,18,18,5138,20
20160810 15:56:58.662573,0,16,3,16,3,19,19,5139,20
20160810 15:56:58.670386,0,16,4,16,4,20,20,5140,20
20160810 15:56:58.678198,0,16,5,16,5,21,21,5141,20
20160810 15:56:58.686010,0,16,6,16,6,22,22,5142,20
20160810 15:56:58.693823,0,16,7,16,7,23,23,5143,20
20160810 15:56:58.701636,0,16,8,16,8,24,24,5144,20
20160810 15:56:58.709448,0,16,9,16,9,25,25,5145,20
20160810 15:56:58.717260,0,16,10,16,10,26,26,5146,20
20160810 15:56:58.725073,0,16,11,16,11,27,27,5147,20
20160810 15:56:58.732886,0,16,12,16,12,28,28,5148,20
20160810 15:56:58.740698,0,16,13,16,13,29,29,5149,20
20160810 15:56:58.748510,0,16,14,16,14,30,30,5150,20
20160810 15:56:58.756323,0,16,15,16,15,31,31,5151,20
20160810 15:56:58.764136,0,32,0,32,0,32,32,5152,20
20160810 15:56:58.771948,0,32,1,32,1,33,33,5153,20
20160810 15:56:58.779760,0,32,2,32,2,34,34,5154,20
20160810 15:56:58.787573,0,32,3,32,3,35,35,5155,20
20160810 15:56:58.795386,0,32,4,32,4,36,36,5156,20
20160810 15:56:58.803198,0,32,5,32,5,37,37,5157,20
20160810 15:56:58.811010,0,32,6,32,6,38,38,5158,20
20160810 15:56:58.818823,0,32,7,32,7,39,39,5159,20
20160810 15:56:58.826636,0,32,8,32,8,40,40,5160,20
20160810 15:56:58.834448,0,32,9,32,9,41,41,5161,20
20160810 15:56:58.842260,0,32,10,32,10,42,42,5162,20
20160810 15:56:58.850073,0,32,11,32,11,43,43,5163,20
20160810 15:56:58.857886,0,32,12,32,12,44,44,5164,20
20160810 15:56:58.865698,0,32,13,32,13,45,45,5165,20
20160810 15:56:58.873510,0,32,14,32,14,46,46,5166,20
20160810 15:56:58.881323,0,32,15,32,15,47,47,5167,20
20160810 15:56:58.889136,0,48,0,48,0,48,48,5168,20
20160810 15:56:58.896948,0,48,1,48,1,49,49,5169,20
20160810 15:56:58.904760,0,48,2,48,2,50,50,5170,20
20160810 15:56:58.912573,0,48,3,48,3,51,51,5171,20
20160810 15:56:58.920386,0,48,4,48,4,52,52,5172,20
20160810 15:56:58.928198,0,48,5,48,5,53,53,5173,20
20160810 15:56:58.936010,0,48,6,48,6,54,54,5174,20
20160810 15:56:58.943823,0,48,7,48,7,55,55,5175,20
20160810 15:56:58.951636,0,48,8,48,8,56,56,5176,20
20160810 15:56:58.959448,0,48,9,48,9,57,57,5177,20
20160810 15:56:58.967260,0,48,10,48,10,58,58,5178,20
20160810 15:56:58.975073,0,48,11,48,11,59,59,5179,20
20160810 15:56:58.982886,0,48,12,48,12,60,60,5180,20
20160810 15:56:58.990698,0,48,13,48,13,61,61,5181,20
20160810 15:56:58.998510,0,48,14,48,14,62,62,5182,20
20160810 15:56:59.006323,0,48,15,48,15,63,63,5183,20
20160810 15:56:59.014136,0,64,0,64,0,64,64,5184,20
20160810 15:56:59.021948,0,64,1,64,1,65,65,5185,20
20160810 15:56:59.029760,0,64,2,64,2,66,66,5186,20
20160810 15:56:59.037573,0,64,3,64,3,67,67,5187,20
20160810 15:56:59.045386,0,64,4,64,4,68,68,5188,20
20160810 15:56:59.053198,0,64,5,64,5,69,69,5189,20
20160810 15:56:59.061010,0,64,6,64,6,70,70,5190,20
20160810 15:56:59.068823,0,64,7,64,7,71,71,5191,20
20160810 15:56:59.076636,0,64,8,64,8,72,72,5192,20
20160810 15:56:59.084448,0,64,9,64,9,73,73,5193,20
20160810 15:56:59.092260,0,64,10,64,10,74,74,5194,20
20160810 15:56:59.100073,0,64,11,64,11,75,75,5195,20
20160810 15:56:59.107886,0,64,12,64,12,76,76,5196,20
20160810 15:56:59.115698,0,64,13,64,13,77,77,5197,20
20160810 15:56:59.123510,0,64,14,64,14,78,78,5198,20
20160810 15:56:59.131323,0,64,15,64,15,79,79,5199,20
20160810 15:56:59.139136,0,80,0,80,0,80,80,5200,20
20160810 15:56:59.146948,0,80,1,80,1,81,81,5201,20
20160810 15:56:59.154760,0,80,2,80,2,82,82,5202,20
20160810 15:56:59.162573,0,80,3,80,3,83,83,5203,20
20160810 15:56:59.170386,0,80,4,80,4,84,84,5204,20
20160810 15:56:59.178198,0,80,5,80,5,85,85,5205,20
20160810 15:56:59.186010,0,80,6,80,6,86,86,5206,20
20160810 15:56:59.193823,0,80,7,80,7,87,87,5207,20
20160810 15:56:59.201636,0,80,8,80,8,88,88,5208,20
20160810 15:56:59.209448,0,80,9,80,9,89,89,5209,20
20160810 15:56:59.217260,0,80,10,80,10,90,90,5210,20
20160810 15:56:59.225073,0,80,11,80,11,91,91,5211,20
20160810 15:56:59.232886,0,80,12,80,12,92,92,5212,20
20160810 15:56:59.240698,0,80,13,80,13,93,93,5213,20
20160810 15:56:59.248510,0,80,14,80,14,94,94,5214,20
20160810 15:56:59.256323,0,80,15,80,15,95,95,5215,20
20160810 15:56:59.264136,0,96,0,96,0,96,96,5216,20
20160810 15:56:59.271948,0,96,1,96,1,97,97,5217,20
20160810 15:56:59.279760,0,96,2,96,2,98,98,5218,20
20160810 15:56:59.287573,0,96,3,96,3,99,99,5219,20
20160810 15:56:59.295386,0,96,4,96,4,100,100,5220,20
20160810 15:56:59.303198,0,96,5,96,5,101,101,5221,20
20160810 15:56:59.311010,0,96,6,96,6,102,102,5222,20
20160810 15:56:59.318823,0,96,7,96,7,103,103,5223,20
20160810 15:56:59.326636,0,96,8,96,8,104,104,5224,20
20160810 15:56:59.334448,0,96,9,96,9,105,105,5225,20
20160810 15:56:59.342260,0,96,10,96,10,106,106,5226,20
20160810 15:56:59.350073,0,96,11,96,11,107,107,5227,20
20160810 15:56:59.357886,0,96,12,96,12,108,108,5228,20
20160810 15:56:59.365698,0,96,13,96,13,109,109,5229,20
20160810 15:56:59.373510,0,96,14,96,14,110,110,5230,20
20160810 15:56:59.381323,0,96,15,96,15,111,111,5231,20
20160810 15:56:59.389136,0,112,0,112,0,112,112,5232,20
20160810 15:56:59.396948,0,112,1,112,1,113,113,5233,20
20160810 15:56:59.404760,0,112,2,112,2,114,114,5234,20
20160810 15:56:59.412573,0,112,3,112,3,115,115,5235,20
20160810 15:56:59.420386,0,112,4,112,4,116,116,5236,20
20160810 15:56:59.428198,0,112,5,112,5,117,117,5237,20
20160810 15:56:59.436010,0,112,6,112,6,118,118,5238,20
20160810 15:56:59.443823,0,112,7,112,7,119,119,5239,20
20160810 15:56:59.451636,0,112,8,112,8,120,120,5240,20
20160810 15:56:59.459448,0,112,9,112,9,121,121,5241,20
20160810 15:56:59.467260,0,112,10,112,10,122,122,5242,20
20160810 15:56:59.475073,0,112,11,112,11,123,123,5243,20
20160810 15:56:59.482886,0,112,12,112,12,124,124,5244,20
20160810 15:56:59.490698,0,112,13,112,13,125,125,5245,20
20160810 15:56:59.498510,0,112,14,112,14,126,126,5246,20
20160810 15:56:59.506323,0,112,15,112,15,127,127,5247,20
20160810 15:56:59.514136,0,128,0,128,0,128,128,5248,20
20160810 15:56:59.521948,0,128,1,128,1,129,129,5249,20
20160810 15:56:59.529760,0,128,2,128,2,130,130,5250,20
20160810 15:56:59.537573,0,128,3,128,3,131,131,5251,20
20160810 15:56:59.545386,0,128,4,128,4,132,132,5252,20
20160810 15:56:59.553198,0,128,5,128,5,133,133,5253,20
20160810 15:56:59.561010,0,128,6,128,6,134,134,5254,20
20160810 15:56:59.568823,0,128,7,128,7,135,135,5255,20
20160810 15:56:59.576636,0,128,8,128,8,136,136,5256,20
20160810 15:56:59.584448,0,128,9,128,9,137,137,5257,20
20160810 15:56:59.592260,0,128,10,128,10,138,138,5258,20
20160810 15:56:59.600073,0,128,11,128,11,139,139,5259,20
20160810 15:56:59.607886,0,128,12,128,12,140,140,5260,20
20160810 15:56:59.615698,0,128,13,128,13,141,141,5261,20
20160810 15:56:59.623510,0,128,14,128,14,142,142,5262,20
20160810 15:56:59.631323,0,128,15,128,15,143,143,5263,20
20160810 15:56:59.639136,0,144,0,144,0,144,144,5264,20
20160810 15:56:59.646948,0,144,1,144,1,145,145,5265,20
20160810 15:56:59.654760,0,144,2,144,2,146,146,5266,20
20160810 15:56:59.662573,0,144,3,144,3,147,147,5267,20
20160810 15:56:59.670386,0,144,4,144,4,148,148,5268,20
20160810 15:56:59.678198,0,144,5,144,5,149,149,5269,20
20160810 15:56:59.686010,0,144,6,144,6,150,150,5270,20
20160810 15:56:59.693823,0,144,7,144,7,151,151,5271,20
20160810 15:56:59.701636,0,144,8,144,8,152,152,5272,20
20160810 15:56:59.709448,0,144,9,144,9,153,153,5273,20
20160810 15:56:59.717260,0,144,10,144,10,154,154,5274,20
20160810 15:56:59.725073,0,144,11,144,11,155,155,5275,20
20160810 15:56:59.732886,0,144,12,144,12,156,156,5276,20
20160810 15:56:59.740698,0,144,13,144,13,157,157,5277,20
20160810 15:56:59.748510,0,144,14,144,14,158,158,5278,20
20160810 15:56:59.756323,0,144,15,144,15,159,159,5279,20
20160810 15:56:59.764136,0,160,0,160,0,160,160,5280,20
20160810 15:56:59.771948,0,160,1,160,1,161,161,5281,20
20160810 15:56:59.779760,0,160,2,160,2,162,162,5282,20
20160810 15:56:59.787573,0,160,3,160,3,163,163,5283,20
20160810 15:56:59.795386,0,160,4,160,4,164,164,5284,20
20160810 15:56:59.803198,0,160,5,160,5,165,165,5285,20
20160810 15:56:59.811010,0,160,6,160,6,166,166,5286,20
20160810 15:56:59.818823,0,160,7,160,7,167,167,5287,20
20160810 15:56:59.826636,0,160,8,160,8,168,168,5288,20
20160810 15:56:59.834448,0,160,9,160,9,169,169,5289,20
20160810 15:56:59.842260,0,160,10,160,10,170,170,5290,20
20160810 15:56:59.850073,0,160,11,160,11,171,171,5291,20
20160810 15:56:59.857886,0,160,12,160,12,172,172,5292,20
20160810 15:56:59.865698,0,160,13,160,13,173,173,5293,20
20160810 15:56:59.873510,0,160,14,160,14,174,174,5294,20
20160810 15:56:59.881323,0,160,15,160,15,175,175,5295,20
20160810 15:56:59.889136,0,176,0,176,0,176,176,5296,20
20160810 15:56:59.896948,0,176,1,176,1,177,177,5297,20
20160810 15:56:59.904760,0,176,2,176,2,178,178,5298,20
20160810 15:56:59.912573,0,176,3,176,3,179,179,5299,20
20160810 15:56:59.920386,0,176,4,176,4,180,180,5300,20
20160810 15:56:59.928198,0,176,5,176,5,181,181,5301,20
20160810 15:56:59.936010,0,176,6,176,6,182,182,5302,20
20160810 15:56:59.943823,0,176,7,176,7,183,183,5303,20
20160810 15:56:59.951636,0,176,8,176,8,184,184,5304,20
20160810 15:56:59.959448,0,176,9,176,9,185,185,5305,20
20160810 15:56:59.967260,0,176,10,176,10,186,186,5306,20
20160810 15:56:59.975073,0,176,11,176,11,187,187,5307,20
20160810 15:56:59.982886,0,176,12,176,12,188,188,5308,20
20160810 15:56:59.990698,0,176,13,176,13,189,189,5309,20
20160810 15:56:59.998510,0,176,14,176,14,190,190,5310,20
20160810 15:57:00.006323,0,176,15,176,15,191,191,5311,20
20160810 15:57:00.014136,0,192,0,192,0,192,192,5312,20
20160810 15:57:00.021948,0,192,1,192,1,193,193,5313,20
20160810 15:57:00.029760,0,192,2,192,2,194,194,5314,20
20160810 15:57:00.037573,0,192,3,192,3,195,195,5315,20
20160810 15:57:00.045386,0,192,4,192,4,196,196,5316,20
20160810 15:57:00.053198,0,192,5,192,5,197,197,5317,20
20160810 15:57:00.061010,0,192,6,192,6,198,198,5318,20
20160810 15:57:00.068823,0,192,7,192,7,199,199,5319,20
20160810 15:57:00.076636,0,192,8,192,8,200,200,5320,20
20160810 15:57:00.084448,0,192,9,192,9,201,201,5321,20
20160810 15:57:00.092260,0,192,10,192,10,202,202,5322,20
20160810 15:57:00.100073,0,192,11,192,11,203,203,5323,20
20160810 15:57:00.107886,0,192,12,192,12,204,204,5324,20
20160810 15:57:00.115698,0,192,13,192,13,205,205,5325,20
20160810 15:57:00.123510,0,192,14,192,14,206,206,5326,20
20160810 15:57:00.131323,0,192,15,192,15,207,207,5327,20
20160810 15:57:00.139136,0,208,0,208,0,208,208,5328,20
20160810 15:57:00.146948,0,208,1,208,1,209,209,5329,20
20160810 15:57:00.154760,0,208,2,208,2,210,210,5330,20
20160810 15:57:00.162573,0,208,3,208,3,211,211,5331,20
20160810 15:57:00.170386,0,208,4,208,4,212,212,5332,20
20160810 15:57:00.178198,0,208,5,208,5,213,213,5333,20
20160810 15:57:00.186010,0,208,6,208,6,214,214,5334,20
20160810 15:57:00.193823,0,208,7,208,7,215,215,5335,20
20160810 15:57:00.201636,0,208,8,208,8,216,216,5336,20
20160810 15:57:00.209448,0,208,9,208,9,217,217,5337,20
20160810 15:57:00.217260,0,208,10,208,10,218,218,5338,20
20160810 15:57:00.225073,0,208,11,208,11,219,219,5339,20
20160810 15:57:00.232886,0,208,12,208,12,220,220,5340,20
20160810 15:57:00.240698,0,208,13,208,13,221,221,5341,20
20160810 15:57:00.248510,0,208,14,208,14,222,222,5342,20
20160810 15:57:00.256323,0,208,15,208,15,223,223,5343,20
20160810 15:57:00.264136,0,224,0,224,0,224,224,5344,20
20160810 15:57:00.271948,0,224,1,224,1,225,225,5345,20
20160810 15:57:00.279760,0,224,2,224,2,226,226,5346,20
20160810 15:57:00.287573,0,224,3,224,3,227,227,5347,20
20160810 15:57:00.295386,0,224,4,224,4,228,228,5348,20
20160810 15:57:00.303198,0,224,5,224,5,229,229,5349,20
20160810 15:57:00.311010,0,224,6,224,6,230,230,5350,20
20160810 15:57:00.318823,0,224,7,224,7,231,231,5351,20
20160810 15:57:00.326636,0,224,8,224,8,232,232,5352,20
20160810 15:57:00.334448,0,224,9,224,9,233,233,5353,20
20160810 15:57:00.342260,0,224,10,224,10,234,234,5354,20
20160810 15:57:00.350073,0,224,11,224,11,235,235,5355,20
20160810 15:57:00.357886,0,224,12,224,12,236,236,5356,20
20160810 15:57:00.365698,0,224,13,224,13,237,237,5357,20
20160810 15:57:00.373510,0,224,14,224,14,238,238,5358,20
20160810 15:57:00.381323,0,224,15,224,15,239,239,5359,20
20160810 15:57:00.389136,0,240,0,240,0,240,240,5360,20
20160810 15:57:00.396948,0,240,1,240,1,241,241,5361,20
20160810 15:57:00.404760,0,240,2,240,2,242,242,5362,20
20160810 15:57:00.412573,0,240,3,240,3,243,243,5363,20
20160810 15:57:00.420386,0,240,4,240,4,244,244,5364,20
20160810 15:57:00.428198,0,240,5,240,5,245,245,5365,20
20160810 15:57:00.436010,0,240,6,240,6,246,246,5366,20
20160810 15:57:00.443823,0,240,7,240,7,247,247,5367,20
20160810 15:57:00.451636,0,240,8,240,8,248,248,5368,20
20160810 15:57:00.459448,0,240,9,240,9,249,249,5369,20
20160810 15:57:00.467260,0,240,10,240,10,250,250,5370,20
20160810 15:57:00.475073,0,240,11,240,11,251,251,5371,20
20160810 15:57:00.482886,0,240,12,240,12,252,252,5372,20
20160810 15:57:00.490698,0,240,13,240,13,253,253,5373,20
20160810 15:57:00.498510,0,240,14,240,14,254,254,5374,20
20160810 15:57:00.506323,0,240,15,240,15,255,255,5375,20
20160810 15:57:00.514136,0,0,0,0,0,0,0,5376,21
20160810 15:57:00.521948,0,0,1,0,1,1,1,5377,21
20160810 15:57:00.529760,0,0,2,0,2,2,2,5378,21
20160810 15:57:00.537573,0,0,3,0,3,3,3,5379,21
20160810 15:57:00.545386,0,0,4,0,4,4,4,5380,21
20160810 15:57:00.553198,0,0,5,0,5,5,5,5381,21
20160810 15:57:00.561010,0,0,6,0,6,6,6,5382,21
20160810 15:57:00.568823,0,0,7,0,7,7,7,5383,21
20160810 15:57:00.576636,0,0,8,0,8,8,8,5384,21
20160810 15:57:00.584448,0,0,9,0,9,9,9,5385,21
20160810 15:57:00.592260,0,0,10,0,10,10,10,5386,21
20160810 15:57:00.600073,0,0,11,0,11,11,11,5387,21
20160810 15:57:00.607886,0,0,12,0,12,12,12,5388,21
20160810 15:57:00.615698,0,0,13,0,13,13,13,5389,21
20160810 15:57:00.623510,0,0,14,0,14,14,14,5390,21
20160810 15:57:00.631323,0,0,15,0,15,15,15,5391,21
20160810 15:57:00.639136,0,16,0,16,0,16,16,5392,21
20160810 15:57:00.646948,0,16,1,16,1,17,17,5393,21
20160810 15:57:00.654760,0,16,2,16,2,18,18,5394,21
20160810 15:57:00.662573,0,16,3,16,3,19,19,5395,21
20160810 15:57:00.670386,0,16,4,16,4,20,20,5396,21
20160810 15:57:00.678198,0,16,5,16,5,21,21,5397,21
20160810 15:57:00.686010,0,16,6,16,6,22,22,5398,21
20160810 15:57:00.693823,0,16,7,16,7,23,23,5399,21
20160810 15:57:00.701636,0,16,8,16,8,24,24,5400,21
20160810 15:57:00.709448,0,16,9,16,9,25,25,5401,21
20160810 15:57:00.717260,0,16,10,16,10,26,26,5402,21
20160810 15:57:00.725073,0,16,11,16,11,27,27,5403,21
20160810 15:57:00.732886,0,16,12,16,12,28,28,5404,21
20160810 15:57:00.740698,0,16,13,16,13,29,29,5405,21
20160810 15:57:00.748510,0,16,14,16,14,30,30,5406,21
20160810 15:57:00.756323,0,16,15,16,15,31,31,5407,21
20160810 15:57:00.764136,0,32,0,32,0,32,32,5408,21
20160810 15:57:00.771948,0,32,1,32,1,33,33,5409,21
20160810 15:57:00.779760,0,32,2,32,2,34,34,5410,21
20160810 15:57:00.787573,0,32,3,32,3,35,35,5411,21
20160810 15:57:00.795386,0,32,4,32,4,36,36,5412,21
20160810 15:57:00.803198,0,32,5,32,5,37,37,5413,21
20160810 15:57:00.811010,0,32,6,32,6,38,38,5414,21
20160810 15:57:00.818823,0,32,7,32,7,39,39,5415,21
20160810 15:57:00.826636,0,32,8,32,8,40,40,5416,21
20160810 15:57:00.834448,0,32,9,32,9,41,41,5417,21
20160810 15:57:00.842260,0,32,10,32,10,42,42,5418,21
20160810 15:57:00.850073,0,32,11,32,11,43,43,5419,21
20160810 15:57:00.857886,0,32,12,32,12,44,44,5420,21
20160810 15:57:00.865698,0,32,13,32,13,45,45,5421,21
20160810 15:57:00.873510,0,32,14,32,14,46,46,5422,21
20160810 15:57:00.881323,0,32,15,32,15,47,47,5423,21
20160810 15:57:00.889136,0,48,0,48,0,48,48,5424,21
20160810 15:57:00.896948,0,48,1,48,1,49,49,5425,21
20160810 15:57:00.904760,0,48,2,48,2,50,50,5426,21
20160810 15:57:00.912573,0,48,3,48,3,51,51,5427,21
20160810 15:57:00.920386,0,48,4,48,4,52,52,5428,21
20160810 15:57:00.928198,0,48,5,48,5,53,53,5429,21
20160810 15:57:00.936010,0,48,6,48,6,54,54,5430,21
20160810 15:57:00.943823,0,48,7,48,7,55,55,5431,21
20160810 15:57:00.951636,0,48,8,48,8,56,56,5432,21
20160810 15:57:00.959448,0,48,9,48,9,57,57,5433,21
20160810 15:57:00.967260,0,48,10,48,10,58,58,5434,21
20160810 15:57:00.975073,0,48,11,48,11,59,59,5435,21
20160810 15:57:00.982886,0,48,12,48,12,60,60,5436,21
20160810 15:57:00.990698,0,48,13,48,13,61,61,5437,21
20160810 15:57:00.998510,0,48,14,48,14,62,62,5438,21
20160810 15:57:01.006323,0,48,15,48,15,63,63,5439,21
20160810 15:57:01.014136,0,64,0,64,0,64,64,5440,21
20160810 15:57:01.021948,0,64,1,64,1,65,65,5441,21
20160810 15:57:01.029760,0,64,2,64,2,66,66,5442,21
20160810 15:57:01.037573,0,64,3,64,3,67,67,5443,21
20160810 15:57:01.045386,0,64,4,64,4,68,68,5444,21
20160810 15:57:01.053198,0,64,5,64,5,69,69,5445,21
20160810 15:57:01.061010,0,64,6,64,6,70,70,5446,21
20160810 15:57:01.068823,0,64,7,64,7,71,71,5447,21
20160810 15:57:01.076636,0,64,8,64,8,72,72,5448,21
20160810 15:57:01.084448,0,64,9,64,9,73,73,5449,21
20160810 15:57:01.092260,0,64,10,64,10,74,74,5450,21
20160810 15:57:01.100073,0,64,11,64,11,75,75,5451,21
20160810 15:57:01.107886,0,64,12,64,12,76,76,5452,21
20160810 15:57:01.115698,0,64,13,64,13,77,77,5453,21
20160810 15:57:01.123510,0,64,14,64,14,78,78,5454,21
20160810 15:57:01.131323,0,64,15,64,15,79,79,5455,21
20160810 15:57:01.139136,0,80,0,80,0,80,80,5456,21
20160810 15:57:01.146948,0,80,1,80,1,81,81,5457,21
20160810 15:57:01.154760,0,80,2,80,2,82,82,5458,21
20160810 15:57:01.162573,0,80,3,80,3,83,83,5459,21
20160810 15:57:01.170386,0,80,4,80,4,84,84,5460,21
20160810 15:57:01.178198,0,80,5,80,5,85,85,5461,21
20160810 15:57:01.186010,0,80,6,80,6,86,86,5462,21
20160810 15:57:01.193823,0,80,7,80,7,87,87,5463,21
20160810 15:57:01.201636,0,80,8,80,8,88,88,5464,21
20160810 15:57:01.209448,0,80,9,80,9,89,89,5465,21
20160810 15:57:01.217260,0,80,10,80,10,90,90,5466,21
20160810 15:57:01.225073,0,80,11,80,11,91,91,5467,21
20160810 15:57:01.232886,0,80,12,80,12,92,92,5468,21
20160810 15:57:01.240698,0,80,13,80,13,93,93,5469,21
20160810 15:57:01.248510,0,80,14,80,14,94,94,5470,21
20160810 15:57:01.256323,0,80,15,80,15,95,95,5471,21
20160810 15:57:01.264136,0,96,0,96,0,96,96,5472,21
20160810 15:57:01.271948,0,96,1,96,1,97,97,5473,21
20160810 15:57:01.279760,0,96,2,96,2,98,98,5474,21
20160810 15:57:01.287573,0,96,3,96,3,99,99,5475,21
20160810 15:57:01.295386,0,96,4,96,4,100,100,5476,21
20160810 15:57:01.303198,0,96,5,96,5,101,101,5477,21
20160810 15:57:01.311010,0,96,6,96,6,102,102,5478,21
20160810 15:57:01.318823,0,96,7,96,7,103,103,5479,21
20160810 15:57:01.326636,0,96,8,96,8,104,104,5480,21
20160810 15:57:01.334448,0,96,9,96,9,105,105,5481,21
20160810 15:57:01.342260,0,96,10,96,10,106,106,5482,21
20160810 15:57:01.350073,0,96,11,96,11,107,107,5483,21
20160810 15:57:01.357886,0,96,12,96,12,108,108,5484,21
20160810 15:57:01.365698,0,96,13,96,13,109,109,5485,21
20160810 15:57:01.373510,0,96,14,96,14,110,110,5486,21
20160810 15:57:01.381323,0,96,15,96,15,111,111,5487,21
20160810 15:57:01.389136,0,112,0,112,0,112,112,5488,21
20160810 15:57:01.396948,0,112,1,112,1,113,113,5489,21
20160810 15:57:01.404760,0,112,2,112,2,114,114,5490,21
20160810 15:57:01.412573,0,112,3,112,3,115,115,5491,21
20160810 15:57:01.420386,0,112,4,112,4,116,116,5492,21
20160810 15:57:01.428198,0,112,5,112,5,117,117,5493,21
20160810 15:57:01.436010,0,112,6,112,6,118,118,5494,21
20160810 15:57:01.443823,0,112,7,112,7,119,119,5495,21
20160810 15:57:01.451636,0,112,8,112,8,120,120,5496,21
20160810 15:57:01.459448,0,112,9,112,9,121,121,5497,21
