time,status,n_fib,n_fob,n_fsc,x,y,z
20160803 17:58:04.057625,0,0,1,0,0,0,0,0,
20160803 17:58:04.057625,0,0,1,0,4,1114368,65536,0,
20160803 17:58:04.065437,0,0,1,0,0,0,0,0,
20160803 18:33:02.041999,0,0,1,0,0,0,0,0,
20160803 17:58:04.065437,0,0,1,0,0,0,0,0,
20160803 17:58:04.034187,0,36,4,36,65537,0,0,0,
20160803 17:58:04.034187,0,36,4,36,0,0,0,0,
20160803 17:58:04.034187,0,36,4,36,0,0,271617,0,
20160803 17:58:04.034187,0,36,4,36,65536,0,0,0,
20160803 18:33:54.041999,0,0,1,0,0,0,0,0,
20160803 17:58:04.065437,0,0,1,0,0,0,4,71,
20160803 18:34:36.041999,0,0,1,0,0,0,0,0,
20160803 17:58:04.065437,0,0,1,0,0,0,0,0,
20160803 17:58:04.065437,0,0,1,0,0,1160,65537,0,
20160803 17:58:04.034187,0,137,4,137,65537,0,0,0,
20160803 17:58:04.034187,0,137,4,137,0,0,0,0,
20160803 17:58:04.034187,0,137,4,137,0,0,297473,0,
20160803 17:58:04.034187,0,137,4,137,65536,0,0,0,
20160803 17:58:04.065437,0,0,1,0,0,0,0,0,
