time,status,n_fib,n_fob,n_fsc,x,y,z
20160802 16:14:47.782954,1,245,245,0,16059648,3328,914701
20160802 16:14:47.782954,1,245,245,0,852213,245,0
20160802 16:14:47.782954,1,245,245,0,65537,16185078,16122102
20160802 16:14:47.782954,1,245,245,0,852214,16125184,3328
20160802 16:14:47.782954,1,245,245,0,62989,0,256
20160802 16:14:47.782954,1,245,245,0,1,0,0
20160802 16:14:47.782954,1,245,245,0,0,0,0
20160802 16:14:47.782954,1,245,245,0,0,131072,65537
20160802 16:14:47.782954,1,245,245,0,16382457,851968,16318713
20160802 16:14:47.782954,1,245,245,0,63757,63757,915725
20160802 16:14:47.782954,1,245,245,0,0,259,129537
20160802 16:14:47.782954,1,245,245,0,250,64013,851981
20160802 16:14:47.782954,1,245,245,0,16387328,16387328,0
20160802 16:14:47.782954,1,245,245,0,66560,16449792,16514043
20160802 16:14:47.782954,1,245,245,0,16452864,3328,916237
20160802 16:14:47.782954,1,245,245,0,852219,251,0
20160802 16:14:47.782954,1,245,245,0,65537,16579836,16515324
20160802 16:14:47.782954,1,245,245,0,852220,16518400,3328
20160802 16:14:47.782954,1,245,245,0,64525,0,1536
20160802 16:14:47.782954,1,245,245,0,16645377,65021,3328
20160802 16:14:47.782954,1,245,245,0,851981,852221,16580861
20160802 16:14:47.782954,1,245,245,0,0,458752,65537
20160802 16:14:47.782954,1,245,245,0,16711422,851968,16646398
20160802 16:14:47.782954,1,245,245,0,65037,65037,917005
20160802 16:14:47.782954,1,245,245,0,0,264,130817
20160802 16:14:47.782954,1,245,245,0,255,65293,851981
20160802 16:14:47.782954,1,245,245,0,16715008,16715008,0
20160802 16:14:47.782954,1,245,245,0,67840,256,0
20160802 16:14:47.782954,1,245,245,0,3584,3584,917518
20160802 16:14:47.782954,1,245,245,0,917504,0,0
20160802 16:14:47.782954,1,245,245,0,65537,65793,65537
20160802 16:14:47.782954,1,245,245,0,917505,69120,3584
20160802 16:14:47.782954,1,245,245,0,270,0,2816
20160802 16:14:47.782954,1,245,245,0,131585,514,3584
20160802 16:14:47.782954,1,245,245,0,917518,917506,131074
20160802 16:14:47.782954,1,245,245,0,0,786432,65537
20160802 16:14:47.782954,1,245,245,0,197379,917504,196611
20160802 16:14:47.782954,1,245,245,0,782,782,918286
20160802 16:14:47.782954,1,245,245,0,0,269,66561
20160802 16:14:47.782954,1,245,245,0,4,1038,917518
20160802 16:14:47.782954,1,245,245,0,265728,265728,0
20160802 16:14:47.782954,1,245,245,0,69120,327936,328965
20160802 16:14:47.782954,1,245,245,0,331264,3584,918798
20160802 16:14:47.782954,1,245,245,0,917509,5,0
20160802 16:14:47.782954,1,245,245,0,65537,394758,393222
20160802 16:14:47.782954,1,245,245,0,917510,396800,3584
20160802 16:14:47.782954,1,245,245,0,1550,0,4096
20160802 16:14:47.782954,1,245,245,0,460545,1799,3584
20160802 16:14:47.782954,1,245,245,0,917518,917511,458759
20160802 16:14:47.782954,1,245,245,0,0,1114112,65537
20160802 16:14:47.782954,1,245,245,0,526344,917504,524296
20160802 16:14:47.782954,1,245,245,0,2062,2062,919566
20160802 16:14:47.782954,1,245,245,0,0,274,67841
20160802 16:14:47.782954,1,245,245,0,9,2318,917518
20160802 16:14:47.782954,1,245,245,0,593408,593408,0
20160802 16:14:47.782954,1,245,245,0,70400,655616,657930
20160802 16:14:47.782954,1,245,245,0,658944,3584,920078
20160802 16:14:47.782954,1,245,245,0,917514,10,0
20160802 16:14:47.782954,1,245,245,0,65537,723723,720907
20160802 16:14:47.782954,1,245,245,0,917515,724480,3584
20160802 16:14:47.782954,1,245,245,0,2830,0,5376
20160802 16:14:47.782954,1,245,245,0,789505,3084,3584
20160802 16:14:47.782954,1,245,245,0,917518,917516,786444
20160802 16:14:47.782954,1,245,245,0,0,1441792,65537
20160802 16:14:47.782954,1,245,245,0,855309,917504,851981
20160802 16:14:47.782954,1,245,245,0,3342,3342,920846
20160802 16:14:47.782954,1,245,245,0,0,279,69121
20160802 16:14:47.782954,1,245,245,0,14,3598,917518
20160802 16:14:47.782954,1,245,245,0,921088,921088,0
20160802 16:14:47.782954,1,245,245,0,71680,983296,986895
20160802 16:14:47.782954,1,245,245,0,986624,3584,921358
20160802 16:14:47.782954,1,245,245,0,917519,15,0
20160802 16:14:47.782954,1,245,245,0,65537,1052688,1048592
20160802 16:14:47.782954,1,245,245,0,917520,1052160,3584
