time,status,n_fib,n_fob,n_fsc,x,y,z
20160801-115503,0,1,0,1,0,0,0
20160801-115503,0,1,0,1,5864449,5864449,97281
20160801-115503,0,1,0,1,5929985,5929985,97281
20160801-115503,0,1,0,1,5995521,5995521,97281
20160801-115503,0,1,0,1,6061057,6061057,97281
20160801-115503,0,1,0,1,6126593,6126593,97281
20160801-115503,0,1,0,1,6192129,6192129,97281
20160801-115503,0,1,0,1,6257665,6257665,97281
20160801-115503,0,1,0,1,6323201,6323201,97281
20160801-115503,0,1,0,1,6388737,6388737,97281
20160801-115503,0,1,0,1,6454273,6454273,97281
20160801-115503,0,1,0,1,6519809,6519809,97281
20160801-115503,0,1,0,1,6585345,6585345,97281
20160801-115503,0,1,0,1,6650881,6650881,97281
20160801-115503,0,1,0,1,6716417,6716417,97281
20160801-115503,0,1,0,1,6781953,6781953,97281
20160801-115503,0,1,0,1,6847489,6847489,97281
20160801-115503,0,1,0,1,6913025,6913025,97281
20160801-115503,0,1,0,1,6978561,6978561,97281
20160801-115503,0,1,0,1,7044097,7044097,97281
20160801-115503,0,1,0,1,7109633,7109633,97281
20160801-115503,0,1,0,1,7175169,7175169,97281
20160801-115503,0,1,0,1,7240705,7240705,97281
20160801-115503,0,1,0,1,7306241,7306241,97281
20160801-115503,0,1,0,1,7371777,7371777,97281
20160801-115503,0,1,0,1,7437313,7437313,97281
20160801-115503,0,1,0,1,7502849,7502849,97281
20160801-115503,0,1,0,1,7568385,7568385,97281
20160801-115503,0,1,0,1,7633921,7633921,97281
20160801-115503,0,1,0,1,7699457,7699457,97281
20160801-115503,0,1,0,1,7764993,7764993,97281
20160801-115503,0,1,0,1,7830529,7830529,97281
20160801-115503,0,1,0,1,7896065,7896065,97281
20160801-115503,0,1,0,1,7961601,7961601,97281
20160801-115504,0,1,0,1,8027137,8027137,97281
20160801-115504,0,1,0,1,8092673,8092673,97281
20160801-115504,0,1,0,1,8158209,8158209,97281
20160801-115504,0,1,0,1,8223745,8223745,97281
20160801-115504,0,1,0,1,8289281,8289281,97281
20160801-115504,0,1,0,1,8354817,8354817,97281
20160801-115504,0,1,0,1,8420353,8420353,97281
20160801-115504,0,1,0,1,8485889,8485889,97281
20160801-115504,0,1,0,1,8551425,8551425,97281
20160801-115504,0,1,0,1,8616961,8616961,97281
20160801-115504,0,1,0,1,8682497,8682497,97281
20160801-115504,0,1,0,1,8748033,8748033,97281
20160801-115504,0,1,0,1,8813569,8813569,97281
20160801-115504,0,1,0,1,8879105,8879105,97281
20160801-115504,0,1,0,1,8944641,8944641,97281
20160801-115504,0,1,0,1,9010177,9010177,97281
20160801-115504,0,1,0,1,9075713,9075713,97281
20160801-115504,0,1,0,1,9141249,9141249,97281
20160801-115504,0,1,0,1,9206785,9206785,97281
20160801-115504,0,1,0,1,9272321,9272321,97281
20160801-115504,0,1,0,1,9337857,9337857,97281
20160801-115504,0,1,0,1,9403393,9403393,97281
20160801-115504,0,1,0,1,9468929,9468929,97281
20160801-115504,0,1,0,1,9534465,9534465,97281
20160801-115504,0,1,0,1,9600001,9600001,97281
20160801-115504,0,1,0,1,9665537,9665537,97281
20160801-115504,0,1,0,1,9731073,9731073,97281
20160801-115504,0,1,0,1,9796609,9796609,97281
20160801-115504,0,1,0,1,9862145,9862145,97281
