time,x,y,z
20160805 14:58:13.364204,0,89735,89735,8871425
20160805 14:58:13.372017,0,89736,89736,8936961
20160805 14:58:13.379829,0,89737,89737,9002497
20160805 14:58:13.387641,0,89738,89738,9068033
20160805 14:58:13.395454,0,89739,89739,9133569
20160805 14:58:13.403267,0,89740,89740,9199105
20160805 14:58:13.411079,0,89741,89741,9264641
20160805 14:58:13.418891,0,89742,89742,9330177
20160805 14:58:13.426704,0,89743,89743,9395713
20160805 14:58:13.434517,0,89744,89744,9461249
20160805 14:58:13.442329,0,89745,89745,9526785
20160805 14:58:13.450141,0,89746,89746,9592321
20160805 14:58:13.457954,0,89747,89747,9657857
20160805 14:58:13.465767,0,89748,89748,9723393
20160805 14:58:13.473579,0,89749,89749,9788929
20160805 14:58:13.481391,0,89750,89750,9854465
20160805 14:58:13.489204,0,89751,89751,9920001
20160805 14:58:13.497017,0,89752,89752,9985537
20160805 14:58:13.504829,0,89753,89753,10051073
20160805 14:58:13.512641,0,89754,89754,10116609
20160805 14:58:13.520454,0,89755,89755,10182145
20160805 14:58:13.528267,0,89756,89756,10247681
20160805 14:58:13.536079,0,89757,89757,10313217
20160805 14:58:13.543891,0,89758,89758,10378753
20160805 14:58:13.551704,0,89759,89759,10444289
20160805 14:58:13.559517,0,89760,89760,10509825
20160805 14:58:13.567329,0,89761,89761,10575361
20160805 14:58:13.575141,0,89762,89762,10640897
20160805 14:58:13.582954,0,89763,89763,10706433
20160805 14:58:13.590767,0,89764,89764,10771969
20160805 14:58:13.598579,0,89765,89765,10837505
20160805 14:58:13.606391,0,89766,89766,10903041
20160805 14:58:13.614204,0,89767,89767,10968577
20160805 14:58:13.622017,0,89768,89768,11034113
20160805 14:58:13.629829,0,89769,89769,11099649
20160805 14:58:13.637641,0,89770,89770,11165185
20160805 14:58:13.645454,0,89771,89771,11230721
20160805 14:58:13.653267,0,89772,89772,11296257
20160805 14:58:13.661079,0,89773,89773,11361793
20160805 14:58:13.668891,0,89774,89774,11427329
20160805 14:58:13.676704,0,89775,89775,11492865
20160805 14:58:13.684517,0,89776,89776,11558401
20160805 14:58:13.692329,0,89777,89777,11623937
20160805 14:58:13.700141,0,89778,89778,11689473
20160805 14:58:13.707954,0,89779,89779,11755009
20160805 14:58:13.715767,0,89780,89780,11820545
20160805 14:58:13.723579,0,89781,89781,11886081
20160805 14:58:13.731391,0,89782,89782,11951617
20160805 14:58:13.739204,0,89783,89783,12017153
20160805 14:58:13.747017,0,89784,89784,12082689
20160805 14:58:13.754829,0,89785,89785,12148225
20160805 14:58:13.762641,0,89786,89786,12213761
20160805 14:58:13.770454,0,89787,89787,12279297
20160805 14:58:13.778267,0,89788,89788,12344833
20160805 14:58:13.786079,0,89789,89789,12410369
20160805 14:58:13.793891,0,89790,89790,12475905
20160805 14:58:13.801704,0,89791,89791,12541441
20160805 14:58:13.809517,0,89792,89792,12606977
20160805 14:58:13.817329,0,89793,89793,12672513
20160805 14:58:13.825141,0,89794,89794,12738049
20160805 14:58:13.832954,0,89795,89795,12803585
20160805 14:58:13.840767,0,89796,89796,12869121
20160805 14:58:13.848579,0,89797,89797,12934657
20160805 14:58:13.856391,0,89798,89798,13000193
20160805 14:58:13.864204,0,89799,89799,13065729
20160805 14:58:13.872017,0,89800,89800,13131265
20160805 14:58:13.879829,0,89801,89801,13196801
20160805 14:58:13.887641,0,89802,89802,13262337
20160805 14:58:13.895454,0,89803,89803,13327873
20160805 14:58:13.903267,0,89804,89804,13393409
20160805 14:58:13.911079,0,89805,89805,13458945
20160805 14:58:13.918891,0,89806,89806,13524481
20160805 14:58:13.926704,0,89807,89807,13590017
20160805 14:58:13.934517,0,89808,89808,13655553
20160805 14:58:13.942329,0,89809,89809,13721089
20160805 14:58:13.950141,0,89810,89810,13786625
20160805 14:58:13.957954,0,89811,89811,13852161
20160805 14:58:13.965767,0,89812,89812,13917697
20160805 14:58:13.973579,0,89813,89813,13983233
20160805 14:58:13.981391,0,89814,89814,14048769
20160805 14:58:13.989204,0,89815,89815,14114305
20160805 14:58:13.997017,0,89816,89816,14179841
20160805 14:58:14.004829,0,89817,89817,14245377
20160805 14:58:14.012641,0,89818,89818,14310913
20160805 14:58:14.020454,0,89819,89819,14376449
20160805 14:58:14.028267,0,89820,89820,14441985
20160805 14:58:14.036079,0,89821,89821,14507521
20160805 14:58:14.043891,0,89822,89822,14573057
20160805 14:58:14.051704,0,89823,89823,14638593
20160805 14:58:14.059517,0,89824,89824,14704129
20160805 14:58:14.067329,0,89825,89825,14769665
20160805 14:58:14.075141,0,89826,89826,14835201
20160805 14:58:14.082954,0,89827,89827,14900737
20160805 14:58:14.090767,0,89828,89828,14966273
20160805 14:58:14.098579,0,89829,89829,15031809
20160805 14:58:14.106391,0,89830,89830,15097345
20160805 14:58:14.114204,0,89831,89831,15162881
20160805 14:58:14.122017,0,89832,89832,15228417
20160805 14:58:14.129829,0,89833,89833,15293953
20160805 14:58:14.137641,0,89834,89834,15359489
20160805 14:58:14.145454,0,89835,89835,15425025
20160805 14:58:14.153267,0,89836,89836,15490561
20160805 14:58:14.161079,0,89837,89837,15556097
20160805 14:58:14.168891,0,89838,89838,15621633
20160805 14:58:14.176704,0,89839,89839,15687169
20160805 14:58:14.184517,0,89840,89840,15752705
20160805 14:58:14.192329,0,89841,89841,15818241
20160805 14:58:14.200141,0,89842,89842,15883777
20160805 14:58:14.207954,0,89843,89843,15949313
20160805 14:58:14.215767,0,89844,89844,16014849
20160805 14:58:14.223579,0,89845,89845,16080385
20160805 14:58:14.231391,0,89846,89846,16145921
20160805 14:58:14.239204,0,89847,89847,16211457
20160805 14:58:14.247017,0,89848,89848,16276993
20160805 14:58:14.254829,0,89849,89849,16342529
20160805 14:58:14.262641,0,89850,89850,16408065
20160805 14:58:14.270454,0,89851,89851,16473601
20160805 14:58:14.278267,0,89852,89852,16539137
20160805 14:58:14.286079,0,89853,89853,16604673
20160805 14:58:14.293891,0,89854,89854,16670209
20160805 14:58:14.301704,0,89855,89855,16735745
20160805 14:58:14.309517,0,89856,89856,24321
20160805 14:58:14.317329,0,89857,89857,89857
20160805 14:58:14.325141,0,89858,89858,155393
20160805 14:58:14.332954,0,89859,89859,220929
20160805 14:58:14.340767,0,89860,89860,286465
20160805 14:58:14.348579,0,89861,89861,352001
20160805 14:58:14.356391,0,89862,89862,417537
20160805 14:58:14.364204,0,89863,89863,483073
20160805 14:58:14.372017,0,89864,89864,548609
20160805 14:58:14.379829,0,89865,89865,614145
20160805 14:58:14.387641,0,89866,89866,679681
20160805 14:58:14.395454,0,89867,89867,745217
20160805 14:58:14.403267,0,89868,89868,810753
20160805 14:58:14.411079,0,89869,89869,876289
20160805 14:58:14.418891,0,89870,89870,941825
20160805 14:58:14.426704,0,89871,89871,1007361
20160805 14:58:14.434517,0,89872,89872,1072897
20160805 14:58:14.442329,0,89873,89873,1138433
20160805 14:58:14.450141,0,89874,89874,1203969
20160805 14:58:14.457954,0,89875,89875,1269505
20160805 14:58:14.465767,0,89876,89876,1335041
20160805 14:58:14.473579,0,89877,89877,1400577
20160805 14:58:14.481391,0,89878,89878,1466113
20160805 14:58:14.489204,0,89879,89879,1531649
20160805 14:58:14.497017,0,89880,89880,1597185
20160805 14:58:14.504829,0,89881,89881,1662721
20160805 14:58:14.512641,0,89882,89882,1728257
20160805 14:58:14.520454,0,89883,89883,1793793
20160805 14:58:14.528267,0,89884,89884,1859329
20160805 14:58:14.536079,0,89885,89885,1924865
20160805 14:58:14.543891,0,89886,89886,1990401
20160805 14:58:14.551704,0,89887,89887,2055937
20160805 14:58:14.559517,0,89888,89888,2121473
20160805 14:58:14.567329,0,89889,89889,2187009
20160805 14:58:14.575141,0,89890,89890,2252545
20160805 14:58:14.582954,0,89891,89891,2318081
20160805 14:58:14.590767,0,89892,89892,2383617
20160805 14:58:14.598579,0,89893,89893,2449153
20160805 14:58:14.606391,0,89894,89894,2514689
20160805 14:58:14.614204,0,89895,89895,2580225
20160805 14:58:14.622017,0,89896,89896,2645761
20160805 14:58:14.629829,0,89897,89897,2711297
20160805 14:58:14.637641,0,89898,89898,2776833
20160805 14:58:14.645454,0,89899,89899,2842369
20160805 14:58:14.653267,0,89900,89900,2907905
20160805 14:58:14.661079,0,89901,89901,2973441
20160805 14:58:14.668891,0,89902,89902,3038977
20160805 14:58:14.676704,0,89903,89903,3104513
20160805 14:58:14.684517,0,89904,89904,3170049
20160805 14:58:14.692329,0,89905,89905,3235585
20160805 14:58:14.700141,0,89906,89906,3301121
20160805 14:58:14.707954,0,89907,89907,3366657
20160805 14:58:14.715767,0,89908,89908,3432193
20160805 14:58:14.723579,0,89909,89909,3497729
20160805 14:58:14.731391,0,89910,89910,3563265
20160805 14:58:14.739204,0,89911,89911,3628801
20160805 14:58:14.747017,0,89912,89912,3694337
20160805 14:58:14.754829,0,89913,89913,3759873
20160805 14:58:14.762641,0,89914,89914,3825409
20160805 14:58:14.770454,0,89915,89915,3890945
20160805 14:58:14.778267,0,89916,89916,3956481
20160805 14:58:14.786079,0,89917,89917,4022017
20160805 14:58:14.793891,0,89918,89918,4087553
20160805 14:58:14.801704,0,89919,89919,4153089
20160805 14:58:14.809517,0,89920,89920,4218625
20160805 14:58:14.817329,0,89921,89921,4284161
20160805 14:58:14.825141,0,89922,89922,4349697
20160805 14:58:14.832954,0,89923,89923,4415233
20160805 14:58:14.840767,0,89924,89924,4480769
20160805 14:58:14.848579,0,89925,89925,4546305
20160805 14:58:14.856391,0,89926,89926,4611841
20160805 14:58:14.864204,0,89927,89927,4677377
20160805 14:58:14.872017,0,89928,89928,4742913
20160805 14:58:14.879829,0,89929,89929,4808449
20160805 14:58:14.887641,0,89930,89930,4873985
20160805 14:58:14.895454,0,89931,89931,4939521
20160805 14:58:14.903267,0,89932,89932,5005057
20160805 14:58:14.911079,0,89933,89933,5070593
20160805 14:58:14.918891,0,89934,89934,5136129
20160805 14:58:14.926704,0,89935,89935,5201665
20160805 14:58:14.934517,0,89936,89936,5267201
20160805 14:58:14.942329,0,89937,89937,5332737
20160805 14:58:14.950141,0,89938,89938,5398273
20160805 14:58:14.957954,0,89939,89939,5463809
20160805 14:58:14.965767,0,89940,89940,5529345
20160805 14:58:14.973579,0,89941,89941,5594881
20160805 14:58:14.981391,0,89942,89942,5660417
20160805 14:58:14.989204,0,89943,89943,5725953
20160805 14:58:14.997017,0,89944,89944,5791489
20160805 14:58:15.004829,0,89945,89945,5857025
20160805 14:58:15.012641,0,89946,89946,5922561
20160805 14:58:15.020454,0,89947,89947,5988097
20160805 14:58:15.028267,0,89948,89948,6053633
20160805 14:58:15.036079,0,89949,89949,6119169
20160805 14:58:15.043891,0,89950,89950,6184705
20160805 14:58:15.051704,0,89951,89951,6250241
20160805 14:58:15.059517,0,89952,89952,6315777
20160805 14:58:15.067329,0,89953,89953,6381313
20160805 14:58:15.075141,0,89954,89954,6446849
20160805 14:58:15.082954,0,89955,89955,6512385
20160805 14:58:15.090767,0,89956,89956,6577921
20160805 14:58:15.098579,0,89957,89957,6643457
20160805 14:58:15.106391,0,89958,89958,6708993
20160805 14:58:15.114204,0,89959,89959,6774529
20160805 14:58:15.122017,0,89960,89960,6840065
20160805 14:58:15.129829,0,89961,89961,6905601
20160805 14:58:15.137641,0,89962,89962,6971137
20160805 14:58:15.145454,0,89963,89963,7036673
20160805 14:58:15.153267,0,89964,89964,7102209
20160805 14:58:15.161079,0,89965,89965,7167745
20160805 14:58:15.168891,0,89966,89966,7233281
20160805 14:58:15.176704,0,89967,89967,7298817
20160805 14:58:15.184517,0,89968,89968,7364353
20160805 14:58:15.192329,0,89969,89969,7429889
20160805 14:58:15.200141,0,89970,89970,7495425
20160805 14:58:15.207954,0,89971,89971,7560961
20160805 14:58:15.215767,0,89972,89972,7626497
20160805 14:58:15.223579,0,89973,89973,7692033
20160805 14:58:15.231391,0,89974,89974,7757569
20160805 14:58:15.239204,0,89975,89975,7823105
20160805 14:58:15.247017,0,89976,89976,7888641
20160805 14:58:15.254829,0,89977,89977,7954177
20160805 14:58:15.262641,0,89978,89978,8019713
20160805 14:58:15.270454,0,89979,89979,8085249
20160805 14:58:15.278267,0,89980,89980,8150785
20160805 14:58:15.286079,0,89981,89981,8216321
20160805 14:58:15.293891,0,89982,89982,8281857
20160805 14:58:15.301704,0,89983,89983,8347393
20160805 14:58:15.309517,0,89984,89984,8412929
20160805 14:58:15.317329,0,89985,89985,8478465
20160805 14:58:15.325141,0,89986,89986,8544001
20160805 14:58:15.332954,0,89987,89987,8609537
20160805 14:58:15.340767,0,89988,89988,8675073
20160805 14:58:15.348579,0,89989,89989,8740609
20160805 14:58:15.356391,0,89990,89990,8806145
20160805 14:58:15.364204,0,89991,89991,8871681
20160805 14:58:15.372017,0,89992,89992,8937217
20160805 14:58:15.379829,0,89993,89993,9002753
20160805 14:58:15.387641,0,89994,89994,9068289
20160805 14:58:15.395454,0,89995,89995,9133825
20160805 14:58:15.403267,0,89996,89996,9199361
20160805 14:58:15.411079,0,89997,89997,9264897
20160805 14:58:15.418891,0,89998,89998,9330433
20160805 14:58:15.426704,0,89999,89999,9395969
20160805 14:58:15.434517,0,90000,90000,9461505
20160805 14:58:15.442329,0,90001,90001,9527041
20160805 14:58:15.450141,0,90002,90002,9592577
20160805 14:58:15.457954,0,90003,90003,9658113
20160805 14:58:15.465767,0,90004,90004,9723649
20160805 14:58:15.473579,0,90005,90005,9789185
20160805 14:58:15.481391,0,90006,90006,9854721
20160805 14:58:15.489204,0,90007,90007,9920257
20160805 14:58:15.497017,0,90008,90008,9985793
20160805 14:58:15.504829,0,90009,90009,10051329
20160805 14:58:15.512641,0,90010,90010,10116865
20160805 14:58:15.520454,0,90011,90011,10182401
20160805 14:58:15.528267,0,90012,90012,10247937
20160805 14:58:15.536079,0,90013,90013,10313473
20160805 14:58:15.543891,0,90014,90014,10379009
20160805 14:58:15.551704,0,90015,90015,10444545
20160805 14:58:15.559517,0,90016,90016,10510081
20160805 14:58:15.567329,0,90017,90017,10575617
20160805 14:58:15.575141,0,90018,90018,10641153
20160805 14:58:15.582954,0,90019,90019,10706689
20160805 14:58:15.590767,0,90020,90020,10772225
20160805 14:58:15.598579,0,90021,90021,10837761
20160805 14:58:15.606391,0,90022,90022,10903297
20160805 14:58:15.614204,0,90023,90023,10968833
20160805 14:58:15.622017,0,90024,90024,11034369
20160805 14:58:15.629829,0,90025,90025,11099905
20160805 14:58:15.637641,0,90026,90026,11165441
20160805 14:58:15.645454,0,90027,90027,11230977
20160805 14:58:15.653267,0,90028,90028,11296513
20160805 14:58:15.661079,0,90029,90029,11362049
20160805 14:58:15.668891,0,90030,90030,11427585
20160805 14:58:15.676704,0,90031,90031,11493121
20160805 14:58:15.684517,0,90032,90032,11558657
20160805 14:58:15.692329,0,90033,90033,11624193
20160805 14:58:15.700141,0,90034,90034,11689729
20160805 14:58:15.707954,0,90035,90035,11755265
20160805 14:58:15.715767,0,90036,90036,11820801
20160805 14:58:15.723579,0,90037,90037,11886337
20160805 14:58:15.731391,0,90038,90038,11951873
20160805 14:58:15.739204,0,90039,90039,12017409
20160805 14:58:15.747017,0,90040,90040,12082945
20160805 14:58:15.754829,0,90041,90041,12148481
20160805 14:58:15.762641,0,90042,90042,12214017
20160805 14:58:15.770454,0,90043,90043,12279553
20160805 14:58:15.778267,0,90044,90044,12345089
20160805 14:58:15.786079,0,90045,90045,12410625
20160805 14:58:15.793891,0,90046,90046,12476161
20160805 14:58:15.801704,0,90047,90047,12541697
20160805 14:58:15.809517,0,90048,90048,12607233
20160805 14:58:15.817329,0,90049,90049,12672769
20160805 14:58:15.825141,0,90050,90050,12738305
20160805 14:58:15.832954,0,90051,90051,12803841
20160805 14:58:15.840767,0,90052,90052,12869377
20160805 14:58:15.848579,0,90053,90053,12934913
20160805 14:58:15.856391,0,90054,90054,13000449
20160805 14:58:15.864204,0,90055,90055,13065985
20160805 14:58:15.872017,0,90056,90056,13131521
20160805 14:58:15.879829,0,90057,90057,13197057
20160805 14:58:15.887641,0,90058,90058,13262593
20160805 14:58:15.895454,0,90059,90059,13328129
20160805 14:58:15.903267,0,90060,90060,13393665
20160805 14:58:15.911079,0,90061,90061,13459201
20160805 14:58:15.918891,0,90062,90062,13524737
20160805 14:58:15.926704,0,90063,90063,13590273
20160805 14:58:15.934517,0,90064,90064,13655809
20160805 14:58:15.942329,0,90065,90065,13721345
20160805 14:58:15.950141,0,90066,90066,13786881
20160805 14:58:15.957954,0,90067,90067,13852417
20160805 14:58:15.965767,0,90068,90068,13917953
20160805 14:58:15.973579,0,90069,90069,13983489
20160805 14:58:15.981391,0,90070,90070,14049025
20160805 14:58:15.989204,0,90071,90071,14114561
20160805 14:58:15.997017,0,90072,90072,14180097
20160805 14:58:16.004829,0,90073,90073,14245633
20160805 14:58:16.012641,0,90074,90074,14311169
20160805 14:58:16.020454,0,90075,90075,14376705
20160805 14:58:16.028267,0,90076,90076,14442241
20160805 14:58:16.036079,0,90077,90077,14507777
20160805 14:58:16.043891,0,90078,90078,14573313
20160805 14:58:16.051704,0,90079,90079,14638849
20160805 14:58:16.059517,0,90080,90080,14704385
20160805 14:58:16.067329,0,90081,90081,14769921
20160805 14:58:16.075141,0,90082,90082,14835457
20160805 14:58:16.082954,0,90083,90083,14900993
20160805 14:58:16.090767,0,90084,90084,14966529
20160805 14:58:16.098579,0,90085,90085,15032065
20160805 14:58:16.106391,0,90086,90086,15097601
20160805 14:58:16.114204,0,90087,90087,15163137
20160805 14:58:16.122017,0,90088,90088,15228673
20160805 14:58:16.129829,0,90089,90089,15294209
20160805 14:58:16.137641,0,90090,90090,15359745
20160805 14:58:16.145454,0,90091,90091,15425281
20160805 14:58:16.153267,0,90092,90092,15490817
20160805 14:58:16.161079,0,90093,90093,15556353
20160805 14:58:16.168891,0,90094,90094,15621889
20160805 14:58:16.176704,0,90095,90095,15687425
20160805 14:58:16.184517,0,90096,90096,15752961
20160805 14:58:16.192329,0,90097,90097,15818497
20160805 14:58:16.200141,0,90098,90098,15884033
20160805 14:58:16.207954,0,90099,90099,15949569
20160805 14:58:16.215767,0,90100,90100,16015105
20160805 14:58:16.223579,0,90101,90101,16080641
20160805 14:58:16.231391,0,90102,90102,16146177
20160805 14:58:16.239204,0,90103,90103,16211713
20160805 14:58:16.247017,0,90104,90104,16277249
20160805 14:58:16.254829,0,90105,90105,16342785
20160805 14:58:16.262641,0,90106,90106,16408321
20160805 14:58:16.270454,0,90107,90107,16473857
20160805 14:58:16.278267,0,90108,90108,16539393
20160805 14:58:16.286079,0,90109,90109,16604929
20160805 14:58:16.293891,0,90110,90110,16670465
20160805 14:58:16.301704,0,90111,90111,16736001
20160805 14:58:16.309517,0,90112,90112,24577
20160805 14:58:16.317329,0,90113,90113,90113
20160805 14:58:16.325141,0,90114,90114,155649
20160805 14:58:16.332954,0,90115,90115,221185
20160805 14:58:16.340767,0,90116,90116,286721
20160805 14:58:16.348579,0,90117,90117,352257
20160805 14:58:16.356391,0,90118,90118,417793
20160805 14:58:16.364204,0,90119,90119,483329
20160805 14:58:16.372017,0,90120,90120,548865
20160805 14:58:16.379829,0,90121,90121,614401
20160805 14:58:16.387641,0,90122,90122,679937
20160805 14:58:16.395454,0,90123,90123,745473
20160805 14:58:16.403267,0,90124,90124,811009
20160805 14:58:16.411079,0,90125,90125,876545
20160805 14:58:16.418891,0,90126,90126,942081
20160805 14:58:16.426704,0,90127,90127,1007617
20160805 14:58:16.434517,0,90128,90128,1073153
20160805 14:58:16.442329,0,90129,90129,1138689
20160805 14:58:16.450141,0,90130,90130,1204225
20160805 14:58:16.457954,0,90131,90131,1269761
20160805 14:58:16.465767,0,90132,90132,1335297
20160805 14:58:16.473579,0,90133,90133,1400833
20160805 14:58:16.481391,0,90134,90134,1466369
20160805 14:58:16.489204,0,90135,90135,1531905
20160805 14:58:16.497017,0,90136,90136,1597441
20160805 14:58:16.504829,0,90137,90137,1662977
20160805 14:58:16.512641,0,90138,90138,1728513
20160805 14:58:16.520454,0,90139,90139,1794049
20160805 14:58:16.528267,0,90140,90140,1859585
20160805 14:58:16.536079,0,90141,90141,1925121
20160805 14:58:16.543891,0,90142,90142,1990657
20160805 14:58:16.551704,0,90143,90143,2056193
20160805 14:58:16.559517,0,90144,90144,2121729
20160805 14:58:16.567329,0,90145,90145,2187265
20160805 14:58:16.575141,0,90146,90146,2252801
20160805 14:58:16.582954,0,90147,90147,2318337
20160805 14:58:16.590767,0,90148,90148,2383873
20160805 14:58:16.598579,0,90149,90149,2449409
20160805 14:58:16.606391,0,90150,90150,2514945
20160805 14:58:16.614204,0,90151,90151,2580481
20160805 14:58:16.622017,0,90152,90152,2646017
20160805 14:58:16.629829,0,90153,90153,2711553
20160805 14:58:16.637641,0,90154,90154,2777089
20160805 14:58:16.645454,0,90155,90155,2842625
20160805 14:58:16.653267,0,90156,90156,2908161
20160805 14:58:16.661079,0,90157,90157,2973697
20160805 14:58:16.668891,0,90158,90158,3039233
20160805 14:58:16.676704,0,90159,90159,3104769
20160805 14:58:16.684517,0,90160,90160,3170305
20160805 14:58:16.692329,0,90161,90161,3235841
20160805 14:58:16.700141,0,90162,90162,3301377
20160805 14:58:16.707954,0,90163,90163,3366913
20160805 14:58:16.715767,0,90164,90164,3432449
20160805 14:58:16.723579,0,90165,90165,3497985
20160805 14:58:16.731391,0,90166,90166,3563521
20160805 14:58:16.739204,0,90167,90167,3629057
20160805 14:58:16.747017,0,90168,90168,3694593
20160805 14:58:16.754829,0,90169,90169,3760129
20160805 14:58:16.762641,0,90170,90170,3825665
20160805 14:58:16.770454,0,90171,90171,3891201
20160805 14:58:16.778267,0,90172,90172,3956737
20160805 14:58:16.786079,0,90173,90173,4022273
20160805 14:58:16.793891,0,90174,90174,4087809
20160805 14:58:16.801704,0,90175,90175,4153345
20160805 14:58:16.809517,0,90176,90176,4218881
20160805 14:58:16.817329,0,90177,90177,4284417
20160805 14:58:16.825141,0,90178,90178,4349953
20160805 14:58:16.832954,0,90179,90179,4415489
20160805 14:58:16.840767,0,90180,90180,4481025
20160805 14:58:16.848579,0,90181,90181,4546561
20160805 14:58:16.856391,0,90182,90182,4612097
20160805 14:58:16.864204,0,90183,90183,4677633
20160805 14:58:16.872017,0,90184,90184,4743169
20160805 14:58:16.879829,0,90185,90185,4808705
20160805 14:58:16.887641,0,90186,90186,4874241
20160805 14:58:16.895454,0,90187,90187,4939777
20160805 14:58:16.903267,0,90188,90188,5005313
20160805 14:58:16.911079,0,90189,90189,5070849
20160805 14:58:16.918891,0,90190,90190,5136385
20160805 14:58:16.926704,0,90191,90191,5201921
20160805 14:58:16.934517,0,90192,90192,5267457
20160805 14:58:16.942329,0,90193,90193,5332993
20160805 14:58:16.950141,0,90194,90194,5398529
20160805 14:58:16.957954,0,90195,90195,5464065
20160805 14:58:16.965767,0,90196,90196,5529601
20160805 14:58:16.973579,0,90197,90197,5595137
20160805 14:58:16.981391,0,90198,90198,5660673
20160805 14:58:16.989204,0,90199,90199,5726209
20160805 14:58:16.997017,0,90200,90200,5791745
20160805 14:58:17.004829,0,90201,90201,5857281
20160805 14:58:17.012641,0,90202,90202,5922817
20160805 14:58:17.020454,0,90203,90203,5988353
20160805 14:58:17.028267,0,90204,90204,6053889
20160805 14:58:17.036079,0,90205,90205,6119425
20160805 14:58:17.043891,0,90206,90206,6184961
20160805 14:58:17.051704,0,90207,90207,6250497
20160805 14:58:17.059517,0,90208,90208,6316033
20160805 14:58:17.067329,0,90209,90209,6381569
20160805 14:58:17.075141,0,90210,90210,6447105
20160805 14:58:17.082954,0,90211,90211,6512641
20160805 14:58:17.090767,0,90212,90212,6578177
20160805 14:58:17.098579,0,90213,90213,6643713
20160805 14:58:17.106391,0,90214,90214,6709249
20160805 14:58:17.114204,0,90215,90215,6774785
20160805 14:58:17.122017,0,90216,90216,6840321
20160805 14:58:17.129829,0,90217,90217,6905857
20160805 14:58:17.137641,0,90218,90218,6971393
20160805 14:58:17.145454,0,90219,90219,7036929
20160805 14:58:17.153267,0,90220,90220,7102465
20160805 14:58:17.161079,0,90221,90221,7168001
20160805 14:58:17.168891,0,90222,90222,7233537
20160805 14:58:17.176704,0,90223,90223,7299073
20160805 14:58:17.184517,0,90224,90224,7364609
20160805 14:58:17.192329,0,90225,90225,7430145
20160805 14:58:17.200141,0,90226,90226,7495681
20160805 14:58:17.207954,0,90227,90227,7561217
20160805 14:58:17.215767,0,90228,90228,7626753
20160805 14:58:17.223579,0,90229,90229,7692289
20160805 14:58:17.231391,0,90230,90230,7757825
20160805 14:58:17.239204,0,90231,90231,7823361
20160805 14:58:17.247017,0,90232,90232,7888897
20160805 14:58:17.254829,0,90233,90233,7954433
