2016-07-26 16:12:00.383790,0
2016-07-26 16:12:00.390542,0
2016-07-26 16:12:00.400594,0
2016-07-26 16:12:00.408601,16842752
2016-07-26 16:12:00.417615,16842752
2016-07-26 16:12:00.423620,16842752
2016-07-26 16:12:00.434629,16842752
2016-07-26 16:12:00.442639,16842752
2016-07-26 16:12:00.449646,16842752
2016-07-26 16:12:00.457681,16842752
2016-07-26 16:12:00.465666,16842752
2016-07-26 16:12:00.469527,16842752
2016-07-26 16:12:00.474541,16842752
2016-07-26 16:12:00.481451,16842752
2016-07-26 16:12:00.485473,16842752
2016-07-26 16:12:00.490462,16842752
2016-07-26 16:12:00.498504,16842752
2016-07-26 16:12:00.502511,16842752
2016-07-26 16:12:00.507513,16842752
2016-07-26 16:12:00.514561,16842752
2016-07-26 16:12:00.519567,16842752
2016-07-26 16:12:00.523570,16842752
2016-07-26 16:12:00.528578,16842752
2016-07-26 16:12:00.533581,16842752
2016-07-26 16:12:00.539591,16842752
2016-07-26 16:12:00.544597,16842752
2016-07-26 16:12:00.550604,16842752
2016-07-26 16:12:00.553603,16842752
2016-07-26 16:12:00.556609,16842752
2016-07-26 16:12:00.559615,16842752
2016-07-26 16:12:00.563616,16842752
2016-07-26 16:12:00.566620,16842752
2016-07-26 16:12:00.569623,16842752
2016-07-26 16:12:00.573651,16842752
2016-07-26 16:12:00.581712,16842752
2016-07-26 16:12:00.589774,16842752
2016-07-26 16:12:00.597781,16842752
2016-07-26 16:12:00.605683,16842752
2016-07-26 16:12:00.613723,16842752
2016-07-26 16:12:00.621938,16842752
2016-07-26 16:12:00.630155,16842752
2016-07-26 16:12:00.638164,16842752
2016-07-26 16:12:00.647174,16842752
2016-07-26 16:12:00.651232,16842752
2016-07-26 16:12:00.659266,16842752
2016-07-26 16:12:00.667314,16842752
2016-07-26 16:12:00.676545,16842752
2016-07-26 16:12:00.683592,16842752
2016-07-26 16:12:00.691667,16842752
2016-07-26 16:12:00.699743,16842752
2016-07-26 16:12:00.708753,16842752
2016-07-26 16:12:00.716764,16842752
2016-07-26 16:12:00.724981,16842752
2016-07-26 16:12:00.732991,16842752
2016-07-26 16:12:00.737053,16842752
2016-07-26 16:12:00.745062,16842752
2016-07-26 16:12:00.753072,16842752
2016-07-26 16:12:00.761158,16842752
2016-07-26 16:12:00.774231,16842752
2016-07-26 16:12:00.778234,16842752
2016-07-26 16:12:00.786342,16842752
2016-07-26 16:12:00.794380,16842752
2016-07-26 16:12:00.802432,16842752
2016-07-26 16:12:00.810443,16842752
2016-07-26 16:12:00.818449,16842752
2016-07-26 16:12:00.823454,16842752
2016-07-26 16:12:00.831465,16842752
2016-07-26 16:12:00.840474,16842752
2016-07-26 16:12:00.847483,16842752
2016-07-26 16:12:00.855493,16842752
2016-07-26 16:12:00.863501,16842752
2016-07-26 16:12:00.872511,16842752
2016-07-26 16:12:00.880520,16842752
2016-07-26 16:12:00.888529,16842752
2016-07-26 16:12:00.896538,16842752
2016-07-26 16:12:00.901544,16842752
2016-07-26 16:12:00.910552,16842752
2016-07-26 16:12:00.917562,16842752
2016-07-26 16:12:00.926571,16842752
2016-07-26 16:12:00.933735,16842752
2016-07-26 16:12:00.941742,16842752
2016-07-26 16:12:00.949800,16842752
2016-07-26 16:12:00.958912,16842752
2016-07-26 16:12:00.966910,16842752
2016-07-26 16:12:00.975084,16842752
2016-07-26 16:12:00.983074,16842752
