time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160801-114433,109,1,0,1,0,0,0,1,0,1,7207424,28154
20160801-114433,109,1,0,1,0,1,0,1,0,1,7207680,28155
20160801-114433,109,1,0,1,0,2,0,1,0,1,7207936,28156
20160801-114433,109,1,0,1,0,3,0,1,0,1,7208192,28157
20160801-114433,109,1,0,1,0,4,0,1,0,1,7208448,28158
20160801-114433,109,1,0,1,0,5,0,1,0,1,7208704,28159
20160801-114433,109,1,0,1,0,6,0,1,0,1,7208960,28160
20160801-114433,109,1,0,1,0,7,0,1,0,1,7209216,28161
20160801-114433,109,1,0,1,0,8,0,1,0,1,7209472,28162
20160801-114433,109,1,0,1,0,9,0,1,0,1,7209728,28163
20160801-114433,109,1,0,1,0,10,0,1,0,1,7209984,28164
20160801-114433,109,1,0,1,0,11,0,1,0,1,7210240,28165
20160801-114433,109,1,0,1,0,12,0,1,0,1,7210496,28166
20160801-114433,109,1,0,1,0,13,0,1,0,1,7210752,28167
20160801-114433,109,1,0,1,0,14,0,1,0,1,7211008,28168
20160801-114433,109,1,0,1,0,15,0,1,0,1,7211264,28169
20160801-114433,109,1,0,1,16,0,0,1,0,1,7211520,28170
20160801-114433,109,1,0,1,16,1,0,1,0,1,7211776,28171
20160801-114433,109,1,0,1,16,2,0,1,0,1,7212032,28172
20160801-114433,109,1,0,1,16,3,0,1,0,1,7212288,28173
20160801-114433,109,1,0,1,16,4,0,1,0,1,7212544,28174
20160801-114433,110,1,0,1,16,5,0,1,0,1,7212800,28175
20160801-114433,110,1,0,1,16,6,0,1,0,1,7213056,28176
20160801-114433,110,1,0,1,16,7,0,1,0,1,7213312,28177
20160801-114433,110,1,0,1,16,8,0,1,0,1,7213568,28178
20160801-114433,110,1,0,1,16,9,0,1,0,1,7213824,28179
20160801-114433,110,1,0,1,16,10,0,1,0,1,7214080,28180
20160801-114433,110,1,0,1,16,11,0,1,0,1,7214336,28181
20160801-114433,110,1,0,1,16,12,0,1,0,1,7214592,28182
20160801-114433,110,1,0,1,16,13,0,1,0,1,7214848,28183
20160801-114433,110,1,0,1,16,14,0,1,0,1,7215104,28184
