time,status,n_fib,n_fob,n_fsc,x,y,z
20160802 16:17:10.010041,0,1,0,1,0,0,0
20160802 16:17:10.017854,0,1,0,1,9934743,65687,13604815
20160802 16:17:10.025667,0,1,0,1,10000536,65688,13605071
20160802 16:17:10.033479,0,1,0,1,10066329,65689,13605327
20160802 16:17:10.041291,0,1,0,1,10132122,65690,13605583
20160802 16:17:10.049104,0,1,0,1,10197915,65691,13605839
20160802 16:17:10.056917,0,1,0,1,10263708,65692,13606095
20160802 16:17:10.064729,0,1,0,1,10329501,65693,13606351
20160802 16:17:10.072541,0,1,0,1,10395294,65694,13606607
20160802 16:17:10.080354,0,1,0,1,10461087,65695,13606863
20160802 16:17:10.088167,0,1,0,1,10526880,65696,13607119
20160802 16:17:10.095979,0,1,0,1,10592673,65697,13607375
20160802 16:17:10.103791,0,1,0,1,10658466,65698,13607631
20160802 16:17:10.111604,0,1,0,1,10724259,65699,13607887
20160802 16:17:10.119417,0,1,0,1,10790052,65700,13608143
20160802 16:17:10.127229,0,1,0,1,10855845,65701,13608399
20160802 16:17:10.135041,0,1,0,1,10921638,65702,13608655
20160802 16:17:10.142854,0,1,0,1,10987431,65703,13608911
20160802 16:17:10.150667,0,1,0,1,11053224,65704,13609167
20160802 16:17:10.158479,0,1,0,1,11119017,65705,13609423
20160802 16:17:10.166291,0,1,0,1,11184810,65706,13609679
20160802 16:17:10.174104,0,1,0,1,11250603,65707,13609935
20160802 16:17:10.181917,0,1,0,1,11316396,65708,13610191
20160802 16:17:10.189729,0,1,0,1,11382189,65709,13610447
20160802 16:17:10.197541,0,1,0,1,11447982,65710,13610703
20160802 16:17:10.205354,0,1,0,1,11513775,65711,13610959
20160802 16:17:10.213167,0,1,0,1,11579568,65712,13611215
20160802 16:17:10.220979,0,1,0,1,11645361,65713,13611471
20160802 16:17:10.228791,0,1,0,1,11711154,65714,13611727
20160802 16:17:10.236604,0,1,0,1,11776947,65715,13611983
20160802 16:17:10.244417,0,1,0,1,11842740,65716,13612239
20160802 16:17:10.252229,0,1,0,1,11908533,65717,13612495
20160802 16:17:10.260041,0,1,0,1,11974326,65718,13612751
20160802 16:17:10.267854,0,1,0,1,12040119,65719,13613007
20160802 16:17:10.275667,0,1,0,1,12105912,65720,13613263
20160802 16:17:10.283479,0,1,0,1,12171705,65721,13613519
20160802 16:17:10.291291,0,1,0,1,12237498,65722,13613775
20160802 16:17:10.299104,0,1,0,1,12303291,65723,13614031
20160802 16:17:10.306917,0,1,0,1,12369084,65724,13614287
20160802 16:17:10.314729,0,1,0,1,12434877,65725,13614543
20160802 16:17:10.322541,0,1,0,1,12500670,65726,13614799
20160802 16:17:10.330354,0,1,0,1,12566463,65727,13615055
20160802 16:17:10.338167,0,1,0,1,12632256,65728,13615311
20160802 16:17:10.345979,0,1,0,1,12698049,65729,13615567
20160802 16:17:10.353791,0,1,0,1,12763842,65730,13615823
20160802 16:17:10.361604,0,1,0,1,12829635,65731,13616079
20160802 16:17:10.369417,0,1,0,1,12895428,65732,13616335
20160802 16:17:10.377229,0,1,0,1,12961221,65733,13616591
20160802 16:17:10.385041,0,1,0,1,13027014,65734,13616847
20160802 16:17:10.392854,0,1,0,1,13092807,65735,13617103
20160802 16:17:10.400667,0,1,0,1,13158600,65736,13617359
20160802 16:17:10.408479,0,1,0,1,13224393,65737,13617615
20160802 16:17:10.416291,0,1,0,1,13290186,65738,13617871
20160802 16:17:10.424104,0,1,0,1,13355979,65739,13618127
20160802 16:17:10.431917,0,1,0,1,13421772,65740,13618383
20160802 16:17:10.439729,0,1,0,1,13487565,65741,13618639
20160802 16:17:10.447541,0,1,0,1,13553358,65742,13618895
20160802 16:17:10.455354,0,1,0,1,13619151,65743,13619151
20160802 16:17:10.463167,0,1,0,1,13684944,65744,13619407
20160802 16:17:10.470979,0,1,0,1,13750737,65745,13619663
20160802 16:17:10.478791,0,1,0,1,13816530,65746,13619919
20160802 16:17:10.486604,0,1,0,1,13882323,65747,13620175
20160802 16:17:10.494417,0,1,0,1,13948116,65748,13620431
20160802 16:17:10.502229,0,1,0,1,14013909,65749,13620687
20160802 16:17:10.510041,0,1,0,1,14079702,65750,13620943
20160802 16:17:10.517854,0,1,0,1,14145495,65751,13621199
20160802 16:17:10.525667,0,1,0,1,14211288,65752,13621455
20160802 16:17:10.533479,0,1,0,1,14277081,65753,13621711
20160802 16:17:10.541291,0,1,0,1,14342874,65754,13621967
20160802 16:17:10.549104,0,1,0,1,14408667,65755,13622223
20160802 16:17:10.556917,0,1,0,1,14474460,65756,13622479
20160802 16:17:10.564729,0,1,0,1,14540253,65757,13622735
20160802 16:17:10.572541,0,1,0,1,14606046,65758,13622991
20160802 16:17:10.580354,0,1,0,1,14671839,65759,13623247
20160802 16:17:10.588167,0,1,0,1,14737632,65760,13623503
20160802 16:17:10.595979,0,1,0,1,14803425,65761,13623759
20160802 16:17:10.603791,0,1,0,1,14869218,65762,13624015
20160802 16:17:10.611604,0,1,0,1,14935011,65763,13624271
20160802 16:17:10.619417,0,1,0,1,15000804,65764,13624527
