time,x,y,z
20160805 15:58:17.000695,0,0,0,0
20160805 15:58:17.008508,0,0,0,0
20160805 15:58:17.016321,0,0,0,0
20160805 15:58:17.024133,0,0,0,0
20160805 15:58:17.031945,0,0,0,0
20160805 15:58:17.039758,0,0,0,0
20160805 15:58:17.047571,0,0,0,0
20160805 15:58:17.055383,0,0,0,0
20160805 15:58:17.063195,0,0,0,0
20160805 15:58:17.071008,0,0,0,0
20160805 15:58:17.078821,0,0,0,0
20160805 15:58:17.086633,0,0,0,0
20160805 15:58:17.094445,0,0,0,0
20160805 15:58:17.102258,0,0,0,0
20160805 15:58:17.110071,0,0,0,0
20160805 15:58:17.117883,0,0,0,0
20160805 15:58:17.125695,0,0,0,0
20160805 15:58:17.133508,0,0,0,0
20160805 15:58:17.141321,0,0,0,0
20160805 15:58:17.149133,0,0,0,0
20160805 15:58:17.156945,0,0,0,0
20160805 15:58:17.164758,0,0,0,0
20160805 15:58:17.172571,0,0,0,0
20160805 15:58:17.180383,0,0,0,0
20160805 15:58:17.188195,0,0,0,0
20160805 15:58:17.196008,0,0,0,0
20160805 15:58:17.203821,0,0,0,0
20160805 15:58:17.211633,0,0,0,0
20160805 15:58:17.219445,0,0,0,0
20160805 15:58:17.227258,0,0,0,0
20160805 15:58:17.235071,0,0,0,0
20160805 15:58:17.242883,0,0,0,0
20160805 15:58:17.250695,0,0,0,0
20160805 15:58:17.258508,0,0,0,0
20160805 15:58:17.266321,0,0,0,0
20160805 15:58:17.274133,0,0,0,0
20160805 15:58:17.281945,0,0,0,0
20160805 15:58:17.289758,0,0,0,0
20160805 15:58:17.297571,0,0,0,0
20160805 15:58:17.305383,0,0,0,0
20160805 15:58:17.313195,0,0,0,0
20160805 15:58:17.321008,0,0,0,0
20160805 15:58:17.328821,0,0,0,0
20160805 15:58:17.336633,0,0,0,0
20160805 15:58:17.344445,0,0,0,0
20160805 15:58:17.352258,0,0,0,0
20160805 15:58:17.360071,0,0,0,0
20160805 15:58:17.367883,0,0,0,0
20160805 15:58:17.375695,0,0,0,0
20160805 15:58:17.383508,0,0,0,0
20160805 15:58:17.391321,0,0,0,0
20160805 15:58:17.399133,0,0,0,0
20160805 15:58:17.406945,0,0,0,0
20160805 15:58:17.414758,0,0,0,0
20160805 15:58:17.422571,0,0,0,0
20160805 15:58:17.430383,0,0,0,0
20160805 15:58:17.438195,0,0,0,0
20160805 15:58:17.446008,0,0,0,0
20160805 15:58:17.453821,0,0,0,0
20160805 15:58:17.461633,0,0,0,0
20160805 15:58:17.469445,0,0,0,0
20160805 15:58:17.477258,0,0,0,0
20160805 15:58:17.485071,0,0,0,0
20160805 15:58:17.492883,0,0,0,0
20160805 15:58:17.500695,0,0,0,0
20160805 15:58:17.508508,0,0,0,0
20160805 15:58:17.516321,0,0,0,0
20160805 15:58:17.524133,0,0,0,0
20160805 15:58:17.531945,0,0,0,0
20160805 15:58:17.539758,0,0,0,0
20160805 15:58:17.547571,0,0,0,0
20160805 15:58:17.555383,0,0,0,0
20160805 15:58:17.563195,0,0,0,0
20160805 15:58:17.571008,0,0,0,0
20160805 15:58:17.578821,0,0,0,0
20160805 15:58:17.586633,0,0,0,0
20160805 15:58:17.594445,0,0,0,0
20160805 15:58:17.602258,0,0,0,0
20160805 15:58:17.610071,0,0,0,0
20160805 15:58:17.617883,0,0,0,0
20160805 15:58:17.625695,0,0,0,0
20160805 15:58:17.633508,0,0,0,0
20160805 15:58:17.641321,0,0,0,0
20160805 15:58:17.649133,0,0,0,0
20160805 15:58:17.656945,0,0,0,0
20160805 15:58:17.664758,0,0,0,0
20160805 15:58:17.672571,0,0,0,0
20160805 15:58:17.680383,0,0,0,0
20160805 15:58:17.688195,0,0,0,0
20160805 15:58:17.696008,0,0,0,0
20160805 15:58:17.703821,0,0,0,0
20160805 15:58:17.711633,0,0,0,0
20160805 15:58:17.719445,0,0,0,0
20160805 15:58:17.727258,0,0,0,0
20160805 15:58:17.735071,0,0,0,0
20160805 15:58:17.742883,0,0,0,0
20160805 15:58:17.750695,0,0,0,0
20160805 15:58:17.758508,0,0,0,0
20160805 15:58:17.766321,0,0,0,0
20160805 15:58:17.774133,0,0,0,0
20160805 15:58:17.781945,0,0,0,0
20160805 15:58:17.789758,0,0,0,0
20160805 15:58:17.797571,0,0,0,0
20160805 15:58:17.805383,0,0,0,0
20160805 15:58:17.813195,0,0,0,0
20160805 15:58:17.821008,0,0,0,0
20160805 15:58:17.828821,0,0,0,0
20160805 15:58:17.836633,0,0,0,0
20160805 15:58:17.844445,0,0,0,0
20160805 15:58:17.852258,0,0,0,0
20160805 15:58:17.860071,0,0,0,0
20160805 15:58:17.867883,0,0,0,0
20160805 15:58:17.875695,0,0,0,0
20160805 15:58:17.883508,0,0,0,0
20160805 15:58:17.891321,0,0,0,0
20160805 15:58:17.899133,0,0,0,0
20160805 15:58:17.906945,0,0,0,0
20160805 15:58:17.914758,0,0,0,0
20160805 15:58:17.922571,0,0,0,0
20160805 15:58:17.930383,0,0,0,0
20160805 15:58:17.938195,0,0,0,0
20160805 15:58:17.946008,0,0,0,0
20160805 15:58:17.953821,0,0,0,0
20160805 15:58:17.961633,0,0,0,0
20160805 15:58:17.969445,0,0,0,0
20160805 15:58:17.977258,0,0,0,0
20160805 15:58:17.985071,0,0,0,0
20160805 15:58:17.992883,0,0,0,0
20160805 15:58:18.000695,0,0,0,0
20160805 15:58:18.008508,0,0,0,0
20160805 15:58:18.016321,0,0,0,0
20160805 15:58:18.024133,0,0,0,0
20160805 15:58:18.031945,0,0,0,0
20160805 15:58:18.039758,0,0,0,0
20160805 15:58:18.047571,0,0,0,0
20160805 15:58:18.055383,0,0,0,0
20160805 15:58:18.063195,0,0,0,0
20160805 15:58:18.071008,0,0,0,0
20160805 15:58:18.078821,0,0,0,0
20160805 15:58:18.086633,0,0,0,0
20160805 15:58:18.094445,0,0,0,0
20160805 15:58:18.102258,0,0,0,0
20160805 15:58:18.110071,0,0,0,0
20160805 15:58:18.117883,0,0,0,0
20160805 15:58:18.125695,0,0,0,0
20160805 15:58:18.133508,0,0,0,0
20160805 15:58:18.141321,0,0,0,0
20160805 15:58:18.149133,0,0,0,0
20160805 15:58:18.156945,0,0,0,0
20160805 15:58:18.164758,0,0,0,0
20160805 15:58:18.172571,0,0,0,0
20160805 15:58:18.180383,0,0,0,0
20160805 15:58:18.188195,0,0,0,0
20160805 15:58:18.196008,0,0,0,0
20160805 15:58:18.203821,0,0,0,0
20160805 15:58:18.211633,0,0,0,0
20160805 15:58:18.219445,0,0,0,0
20160805 15:58:18.227258,0,0,0,0
20160805 15:58:18.235071,0,0,0,0
20160805 15:58:18.242883,0,0,0,0
20160805 15:58:18.250695,0,0,0,0
20160805 15:58:18.258508,0,0,0,0
20160805 15:58:18.266321,0,0,0,0
20160805 15:58:18.274133,0,0,0,0
20160805 15:58:18.281945,0,0,0,0
20160805 15:58:18.289758,0,0,0,0
20160805 15:58:18.297571,0,0,0,0
20160805 15:58:18.305383,0,0,0,0
20160805 15:58:18.313195,0,0,0,0
20160805 15:58:18.321008,0,0,0,0
20160805 15:58:18.328821,0,0,0,0
20160805 15:58:18.336633,0,0,0,0
20160805 15:58:18.344445,0,0,0,0
20160805 15:58:18.352258,0,0,0,0
20160805 15:58:18.360071,0,0,0,0
20160805 15:58:18.367883,0,0,0,0
20160805 15:58:18.375695,0,0,0,0
20160805 15:58:18.383508,0,0,0,0
20160805 15:58:18.391321,0,0,0,0
20160805 15:58:18.399133,0,0,0,0
20160805 15:58:18.406945,0,0,0,0
20160805 15:58:18.414758,0,0,0,0
20160805 15:58:18.422571,0,0,0,0
20160805 15:58:18.430383,0,0,0,0
20160805 15:58:18.438195,0,0,0,0
20160805 15:58:18.446008,0,0,0,0
20160805 15:58:18.453821,0,0,0,0
20160805 15:58:18.461633,0,0,0,0
20160805 15:58:18.469445,0,0,0,0
20160805 15:58:18.477258,0,0,0,0
20160805 15:58:18.485071,0,0,0,0
20160805 15:58:18.492883,0,0,0,0
20160805 15:58:18.500695,0,0,0,0
20160805 15:58:18.508508,0,0,0,0
20160805 15:58:18.516321,0,0,0,0
20160805 15:58:18.524133,0,0,0,0
20160805 15:58:18.531945,0,0,0,0
20160805 15:58:18.539758,0,0,0,0
20160805 15:58:18.547571,0,0,0,0
20160805 15:58:18.555383,0,0,0,0
20160805 15:58:18.563195,0,0,0,0
20160805 15:58:18.571008,0,0,0,0
20160805 15:58:18.578821,0,0,0,0
20160805 15:58:18.586633,0,0,0,0
20160805 15:58:18.594445,0,0,0,0
20160805 15:58:18.602258,0,0,0,0
20160805 15:58:18.610071,0,0,0,0
20160805 15:58:18.617883,0,0,0,0
20160805 15:58:18.625695,0,0,0,0
20160805 15:58:18.633508,0,0,0,0
20160805 15:58:18.641321,0,0,0,0
20160805 15:58:18.649133,0,0,0,0
20160805 15:58:18.656945,0,0,0,0
20160805 15:58:18.664758,0,0,0,0
20160805 15:58:18.672571,0,0,0,0
20160805 15:58:18.680383,0,0,0,0
20160805 15:58:18.688195,0,0,0,0
20160805 15:58:18.696008,0,0,0,0
20160805 15:58:18.703821,0,0,0,0
20160805 15:58:18.711633,0,0,0,0
20160805 15:58:18.719445,0,0,0,0
20160805 15:58:18.727258,0,0,0,0
20160805 15:58:18.735071,0,0,0,0
20160805 15:58:18.742883,0,0,0,0
20160805 15:58:18.750695,0,0,0,0
20160805 15:58:18.758508,0,0,0,0
20160805 15:58:18.766321,0,0,0,0
20160805 15:58:18.774133,0,0,0,0
20160805 15:58:18.781945,0,0,0,0
20160805 15:58:18.789758,0,0,0,0
20160805 15:58:18.797571,0,0,0,0
20160805 15:58:18.805383,0,0,0,0
20160805 15:58:18.813195,0,0,0,0
20160805 15:58:18.821008,0,0,0,0
20160805 15:58:18.828821,0,0,0,0
20160805 15:58:18.836633,0,0,0,0
20160805 15:58:18.844445,0,0,0,0
20160805 15:58:18.852258,0,0,0,0
20160805 15:58:18.860071,0,0,0,0
20160805 15:58:18.867883,0,0,0,0
20160805 15:58:18.875695,0,0,0,0
20160805 15:58:18.883508,0,0,0,0
20160805 15:58:18.891321,0,0,0,0
20160805 15:58:18.899133,0,0,0,0
20160805 15:58:18.906945,0,0,0,0
20160805 15:58:18.914758,0,0,0,0
20160805 15:58:18.922571,0,0,0,0
20160805 15:58:18.930383,0,0,0,0
20160805 15:58:18.938195,0,0,0,0
20160805 15:58:18.946008,0,0,0,0
20160805 15:58:18.953821,0,0,0,0
20160805 15:58:18.961633,0,0,0,0
20160805 15:58:18.969445,0,0,0,0
20160805 15:58:18.977258,0,0,0,0
20160805 15:58:18.985071,0,0,0,0
20160805 15:58:18.992883,0,0,0,0
20160805 15:58:19.000695,0,0,0,0
20160805 15:58:19.008508,0,0,0,0
20160805 15:58:19.016321,0,0,0,0
20160805 15:58:19.024133,0,0,0,0
20160805 15:58:19.031945,0,0,0,0
20160805 15:58:19.039758,0,0,0,0
20160805 15:58:19.047571,0,0,0,0
20160805 15:58:19.055383,0,0,0,0
20160805 15:58:19.063195,0,0,0,0
20160805 15:58:19.071008,0,0,0,0
20160805 15:58:19.078821,0,0,0,0
20160805 15:58:19.086633,0,0,0,0
20160805 15:58:19.094445,0,0,0,0
20160805 15:58:19.102258,0,0,0,0
20160805 15:58:19.110071,0,0,0,0
20160805 15:58:19.117883,0,0,0,0
20160805 15:58:19.125695,0,0,0,0
20160805 15:58:19.133508,0,0,0,0
20160805 15:58:19.141321,0,0,0,0
20160805 15:58:19.149133,0,0,0,0
20160805 15:58:19.156945,0,0,0,0
20160805 15:58:19.164758,0,0,0,0
20160805 15:58:19.172571,0,0,0,0
20160805 15:58:19.180383,0,0,0,0
20160805 15:58:19.188195,0,0,0,0
20160805 15:58:19.196008,0,0,0,0
20160805 15:58:19.203821,0,0,0,0
20160805 15:58:19.211633,0,0,0,0
20160805 15:58:19.219445,0,0,0,0
20160805 15:58:19.227258,0,0,0,0
20160805 15:58:19.235071,0,0,0,0
20160805 15:58:19.242883,0,0,0,0
20160805 15:58:19.250695,0,0,0,0
20160805 15:58:19.258508,0,0,0,0
20160805 15:58:19.266321,0,0,0,0
20160805 15:58:19.274133,0,0,0,0
20160805 15:58:19.281945,0,0,0,0
20160805 15:58:19.289758,0,0,0,0
20160805 15:58:19.297571,0,0,0,0
20160805 15:58:19.305383,0,0,0,0
20160805 15:58:19.313195,0,0,0,0
20160805 15:58:19.321008,0,0,0,0
20160805 15:58:19.328821,0,0,0,0
20160805 15:58:19.336633,0,0,0,0
20160805 15:58:19.344445,0,0,0,0
20160805 15:58:19.352258,0,0,0,0
20160805 15:58:19.360071,0,0,0,0
20160805 15:58:19.367883,0,0,0,0
20160805 15:58:19.375695,0,0,0,0
20160805 15:58:19.383508,0,0,0,0
20160805 15:58:19.391321,0,0,0,0
20160805 15:58:19.399133,0,0,0,0
20160805 15:58:19.406945,0,0,0,0
20160805 15:58:19.414758,0,0,0,0
20160805 15:58:19.422571,0,0,0,0
20160805 15:58:19.430383,0,0,0,0
20160805 15:58:19.438195,0,0,0,0
20160805 15:58:19.446008,0,0,0,0
20160805 15:58:19.453821,0,0,0,0
20160805 15:58:19.461633,0,0,0,0
20160805 15:58:19.469445,0,0,0,0
20160805 15:58:19.477258,0,0,0,0
20160805 15:58:19.485071,0,0,0,0
20160805 15:58:19.492883,0,0,0,0
20160805 15:58:19.500695,0,0,0,0
20160805 15:58:19.508508,0,0,0,0
20160805 15:58:19.516321,0,0,0,0
20160805 15:58:19.524133,0,0,0,0
20160805 15:58:19.531945,0,0,0,0
20160805 15:58:19.539758,0,0,0,0
20160805 15:58:19.547571,0,0,0,0
20160805 15:58:19.555383,0,0,0,0
20160805 15:58:19.563195,0,0,0,0
20160805 15:58:19.571008,0,0,0,0
20160805 15:58:19.578821,0,0,0,0
20160805 15:58:19.586633,0,0,0,0
20160805 15:58:19.594445,0,0,0,0
20160805 15:58:19.602258,0,0,0,0
20160805 15:58:19.610071,0,0,0,0
20160805 15:58:19.617883,0,0,0,0
20160805 15:58:19.625695,0,0,0,0
20160805 15:58:19.633508,0,0,0,0
20160805 15:58:19.641321,0,0,0,0
20160805 15:58:19.649133,0,0,0,0
20160805 15:58:19.656945,0,0,0,0
20160805 15:58:19.664758,0,0,0,0
20160805 15:58:19.672571,0,0,0,0
20160805 15:58:19.680383,0,0,0,0
20160805 15:58:19.688195,0,0,0,0
20160805 15:58:19.696008,0,0,0,0
20160805 15:58:19.703821,0,0,0,0
20160805 15:58:19.711633,0,0,0,0
20160805 15:58:19.719445,0,0,0,0
20160805 15:58:19.727258,0,0,0,0
20160805 15:58:19.735071,0,0,0,0
20160805 15:58:19.742883,0,0,0,0
20160805 15:58:19.750695,0,0,0,0
20160805 15:58:19.758508,0,0,0,0
20160805 15:58:19.766321,0,0,0,0
20160805 15:58:19.774133,0,0,0,0
20160805 15:58:19.781945,0,0,0,0
20160805 15:58:19.789758,0,0,0,0
20160805 15:58:19.797571,0,0,0,0
20160805 15:58:19.805383,0,0,0,0
20160805 15:58:19.813195,0,0,0,0
20160805 15:58:19.821008,0,0,0,0
20160805 15:58:19.828821,0,0,0,0
20160805 15:58:19.836633,0,0,0,0
20160805 15:58:19.844445,0,0,0,0
20160805 15:58:19.852258,0,0,0,0
20160805 15:58:19.860071,0,0,0,0
20160805 15:58:19.867883,0,0,0,0
20160805 15:58:19.875695,0,0,0,0
20160805 15:58:19.883508,0,0,0,0
20160805 15:58:19.891321,0,0,0,0
20160805 15:58:19.899133,0,0,0,0
20160805 15:58:19.906945,0,0,0,0
20160805 15:58:19.914758,0,0,0,0
20160805 15:58:19.922571,0,0,0,0
20160805 15:58:19.930383,0,0,0,0
20160805 15:58:19.938195,0,0,0,0
20160805 15:58:19.946008,0,0,0,0
20160805 15:58:19.953821,0,0,0,0
20160805 15:58:19.961633,0,0,0,0
20160805 15:58:19.969445,0,0,0,0
20160805 15:58:19.977258,0,0,0,0
20160805 15:58:19.985071,0,0,0,0
20160805 15:58:19.992883,0,0,0,0
20160805 15:58:20.000695,0,0,0,0
20160805 15:58:20.008508,0,0,0,0
20160805 15:58:20.016321,0,0,0,0
20160805 15:58:20.024133,0,0,0,0
20160805 15:58:20.031945,0,0,0,0
20160805 15:58:20.039758,0,0,0,0
20160805 15:58:20.047571,0,0,0,0
20160805 15:58:20.055383,0,0,0,0
20160805 15:58:20.063195,0,0,0,0
20160805 15:58:20.071008,0,0,0,0
20160805 15:58:20.078821,0,0,0,0
20160805 15:58:20.086633,0,0,0,0
20160805 15:58:20.094445,0,0,0,0
20160805 15:58:20.102258,0,0,0,0
20160805 15:58:20.110071,0,0,0,0
20160805 15:58:20.117883,0,0,0,0
20160805 15:58:20.125695,0,0,0,0
20160805 15:58:20.133508,0,0,0,0
20160805 15:58:20.141321,0,0,0,0
20160805 15:58:20.149133,0,0,0,0
20160805 15:58:20.156945,0,0,0,0
20160805 15:58:20.164758,0,0,0,0
20160805 15:58:20.172571,0,0,0,0
20160805 15:58:20.180383,0,0,0,0
20160805 15:58:20.188195,0,0,0,0
20160805 15:58:20.196008,0,0,0,0
20160805 15:58:20.203821,0,0,0,0
20160805 15:58:20.211633,0,0,0,0
20160805 15:58:20.219445,0,0,0,0
20160805 15:58:20.227258,0,0,0,0
20160805 15:58:20.235071,0,0,0,0
20160805 15:58:20.242883,0,0,0,0
20160805 15:58:20.250695,0,0,0,0
20160805 15:58:20.258508,0,0,0,0
20160805 15:58:20.266321,0,0,0,0
20160805 15:58:20.274133,0,0,0,0
20160805 15:58:20.281945,0,0,0,0
20160805 15:58:20.289758,0,0,0,0
20160805 15:58:20.297571,0,0,0,0
20160805 15:58:20.305383,0,0,0,0
20160805 15:58:20.313195,0,0,0,0
20160805 15:58:20.321008,0,0,0,0
20160805 15:58:20.328821,0,0,0,0
20160805 15:58:20.336633,0,0,0,0
20160805 15:58:20.344445,0,0,0,0
20160805 15:58:20.352258,0,0,0,0
20160805 15:58:20.360071,0,0,0,0
20160805 15:58:20.367883,0,0,0,0
20160805 15:58:20.375695,0,0,0,0
20160805 15:58:20.383508,0,0,0,0
20160805 15:58:20.391321,0,0,0,0
20160805 15:58:20.399133,0,0,0,0
20160805 15:58:20.406945,0,0,0,0
20160805 15:58:20.414758,0,0,0,0
20160805 15:58:20.422571,0,0,0,0
20160805 15:58:20.430383,0,0,0,0
20160805 15:58:20.438195,0,0,0,0
20160805 15:58:20.446008,0,0,0,0
20160805 15:58:20.453821,0,0,0,0
20160805 15:58:20.461633,0,0,0,0
20160805 15:58:20.469445,0,0,0,0
20160805 15:58:20.477258,0,0,0,0
20160805 15:58:20.485071,0,0,0,0
20160805 15:58:20.492883,0,0,0,0
20160805 15:58:20.500695,0,0,0,0
20160805 15:58:20.508508,0,0,0,0
20160805 15:58:20.516321,0,0,0,0
20160805 15:58:20.524133,0,0,0,0
20160805 15:58:20.531945,0,0,0,0
20160805 15:58:20.539758,0,0,0,0
20160805 15:58:20.547571,0,0,0,0
20160805 15:58:20.555383,0,0,0,0
20160805 15:58:20.563195,0,0,0,0
20160805 15:58:20.571008,0,0,0,0
20160805 15:58:20.578821,0,0,0,0
20160805 15:58:20.586633,0,0,0,0
20160805 15:58:20.594445,0,0,0,0
20160805 15:58:20.602258,0,0,0,0
20160805 15:58:20.610071,0,0,0,0
20160805 15:58:20.617883,0,0,0,0
20160805 15:58:20.625695,0,0,0,0
20160805 15:58:20.633508,0,0,0,0
20160805 15:58:20.641321,0,0,0,0
20160805 15:58:20.649133,0,0,0,0
20160805 15:58:20.656945,0,0,0,0
20160805 15:58:20.664758,0,0,0,0
20160805 15:58:20.672571,0,0,0,0
20160805 15:58:20.680383,0,0,0,0
20160805 15:58:20.688195,0,0,0,0
20160805 15:58:20.696008,0,0,0,0
20160805 15:58:20.703821,0,0,0,0
20160805 15:58:20.711633,0,0,0,0
20160805 15:58:20.719445,0,0,0,0
20160805 15:58:20.727258,0,0,0,0
20160805 15:58:20.735071,0,0,0,0
20160805 15:58:20.742883,0,0,0,0
20160805 15:58:20.750695,0,0,0,0
20160805 15:58:20.758508,0,0,0,0
20160805 15:58:20.766321,0,0,0,0
20160805 15:58:20.774133,0,0,0,0
20160805 15:58:20.781945,0,0,0,0
20160805 15:58:20.789758,0,0,0,0
20160805 15:58:20.797571,0,0,0,0
20160805 15:58:20.805383,0,0,0,0
20160805 15:58:20.813195,0,0,0,0
20160805 15:58:20.821008,0,0,0,0
20160805 15:58:20.828821,0,0,0,0
20160805 15:58:20.836633,0,0,0,0
20160805 15:58:20.844445,0,0,0,0
