time,status,n_fib,n_fob,n_fsc,x,y,z
20160803 23:29:38.774165,0,1,0,1,0,0,0
20160803 23:29:38.789791,0,1,0,1,0,0,0
20160803 23:29:38.805415,0,1,0,1,0,0,0
20160803 23:29:38.821041,0,1,0,1,0,0,0
20160803 23:29:38.836665,0,1,0,1,0,0,0
20160803 23:29:38.852291,0,1,0,1,0,0,0
20160803 23:29:38.867915,0,1,0,1,0,0,0
20160803 23:29:38.883541,0,1,0,1,0,0,0
20160803 23:29:38.899165,0,1,0,1,0,0,0
20160803 23:29:38.914791,0,1,0,1,0,0,0
20160803 23:29:38.930415,0,1,0,1,0,0,0
20160803 23:29:38.946041,0,1,0,1,0,0,0
20160803 23:29:38.961665,0,1,0,1,0,0,0
20160803 23:29:38.977291,0,1,0,1,0,0,0
20160803 23:29:38.992915,0,1,0,1,0,0,0
20160803 23:29:39.008541,0,1,0,1,0,0,0
20160803 23:29:39.024165,0,1,0,1,0,0,0
20160803 23:29:39.039791,0,1,0,1,0,0,0
20160803 23:29:39.055415,0,1,0,1,0,0,0
20160803 23:29:39.071041,0,1,0,1,0,0,0
20160803 23:29:39.086665,0,1,0,1,0,0,0
20160803 23:29:39.102291,0,1,0,1,0,0,0
20160803 23:29:39.117915,0,1,0,1,0,0,0
20160803 23:29:39.133541,0,1,0,1,0,0,0
20160803 23:29:39.149165,0,1,0,1,0,0,0
20160803 23:29:39.164791,0,1,0,1,0,0,0
20160803 23:29:39.180415,0,1,0,1,0,0,0
20160803 23:29:39.196041,0,1,0,1,0,0,0
20160803 23:29:39.211665,0,1,0,1,0,0,0
20160803 23:29:39.227291,0,1,0,1,0,0,0
20160803 23:29:39.242915,0,1,0,1,0,0,0
20160803 23:29:39.258541,0,1,0,1,0,0,0
20160803 23:29:39.274165,0,1,0,1,0,0,0
20160803 23:29:39.289791,0,1,0,1,0,0,0
20160803 23:29:39.305415,0,1,0,1,0,0,0
20160803 23:29:39.321041,0,1,0,1,0,0,0
20160803 23:29:39.336665,0,1,0,1,0,0,0
20160803 23:29:39.352291,0,1,0,1,0,0,0
20160803 23:29:39.367915,0,1,0,1,0,0,0
20160803 23:29:39.383541,0,1,0,1,0,0,0
20160803 23:29:39.399165,0,1,0,1,0,0,0
20160803 23:29:39.414791,0,1,0,1,0,0,0
20160803 23:29:39.430415,0,1,0,1,0,0,0
20160803 23:29:39.446041,0,1,0,1,0,0,0
20160803 23:29:39.461665,0,1,0,1,0,0,0
20160803 23:29:39.477291,0,1,0,1,0,0,0
20160803 23:29:39.492915,0,1,0,1,0,0,0
20160803 23:29:39.508541,0,1,0,1,0,0,0
20160803 23:29:39.524165,0,1,0,1,0,0,0
20160803 23:29:39.539791,0,1,0,1,0,0,0
20160803 23:29:39.555415,0,1,0,1,0,0,0
20160803 23:29:39.571041,0,1,0,1,0,0,0
20160803 23:29:39.586665,0,1,0,1,0,0,0
20160803 23:29:39.602291,0,1,0,1,0,0,0
20160803 23:29:39.617915,0,1,0,1,0,0,0
20160803 23:29:39.633541,0,1,0,1,0,0,0
20160803 23:29:39.649165,0,1,0,1,0,0,0
20160803 23:29:39.664791,0,1,0,1,0,0,0
20160803 23:29:39.680415,0,1,0,1,0,0,0
20160803 23:29:39.696041,0,1,0,1,0,0,0
20160803 23:29:39.711665,0,1,0,1,0,0,0
20160803 23:29:39.727291,0,1,0,1,0,0,0
20160803 23:29:39.742915,0,1,0,1,0,0,0
20160803 23:29:39.758541,0,1,0,1,0,0,0
20160803 23:29:39.774165,0,1,0,1,0,0,0
20160803 23:29:39.789791,0,1,0,1,0,0,0
20160803 23:29:39.805415,0,1,0,1,0,0,0
20160803 23:29:39.821041,0,1,0,1,0,0,0
20160803 23:29:39.836665,0,1,0,1,0,0,0
20160803 23:29:39.852291,0,1,0,1,0,0,0
20160803 23:29:39.867915,0,1,0,1,0,0,0
20160803 23:29:39.883541,0,1,0,1,0,0,0
20160803 23:29:39.899165,0,1,0,1,0,0,0
20160803 23:29:39.914791,0,1,0,1,0,0,0
20160803 23:29:39.930415,0,1,0,1,0,0,0
20160803 23:29:39.946041,0,1,0,1,0,0,0
20160803 23:29:39.961665,0,1,0,1,0,0,0
20160803 23:29:39.977291,0,1,0,1,0,0,0
20160803 23:29:39.992915,0,1,0,1,0,0,0
20160803 23:29:40.008541,0,1,0,1,0,0,0
20160803 23:29:40.024165,0,1,0,1,0,0,0
20160803 23:29:40.039791,0,1,0,1,0,0,0
20160803 23:29:40.055415,0,1,0,1,0,0,0
20160803 23:29:40.071041,0,1,0,1,0,0,0
20160803 23:29:40.086665,0,1,0,1,0,0,0
20160803 23:29:40.102291,0,1,0,1,0,0,0
20160803 23:29:40.117915,0,1,0,1,0,0,0
20160803 23:29:40.133541,0,1,0,1,0,0,0
20160803 23:29:40.149165,0,1,0,1,0,0,0
20160803 23:29:40.164791,0,1,0,1,0,0,0
20160803 23:29:40.180415,0,1,0,1,0,0,0
20160803 23:29:40.196041,0,1,0,1,0,0,0
20160803 23:29:40.211665,0,1,0,1,0,0,0
20160803 23:29:40.227291,0,1,0,1,0,0,0
20160803 23:29:40.242915,0,1,0,1,0,0,0
