time,x,y,z
20160805 14:59:36.219902,0,97354,97354,97354
20160805 14:59:36.227714,0,97355,97355,97355
20160805 14:59:36.235527,0,97356,97356,97356
20160805 14:59:36.243340,0,97357,97357,97357
20160805 14:59:36.251152,0,97358,97358,97358
20160805 14:59:36.258964,0,97359,97359,97359
20160805 14:59:36.266777,0,97360,97360,97360
20160805 14:59:36.274590,0,97361,97361,97361
20160805 14:59:36.282402,0,97362,97362,97362
20160805 14:59:36.290214,0,97363,97363,97363
20160805 14:59:36.298027,0,97364,97364,97364
20160805 14:59:36.305840,0,97365,97365,97365
20160805 14:59:36.313652,0,97366,97366,97366
20160805 14:59:36.321464,0,97367,97367,97367
20160805 14:59:36.329277,0,97368,97368,97368
20160805 14:59:36.337090,0,97369,97369,97369
20160805 14:59:36.344902,0,97370,97370,97370
20160805 14:59:36.352714,0,97371,97371,97371
20160805 14:59:36.360527,0,97372,97372,97372
20160805 14:59:36.368340,0,97373,97373,97373
20160805 14:59:36.376152,0,97374,97374,97374
20160805 14:59:36.383964,0,97375,97375,97375
20160805 14:59:36.391777,0,97376,97376,97376
20160805 14:59:36.399590,0,97377,97377,97377
20160805 14:59:36.407402,0,97378,97378,97378
20160805 14:59:36.415214,0,97379,97379,97379
20160805 14:59:36.423027,0,97380,97380,97380
20160805 14:59:36.430840,0,97381,97381,97381
20160805 14:59:36.438652,0,97382,97382,97382
20160805 14:59:36.446464,0,97383,97383,97383
20160805 14:59:36.454277,0,97384,97384,97384
20160805 14:59:36.462090,0,97385,97385,97385
20160805 14:59:36.469902,0,97386,97386,97386
20160805 14:59:36.477714,0,97387,97387,97387
20160805 14:59:36.485527,0,97388,97388,97388
20160805 14:59:36.493340,0,97389,97389,97389
20160805 14:59:36.501152,0,97390,97390,97390
20160805 14:59:36.508964,0,97391,97391,97391
20160805 14:59:36.516777,0,97392,97392,97392
20160805 14:59:36.524590,0,97393,97393,97393
20160805 14:59:36.532402,0,97394,97394,97394
20160805 14:59:36.540214,0,97395,97395,97395
20160805 14:59:36.548027,0,97396,97396,97396
20160805 14:59:36.555840,0,97397,97397,97397
20160805 14:59:36.563652,0,97398,97398,97398
20160805 14:59:36.571464,0,97399,97399,97399
20160805 14:59:36.579277,0,97400,97400,97400
20160805 14:59:36.587090,0,97401,97401,97401
20160805 14:59:36.594902,0,97402,97402,97402
20160805 14:59:36.602714,0,97403,97403,97403
20160805 14:59:36.610527,0,97404,97404,97404
20160805 14:59:36.618340,0,97405,97405,97405
20160805 14:59:36.626152,0,97406,97406,97406
20160805 14:59:36.633964,0,97407,97407,97407
20160805 14:59:36.641777,0,97408,97408,97408
20160805 14:59:36.649590,0,97409,97409,97409
20160805 14:59:36.657402,0,97410,97410,97410
20160805 14:59:36.665214,0,97411,97411,97411
20160805 14:59:36.673027,0,97412,97412,97412
20160805 14:59:36.680840,0,97413,97413,97413
20160805 14:59:36.688652,0,97414,97414,97414
20160805 14:59:36.696464,0,97415,97415,97415
20160805 14:59:36.704277,0,97416,97416,97416
20160805 14:59:36.712090,0,97417,97417,97417
20160805 14:59:36.719902,0,97418,97418,97418
20160805 14:59:36.727714,0,97419,97419,97419
20160805 14:59:36.735527,0,97420,97420,97420
20160805 14:59:36.743340,0,97421,97421,97421
20160805 14:59:36.751152,0,97422,97422,97422
20160805 14:59:36.758964,0,97423,97423,97423
20160805 14:59:36.766777,0,97424,97424,97424
20160805 14:59:36.774590,0,97425,97425,97425
20160805 14:59:36.782402,0,97426,97426,97426
20160805 14:59:36.790214,0,97427,97427,97427
20160805 14:59:36.798027,0,97428,97428,97428
20160805 14:59:36.805840,0,97429,97429,97429
20160805 14:59:36.813652,0,97430,97430,97430
20160805 14:59:36.821464,0,97431,97431,97431
20160805 14:59:36.829277,0,97432,97432,97432
20160805 14:59:36.837090,0,97433,97433,97433
20160805 14:59:36.844902,0,97434,97434,97434
20160805 14:59:36.852714,0,97435,97435,97435
20160805 14:59:36.860527,0,97436,97436,97436
20160805 14:59:36.868340,0,97437,97437,97437
20160805 14:59:36.876152,0,97438,97438,97438
20160805 14:59:36.883964,0,97439,97439,97439
20160805 14:59:36.891777,0,97440,97440,97440
20160805 14:59:36.899590,0,97441,97441,97441
20160805 14:59:36.907402,0,97442,97442,97442
20160805 14:59:36.915214,0,97443,97443,97443
20160805 14:59:36.923027,0,97444,97444,97444
20160805 14:59:36.930840,0,97445,97445,97445
20160805 14:59:36.938652,0,97446,97446,97446
20160805 14:59:36.946464,0,97447,97447,97447
20160805 14:59:36.954277,0,97448,97448,97448
20160805 14:59:36.962090,0,97449,97449,97449
20160805 14:59:36.969902,0,97450,97450,97450
20160805 14:59:36.977714,0,97451,97451,97451
20160805 14:59:36.985527,0,97452,97452,97452
20160805 14:59:36.993340,0,97453,97453,97453
20160805 14:59:37.001152,0,97454,97454,97454
20160805 14:59:37.008964,0,97455,97455,97455
20160805 14:59:37.016777,0,97456,97456,97456
20160805 14:59:37.024590,0,97457,97457,97457
20160805 14:59:37.032402,0,97458,97458,97458
20160805 14:59:37.040214,0,97459,97459,97459
20160805 14:59:37.048027,0,97460,97460,97460
20160805 14:59:37.055840,0,97461,97461,97461
20160805 14:59:37.063652,0,97462,97462,97462
20160805 14:59:37.071464,0,97463,97463,97463
20160805 14:59:37.079277,0,97464,97464,97464
20160805 14:59:37.087090,0,97465,97465,97465
20160805 14:59:37.094902,0,97466,97466,97466
20160805 14:59:37.102714,0,97467,97467,97467
20160805 14:59:37.110527,0,97468,97468,97468
20160805 14:59:37.118340,0,97469,97469,97469
20160805 14:59:37.126152,0,97470,97470,97470
20160805 14:59:37.133964,0,97471,97471,97471
20160805 14:59:37.141777,0,97472,97472,97472
20160805 14:59:37.149590,0,97473,97473,97473
20160805 14:59:37.157402,0,97474,97474,97474
20160805 14:59:37.165214,0,97475,97475,97475
20160805 14:59:37.173027,0,97476,97476,97476
20160805 14:59:37.180840,0,97477,97477,97477
20160805 14:59:37.188652,0,97478,97478,97478
20160805 14:59:37.196464,0,97479,97479,97479
20160805 14:59:37.204277,0,97480,97480,97480
20160805 14:59:37.212090,0,97481,97481,97481
20160805 14:59:37.219902,0,97482,97482,97482
20160805 14:59:37.227714,0,97483,97483,97483
20160805 14:59:37.235527,0,97484,97484,97484
20160805 14:59:37.243340,0,97485,97485,97485
20160805 14:59:37.251152,0,97486,97486,97486
20160805 14:59:37.258964,0,97487,97487,97487
20160805 14:59:37.266777,0,97488,97488,97488
20160805 14:59:37.274590,0,97489,97489,97489
20160805 14:59:37.282402,0,97490,97490,97490
20160805 14:59:37.290214,0,97491,97491,97491
20160805 14:59:37.298027,0,97492,97492,97492
20160805 14:59:37.305840,0,97493,97493,97493
20160805 14:59:37.313652,0,97494,97494,97494
20160805 14:59:37.321464,0,97495,97495,97495
20160805 14:59:37.329277,0,97496,97496,97496
20160805 14:59:37.337090,0,97497,97497,97497
20160805 14:59:37.344902,0,97498,97498,97498
20160805 14:59:37.352714,0,97499,97499,97499
20160805 14:59:37.360527,0,97500,97500,97500
20160805 14:59:37.368340,0,97501,97501,97501
20160805 14:59:37.376152,0,97502,97502,97502
20160805 14:59:37.383964,0,97503,97503,97503
20160805 14:59:37.391777,0,97504,97504,97504
20160805 14:59:37.399590,0,97505,97505,97505
20160805 14:59:37.407402,0,97506,97506,97506
20160805 14:59:37.415214,0,97507,97507,97507
20160805 14:59:37.423027,0,97508,97508,97508
20160805 14:59:37.430840,0,97509,97509,97509
20160805 14:59:37.438652,0,97510,97510,97510
20160805 14:59:37.446464,0,97511,97511,97511
20160805 14:59:37.454277,0,97512,97512,97512
20160805 14:59:37.462090,0,97513,97513,97513
20160805 14:59:37.469902,0,97514,97514,97514
20160805 14:59:37.477714,0,97515,97515,97515
20160805 14:59:37.485527,0,97516,97516,97516
20160805 14:59:37.493340,0,97517,97517,97517
20160805 14:59:37.501152,0,97518,97518,97518
20160805 14:59:37.508964,0,97519,97519,97519
20160805 14:59:37.516777,0,97520,97520,97520
20160805 14:59:37.524590,0,97521,97521,97521
20160805 14:59:37.532402,0,97522,97522,97522
20160805 14:59:37.540214,0,97523,97523,97523
20160805 14:59:37.548027,0,97524,97524,97524
20160805 14:59:37.555840,0,97525,97525,97525
20160805 14:59:37.563652,0,97526,97526,97526
20160805 14:59:37.571464,0,97527,97527,97527
20160805 14:59:37.579277,0,97528,97528,97528
20160805 14:59:37.587090,0,97529,97529,97529
20160805 14:59:37.594902,0,97530,97530,97530
20160805 14:59:37.602714,0,97531,97531,97531
20160805 14:59:37.610527,0,97532,97532,97532
20160805 14:59:37.618340,0,97533,97533,97533
20160805 14:59:37.626152,0,97534,97534,97534
20160805 14:59:37.633964,0,97535,97535,97535
20160805 14:59:37.641777,0,97536,97536,97536
20160805 14:59:37.649590,0,97537,97537,97537
20160805 14:59:37.657402,0,97538,97538,97538
20160805 14:59:37.665214,0,97539,97539,97539
20160805 14:59:37.673027,0,97540,97540,97540
20160805 14:59:37.680840,0,97541,97541,97541
20160805 14:59:37.688652,0,97542,97542,97542
20160805 14:59:37.696464,0,97543,97543,97543
20160805 14:59:37.704277,0,97544,97544,97544
20160805 14:59:37.712090,0,97545,97545,97545
20160805 14:59:37.719902,0,97546,97546,97546
20160805 14:59:37.727714,0,97547,97547,97547
20160805 14:59:37.735527,0,97548,97548,97548
20160805 14:59:37.743340,0,97549,97549,97549
20160805 14:59:37.751152,0,97550,97550,97550
20160805 14:59:37.758964,0,97551,97551,97551
20160805 14:59:37.766777,0,97552,97552,97552
20160805 14:59:37.774590,0,97553,97553,97553
20160805 14:59:37.782402,0,97554,97554,97554
20160805 14:59:37.790214,0,97555,97555,97555
20160805 14:59:37.798027,0,97556,97556,97556
20160805 14:59:37.805840,0,97557,97557,97557
20160805 14:59:37.813652,0,97558,97558,97558
20160805 14:59:37.821464,0,97559,97559,97559
20160805 14:59:37.829277,0,97560,97560,97560
20160805 14:59:37.837090,0,97561,97561,97561
20160805 14:59:37.844902,0,97562,97562,97562
20160805 14:59:37.852714,0,97563,97563,97563
20160805 14:59:37.860527,0,97564,97564,97564
20160805 14:59:37.868340,0,97565,97565,97565
20160805 14:59:37.876152,0,97566,97566,97566
20160805 14:59:37.883964,0,97567,97567,97567
20160805 14:59:37.891777,0,97568,97568,97568
20160805 14:59:37.899590,0,97569,97569,97569
20160805 14:59:37.907402,0,97570,97570,97570
20160805 14:59:37.915214,0,97571,97571,97571
20160805 14:59:37.923027,0,97572,97572,97572
20160805 14:59:37.930840,0,97573,97573,97573
20160805 14:59:37.938652,0,97574,97574,97574
20160805 14:59:37.946464,0,97575,97575,97575
20160805 14:59:37.954277,0,97576,97576,97576
20160805 14:59:37.962090,0,97577,97577,97577
20160805 14:59:37.969902,0,97578,97578,97578
20160805 14:59:37.977714,0,97579,97579,97579
20160805 14:59:37.985527,0,97580,97580,97580
20160805 14:59:37.993340,0,97581,97581,97581
20160805 14:59:38.001152,0,97582,97582,97582
20160805 14:59:38.008964,0,97583,97583,97583
20160805 14:59:38.016777,0,97584,97584,97584
20160805 14:59:38.024590,0,97585,97585,97585
20160805 14:59:38.032402,0,97586,97586,97586
20160805 14:59:38.040214,0,97587,97587,97587
20160805 14:59:38.048027,0,97588,97588,97588
20160805 14:59:38.055840,0,97589,97589,97589
20160805 14:59:38.063652,0,97590,97590,97590
20160805 14:59:38.071464,0,97591,97591,97591
20160805 14:59:38.079277,0,97592,97592,97592
20160805 14:59:38.087090,0,97593,97593,97593
20160805 14:59:38.094902,0,97594,97594,97594
20160805 14:59:38.102714,0,97595,97595,97595
20160805 14:59:38.110527,0,97596,97596,97596
20160805 14:59:38.118340,0,97597,97597,97597
20160805 14:59:38.126152,0,97598,97598,97598
20160805 14:59:38.133964,0,97599,97599,97599
20160805 14:59:38.141777,0,97600,97600,97600
20160805 14:59:38.149590,0,97601,97601,97601
20160805 14:59:38.157402,0,97602,97602,97602
20160805 14:59:38.165214,0,97603,97603,97603
20160805 14:59:38.173027,0,97604,97604,97604
20160805 14:59:38.180840,0,97605,97605,97605
20160805 14:59:38.188652,0,97606,97606,97606
20160805 14:59:38.196464,0,97607,97607,97607
20160805 14:59:38.204277,0,97608,97608,97608
20160805 14:59:38.212090,0,97609,97609,97609
20160805 14:59:38.219902,0,97610,97610,97610
20160805 14:59:38.227714,0,97611,97611,97611
20160805 14:59:38.235527,0,97612,97612,97612
20160805 14:59:38.243340,0,97613,97613,97613
20160805 14:59:38.251152,0,97614,97614,97614
20160805 14:59:38.258964,0,97615,97615,97615
20160805 14:59:38.266777,0,97616,97616,97616
20160805 14:59:38.274590,0,97617,97617,97617
20160805 14:59:38.282402,0,97618,97618,97618
20160805 14:59:38.290214,0,97619,97619,97619
20160805 14:59:38.298027,0,97620,97620,97620
20160805 14:59:38.305840,0,97621,97621,97621
20160805 14:59:38.313652,0,97622,97622,97622
20160805 14:59:38.321464,0,97623,97623,97623
20160805 14:59:38.329277,0,97624,97624,97624
20160805 14:59:38.337090,0,97625,97625,97625
20160805 14:59:38.344902,0,97626,97626,97626
20160805 14:59:38.352714,0,97627,97627,97627
20160805 14:59:38.360527,0,97628,97628,97628
20160805 14:59:38.368340,0,97629,97629,97629
20160805 14:59:38.376152,0,97630,97630,97630
20160805 14:59:38.383964,0,97631,97631,97631
20160805 14:59:38.391777,0,97632,97632,97632
20160805 14:59:38.399590,0,97633,97633,97633
20160805 14:59:38.407402,0,97634,97634,97634
20160805 14:59:38.415214,0,97635,97635,97635
20160805 14:59:38.423027,0,97636,97636,97636
20160805 14:59:38.430840,0,97637,97637,97637
20160805 14:59:38.438652,0,97638,97638,97638
20160805 14:59:38.446464,0,97639,97639,97639
20160805 14:59:38.454277,0,97640,97640,97640
20160805 14:59:38.462090,0,97641,97641,97641
20160805 14:59:38.469902,0,97642,97642,97642
20160805 14:59:38.477714,0,97643,97643,97643
20160805 14:59:38.485527,0,97644,97644,97644
20160805 14:59:38.493340,0,97645,97645,97645
20160805 14:59:38.501152,0,97646,97646,97646
20160805 14:59:38.508964,0,97647,97647,97647
20160805 14:59:38.516777,0,97648,97648,97648
20160805 14:59:38.524590,0,97649,97649,97649
20160805 14:59:38.532402,0,97650,97650,97650
20160805 14:59:38.540214,0,97651,97651,97651
20160805 14:59:38.548027,0,97652,97652,97652
20160805 14:59:38.555840,0,97653,97653,97653
20160805 14:59:38.563652,0,97654,97654,97654
20160805 14:59:38.571464,0,97655,97655,97655
20160805 14:59:38.579277,0,97656,97656,97656
20160805 14:59:38.587090,0,97657,97657,97657
20160805 14:59:38.594902,0,97658,97658,97658
20160805 14:59:38.602714,0,97659,97659,97659
20160805 14:59:38.610527,0,97660,97660,97660
20160805 14:59:38.618340,0,97661,97661,97661
20160805 14:59:38.626152,0,97662,97662,97662
20160805 14:59:38.633964,0,97663,97663,97663
20160805 14:59:38.641777,0,97664,97664,97664
20160805 14:59:38.649590,0,97665,97665,97665
20160805 14:59:38.657402,0,97666,97666,97666
20160805 14:59:38.665214,0,97667,97667,97667
20160805 14:59:38.673027,0,97668,97668,97668
20160805 14:59:38.680840,0,97669,97669,97669
20160805 14:59:38.688652,0,97670,97670,97670
20160805 14:59:38.696464,0,97671,97671,97671
20160805 14:59:38.704277,0,97672,97672,97672
20160805 14:59:38.712090,0,97673,97673,97673
20160805 14:59:38.719902,0,97674,97674,97674
20160805 14:59:38.727714,0,97675,97675,97675
20160805 14:59:38.735527,0,97676,97676,97676
20160805 14:59:38.743340,0,97677,97677,97677
20160805 14:59:38.751152,0,97678,97678,97678
20160805 14:59:38.758964,0,97679,97679,97679
20160805 14:59:38.766777,0,97680,97680,97680
20160805 14:59:38.774590,0,97681,97681,97681
20160805 14:59:38.782402,0,97682,97682,97682
20160805 14:59:38.790214,0,97683,97683,97683
20160805 14:59:38.798027,0,97684,97684,97684
20160805 14:59:38.805840,0,97685,97685,97685
20160805 14:59:38.813652,0,97686,97686,97686
20160805 14:59:38.821464,0,97687,97687,97687
20160805 14:59:38.829277,0,97688,97688,97688
20160805 14:59:38.837090,0,97689,97689,97689
20160805 14:59:38.844902,0,97690,97690,97690
20160805 14:59:38.852714,0,97691,97691,97691
20160805 14:59:38.860527,0,97692,97692,97692
20160805 14:59:38.868340,0,97693,97693,97693
20160805 14:59:38.876152,0,97694,97694,97694
20160805 14:59:38.883964,0,97695,97695,97695
20160805 14:59:38.891777,0,97696,97696,97696
20160805 14:59:38.899590,0,97697,97697,97697
20160805 14:59:38.907402,0,97698,97698,97698
20160805 14:59:38.915214,0,97699,97699,97699
20160805 14:59:38.923027,0,97700,97700,97700
20160805 14:59:38.930840,0,97701,97701,97701
20160805 14:59:38.938652,0,97702,97702,97702
20160805 14:59:38.946464,0,97703,97703,97703
20160805 14:59:38.954277,0,97704,97704,97704
20160805 14:59:38.962090,0,97705,97705,97705
20160805 14:59:38.969902,0,97706,97706,97706
20160805 14:59:38.977714,0,97707,97707,97707
20160805 14:59:38.985527,0,97708,97708,97708
20160805 14:59:38.993340,0,97709,97709,97709
20160805 14:59:39.001152,0,97710,97710,97710
20160805 14:59:39.008964,0,97711,97711,97711
20160805 14:59:39.016777,0,97712,97712,97712
20160805 14:59:39.024590,0,97713,97713,97713
20160805 14:59:39.032402,0,97714,97714,97714
20160805 14:59:39.040214,0,97715,97715,97715
20160805 14:59:39.048027,0,97716,97716,97716
20160805 14:59:39.055840,0,97717,97717,97717
20160805 14:59:39.063652,0,97718,97718,97718
20160805 14:59:39.071464,0,97719,97719,97719
20160805 14:59:39.079277,0,97720,97720,97720
20160805 14:59:39.087090,0,97721,97721,97721
20160805 14:59:39.094902,0,97722,97722,97722
20160805 14:59:39.102714,0,97723,97723,97723
20160805 14:59:39.110527,0,97724,97724,97724
20160805 14:59:39.118340,0,97725,97725,97725
20160805 14:59:39.126152,0,97726,97726,97726
20160805 14:59:39.133964,0,97727,97727,97727
20160805 14:59:39.141777,0,97728,97728,97728
20160805 14:59:39.149590,0,97729,97729,97729
20160805 14:59:39.157402,0,97730,97730,97730
20160805 14:59:39.165214,0,97731,97731,97731
20160805 14:59:39.173027,0,97732,97732,97732
20160805 14:59:39.180840,0,97733,97733,97733
20160805 14:59:39.188652,0,97734,97734,97734
20160805 14:59:39.196464,0,97735,97735,97735
20160805 14:59:39.204277,0,97736,97736,97736
20160805 14:59:39.212090,0,97737,97737,97737
20160805 14:59:39.219902,0,97738,97738,97738
20160805 14:59:39.227714,0,97739,97739,97739
20160805 14:59:39.235527,0,97740,97740,97740
20160805 14:59:39.243340,0,97741,97741,97741
20160805 14:59:39.251152,0,97742,97742,97742
20160805 14:59:39.258964,0,97743,97743,97743
20160805 14:59:39.266777,0,97744,97744,97744
20160805 14:59:39.274590,0,97745,97745,97745
20160805 14:59:39.282402,0,97746,97746,97746
20160805 14:59:39.290214,0,97747,97747,97747
20160805 14:59:39.298027,0,97748,97748,97748
20160805 14:59:39.305840,0,97749,97749,97749
20160805 14:59:39.313652,0,97750,97750,97750
20160805 14:59:39.321464,0,97751,97751,97751
20160805 14:59:39.329277,0,97752,97752,97752
20160805 14:59:39.337090,0,97753,97753,97753
20160805 14:59:39.344902,0,97754,97754,97754
20160805 14:59:39.352714,0,97755,97755,97755
20160805 14:59:39.360527,0,97756,97756,97756
20160805 14:59:39.368340,0,97757,97757,97757
20160805 14:59:39.376152,0,97758,97758,97758
20160805 14:59:39.383964,0,97759,97759,97759
20160805 14:59:39.391777,0,97760,97760,97760
20160805 14:59:39.399590,0,97761,97761,97761
20160805 14:59:39.407402,0,97762,97762,97762
20160805 14:59:39.415214,0,97763,97763,97763
20160805 14:59:39.423027,0,97764,97764,97764
20160805 14:59:39.430840,0,97765,97765,97765
20160805 14:59:39.438652,0,97766,97766,97766
20160805 14:59:39.446464,0,97767,97767,97767
20160805 14:59:39.454277,0,97768,97768,97768
20160805 14:59:39.462090,0,97769,97769,97769
20160805 14:59:39.469902,0,97770,97770,97770
20160805 14:59:39.477714,0,97771,97771,97771
20160805 14:59:39.485527,0,97772,97772,97772
20160805 14:59:39.493340,0,97773,97773,97773
20160805 14:59:39.501152,0,97774,97774,97774
20160805 14:59:39.508964,0,97775,97775,97775
20160805 14:59:39.516777,0,97776,97776,97776
20160805 14:59:39.524590,0,97777,97777,97777
20160805 14:59:39.532402,0,97778,97778,97778
20160805 14:59:39.540214,0,97779,97779,97779
20160805 14:59:39.548027,0,97780,97780,97780
20160805 14:59:39.555840,0,97781,97781,97781
20160805 14:59:39.563652,0,97782,97782,97782
20160805 14:59:39.571464,0,97783,97783,97783
20160805 14:59:39.579277,0,97784,97784,97784
20160805 14:59:39.587090,0,97785,97785,97785
20160805 14:59:39.594902,0,97786,97786,97786
20160805 14:59:39.602714,0,97787,97787,97787
20160805 14:59:39.610527,0,97788,97788,97788
20160805 14:59:39.618340,0,97789,97789,97789
20160805 14:59:39.626152,0,97790,97790,97790
20160805 14:59:39.633964,0,97791,97791,97791
20160805 14:59:39.641777,0,97792,97792,97792
20160805 14:59:39.649590,0,97793,97793,97793
20160805 14:59:39.657402,0,97794,97794,97794
20160805 14:59:39.665214,0,97795,97795,97795
20160805 14:59:39.673027,0,97796,97796,97796
20160805 14:59:39.680840,0,97797,97797,97797
20160805 14:59:39.688652,0,97798,97798,97798
20160805 14:59:39.696464,0,97799,97799,97799
20160805 14:59:39.704277,0,97800,97800,97800
20160805 14:59:39.712090,0,97801,97801,97801
20160805 14:59:39.719902,0,97802,97802,97802
20160805 14:59:39.727714,0,97803,97803,97803
20160805 14:59:39.735527,0,97804,97804,97804
20160805 14:59:39.743340,0,97805,97805,97805
20160805 14:59:39.751152,0,97806,97806,97806
20160805 14:59:39.758964,0,97807,97807,97807
20160805 14:59:39.766777,0,97808,97808,97808
20160805 14:59:39.774590,0,97809,97809,97809
20160805 14:59:39.782402,0,97810,97810,97810
20160805 14:59:39.790214,0,97811,97811,97811
20160805 14:59:39.798027,0,97812,97812,97812
20160805 14:59:39.805840,0,97813,97813,97813
20160805 14:59:39.813652,0,97814,97814,97814
20160805 14:59:39.821464,0,97815,97815,97815
20160805 14:59:39.829277,0,97816,97816,97816
20160805 14:59:39.837090,0,97817,97817,97817
20160805 14:59:39.844902,0,97818,97818,97818
20160805 14:59:39.852714,0,97819,97819,97819
20160805 14:59:39.860527,0,97820,97820,97820
20160805 14:59:39.868340,0,97821,97821,97821
20160805 14:59:39.876152,0,97822,97822,97822
20160805 14:59:39.883964,0,97823,97823,97823
20160805 14:59:39.891777,0,97824,97824,97824
20160805 14:59:39.899590,0,97825,97825,97825
20160805 14:59:39.907402,0,97826,97826,97826
20160805 14:59:39.915214,0,97827,97827,97827
20160805 14:59:39.923027,0,97828,97828,97828
20160805 14:59:39.930840,0,97829,97829,97829
20160805 14:59:39.938652,0,97830,97830,97830
20160805 14:59:39.946464,0,97831,97831,97831
20160805 14:59:39.954277,0,97832,97832,97832
20160805 14:59:39.962090,0,97833,97833,97833
20160805 14:59:39.969902,0,97834,97834,97834
20160805 14:59:39.977714,0,97835,97835,97835
20160805 14:59:39.985527,0,97836,97836,97836
20160805 14:59:39.993340,0,97837,97837,97837
20160805 14:59:40.001152,0,97838,97838,97838
20160805 14:59:40.008964,0,97839,97839,97839
20160805 14:59:40.016777,0,97840,97840,97840
20160805 14:59:40.024590,0,97841,97841,97841
20160805 14:59:40.032402,0,97842,97842,97842
20160805 14:59:40.040214,0,97843,97843,97843
20160805 14:59:40.048027,0,97844,97844,97844
20160805 14:59:40.055840,0,97845,97845,97845
20160805 14:59:40.063652,0,97846,97846,97846
20160805 14:59:40.071464,0,97847,97847,97847
20160805 14:59:40.079277,0,97848,97848,97848
20160805 14:59:40.087090,0,97849,97849,97849
20160805 14:59:40.094902,0,97850,97850,97850
20160805 14:59:40.102714,0,97851,97851,97851
20160805 14:59:40.110527,0,97852,97852,97852
20160805 14:59:40.118340,0,97853,97853,97853
20160805 14:59:40.126152,0,97854,97854,97854
20160805 14:59:40.133964,0,97855,97855,97855
20160805 14:59:40.141777,0,97856,97856,97856
20160805 14:59:40.149590,0,97857,97857,97857
20160805 14:59:40.157402,0,97858,97858,97858
20160805 14:59:40.165214,0,97859,97859,97859
20160805 14:59:40.173027,0,97860,97860,97860
20160805 14:59:40.180840,0,97861,97861,97861
20160805 14:59:40.188652,0,97862,97862,97862
20160805 14:59:40.196464,0,97863,97863,97863
20160805 14:59:40.204277,0,97864,97864,97864
20160805 14:59:40.212090,0,97865,97865,97865
20160805 14:59:40.219902,0,97866,97866,97866
20160805 14:59:40.227714,0,97867,97867,97867
20160805 14:59:40.235527,0,97868,97868,97868
20160805 14:59:40.243340,0,97869,97869,97869
20160805 14:59:40.251152,0,97870,97870,97870
20160805 14:59:40.258964,0,97871,97871,97871
20160805 14:59:40.266777,0,97872,97872,97872
20160805 14:59:40.274590,0,97873,97873,97873
20160805 14:59:40.282402,0,97874,97874,97874
20160805 14:59:40.290214,0,97875,97875,97875
20160805 14:59:40.298027,0,97876,97876,97876
20160805 14:59:40.305840,0,97877,97877,97877
20160805 14:59:40.313652,0,97878,97878,97878
20160805 14:59:40.321464,0,97879,97879,97879
20160805 14:59:40.329277,0,97880,97880,97880
20160805 14:59:40.337090,0,97881,97881,97881
20160805 14:59:40.344902,0,97882,97882,97882
20160805 14:59:40.352714,0,97883,97883,97883
20160805 14:59:40.360527,0,97884,97884,97884
20160805 14:59:40.368340,0,97885,97885,97885
20160805 14:59:40.376152,0,97886,97886,97886
20160805 14:59:40.383964,0,97887,97887,97887
20160805 14:59:40.391777,0,97888,97888,97888
20160805 14:59:40.399590,0,97889,97889,97889
20160805 14:59:40.407402,0,97890,97890,97890
20160805 14:59:40.415214,0,97891,97891,97891
20160805 14:59:40.423027,0,97892,97892,97892
20160805 14:59:40.430840,0,97893,97893,97893
20160805 14:59:40.438652,0,97894,97894,97894
20160805 14:59:40.446464,0,97895,97895,97895
20160805 14:59:40.454277,0,97896,97896,97896
20160805 14:59:40.462090,0,97897,97897,97897
20160805 14:59:40.469902,0,97898,97898,97898
20160805 14:59:40.477714,0,97899,97899,97899
20160805 14:59:40.485527,0,97900,97900,97900
20160805 14:59:40.493340,0,97901,97901,97901
20160805 14:59:40.501152,0,97902,97902,97902
20160805 14:59:40.508964,0,97903,97903,97903
20160805 14:59:40.516777,0,97904,97904,97904
20160805 14:59:40.524590,0,97905,97905,97905
20160805 14:59:40.532402,0,97906,97906,97906
20160805 14:59:40.540214,0,97907,97907,97907
20160805 14:59:40.548027,0,97908,97908,97908
20160805 14:59:40.555840,0,97909,97909,97909
20160805 14:59:40.563652,0,97910,97910,97910
20160805 14:59:40.571464,0,97911,97911,97911
20160805 14:59:40.579277,0,97912,97912,97912
20160805 14:59:40.587090,0,97913,97913,97913
20160805 14:59:40.594902,0,97914,97914,97914
20160805 14:59:40.602714,0,97915,97915,97915
20160805 14:59:40.610527,0,97916,97916,97916
20160805 14:59:40.618340,0,97917,97917,97917
20160805 14:59:40.626152,0,97918,97918,97918
20160805 14:59:40.633964,0,97919,97919,97919
20160805 14:59:40.641777,0,97920,97920,97920
20160805 14:59:40.649590,0,97921,97921,97921
20160805 14:59:40.657402,0,97922,97922,97922
20160805 14:59:40.665214,0,97923,97923,97923
20160805 14:59:40.673027,0,97924,97924,97924
20160805 14:59:40.680840,0,97925,97925,97925
20160805 14:59:40.688652,0,97926,97926,97926
20160805 14:59:40.696464,0,97927,97927,97927
20160805 14:59:40.704277,0,97928,97928,97928
20160805 14:59:40.712090,0,97929,97929,97929
20160805 14:59:40.719902,0,97930,97930,97930
20160805 14:59:40.727714,0,97931,97931,97931
20160805 14:59:40.735527,0,97932,97932,97932
20160805 14:59:40.743340,0,97933,97933,97933
20160805 14:59:40.751152,0,97934,97934,97934
20160805 14:59:40.758964,0,97935,97935,97935
20160805 14:59:40.766777,0,97936,97936,97936
