time,status,n_fib,n_fob,n_fsc,x,y,z
20160802 16:11:06.339991,0,1,0,1,0,0,0
20160802 16:11:06.347804,0,1,0,1,2302755,65571,6693734
20160802 16:11:06.355617,0,1,0,1,2368548,65572,6693990
20160802 16:11:06.363429,0,1,0,1,2434341,65573,6694246
20160802 16:11:06.371241,0,1,0,1,2500134,65574,6694502
20160802 16:11:06.379054,0,1,0,1,2565927,65575,6694758
20160802 16:11:06.386867,0,1,0,1,2631720,65576,6695014
20160802 16:11:06.394679,0,1,0,1,2697513,65577,6695270
20160802 16:11:06.402491,0,1,0,1,2763306,65578,6695526
20160802 16:11:06.410304,0,1,0,1,2829099,65579,6695782
20160802 16:11:06.418117,0,1,0,1,2894892,65580,6696038
20160802 16:11:06.425929,0,1,0,1,2960685,65581,6696294
20160802 16:11:06.433741,0,1,0,1,3026478,65582,6696550
20160802 16:11:06.441554,0,1,0,1,3092271,65583,6696806
20160802 16:11:06.449367,0,1,0,1,3158064,65584,6697062
20160802 16:11:06.457179,0,1,0,1,3223857,65585,6697318
20160802 16:11:06.464991,0,1,0,1,3289650,65586,6697574
20160802 16:11:06.472804,0,1,0,1,3355443,65587,6697830
20160802 16:11:06.480617,0,1,0,1,3421236,65588,6698086
20160802 16:11:06.488429,0,1,0,1,3487029,65589,6698342
20160802 16:11:06.496241,0,1,0,1,3552822,65590,6698598
20160802 16:11:06.504054,0,1,0,1,3618615,65591,6698854
20160802 16:11:06.511867,0,1,0,1,3684408,65592,6699110
20160802 16:11:06.519679,0,1,0,1,3750201,65593,6699366
20160802 16:11:06.527491,0,1,0,1,3815994,65594,6699622
20160802 16:11:06.535304,0,1,0,1,3881787,65595,6699878
20160802 16:11:06.543117,0,1,0,1,3947580,65596,6700134
20160802 16:11:06.550929,0,1,0,1,4013373,65597,6700390
20160802 16:11:06.558741,0,1,0,1,4079166,65598,6700646
20160802 16:11:06.566554,0,1,0,1,4144959,65599,6700902
20160802 16:11:06.574367,0,1,0,1,4210752,65600,6701158
20160802 16:11:06.582179,0,1,0,1,4276545,65601,6701414
20160802 16:11:06.589991,0,1,0,1,4342338,65602,6701670
20160802 16:11:06.597804,0,1,0,1,4408131,65603,6701926
20160802 16:11:06.605617,0,1,0,1,4473924,65604,6702182
20160802 16:11:06.613429,0,1,0,1,4539717,65605,6702438
20160802 16:11:06.621241,0,1,0,1,4605510,65606,6702694
20160802 16:11:06.629054,0,1,0,1,4671303,65607,6702950
20160802 16:11:06.636867,0,1,0,1,4737096,65608,6703206
20160802 16:11:06.644679,0,1,0,1,4802889,65609,6703462
20160802 16:11:06.652491,0,1,0,1,4868682,65610,6703718
20160802 16:11:06.660304,0,1,0,1,4934475,65611,6703974
20160802 16:11:06.668117,0,1,0,1,5000268,65612,6704230
20160802 16:11:06.675929,0,1,0,1,5066061,65613,6704486
20160802 16:11:06.683741,0,1,0,1,5131854,65614,6704742
20160802 16:11:06.691554,0,1,0,1,5197647,65615,6704998
20160802 16:11:06.699367,0,1,0,1,5263440,65616,6705254
20160802 16:11:06.707179,0,1,0,1,5329233,65617,6705510
20160802 16:11:06.714991,0,1,0,1,5395026,65618,6705766
20160802 16:11:06.722804,0,1,0,1,5460819,65619,6706022
20160802 16:11:06.730617,0,1,0,1,5526612,65620,6706278
20160802 16:11:06.738429,0,1,0,1,5592405,65621,6706534
20160802 16:11:06.746241,0,1,0,1,5658198,65622,6706790
20160802 16:11:06.754054,0,1,0,1,5723991,65623,6707046
20160802 16:11:06.761867,0,1,0,1,5789784,65624,6707302
20160802 16:11:06.769679,0,1,0,1,5855577,65625,6707558
20160802 16:11:06.777491,0,1,0,1,5921370,65626,6707814
20160802 16:11:06.785304,0,1,0,1,5987163,65627,6708070
20160802 16:11:06.793117,0,1,0,1,6052956,65628,6708326
20160802 16:11:06.800929,0,1,0,1,6118749,65629,6708582
20160802 16:11:06.808741,0,1,0,1,6184542,65630,6708838
20160802 16:11:06.816554,0,1,0,1,6250335,65631,6709094
20160802 16:11:06.824367,0,1,0,1,6316128,65632,6709350
20160802 16:11:06.832179,0,1,0,1,6381921,65633,6709606
20160802 16:11:06.839991,0,1,0,1,6447714,65634,6709862
20160802 16:11:06.847804,0,1,0,1,6513507,65635,6710118
20160802 16:11:06.855617,0,1,0,1,6579300,65636,6710374
20160802 16:11:06.863429,0,1,0,1,6645093,65637,6710630
20160802 16:11:06.871241,0,1,0,1,6710886,65638,6710886
20160802 16:11:06.879054,0,1,0,1,6776679,65639,6711142
20160802 16:11:06.886867,0,1,0,1,6842472,65640,6711398
20160802 16:11:06.894679,0,1,0,1,6908265,65641,6711654
20160802 16:11:06.902491,0,1,0,1,6974058,65642,6711910
20160802 16:11:06.910304,0,1,0,1,7039851,65643,6712166
20160802 16:11:06.918117,0,1,0,1,7105644,65644,6712422
20160802 16:11:06.925929,0,1,0,1,7171437,65645,6712678
20160802 16:11:06.933741,0,1,0,1,7237230,65646,6712934
20160802 16:11:06.941554,0,1,0,1,7303023,65647,6713190
20160802 16:11:06.949367,0,1,0,1,7368816,65648,6713446
20160802 16:11:06.957179,0,1,0,1,7434609,65649,6713702
20160802 16:11:06.964991,0,1,0,1,7500402,65650,6713958
20160802 16:11:06.972804,0,1,0,1,7566195,65651,6714214
20160802 16:11:06.980617,0,1,0,1,7631988,65652,6714470
20160802 16:11:06.988429,0,1,0,1,7697781,65653,6714726
20160802 16:11:06.996241,0,1,0,1,7763574,65654,6714982
20160802 16:11:07.004054,0,1,0,1,7829367,65655,6715238
20160802 16:11:07.011867,0,1,0,1,7895160,65656,6715494
20160802 16:11:07.019679,0,1,0,1,7960953,65657,6715750
20160802 16:11:07.027491,0,1,0,1,8026746,65658,6716006
20160802 16:11:07.035304,0,1,0,1,8092539,65659,6716262
20160802 16:11:07.043117,0,1,0,1,8158332,65660,6716518
20160802 16:11:07.050929,0,1,0,1,8224125,65661,6716774
20160802 16:11:07.058741,0,1,0,1,8289918,65662,6717030
20160802 16:11:07.066554,0,1,0,1,8355711,65663,6717286
20160802 16:11:07.074367,0,1,0,1,8421504,65664,6717542
20160802 16:11:07.082179,0,1,0,1,8487297,65665,6717798
20160802 16:11:07.089991,0,1,0,1,8553090,65666,6718054
20160802 16:11:07.097804,0,1,0,1,8618883,65667,6718310
20160802 16:11:07.105617,0,1,0,1,8684676,65668,6718566
20160802 16:11:07.113429,0,1,0,1,8750469,65669,6718822
20160802 16:11:07.121241,0,1,0,1,8816262,65670,6719078
20160802 16:11:07.129054,0,1,0,1,8882055,65671,6719334
20160802 16:11:07.136867,0,1,0,1,8947848,65672,6719590
20160802 16:11:07.144679,0,1,0,1,9013641,65673,6719846
20160802 16:11:07.152491,0,1,0,1,9079434,65674,6720102
20160802 16:11:07.160304,0,1,0,1,9145227,65675,6720358
20160802 16:11:07.168117,0,1,0,1,9211020,65676,6720614
20160802 16:11:07.175929,0,1,0,1,9276813,65677,6720870
20160802 16:11:07.183741,0,1,0,1,9342606,65678,6721126
20160802 16:11:07.191554,0,1,0,1,9408399,65679,6721382
20160802 16:11:07.199367,0,1,0,1,9474192,65680,6721638
20160802 16:11:07.207179,0,1,0,1,9539985,65681,6721894
20160802 16:11:07.214991,0,1,0,1,9605778,65682,6722150
20160802 16:11:07.222804,0,1,0,1,9671571,65683,6722406
20160802 16:11:07.230617,0,1,0,1,9737364,65684,6722662
20160802 16:11:07.238429,0,1,0,1,9803157,65685,6722918
20160802 16:11:07.246241,0,1,0,1,9868950,65686,6723174
20160802 16:11:07.254054,0,1,0,1,9934743,65687,6723430
20160802 16:11:07.261867,0,1,0,1,10000536,65688,6723686
20160802 16:11:07.269679,0,1,0,1,10066329,65689,6723942
20160802 16:11:07.277491,0,1,0,1,10132122,65690,6724198
20160802 16:11:07.285304,0,1,0,1,10197915,65691,6724454
20160802 16:11:07.293117,0,1,0,1,10263708,65692,6724710
20160802 16:11:07.300929,0,1,0,1,10329501,65693,6724966
20160802 16:11:07.308741,0,1,0,1,10395294,65694,6725222
20160802 16:11:07.316554,0,1,0,1,10461087,65695,6725478
20160802 16:11:07.324367,0,1,0,1,10526880,65696,6725734
20160802 16:11:07.332179,0,1,0,1,10592673,65697,6725990
20160802 16:11:07.339991,0,1,0,1,10658466,65698,6726246
20160802 16:11:07.347804,0,1,0,1,10724259,65699,6726502
20160802 16:11:07.355617,0,1,0,1,10790052,65700,6726758
20160802 16:11:07.363429,0,1,0,1,10855845,65701,6727014
20160802 16:11:07.371241,0,1,0,1,10921638,65702,6727270
20160802 16:11:07.379054,0,1,0,1,10987431,65703,6727526
20160802 16:11:07.386867,0,1,0,1,11053224,65704,6727782
20160802 16:11:07.394679,0,1,0,1,11119017,65705,6728038
20160802 16:11:07.402491,0,1,0,1,11184810,65706,6728294
20160802 16:11:07.410304,0,1,0,1,11250603,65707,6728550
20160802 16:11:07.418117,0,1,0,1,11316396,65708,6728806
20160802 16:11:07.425929,0,1,0,1,11382189,65709,6729062
20160802 16:11:07.433741,0,1,0,1,11447982,65710,6729318
20160802 16:11:07.441554,0,1,0,1,11513775,65711,6729574
20160802 16:11:07.449367,0,1,0,1,11579568,65712,6729830
20160802 16:11:07.457179,0,1,0,1,11645361,65713,6730086
20160802 16:11:07.464991,0,1,0,1,11711154,65714,6730342
20160802 16:11:07.472804,0,1,0,1,11776947,65715,6730598
20160802 16:11:07.480617,0,1,0,1,11842740,65716,6730854
20160802 16:11:07.488429,0,1,0,1,11908533,65717,6731110
20160802 16:11:07.496241,0,1,0,1,11974326,65718,6731366
20160802 16:11:07.504054,0,1,0,1,12040119,65719,6731622
20160802 16:11:07.511867,0,1,0,1,12105912,65720,6731878
20160802 16:11:07.519679,0,1,0,1,12171705,65721,6732134
20160802 16:11:07.527491,0,1,0,1,12237498,65722,6732390
20160802 16:11:07.535304,0,1,0,1,12303291,65723,6732646
20160802 16:11:07.543117,0,1,0,1,12369084,65724,6732902
20160802 16:11:07.550929,0,1,0,1,12434877,65725,6733158
20160802 16:11:07.558741,0,1,0,1,12500670,65726,6733414
20160802 16:11:07.566554,0,1,0,1,12566463,65727,6733670
20160802 16:11:07.574367,0,1,0,1,12632256,65728,6733926
20160802 16:11:07.582179,0,1,0,1,12698049,65729,6734182
20160802 16:11:07.589991,0,1,0,1,12763842,65730,6734438
20160802 16:11:07.597804,0,1,0,1,12829635,65731,6734694
20160802 16:11:07.605617,0,1,0,1,12895428,65732,6734950
20160802 16:11:07.613429,0,1,0,1,12961221,65733,6735206
20160802 16:11:07.621241,0,1,0,1,13027014,65734,6735462
20160802 16:11:07.629054,0,1,0,1,13092807,65735,6735718
20160802 16:11:07.636867,0,1,0,1,13158600,65736,6735974
20160802 16:11:07.644679,0,1,0,1,13224393,65737,6736230
20160802 16:11:07.652491,0,1,0,1,13290186,65738,6736486
20160802 16:11:07.660304,0,1,0,1,13355979,65739,6736742
20160802 16:11:07.668117,0,1,0,1,13421772,65740,6736998
20160802 16:11:07.675929,0,1,0,1,13487565,65741,6737254
20160802 16:11:07.683741,0,1,0,1,13553358,65742,6737510
20160802 16:11:07.691554,0,1,0,1,13619151,65743,6737766
20160802 16:11:07.699367,0,1,0,1,13684944,65744,6738022
20160802 16:11:07.707179,0,1,0,1,13750737,65745,6738278
20160802 16:11:07.714991,0,1,0,1,13816530,65746,6738534
20160802 16:11:07.722804,0,1,0,1,13882323,65747,6738790
20160802 16:11:07.730617,0,1,0,1,13948116,65748,6739046
20160802 16:11:07.738429,0,1,0,1,14013909,65749,6739302
20160802 16:11:07.746241,0,1,0,1,14079702,65750,6739558
20160802 16:11:07.754054,0,1,0,1,14145495,65751,6739814
20160802 16:11:07.761867,0,1,0,1,14211288,65752,6740070
20160802 16:11:07.769679,0,1,0,1,14277081,65753,6740326
20160802 16:11:07.777491,0,1,0,1,14342874,65754,6740582
20160802 16:11:07.785304,0,1,0,1,14408667,65755,6740838
20160802 16:11:07.793117,0,1,0,1,14474460,65756,6741094
20160802 16:11:07.800929,0,1,0,1,14540253,65757,6741350
20160802 16:11:07.808741,0,1,0,1,14606046,65758,6741606
20160802 16:11:07.816554,0,1,0,1,14671839,65759,6741862
20160802 16:11:07.824367,0,1,0,1,14737632,65760,6742118
20160802 16:11:07.832179,0,1,0,1,14803425,65761,6742374
20160802 16:11:07.839991,0,1,0,1,14869218,65762,6742630
20160802 16:11:07.847804,0,1,0,1,14935011,65763,6742886
20160802 16:11:07.855617,0,1,0,1,15000804,65764,6743142
20160802 16:11:07.863429,0,1,0,1,15066597,65765,6743398
20160802 16:11:07.871241,0,1,0,1,15132390,65766,6743654
20160802 16:11:07.879054,0,1,0,1,15198183,65767,6743910
20160802 16:11:07.886867,0,1,0,1,15263976,65768,6744166
20160802 16:11:07.894679,0,1,0,1,15329769,65769,6744422
20160802 16:11:07.902491,0,1,0,1,15395562,65770,6744678
20160802 16:11:07.910304,0,1,0,1,15461355,65771,6744934
20160802 16:11:07.918117,0,1,0,1,15527148,65772,6745190
20160802 16:11:07.925929,0,1,0,1,15592941,65773,6745446
20160802 16:11:07.933741,0,1,0,1,15658734,65774,6745702
20160802 16:11:07.941554,0,1,0,1,15724527,65775,6745958
20160802 16:11:07.949367,0,1,0,1,15790320,65776,6746214
20160802 16:11:07.957179,0,1,0,1,15856113,65777,6746470
20160802 16:11:07.964991,0,1,0,1,15921906,65778,6746726
20160802 16:11:07.972804,0,1,0,1,15987699,65779,6746982
20160802 16:11:07.980617,0,1,0,1,16053492,65780,6747238
20160802 16:11:07.988429,0,1,0,1,16119285,65781,6747494
20160802 16:11:07.996241,0,1,0,1,16185078,65782,6747750
20160802 16:11:08.004054,0,1,0,1,16250871,65783,6748006
20160802 16:11:08.011867,0,1,0,1,16316664,65784,6748262
20160802 16:11:08.019679,0,1,0,1,16382457,65785,6748518
20160802 16:11:08.027491,0,1,0,1,16448250,65786,6748774
20160802 16:11:08.035304,0,1,0,1,16514043,65787,6749030
20160802 16:11:08.043117,0,1,0,1,16579836,65788,6749286
20160802 16:11:08.050929,0,1,0,1,16645629,65789,6749542
20160802 16:11:08.058741,0,1,0,1,16711422,65790,6749798
20160802 16:11:08.066554,0,1,0,1,16777215,65791,6750054
20160802 16:11:08.074367,0,1,0,1,0,65536,6750311
20160802 16:11:08.082179,0,1,0,1,65793,65537,6750567
20160802 16:11:08.089991,0,1,0,1,131586,65538,6750823
20160802 16:11:08.097804,0,1,0,1,197379,65539,6751079
20160802 16:11:08.105617,0,1,0,1,263172,65540,6751335
20160802 16:11:08.113429,0,1,0,1,328965,65541,6751591
20160802 16:11:08.121241,0,1,0,1,394758,65542,6751847
20160802 16:11:08.129054,0,1,0,1,460551,65543,6752103
20160802 16:11:08.136867,0,1,0,1,526344,65544,6752359
20160802 16:11:08.144679,0,1,0,1,592137,65545,6752615
20160802 16:11:08.152491,0,1,0,1,657930,65546,6752871
20160802 16:11:08.160304,0,1,0,1,723723,65547,6753127
20160802 16:11:08.168117,0,1,0,1,789516,65548,6753383
20160802 16:11:08.175929,0,1,0,1,855309,65549,6753639
20160802 16:11:08.183741,0,1,0,1,921102,65550,6753895
20160802 16:11:08.191554,0,1,0,1,986895,65551,6754151
20160802 16:11:08.199367,0,1,0,1,1052688,65552,6754407
20160802 16:11:08.207179,0,1,0,1,1118481,65553,6754663
20160802 16:11:08.214991,0,1,0,1,1184274,65554,6754919
20160802 16:11:08.222804,0,1,0,1,1250067,65555,6755175
20160802 16:11:08.230617,0,1,0,1,1315860,65556,6755431
20160802 16:11:08.238429,0,1,0,1,1381653,65557,6755687
20160802 16:11:08.246241,0,1,0,1,1447446,65558,6755943
20160802 16:11:08.254054,0,1,0,1,1513239,65559,6756199
20160802 16:11:08.261867,0,1,0,1,1579032,65560,6756455
20160802 16:11:08.269679,0,1,0,1,1644825,65561,6756711
20160802 16:11:08.277491,0,1,0,1,1710618,65562,6756967
20160802 16:11:08.285304,0,1,0,1,1776411,65563,6757223
20160802 16:11:08.293117,0,1,0,1,1842204,65564,6757479
20160802 16:11:08.300929,0,1,0,1,1907997,65565,6757735
20160802 16:11:08.308741,0,1,0,1,1973790,65566,6757991
20160802 16:11:08.316554,0,1,0,1,2039583,65567,6758247
20160802 16:11:08.324367,0,1,0,1,2105376,65568,6758503
20160802 16:11:08.332179,0,1,0,1,2171169,65569,6758759
20160802 16:11:08.339991,0,1,0,1,2236962,65570,6759015
20160802 16:11:08.347804,0,1,0,1,2302755,65571,6759271
20160802 16:11:08.355617,0,1,0,1,2368548,65572,6759527
20160802 16:11:08.363429,0,1,0,1,2434341,65573,6759783
20160802 16:11:08.371241,0,1,0,1,2500134,65574,6760039
20160802 16:11:08.379054,0,1,0,1,2565927,65575,6760295
20160802 16:11:08.386867,0,1,0,1,2631720,65576,6760551
20160802 16:11:08.394679,0,1,0,1,2697513,65577,6760807
20160802 16:11:08.402491,0,1,0,1,2763306,65578,6761063
20160802 16:11:08.410304,0,1,0,1,2829099,65579,6761319
20160802 16:11:08.418117,0,1,0,1,2894892,65580,6761575
20160802 16:11:08.425929,0,1,0,1,2960685,65581,6761831
20160802 16:11:08.433741,0,1,0,1,3026478,65582,6762087
20160802 16:11:08.441554,0,1,0,1,3092271,65583,6762343
20160802 16:11:08.449367,0,1,0,1,3158064,65584,6762599
20160802 16:11:08.457179,0,1,0,1,3223857,65585,6762855
20160802 16:11:08.464991,0,1,0,1,3289650,65586,6763111
20160802 16:11:08.472804,0,1,0,1,3355443,65587,6763367
20160802 16:11:08.480617,0,1,0,1,3421236,65588,6763623
20160802 16:11:08.488429,0,1,0,1,3487029,65589,6763879
20160802 16:11:08.496241,0,1,0,1,3552822,65590,6764135
20160802 16:11:08.504054,0,1,0,1,3618615,65591,6764391
20160802 16:11:08.511867,0,1,0,1,3684408,65592,6764647
20160802 16:11:08.519679,0,1,0,1,3750201,65593,6764903
20160802 16:11:08.527491,0,1,0,1,3815994,65594,6765159
20160802 16:11:08.535304,0,1,0,1,3881787,65595,6765415
20160802 16:11:08.543117,0,1,0,1,3947580,65596,6765671
20160802 16:11:08.550929,0,1,0,1,4013373,65597,6765927
20160802 16:11:08.558741,0,1,0,1,4079166,65598,6766183
20160802 16:11:08.566554,0,1,0,1,4144959,65599,6766439
20160802 16:11:08.574367,0,1,0,1,4210752,65600,6766695
20160802 16:11:08.582179,0,1,0,1,4276545,65601,6766951
20160802 16:11:08.589991,0,1,0,1,4342338,65602,6767207
20160802 16:11:08.597804,0,1,0,1,4408131,65603,6767463
20160802 16:11:08.605617,0,1,0,1,4473924,65604,6767719
20160802 16:11:08.613429,0,1,0,1,4539717,65605,6767975
20160802 16:11:08.621241,0,1,0,1,4605510,65606,6768231
20160802 16:11:08.629054,0,1,0,1,4671303,65607,6768487
20160802 16:11:08.636867,0,1,0,1,4737096,65608,6768743
20160802 16:11:08.644679,0,1,0,1,4802889,65609,6768999
20160802 16:11:08.652491,0,1,0,1,4868682,65610,6769255
