time,x,y,z
20161019 22:37:26.121806,0,8389803,8389803,8388608,0,
20161019 22:37:26.121806,0,78235,65536,306049,4,
20161019 22:37:26.121806,0,11239684,11239680,1,49,
20161019 22:37:26.121806,0,10223872,1195,8520875,130,
20161020 11:33:58.121806,1,14353579,14353579,14352384,0,
20161020 11:33:58.121806,1,78326,65536,306140,4,
20161020 11:33:58.121806,1,11262980,11262976,1,49,
20161020 11:33:58.121806,1,16187648,1195,14484651,221,
20170423 23:32:52.121806,4,5701888,1196,3998892,61,
20160812 18:49:58.153056,89,12125356,12125356,12124160,0,
20160812 18:49:58.153056,89,78548,65536,306362,4,
20160812 18:49:58.153056,89,11319812,11319808,1,50,
20160812 18:49:58.153056,89,13959424,1196,12256428,187,
20160812 18:49:58.153056,89,306363,0,78550,1,
20160812 18:49:58.153056,89,4,11320324,11320324,172,
20160812 18:49:58.153056,89,12320768,306,14090496,0,
20160812 18:49:58.153056,89,306365,306365,306365,0,
20160812 18:49:58.153056,89,1,3332097,4,172,
20160812 18:49:58.153056,89,12453036,12453036,12451840,0,
20160812 18:49:58.153056,89,78553,65536,306367,4,
20160812 18:49:58.153056,89,11321092,11321088,1,50,
20160812 18:49:58.153056,89,14287104,1196,12584108,192,
20160812 18:49:58.153056,89,306368,0,78555,1,
20160812 18:49:58.153056,89,4,11321604,11321604,172,
20160812 18:49:58.153056,89,12648448,306,14418176,0,
20160812 18:49:58.153056,89,306370,306370,306370,0,
20160812 18:49:58.153056,89,1,3333377,4,172,
20160812 18:49:58.153056,89,12780716,12780716,12779520,0,
20160812 18:49:58.153056,89,78558,65536,306372,4,
20160812 18:49:58.153056,89,11322372,11322368,1,50,
20160812 18:49:58.153056,89,14614784,1196,12911788,197,
20160812 18:49:58.153056,89,306373,0,78560,1,
20160812 18:49:58.153056,89,4,11322884,11322884,172,
20160812 18:49:58.153056,89,12976128,306,14745856,0,
20160812 18:49:58.153056,89,306375,306375,306375,0,
20160812 18:49:58.153056,89,1,3334657,4,172,
20160812 18:49:58.153056,89,13108396,13108396,13107200,0,
20160812 18:49:58.153056,89,78563,65536,306377,4,
20160812 18:49:58.153056,89,11323652,11323648,1,50,
20160812 18:49:58.153056,89,14942464,1196,13239468,202,
20160812 18:49:58.153056,89,306378,0,78565,1,
20160812 18:49:58.153056,89,4,11324164,11324164,172,
20160812 18:49:58.153056,89,13303808,306,15073536,0,
20160812 18:49:58.153056,89,306380,306380,306380,0,
20160812 18:49:58.153056,89,1,3335937,4,172,
20160812 18:49:58.153056,89,13436076,13436076,13434880,0,
20160812 18:49:58.153056,89,78568,65536,306382,4,
20160812 18:49:58.153056,89,11324932,11324928,1,50,
20160812 18:49:58.153056,89,15270144,1196,13567148,207,
20160812 18:49:58.153056,89,306383,0,78570,1,
20160812 18:49:58.153056,89,4,11325444,11325444,172,
20160812 18:49:58.153056,89,13631488,306,15401216,0,
20160812 18:49:58.153056,89,306385,306385,306385,0,
20160812 18:49:58.153056,89,1,3337217,4,172,
20160812 18:49:58.153056,89,13763756,13763756,13762560,0,
20160812 18:49:58.153056,89,78573,65536,306387,4,
20160812 18:49:58.153056,89,11326212,11326208,1,50,
20160812 18:49:58.153056,89,15597824,1196,13894828,212,
20160812 18:49:58.153056,89,306388,0,78575,1,
20160812 18:49:58.153056,89,4,11326724,11326724,172,
20160812 18:49:58.153056,89,13959168,306,15728896,0,
20160812 18:49:58.153056,89,306390,306390,306390,0,
20160812 18:49:58.153056,89,1,3338497,4,172,
20160812 18:49:58.153056,89,14091436,14091436,14090240,0,
20160812 18:49:58.153056,89,78578,65536,306392,4,
20160812 18:49:58.153056,89,11327492,11327488,1,50,
20160812 18:49:58.153056,89,15925504,1196,14222508,217,
20160812 18:49:58.153056,89,306393,0,78580,1,
20160812 18:49:58.153056,89,4,11328004,11328004,172,
20160812 18:49:58.153056,89,14286848,306,16056576,0,
20160812 18:49:58.153056,89,306395,306395,306395,0,
20160812 18:49:58.153056,89,1,3339777,4,172,
20160812 18:49:58.153056,89,14419116,14419116,14417920,0,
20160812 18:49:58.153056,89,78583,65536,306397,4,
20160812 18:49:58.153056,89,11328772,11328768,1,50,
20160812 18:49:58.153056,89,16253184,1196,14550188,222,
20160812 18:49:58.153056,89,306398,0,78585,1,
20160812 18:49:58.153056,89,4,11329284,11329284,172,
20160812 18:49:58.153056,89,14614528,306,16384256,0,
20160812 18:49:58.153056,89,306400,306400,306400,0,
20160812 18:49:58.153056,89,1,3341057,4,172,
20160812 18:49:58.153056,89,14746796,14746796,14745600,0,
20160812 18:49:58.153056,89,78588,65536,306402,4,
20160812 18:49:58.153056,89,11330052,11330048,1,50,
20160812 18:49:58.153056,89,16580864,1196,14877868,227,
20160812 18:49:58.153056,89,306403,0,78590,1,
20160812 18:49:58.153056,89,4,11330564,11330564,172,
20160812 18:49:58.153056,89,14942208,306,16711936,0,
20160812 18:49:58.153056,89,306405,306405,306405,0,
20160812 18:49:58.153056,89,1,3342337,4,172,
20160812 18:49:58.153056,89,15074476,15074476,15073280,0,
20160812 18:49:58.153056,89,78593,65536,306407,4,
20160812 18:49:58.153056,89,11331332,11331328,1,51,
20160812 18:49:58.153056,89,131328,1196,15205548,232,
20160812 18:49:58.153056,89,306408,0,78595,1,
20160812 18:49:58.153056,89,4,11331844,11331844,172,
20160812 18:49:58.153056,89,15269888,307,262400,0,
20160812 18:49:58.153056,89,306410,306410,306410,0,
20170607 02:06:30.121806,0,3474755,3474755,3473408,0,
20170607 02:06:30.121806,0,117072,65536,344886,5,
20170607 02:06:30.121806,0,4404741,4404736,1,201,
20170607 02:06:30.121806,0,5308672,1347,3605827,55,
20170607 02:06:30.121806,0,344887,0,117074,1,
20161115 20:18:54.645244,5,4425221,4425216,1,201,
20161115 20:18:54.645244,5,10551552,1347,8848707,135,
20161115 20:18:54.645244,5,344967,0,117154,1,
20161115 20:18:54.645244,5,5,4425733,4425733,67,
20161115 20:18:54.645244,5,8912896,457,10682624,0,
20170607 19:27:34.121806,1,11470147,11470147,11468800,0,
20170607 19:27:34.121806,1,117194,65536,345008,5,
20170607 19:27:34.121806,1,4435973,4435968,1,201,
20170607 19:27:34.121806,1,13304064,1347,11601219,177,
20170607 19:27:34.121806,1,345009,0,117196,1,
20160813 16:22:42.160868,215,1507584,1347,16581955,253,
20160813 16:22:42.160868,215,345085,0,117272,1,
20160813 16:22:42.160868,215,5,4455941,4455941,67,
20160813 16:22:42.160868,215,16646144,458,1638656,0,
20160813 16:22:42.160868,215,345087,345087,345087,0,
20160813 16:22:42.160868,215,1,13244929,5,68,
20160813 16:22:42.160868,215,1348,1348,0,0,
20160813 16:22:42.160868,215,117275,65536,345089,5,
20160813 16:22:42.160868,215,4456709,4456704,1,202,
20160813 16:22:42.160868,215,1835264,1348,132420,2,
20160813 16:22:42.160868,215,345090,0,117277,1,
20160813 16:22:42.160868,215,5,4457221,4457221,68,
20160813 16:22:42.160868,215,196608,458,1966336,0,
20160813 16:22:42.160868,215,345092,345092,345092,0,
20160813 16:22:42.160868,215,1,13246209,5,68,
20160813 16:22:42.160868,215,329028,329028,327680,0,
20160813 16:22:42.160868,215,117280,65536,345094,5,
20160813 16:22:42.160868,215,4457989,4457984,1,202,
20160813 16:22:42.160868,215,2162944,1348,460100,7,
20160813 16:22:42.160868,215,345095,0,117282,1,
20160813 16:22:42.160868,215,5,4458501,4458501,68,
20160813 16:22:42.160868,215,524288,458,2294016,0,
20160813 16:22:42.160868,215,345097,345097,345097,0,
20160813 16:22:42.160868,215,1,13247489,5,68,
20160813 16:22:42.160868,215,656708,656708,655360,0,
20160813 16:22:42.160868,215,117285,65536,345099,5,
20160813 16:22:42.160868,215,4459269,4459264,1,202,
20160813 16:22:42.160868,215,2490624,1348,787780,12,
20160813 16:22:42.160868,215,345100,0,117287,1,
20160813 16:22:42.160868,215,5,4459781,4459781,68,
20160813 16:22:42.160868,215,851968,458,2621696,0,
20160813 16:22:42.160868,215,345102,345102,345102,0,
20160813 16:22:42.160868,215,1,13248769,5,68,
20160813 16:22:42.160868,215,984388,984388,983040,0,
20160813 16:22:42.160868,215,117290,65536,345104,5,
20160813 16:22:42.160868,215,4460549,4460544,1,202,
20160813 16:22:42.160868,215,2818304,1348,1115460,17,
20160813 16:22:42.160868,215,345105,0,117292,1,
20160813 16:22:42.160868,215,5,4461061,4461061,68,
20160813 16:22:42.160868,215,1179648,458,2949376,0,
20160813 16:22:42.160868,215,345107,345107,345107,0,
20160813 16:22:42.160868,215,1,13250049,5,68,
20160813 16:22:42.160868,215,1312068,1312068,1310720,0,
20160813 16:22:42.160868,215,117295,65536,345109,5,
20160813 16:22:42.160868,215,4461829,4461824,1,202,
20160813 16:22:42.160868,215,3145984,1348,1443140,22,
20160813 16:22:42.160868,215,345110,0,117297,1,
20160813 16:22:42.160868,215,5,4462341,4462341,68,
20160813 16:22:42.160868,215,1507328,458,3277056,0,
20160813 16:22:42.160868,215,345112,345112,345112,0,
20160813 16:22:42.160868,215,1,13251329,5,68,
20160813 16:22:42.160868,215,1639748,1639748,1638400,0,
20160813 16:22:42.160868,215,117300,65536,345114,5,
20160813 16:22:42.160868,215,4463109,4463104,1,202,
20160813 16:22:42.160868,215,3473664,1348,1770820,27,
20160813 16:22:42.160868,215,345115,0,117302,1,
20160813 16:22:42.160868,215,5,4463621,4463621,68,
20160813 16:22:42.160868,215,1835008,458,3604736,0,
20160813 16:22:42.160868,215,345117,345117,345117,0,
20160813 16:22:42.160868,215,1,13252609,5,68,
20160813 16:22:42.160868,215,1967428,1967428,1966080,0,
20160813 16:22:42.160868,215,117305,65536,345119,5,
20160813 16:22:42.160868,215,4464389,4464384,1,202,
20160813 16:22:42.160868,215,3801344,1348,2098500,32,
20160813 16:22:42.160868,215,345120,0,117307,1,
20160813 16:22:42.160868,215,5,4464901,4464901,68,
20160813 16:22:42.160868,215,2162688,458,3932416,0,
20160813 16:22:42.160868,215,345122,345122,345122,0,
20160813 16:22:42.160868,215,1,13253889,5,68,
20160813 16:22:42.160868,215,2295108,2295108,2293760,0,
20160813 16:22:42.160868,215,117310,65536,345124,5,
20160813 16:22:42.160868,215,4465669,4465664,1,202,
20160813 16:22:42.160868,215,4129024,1348,2426180,37,
20160813 16:22:42.160868,215,345125,0,117312,1,
20160813 16:22:42.160868,215,5,4466181,4466181,68,
20160813 16:22:42.160868,215,2490368,458,4260096,0,
20160813 16:22:42.160868,215,345127,345127,345127,0,
20160813 16:22:42.160868,215,1,13255169,5,68,
20160813 16:22:42.160868,215,2622788,2622788,2621440,0,
20160813 16:22:42.160868,215,117315,65536,345129,5,
20160813 16:22:42.160868,215,4466949,4466944,1,202,
20160813 16:22:42.160868,215,4456704,1348,2753860,42,
20160813 16:22:42.160868,215,345130,0,117317,1,
20160813 16:22:42.160868,215,5,4467461,4467461,68,
20160813 16:22:42.160868,215,2818048,458,4587776,0,
20160813 16:22:42.160868,215,345132,345132,345132,0,
20160813 16:22:42.160868,215,1,13256449,5,68,
20160813 16:22:42.160868,215,2950468,2950468,2949120,0,
20160813 16:22:42.160868,215,117320,65536,345134,5,
20160813 16:22:42.160868,215,4468229,4468224,1,202,
20160813 16:22:42.160868,215,4784384,1348,3081540,47,
20160813 16:22:42.160868,215,345135,0,117322,1,
20160813 16:22:42.160868,215,5,4468741,4468741,68,
20160813 16:22:42.160868,215,3145728,458,4915456,0,
20160813 16:22:42.160868,215,345137,345137,345137,0,
20160813 16:22:42.160868,215,1,13257729,5,68,
20160813 16:22:42.160868,215,3278148,3278148,3276800,0,
20160813 16:22:42.160868,215,117325,65536,345139,5,
20160813 16:22:42.160868,215,4469509,4469504,1,202,
20160813 16:22:42.160868,215,5112064,1348,3409220,52,
20160813 16:22:42.160868,215,345140,0,117327,1,
20160813 16:22:42.160868,215,5,4470021,4470021,68,
20160813 16:22:42.160868,215,3473408,458,5243136,0,
20160813 16:22:42.160868,215,345142,345142,345142,0,
20160813 16:22:42.160868,215,1,13259009,5,68,
20160813 16:22:42.160868,215,3605828,3605828,3604480,0,
20160813 16:22:42.160868,215,117330,65536,345144,5,
20160813 16:22:42.160868,215,4470789,4470784,1,202,
20160813 16:22:42.160868,215,5439744,1348,3736900,57,
20160813 16:22:42.160868,215,345145,0,117332,1,
20160813 16:22:42.160868,215,5,4471301,4471301,68,
20160813 16:22:42.160868,215,3801088,458,5570816,0,
20160813 16:22:42.160868,215,345147,345147,345147,0,
20160813 16:22:42.160868,215,1,13260289,5,68,
20160813 16:22:42.160868,215,3933508,3933508,3932160,0,
20160813 16:22:42.160868,215,117335,65536,345149,5,
20160813 16:22:42.160868,215,4472069,4472064,1,202,
20160813 16:22:42.160868,215,5767424,1348,4064580,62,
20160813 16:22:42.160868,215,345150,0,117337,1,
20160813 16:22:42.160868,215,5,4472581,4472581,68,
20160813 16:22:42.160868,215,4128768,458,5898496,0,
20160813 16:22:42.160868,215,345152,345152,345152,0,
20160813 16:22:42.160868,215,1,13261569,5,68,
20160813 16:22:42.160868,215,4261188,4261188,4259840,0,
20160813 16:22:42.160868,215,117340,65536,345154,5,
20160813 16:22:42.160868,215,4473349,4473344,1,202,
20160813 16:22:42.160868,215,6095104,1348,4392260,67,
20160813 16:22:42.160868,215,345155,0,117342,1,
20160813 16:22:42.160868,215,5,4473861,4473861,68,
20160813 16:22:42.160868,215,4456448,458,6226176,0,
20160813 16:22:42.160868,215,345157,345157,345157,0,
20160813 16:22:42.160868,215,1,13262849,5,68,
20160813 16:22:42.160868,215,4588868,4588868,4587520,0,
20160813 16:22:42.160868,215,117345,65536,345159,5,
20160813 16:22:42.160868,215,4474629,4474624,1,202,
20160813 16:22:42.160868,215,6422784,1348,4719940,72,
20160813 16:22:42.160868,215,345160,0,117347,1,
20160813 16:22:42.160868,215,5,4475141,4475141,68,
20160813 16:22:42.160868,215,4784128,458,6553856,0,
20160813 16:22:42.160868,215,345162,345162,345162,0,
20160813 16:22:42.160868,215,1,13264129,5,68,
20160813 16:22:42.160868,215,4916548,4916548,4915200,0,
20160813 16:22:42.160868,215,117350,65536,345164,5,
20160813 16:22:42.160868,215,4475909,4475904,1,202,
20160813 16:22:42.160868,215,6750464,1348,5047620,77,
20160813 16:22:42.160868,215,345165,0,117352,1,
20160813 16:22:42.160868,215,5,4476421,4476421,68,
20160813 16:22:42.160868,215,5111808,458,6881536,0,
20160813 16:22:42.160868,215,345167,345167,345167,0,
20160813 16:22:42.160868,215,1,13265409,5,68,
20160813 16:22:42.160868,215,5244228,5244228,5242880,0,
20160813 16:22:42.160868,215,117355,65536,345169,5,
20160813 16:22:42.160868,215,4477189,4477184,1,202,
20160813 16:22:42.160868,215,7078144,1348,5375300,82,
20160813 16:22:42.160868,215,345170,0,117357,1,
20160813 16:22:42.160868,215,5,4477701,4477701,68,
20160813 16:22:42.160868,215,5439488,458,7209216,0,
20160813 16:22:42.160868,215,345172,345172,345172,0,
20160813 16:22:42.160868,215,1,13266689,5,68,
20160813 16:22:42.160868,215,5571908,5571908,5570560,0,
20160813 16:22:42.160868,215,117360,65536,345174,5,
20160813 16:22:42.160868,215,4478469,4478464,1,202,
20160813 16:22:42.160868,215,7405824,1348,5702980,87,
20160813 16:22:42.160868,215,345175,0,117362,1,
20160813 16:22:42.160868,215,5,4478981,4478981,68,
20160813 16:22:42.160868,215,5767168,458,7536896,0,
20160813 16:22:42.160868,215,345177,345177,345177,0,
20160813 16:22:42.160868,215,1,13267969,5,68,
20160813 16:22:42.160868,215,5899588,5899588,5898240,0,
20160813 16:22:42.160868,215,117365,65536,345179,5,
20160813 16:22:42.160868,215,4479749,4479744,1,202,
20160813 16:22:42.160868,215,7733504,1348,6030660,92,
20160813 16:22:42.160868,215,345180,0,117367,1,
20160813 16:22:42.160868,215,5,4480261,4480261,68,
20160813 16:22:42.160868,215,6094848,458,7864576,0,
20160813 16:22:42.160868,215,345182,345182,345182,0,
20160813 16:22:42.160868,215,1,13269249,5,68,
20160813 16:22:42.160868,215,6227268,6227268,6225920,0,
20160813 16:22:42.160868,215,117370,65536,345184,5,
20160813 16:22:42.160868,215,4481029,4481024,1,202,
20160813 16:22:42.160868,215,8061184,1348,6358340,97,
20160813 16:22:42.160868,215,345185,0,117372,1,
20160813 16:22:42.160868,215,5,4481541,4481541,68,
20160813 16:22:42.160868,215,6422528,458,8192256,0,
20160813 16:22:42.160868,215,345187,345187,345187,0,
20160813 16:22:42.160868,215,1,13270529,5,68,
20160813 16:22:42.160868,215,6554948,6554948,6553600,0,
20160813 16:22:42.160868,215,117375,65536,345189,5,
20160813 16:22:42.160868,215,4482309,4482304,1,202,
20160813 16:22:42.160868,215,8388864,1348,6686020,102,
20160813 16:22:42.160868,215,345190,0,117377,1,
20160813 16:22:42.160868,215,5,4482821,4482821,68,
20160813 16:22:42.160868,215,6750208,458,8519936,0,
20160813 16:22:42.160868,215,345192,345192,345192,0,
20160813 16:22:42.160868,215,1,13271809,5,68,
20160813 16:22:42.160868,215,6882628,6882628,6881280,0,
20160813 16:22:42.160868,215,117380,65536,345194,5,
20160813 16:22:42.160868,215,4483589,4483584,1,202,
20160813 16:22:42.160868,215,8716544,1348,7013700,107,
20160813 16:22:42.160868,215,345195,0,117382,1,
