time,status,n_fib,n_fob,n_fsc,x,y,z
20160801 15:45:52.328028,0,1,0,1,13889539,13889539,258051
20160801 15:45:52.335841,0,1,0,1,13955075,13955075,258051
20160801 15:45:52.343653,0,1,0,1,14020611,14020611,258051
20160801 15:45:52.351465,0,1,0,1,14086147,14086147,258051
20160801 15:45:52.359278,0,1,0,1,14151683,14151683,258051
20160801 15:45:52.367091,0,1,0,1,14217219,14217219,258051
20160801 15:45:52.374903,0,1,0,1,14282755,14282755,258051
20160801 15:45:52.382715,0,1,0,1,14348291,14348291,258051
20160801 15:45:52.390528,0,1,0,1,14413827,14413827,258051
20160801 15:45:52.398341,0,1,0,1,14479363,14479363,258051
20160801 15:45:52.406153,0,1,0,1,14544899,14544899,258051
20160801 15:45:52.413965,0,1,0,1,14610435,14610435,258051
20160801 15:45:52.421778,0,1,0,1,14675971,14675971,258051
20160801 15:45:52.429591,0,1,0,1,14741507,14741507,258051
20160801 15:45:52.437403,0,1,0,1,14807043,14807043,258051
20160801 15:45:52.445215,0,1,0,1,14872579,14872579,258051
20160801 15:45:52.453028,0,1,0,1,14938115,14938115,258051
20160801 15:45:52.460841,0,1,0,1,15003651,15003651,258051
20160801 15:45:52.468653,0,1,0,1,15069187,15069187,258051
20160801 15:45:52.476465,0,1,0,1,15134723,15134723,258051
20160801 15:45:52.484278,0,1,0,1,15200259,15200259,258051
20160801 15:45:52.492091,0,1,0,1,15265795,15265795,258051
20160801 15:45:52.499903,0,1,0,1,15331331,15331331,258051
20160801 15:45:52.507715,0,1,0,1,15396867,15396867,258051
20160801 15:45:52.515528,0,1,0,1,15462403,15462403,258051
20160801 15:45:52.523341,0,1,0,1,15527939,15527939,258051
20160801 15:45:52.531153,0,1,0,1,15593475,15593475,258051
20160801 15:45:52.538965,0,1,0,1,15659011,15659011,258051
20160801 15:45:52.546778,0,1,0,1,15724547,15724547,258051
20160801 15:45:52.554591,0,1,0,1,15790083,15790083,258051
20160801 15:45:52.562403,0,1,0,1,15855619,15855619,258051
20160801 15:45:52.570215,0,1,0,1,15921155,15921155,258051
20160801 15:45:52.578028,0,1,0,1,15986691,15986691,258051
20160801 15:45:52.585841,0,1,0,1,16052227,16052227,258051
20160801 15:45:52.593653,0,1,0,1,16117763,16117763,258051
20160801 15:45:52.601465,0,1,0,1,16183299,16183299,258051
20160801 15:45:52.609278,0,1,0,1,16248835,16248835,258051
20160801 15:45:52.617091,0,1,0,1,16314371,16314371,258051
20160801 15:45:52.624903,0,1,0,1,16379907,16379907,258051
20160801 15:45:52.632715,0,1,0,1,16445443,16445443,258051
20160801 15:45:52.640528,0,1,0,1,16510979,16510979,258051
20160801 15:45:52.648341,0,1,0,1,16576515,16576515,258051
20160801 15:45:52.656153,0,1,0,1,16642051,16642051,258051
20160801 15:45:52.663965,0,1,0,1,16707587,16707587,258051
20160801 15:45:52.671778,0,1,0,1,16773123,16773123,258051
20160801 15:45:52.679591,0,1,0,1,61699,61699,258307
20160801 15:45:52.687403,0,1,0,1,127235,127235,258307
20160801 15:45:52.695215,0,1,0,1,192771,192771,258307
20160801 15:45:52.703028,0,1,0,1,258307,258307,258307
20160801 15:45:52.710841,0,1,0,1,323843,323843,258307
20160801 15:45:52.718653,0,1,0,1,389379,389379,258307
20160801 15:45:52.726465,0,1,0,1,454915,454915,258307
20160801 15:45:52.734278,0,1,0,1,520451,520451,258307
20160801 15:45:52.742091,0,1,0,1,585987,585987,258307
20160801 15:45:52.749903,0,1,0,1,651523,651523,258307
20160801 15:45:52.757715,0,1,0,1,717059,717059,258307
20160801 15:45:52.765528,0,1,0,1,782595,782595,258307
20160801 15:45:52.773341,0,1,0,1,848131,848131,258307
20160801 15:45:52.781153,0,1,0,1,913667,913667,258307
20160801 15:45:52.788965,0,1,0,1,979203,979203,258307
20160801 15:45:52.796778,0,1,0,1,1044739,1044739,258307
20160801 15:45:52.804591,0,1,0,1,1110275,1110275,258307
20160801 15:45:52.812403,0,1,0,1,1175811,1175811,258307
20160801 15:45:52.820215,0,1,0,1,1241347,1241347,258307
20160801 15:45:52.828028,0,1,0,1,1306883,1306883,258307
20160801 15:45:52.835841,0,1,0,1,1372419,1372419,258307
20160801 15:45:52.843653,0,1,0,1,1437955,1437955,258307
20160801 15:45:52.851465,0,1,0,1,1503491,1503491,258307
20160801 15:45:52.859278,0,1,0,1,1569027,1569027,258307
20160801 15:45:52.867091,0,1,0,1,1634563,1634563,258307
20160801 15:45:52.874903,0,1,0,1,1700099,1700099,258307
20160801 15:45:52.882715,0,1,0,1,1765635,1765635,258307
20160801 15:45:52.890528,0,1,0,1,1831171,1831171,258307
20160801 15:45:52.898341,0,1,0,1,1896707,1896707,258307
20160801 15:45:52.906153,0,1,0,1,1962243,1962243,258307
20160801 15:45:52.913965,0,1,0,1,2027779,2027779,258307
20160801 15:45:52.921778,0,1,0,1,2093315,2093315,258307
20160801 15:45:52.929591,0,1,0,1,2158851,2158851,258307
20160801 15:45:52.937403,0,1,0,1,2224387,2224387,258307
20160801 15:45:52.945215,0,1,0,1,2289923,2289923,258307
20160801 15:45:52.953028,0,1,0,1,2355459,2355459,258307
20160801 15:45:52.960841,0,1,0,1,2420995,2420995,258307
20160801 15:45:52.968653,0,1,0,1,2486531,2486531,258307
20160801 15:45:52.976465,0,1,0,1,2552067,2552067,258307
20160801 15:45:52.984278,0,1,0,1,2617603,2617603,258307
20160801 15:45:52.992091,0,1,0,1,2683139,2683139,258307
20160801 15:45:52.999903,0,1,0,1,2748675,2748675,258307
20160801 15:45:53.007715,0,1,0,1,2814211,2814211,258307
20160801 15:45:53.015528,0,1,0,1,2879747,2879747,258307
20160801 15:45:53.023341,0,1,0,1,2945283,2945283,258307
