time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160801-113404,3,243,0,243,240,3,240,3,243,0,64025347,13631488
20160801-113404,0,1,0,1,0,0,0,0,0,0,0,0
20160801-113404,0,1,0,1,0,3,208,1,11,3,3507160017,721145
20160801-113404,0,1,0,1,0,3,208,1,12,3,3507225553,786682
20160801-113404,0,1,0,1,0,3,208,1,13,3,3507291089,852219
20160801-113404,0,1,0,1,0,3,208,1,14,3,3507356625,917756
20160801-113404,0,1,0,1,0,3,208,1,15,3,3507422161,983293
20160801-113404,0,1,0,1,0,3,208,1,16,3,3507487697,1048830
20160801-113404,0,1,0,1,0,3,208,1,17,3,3507553233,1114367
20160801-113404,0,1,0,1,0,3,208,1,18,3,3507618769,1179648
20160801-113404,0,1,0,1,0,3,208,1,19,3,3507684305,1245185
20160801-113404,0,1,0,1,0,3,208,1,20,3,3507749841,1310722
20160801-113404,0,1,0,1,0,3,208,1,21,3,3507815377,1376259
20160801-113404,0,1,0,1,0,3,208,1,22,3,3507880913,1441796
20160801-113404,0,1,0,1,0,3,208,1,23,3,3507946449,1507333
20160801-113404,0,1,0,1,0,3,208,1,24,3,3508011985,1572870
20160801-113404,0,1,0,1,0,3,208,1,25,3,3508077521,1638407
20160801-113404,0,1,0,1,0,3,208,1,26,3,3508143057,1703944
20160801-113404,0,1,0,1,0,3,208,1,27,3,3508208593,1769481
20160801-113404,0,1,0,1,0,3,208,1,28,3,3508274129,1835018
20160801-113404,0,1,0,1,0,3,208,1,29,3,3508339665,1900555
20160801-113404,0,1,0,1,0,3,208,1,30,3,3508405201,1966092
20160801-113404,0,1,0,1,0,3,208,1,31,3,3508470737,2031629
20160801-113404,0,1,0,1,0,3,208,1,32,3,3508536273,2097166
20160801-113404,0,1,0,1,0,3,208,1,33,3,3508601809,2162703
20160801-113404,0,1,0,1,0,3,208,1,34,3,3508667345,2228240
20160801-113404,0,1,0,1,0,3,208,1,35,3,3508732881,2293777
20160801-113404,0,1,0,1,0,3,208,1,36,3,3508798417,2359314
20160801-113404,0,1,0,1,0,3,208,1,37,3,3508863953,2424851
20160801-113404,0,1,0,1,0,3,208,1,38,3,3508929489,2490388
20160801-113404,0,1,0,1,0,3,208,1,39,3,3508995025,2555925
20160801-113404,0,1,0,1,0,3,208,1,40,3,3509060561,2621462
20160801-113404,0,1,0,1,0,3,208,1,41,3,3509126097,2686999
20160801-113404,0,1,0,1,0,3,208,1,42,3,3509191633,2752536
20160801-113404,0,1,0,1,0,3,208,1,43,3,3509257169,2818073
20160801-113404,0,1,0,1,0,3,208,1,44,3,3509322705,2883610
20160801-113404,0,1,0,1,0,3,208,1,45,3,3509388241,2949147
20160801-113404,0,1,0,1,0,3,208,1,46,3,3509453777,3014684
20160801-113404,0,1,0,1,0,3,208,1,47,3,3509519313,3080221
