time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160801-120101,0,4,249,4,0,1,240,9,4,1,4177789174,16185078
20160801-120101,1,1,5,1,240,9,0,5,0,247,4160222976,129271
20160801-120101,1,248,0,248,240,8,240,8,248,0,33093633,16252928
20160801-120101,7,1,0,1,240,8,240,9,1,248,0,393472
20160801-120101,250,248,1,248,0,0,0,0,0,0,117506049,129289
20160801-120101,251,8,0,8,0,1,0,0,1,1,4178182649,655865
20160801-120101,0,1,1,1,240,9,0,11,1,249,184678667,65021
20160801-120101,0,1,1,1,240,9,0,13,1,249,218233101,65535
20160801-120101,0,1,1,1,240,9,0,15,1,249,251787535,257
20160801-120101,1,249,1,249,16,0,0,0,2,2,33685505,16318977
20160801-120101,249,3,3,3,0,3,0,3,0,1,4177723897,0
20160801-120101,0,249,1,249,0,4,0,1,249,0,17,65537
20160801-120101,1,1,19,1,0,0,0,1,1,249,352450837,129301
20160801-120101,0,1,1,1,240,9,16,6,1,249,369228054,2056
20160801-120101,0,1,1,1,240,9,16,8,1,249,402782488,2570
20160801-120101,0,1,1,1,240,9,16,10,1,249,436336922,3084
20160801-120101,249,27,249,27,0,0,0,13,13,13,218104313,852473
20160801-120101,28,14,14,14,0,14,0,0,1,249,235010304,0
20160801-120101,15,15,249,15,0,1,240,9,0,0,7169,257
20160801-120101,0,1,1,1,240,9,32,1,1,249,553777441,4883
20160801-120101,0,1,1,1,240,9,32,3,1,249,587331875,5397
20160801-120101,0,1,1,1,240,9,32,5,1,249,620886309,5911
20160801-120101,1,25,25,25,0,0,0,1,249,25,33095680,38
20160801-120101,26,1,26,1,240,9,0,0,0,0,2556160,66041
20160801-120101,0,1,1,1,240,9,32,12,1,249,738326828,7710
20160801-120101,0,1,1,1,240,9,32,14,1,249,771881262,8224
20160801-120101,0,249,1,249,32,15,0,1,249,47,33107712,2171169
20160801-120101,0,48,249,48,0,1,240,9,48,0,572662306,505
20160801-120101,1,35,0,35,32,3,32,3,35,0,33104641,16318464
20160801-120101,37,249,1,249,0,0,0,0,0,0,838926337,129332
20160801-120101,0,1,0,1,0,1,240,9,54,1,4181066233,3538984
20160801-120101,0,1,1,1,240,9,48,7,1,249,922876215,10537
20160801-120101,0,1,1,1,240,9,48,9,1,249,956430649,11051
20160801-120101,0,58,249,58,0,1,240,9,58,1,4181327916,2894892
20160801-120101,1,1,59,1,240,9,48,11,0,45,757935360,129325
20160801-120101,249,46,46,46,32,14,32,14,0,1,4180541945,0
20160801-120101,61,1,0,1,240,9,32,15,1,249,0,3932416
