time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160802 16:06:25.036951,0,1,0,1,0,0,0,0,0,0,0,0
20160802 16:06:25.044764,0,1,0,1,0,0,224,13,58,0,3980001517,14848
20160802 16:06:25.052577,0,1,0,1,0,0,224,13,59,0,3980067053,15104
20160802 16:06:25.060389,0,1,0,1,0,0,224,13,60,0,3980132589,15360
20160802 16:06:25.068201,0,1,0,1,0,0,224,13,61,0,3980198125,15616
20160802 16:06:25.076014,0,1,0,1,0,0,224,13,62,0,3980263661,15872
20160802 16:06:25.083827,0,1,0,1,0,0,224,13,63,0,3980329197,16128
20160802 16:06:25.091639,0,1,0,1,0,0,224,13,64,0,3980394733,16384
20160802 16:06:25.099451,0,1,0,1,0,0,224,13,65,0,3980460269,16640
20160802 16:06:25.107264,0,1,0,1,0,0,224,13,66,0,3980525805,16896
20160802 16:06:25.115077,0,1,0,1,0,0,224,13,67,0,3980591341,17152
20160802 16:06:25.122889,0,1,0,1,0,0,224,13,68,0,3980656877,17408
20160802 16:06:25.130701,0,1,0,1,0,0,224,13,69,0,3980722413,17664
20160802 16:06:25.138514,0,1,0,1,0,0,224,13,70,0,3980787949,17920
20160802 16:06:25.146327,0,1,0,1,0,0,224,13,71,0,3980853485,18176
20160802 16:06:25.154139,0,1,0,1,0,0,224,13,72,0,3980919021,18432
20160802 16:06:25.161951,0,1,0,1,0,0,224,13,73,0,3980984557,18688
20160802 16:06:25.169764,0,1,0,1,0,0,224,13,74,0,3981050093,18944
20160802 16:06:25.177577,0,1,0,1,0,0,224,13,75,0,3981115629,19200
20160802 16:06:25.185389,0,1,0,1,0,0,224,13,76,0,3981181165,19456
20160802 16:06:25.193201,0,1,0,1,0,0,224,13,77,0,3981246701,19712
20160802 16:06:25.201014,0,1,0,1,0,0,224,13,78,0,3981312237,19968
20160802 16:06:25.208827,0,1,0,1,0,0,224,13,79,0,3981377773,20224
20160802 16:06:25.216639,0,1,0,1,0,0,224,13,80,0,3981443309,20480
20160802 16:06:25.224451,0,1,0,1,0,0,224,13,81,0,3981508845,20736
20160802 16:06:25.232264,0,1,0,1,0,0,224,13,82,0,3981574381,20992
20160802 16:06:25.240077,0,1,0,1,0,0,224,13,83,0,3981639917,21248
20160802 16:06:25.247889,0,1,0,1,0,0,224,13,84,0,3981705453,21504
20160802 16:06:25.255701,0,1,0,1,0,0,224,13,85,0,3981770989,21760
20160802 16:06:25.263514,0,1,0,1,0,0,224,13,86,0,3981836525,22016
20160802 16:06:25.271327,0,1,0,1,0,0,224,13,87,0,3981902061,22272
20160802 16:06:25.279139,0,1,0,1,0,0,224,13,88,0,3981967597,22528
20160802 16:06:25.286951,0,1,0,1,0,0,224,13,89,0,3982033133,22784
20160802 16:06:25.294764,0,1,0,1,0,0,224,13,90,0,3982098669,23040
20160802 16:06:25.302577,0,1,0,1,0,0,224,13,91,0,3982164205,23296
20160802 16:06:25.310389,0,1,0,1,0,0,224,13,92,0,3982229741,23552
20160802 16:06:25.318201,0,1,0,1,0,0,224,13,93,0,3982295277,23808
20160802 16:06:25.326014,0,1,0,1,0,0,224,13,94,0,3982360813,24064
20160802 16:06:25.333827,0,1,0,1,0,0,224,13,95,0,3982426349,24320
20160802 16:06:25.341639,0,1,0,1,0,0,224,13,96,0,3982491885,24576
20160802 16:06:25.349451,0,1,0,1,0,0,224,13,97,0,3982557421,24832
20160802 16:06:25.357264,0,1,0,1,0,0,224,13,98,0,3982622957,25088
20160802 16:06:25.365077,0,1,0,1,0,0,224,13,99,0,3982688493,25344
20160802 16:06:25.372889,0,1,0,1,0,0,224,13,100,0,3982754029,25600
20160802 16:06:25.380701,0,1,0,1,0,0,224,13,101,0,3982819565,25856
20160802 16:06:25.388514,0,1,0,1,0,0,224,13,102,0,3982885101,26112
20160802 16:06:25.396327,0,1,0,1,0,0,224,13,103,0,3982950637,26368
20160802 16:06:25.404139,0,1,0,1,0,0,224,13,104,0,3983016173,26624
20160802 16:06:25.411951,0,1,0,1,0,0,224,13,105,0,3983081709,26880
20160802 16:06:25.419764,0,1,0,1,0,0,224,13,106,0,3983147245,27136
20160802 16:06:25.427577,0,1,0,1,0,0,224,13,107,0,3983212781,27392
20160802 16:06:25.435389,0,1,0,1,0,0,224,13,108,0,3983278317,27648
20160802 16:06:25.443201,0,1,0,1,0,0,224,13,109,0,3983343853,27904
20160802 16:06:25.451014,0,1,0,1,0,0,224,13,110,0,3983409389,28160
20160802 16:06:25.458827,0,1,0,1,0,0,224,13,111,0,3983474925,28416
20160802 16:06:25.466639,0,1,0,1,0,0,224,13,112,0,3983540461,28672
20160802 16:06:25.474451,0,1,0,1,0,0,224,13,113,0,3983605997,28928
20160802 16:06:25.482264,0,1,0,1,0,0,224,13,114,0,3983671533,29184
20160802 16:06:25.490077,0,1,0,1,0,0,224,13,115,0,3983737069,29440
20160802 16:06:25.497889,0,1,0,1,0,0,224,13,116,0,3983802605,29696
20160802 16:06:25.505701,0,1,0,1,0,0,224,13,117,0,3983868141,29952
20160802 16:06:25.513514,0,1,0,1,0,0,224,13,118,0,3983933677,30208
20160802 16:06:25.521327,0,1,0,1,0,0,224,13,119,0,3983999213,30464
20160802 16:06:25.529139,0,1,0,1,0,0,224,13,120,0,3984064749,30720
20160802 16:06:25.536951,0,1,0,1,0,0,224,13,121,0,3984130285,30976
20160802 16:06:25.544764,0,1,0,1,0,0,224,13,122,0,3984195821,31232
20160802 16:06:25.552577,0,1,0,1,0,0,224,13,123,0,3984261357,31488
20160802 16:06:25.560389,0,1,0,1,0,0,224,13,124,0,3984326893,31744
20160802 16:06:25.568201,0,1,0,1,0,0,224,13,125,0,3984392429,32000
