time,status,n_fib,n_fob,n_fsc,x,y,z
20160802 15:32:25.567455,0,1,0,1,0,0,0
20160802 15:32:25.575268,0,1,0,1,14408667,196827,2087711
20160802 15:32:25.583081,0,1,0,1,14474460,196828,2087967
20160802 15:32:25.590893,0,1,0,1,14540253,196829,2088223
20160802 15:32:25.598705,0,1,0,1,14606046,196830,2088479
20160802 15:32:25.606518,0,1,0,1,14671839,196831,2088735
20160802 15:32:25.614331,0,1,0,1,14737632,196832,2088991
20160802 15:32:25.622143,0,1,0,1,14803425,196833,2089247
20160802 15:32:25.629955,0,1,0,1,14869218,196834,2089503
20160802 15:32:25.637768,0,1,0,1,14935011,196835,2089759
20160802 15:32:25.645581,0,1,0,1,15000804,196836,2090015
20160802 15:32:25.653393,0,1,0,1,15066597,196837,2090271
20160802 15:32:25.661205,0,1,0,1,15132390,196838,2090527
20160802 15:32:25.669018,0,1,0,1,15198183,196839,2090783
20160802 15:32:25.676831,0,1,0,1,15263976,196840,2091039
20160802 15:32:25.684643,0,1,0,1,15329769,196841,2091295
20160802 15:32:25.692455,0,1,0,1,15395562,196842,2091551
20160802 15:32:25.700268,0,1,0,1,15461355,196843,2091807
20160802 15:32:25.708081,0,1,0,1,15527148,196844,2092063
20160802 15:32:25.715893,0,1,0,1,15592941,196845,2092319
20160802 15:32:25.723705,0,1,0,1,15658734,196846,2092575
20160802 15:32:25.731518,0,1,0,1,15724527,196847,2092831
20160802 15:32:25.739331,0,1,0,1,15790320,196848,2093087
20160802 15:32:25.747143,0,1,0,1,15856113,196849,2093343
20160802 15:32:25.754955,0,1,0,1,15921906,196850,2093599
20160802 15:32:25.762768,0,1,0,1,15987699,196851,2093855
20160802 15:32:25.770581,0,1,0,1,16053492,196852,2094111
20160802 15:32:25.778393,0,1,0,1,16119285,196853,2094367
20160802 15:32:25.786205,0,1,0,1,16185078,196854,2094623
20160802 15:32:25.794018,0,1,0,1,16250871,196855,2094879
20160802 15:32:25.801831,0,1,0,1,16316664,196856,2095135
20160802 15:32:25.809643,0,1,0,1,16382457,196857,2095391
20160802 15:32:25.817455,0,1,0,1,16448250,196858,2095647
20160802 15:32:25.825268,0,1,0,1,16514043,196859,2095903
20160802 15:32:25.833081,0,1,0,1,16579836,196860,2096159
20160802 15:32:25.840893,0,1,0,1,16645629,196861,2096415
20160802 15:32:25.848705,0,1,0,1,16711422,196862,2096671
20160802 15:32:25.856518,0,1,0,1,16777215,196863,2096927
20160802 15:32:25.864331,0,1,0,1,0,196608,2097184
20160802 15:32:25.872143,0,1,0,1,65793,196609,2097440
20160802 15:32:25.879955,0,1,0,1,131586,196610,2097696
20160802 15:32:25.887768,0,1,0,1,197379,196611,2097952
20160802 15:32:25.895581,0,1,0,1,263172,196612,2098208
20160802 15:32:25.903393,0,1,0,1,328965,196613,2098464
20160802 15:32:25.911205,0,1,0,1,394758,196614,2098720
20160802 15:32:25.919018,0,1,0,1,460551,196615,2098976
20160802 15:32:25.926831,0,1,0,1,526344,196616,2099232
20160802 15:32:25.934643,0,1,0,1,592137,196617,2099488
20160802 15:32:25.942455,0,1,0,1,657930,196618,2099744
20160802 15:32:25.950268,0,1,0,1,723723,196619,2100000
20160802 15:32:25.958081,0,1,0,1,789516,196620,2100256
20160802 15:32:25.965893,0,1,0,1,855309,196621,2100512
20160802 15:32:25.973705,0,1,0,1,921102,196622,2100768
20160802 15:32:25.981518,0,1,0,1,986895,196623,2101024
20160802 15:32:25.989331,0,1,0,1,1052688,196624,2101280
20160802 15:32:25.997143,0,1,0,1,1118481,196625,2101536
20160802 15:32:26.004955,0,1,0,1,1184274,196626,2101792
20160802 15:32:26.012768,0,1,0,1,1250067,196627,2102048
20160802 15:32:26.020581,0,1,0,1,1315860,196628,2102304
20160802 15:32:26.028393,0,1,0,1,1381653,196629,2102560
20160802 15:32:26.036205,0,1,0,1,1447446,196630,2102816
20160802 15:32:26.044018,0,1,0,1,1513239,196631,2103072
20160802 15:32:26.051831,0,1,0,1,1579032,196632,2103328
20160802 15:32:26.059643,0,1,0,1,1644825,196633,2103584
20160802 15:32:26.067455,0,1,0,1,1710618,196634,2103840
20160802 15:32:26.075268,0,1,0,1,1776411,196635,2104096
20160802 15:32:26.083081,0,1,0,1,1842204,196636,2104352
20160802 15:32:26.090893,0,1,0,1,1907997,196637,2104608
20160802 15:32:26.098705,0,1,0,1,1973790,196638,2104864
20160802 15:32:26.106518,0,1,0,1,2039583,196639,2105120
20160802 15:32:26.114331,0,1,0,1,2105376,196640,2105376
20160802 15:32:26.122143,0,1,0,1,2171169,196641,2105632
20160802 15:32:26.129955,0,1,0,1,2236962,196642,2105888
20160802 15:32:26.137768,0,1,0,1,2302755,196643,2106144
20160802 15:32:26.145581,0,1,0,1,2368548,196644,2106400
20160802 15:32:26.153393,0,1,0,1,2434341,196645,2106656
20160802 15:32:26.161205,0,1,0,1,2500134,196646,2106912
20160802 15:32:26.169018,0,1,0,1,2565927,196647,2107168
20160802 15:32:26.176831,0,1,0,1,2631720,196648,2107424
20160802 15:32:26.184643,0,1,0,1,2697513,196649,2107680
20160802 15:32:26.192455,0,1,0,1,2763306,196650,2107936
20160802 15:32:26.200268,0,1,0,1,2829099,196651,2108192
20160802 15:32:26.208081,0,1,0,1,2894892,196652,2108448
20160802 15:32:26.215893,0,1,0,1,2960685,196653,2108704
20160802 15:32:26.223705,0,1,0,1,3026478,196654,2108960
20160802 15:32:26.231518,0,1,0,1,3092271,196655,2109216
20160802 15:32:26.239331,0,1,0,1,3158064,196656,2109472
20160802 15:32:26.247143,0,1,0,1,3223857,196657,2109728
20160802 15:32:26.254955,0,1,0,1,3289650,196658,2109984
20160802 15:32:26.262768,0,1,0,1,3355443,196659,2110240
20160802 15:32:26.270581,0,1,0,1,3421236,196660,2110496
20160802 15:32:26.278393,0,1,0,1,3487029,196661,2110752
20160802 15:32:26.286205,0,1,0,1,3552822,196662,2111008
20160802 15:32:26.294018,0,1,0,1,3618615,196663,2111264
20160802 15:32:26.301831,0,1,0,1,3684408,196664,2111520
20160802 15:32:26.309643,0,1,0,1,3750201,196665,2111776
20160802 15:32:26.317455,0,1,0,1,3815994,196666,2112032
20160802 15:32:26.325268,0,1,0,1,3881787,196667,2112288
20160802 15:32:26.333081,0,1,0,1,3947580,196668,2112544
20160802 15:32:26.340893,0,1,0,1,4013373,196669,2112800
20160802 15:32:26.348705,0,1,0,1,4079166,196670,2113056
20160802 15:32:26.356518,0,1,0,1,4144959,196671,2113312
20160802 15:32:26.364331,0,1,0,1,4210752,196672,2113568
20160802 15:32:26.372143,0,1,0,1,4276545,196673,2113824
20160802 15:32:26.379955,0,1,0,1,4342338,196674,2114080
20160802 15:32:26.387768,0,1,0,1,4408131,196675,2114336
20160802 15:32:26.395581,0,1,0,1,4473924,196676,2114592
20160802 15:32:26.403393,0,1,0,1,4539717,196677,2114848
20160802 15:32:26.411205,0,1,0,1,4605510,196678,2115104
20160802 15:32:26.419018,0,1,0,1,4671303,196679,2115360
20160802 15:32:26.426831,0,1,0,1,4737096,196680,2115616
20160802 15:32:26.434643,0,1,0,1,4802889,196681,2115872
20160802 15:32:26.442455,0,1,0,1,4868682,196682,2116128
20160802 15:32:26.450268,0,1,0,1,4934475,196683,2116384
20160802 15:32:26.458081,0,1,0,1,5000268,196684,2116640
20160802 15:32:26.465893,0,1,0,1,5066061,196685,2116896
20160802 15:32:26.473705,0,1,0,1,5131854,196686,2117152
20160802 15:32:26.481518,0,1,0,1,5197647,196687,2117408
20160802 15:32:26.489331,0,1,0,1,5263440,196688,2117664
20160802 15:32:26.497143,0,1,0,1,5329233,196689,2117920
20160802 15:32:26.504955,0,1,0,1,5395026,196690,2118176
20160802 15:32:26.512768,0,1,0,1,5460819,196691,2118432
20160802 15:32:26.520581,0,1,0,1,5526612,196692,2118688
20160802 15:32:26.528393,0,1,0,1,5592405,196693,2118944
20160802 15:32:26.536205,0,1,0,1,5658198,196694,2119200
20160802 15:32:26.544018,0,1,0,1,5723991,196695,2119456
20160802 15:32:26.551831,0,1,0,1,5789784,196696,2119712
20160802 15:32:26.559643,0,1,0,1,5855577,196697,2119968
20160802 15:32:26.567455,0,1,0,1,5921370,196698,2120224
20160802 15:32:26.575268,0,1,0,1,5987163,196699,2120480
20160802 15:32:26.583081,0,1,0,1,6052956,196700,2120736
20160802 15:32:26.590893,0,1,0,1,6118749,196701,2120992
20160802 15:32:26.598705,0,1,0,1,6184542,196702,2121248
20160802 15:32:26.606518,0,1,0,1,6250335,196703,2121504
20160802 15:32:26.614331,0,1,0,1,6316128,196704,2121760
20160802 15:32:26.622143,0,1,0,1,6381921,196705,2122016
20160802 15:32:26.629955,0,1,0,1,6447714,196706,2122272
20160802 15:32:26.637768,0,1,0,1,6513507,196707,2122528
20160802 15:32:26.645581,0,1,0,1,6579300,196708,2122784
20160802 15:32:26.653393,0,1,0,1,6645093,196709,2123040
20160802 15:32:26.661205,0,1,0,1,6710886,196710,2123296
20160802 15:32:26.669018,0,1,0,1,6776679,196711,2123552
20160802 15:32:26.676831,0,1,0,1,6842472,196712,2123808
20160802 15:32:26.684643,0,1,0,1,6908265,196713,2124064
20160802 15:32:26.692455,0,1,0,1,6974058,196714,2124320
20160802 15:32:26.700268,0,1,0,1,7039851,196715,2124576
20160802 15:32:26.708081,0,1,0,1,7105644,196716,2124832
20160802 15:32:26.715893,0,1,0,1,7171437,196717,2125088
20160802 15:32:26.723705,0,1,0,1,7237230,196718,2125344
20160802 15:32:26.731518,0,1,0,1,7303023,196719,2125600
20160802 15:32:26.739331,0,1,0,1,7368816,196720,2125856
20160802 15:32:26.747143,0,1,0,1,7434609,196721,2126112
20160802 15:32:26.754955,0,1,0,1,7500402,196722,2126368
20160802 15:32:26.762768,0,1,0,1,7566195,196723,2126624
20160802 15:32:26.770581,0,1,0,1,7631988,196724,2126880
20160802 15:32:26.778393,0,1,0,1,7697781,196725,2127136
20160802 15:32:26.786205,0,1,0,1,7763574,196726,2127392
20160802 15:32:26.794018,0,1,0,1,7829367,196727,2127648
20160802 15:32:26.801831,0,1,0,1,7895160,196728,2127904
20160802 15:32:26.809643,0,1,0,1,7960953,196729,2128160
20160802 15:32:26.817455,0,1,0,1,8026746,196730,2128416
20160802 15:32:26.825268,0,1,0,1,8092539,196731,2128672
20160802 15:32:26.833081,0,1,0,1,8158332,196732,2128928
20160802 15:32:26.840893,0,1,0,1,8224125,196733,2129184
20160802 15:32:26.848705,0,1,0,1,8289918,196734,2129440
20160802 15:32:26.856518,0,1,0,1,8355711,196735,2129696
20160802 15:32:26.864331,0,1,0,1,8421504,196736,2129952
20160802 15:32:26.872143,0,1,0,1,8487297,196737,2130208
20160802 15:32:26.879955,0,1,0,1,8553090,196738,2130464
20160802 15:32:26.887768,0,1,0,1,8618883,196739,2130720
20160802 15:32:26.895581,0,1,0,1,8684676,196740,2130976
20160802 15:32:26.903393,0,1,0,1,8750469,196741,2131232
20160802 15:32:26.911205,0,1,0,1,8816262,196742,2131488
20160802 15:32:26.919018,0,1,0,1,8882055,196743,2131744
20160802 15:32:26.926831,0,1,0,1,8947848,196744,2132000
20160802 15:32:26.934643,0,1,0,1,9013641,196745,2132256
20160802 15:32:26.942455,0,1,0,1,9079434,196746,2132512
20160802 15:32:26.950268,0,1,0,1,9145227,196747,2132768
20160802 15:32:26.958081,0,1,0,1,9211020,196748,2133024
20160802 15:32:26.965893,0,1,0,1,9276813,196749,2133280
20160802 15:32:26.973705,0,1,0,1,9342606,196750,2133536
20160802 15:32:26.981518,0,1,0,1,9408399,196751,2133792
20160802 15:32:26.989331,0,1,0,1,9474192,196752,2134048
20160802 15:32:26.997143,0,1,0,1,9539985,196753,2134304
20160802 15:32:27.004955,0,1,0,1,9605778,196754,2134560
20160802 15:32:27.012768,0,1,0,1,9671571,196755,2134816
20160802 15:32:27.020581,0,1,0,1,9737364,196756,2135072
20160802 15:32:27.028393,0,1,0,1,9803157,196757,2135328
20160802 15:32:27.036205,0,1,0,1,9868950,196758,2135584
20160802 15:32:27.044018,0,1,0,1,9934743,196759,2135840
20160802 15:32:27.051831,0,1,0,1,10000536,196760,2136096
20160802 15:32:27.059643,0,1,0,1,10066329,196761,2136352
20160802 15:32:27.067455,0,1,0,1,10132122,196762,2136608
20160802 15:32:27.075268,0,1,0,1,10197915,196763,2136864
20160802 15:32:27.083081,0,1,0,1,10263708,196764,2137120
20160802 15:32:27.090893,0,1,0,1,10329501,196765,2137376
20160802 15:32:27.098705,0,1,0,1,10395294,196766,2137632
20160802 15:32:27.106518,0,1,0,1,10461087,196767,2137888
20160802 15:32:27.114331,0,1,0,1,10526880,196768,2138144
20160802 15:32:27.122143,0,1,0,1,10592673,196769,2138400
20160802 15:32:27.129955,0,1,0,1,10658466,196770,2138656
