time,x,y,z
20160805 16:13:56.392448,0,89657,89657,89657
20160805 16:13:56.400260,0,89658,89658,89658
20160805 16:13:56.408072,0,89659,89659,89659
20160805 16:13:56.415885,0,89660,89660,89660
20160805 16:13:56.423698,0,89661,89661,89661
20160805 16:13:56.431510,0,89662,89662,89662
20160805 16:13:56.439322,0,89663,89663,89663
20160805 16:13:56.447135,0,89664,89664,89664
20160805 16:13:56.454948,0,89665,89665,89665
20160805 16:13:56.462760,0,89666,89666,89666
20160805 16:13:56.470572,0,89667,89667,89667
20160805 16:13:56.478385,0,89668,89668,89668
20160805 16:13:56.486198,0,89669,89669,89669
20160805 16:13:56.494010,0,89670,89670,89670
20160805 16:13:56.501822,0,89671,89671,89671
20160805 16:13:56.509635,0,89672,89672,89672
20160805 16:13:56.517448,0,89673,89673,89673
20160805 16:13:56.525260,0,89674,89674,89674
20160805 16:13:56.533072,0,89675,89675,89675
20160805 16:13:56.540885,0,89676,89676,89676
20160805 16:13:56.548698,0,89677,89677,89677
20160805 16:13:56.556510,0,89678,89678,89678
20160805 16:13:56.564322,0,89679,89679,89679
20160805 16:13:56.572135,0,89680,89680,89680
20160805 16:13:56.579948,0,89681,89681,89681
20160805 16:13:56.587760,0,89682,89682,89682
20160805 16:13:56.595572,0,89683,89683,89683
20160805 16:13:56.603385,0,89684,89684,89684
20160805 16:13:56.611198,0,89685,89685,89685
20160805 16:13:56.619010,0,89686,89686,89686
20160805 16:13:56.626822,0,89687,89687,89687
20160805 16:13:56.634635,0,89688,89688,89688
20160805 16:13:56.642448,0,89689,89689,89689
20160805 16:13:56.650260,0,89690,89690,89690
20160805 16:13:56.658072,0,89691,89691,89691
20160805 16:13:56.665885,0,89692,89692,89692
20160805 16:13:56.673698,0,89693,89693,89693
20160805 16:13:56.681510,0,89694,89694,89694
20160805 16:13:56.689322,0,89695,89695,89695
20160805 16:13:56.697135,0,89696,89696,89696
20160805 16:13:56.704948,0,89697,89697,89697
20160805 16:13:56.712760,0,89698,89698,89698
20160805 16:13:56.720572,0,89699,89699,89699
20160805 16:13:56.728385,0,89700,89700,89700
20160805 16:13:56.736198,0,89701,89701,89701
20160805 16:13:56.744010,0,89702,89702,89702
20160805 16:13:56.751822,0,89703,89703,89703
20160805 16:13:56.759635,0,89704,89704,89704
20160805 16:13:56.767448,0,89705,89705,89705
20160805 16:13:56.775260,0,89706,89706,89706
20160805 16:13:56.783072,0,89707,89707,89707
20160805 16:13:56.790885,0,89708,89708,89708
20160805 16:13:56.798698,0,89709,89709,89709
20160805 16:13:56.806510,0,89710,89710,89710
20160805 16:13:56.814322,0,89711,89711,89711
20160805 16:13:56.822135,0,89712,89712,89712
20160805 16:13:56.829948,0,89713,89713,89713
20160805 16:13:56.837760,0,89714,89714,89714
20160805 16:13:56.845572,0,89715,89715,89715
20160805 16:13:56.853385,0,89716,89716,89716
20160805 16:13:56.861198,0,89717,89717,89717
20160805 16:13:56.869010,0,89718,89718,89718
20160805 16:13:56.876822,0,89719,89719,89719
20160805 16:13:56.884635,0,89720,89720,89720
20160805 16:13:56.892448,0,89721,89721,89721
20160805 16:13:56.900260,0,89722,89722,89722
20160805 16:13:56.908072,0,89723,89723,89723
20160805 16:13:56.915885,0,89724,89724,89724
20160805 16:13:56.923698,0,89725,89725,89725
20160805 16:13:56.931510,0,89726,89726,89726
20160805 16:13:56.939322,0,89727,89727,89727
20160805 16:13:56.947135,0,89728,89728,89728
20160805 16:13:56.954948,0,89729,89729,89729
20160805 16:13:56.962760,0,89730,89730,89730
20160805 16:13:56.970572,0,89731,89731,89731
20160805 16:13:56.978385,0,89732,89732,89732
20160805 16:13:56.986198,0,89733,89733,89733
20160805 16:13:56.994010,0,89734,89734,89734
20160805 16:13:57.001822,0,89735,89735,89735
20160805 16:13:57.009635,0,89736,89736,89736
20160805 16:13:57.017448,0,89737,89737,89737
20160805 16:13:57.025260,0,89738,89738,89738
20160805 16:13:57.033072,0,89739,89739,89739
20160805 16:13:57.040885,0,89740,89740,89740
20160805 16:13:57.048698,0,89741,89741,89741
20160805 16:13:57.056510,0,89742,89742,89742
20160805 16:13:57.064322,0,89743,89743,89743
20160805 16:13:57.072135,0,89744,89744,89744
20160805 16:13:57.079948,0,89745,89745,89745
20160805 16:13:57.087760,0,89746,89746,89746
20160805 16:13:57.095572,0,89747,89747,89747
20160805 16:13:57.103385,0,89748,89748,89748
20160805 16:13:57.111198,0,89749,89749,89749
20160805 16:13:57.119010,0,89750,89750,89750
20160805 16:13:57.126822,0,89751,89751,89751
20160805 16:13:57.134635,0,89752,89752,89752
20160805 16:13:57.142448,0,89753,89753,89753
20160805 16:13:57.150260,0,89754,89754,89754
20160805 16:13:57.158072,0,89755,89755,89755
20160805 16:13:57.165885,0,89756,89756,89756
20160805 16:13:57.173698,0,89757,89757,89757
20160805 16:13:57.181510,0,89758,89758,89758
20160805 16:13:57.189322,0,89759,89759,89759
20160805 16:13:57.197135,0,89760,89760,89760
20160805 16:13:57.204948,0,89761,89761,89761
20160805 16:13:57.212760,0,89762,89762,89762
20160805 16:13:57.220572,0,89763,89763,89763
20160805 16:13:57.228385,0,89764,89764,89764
20160805 16:13:57.236198,0,89765,89765,89765
20160805 16:13:57.244010,0,89766,89766,89766
20160805 16:13:57.251822,0,89767,89767,89767
20160805 16:13:57.259635,0,89768,89768,89768
20160805 16:13:57.267448,0,89769,89769,89769
20160805 16:13:57.275260,0,89770,89770,89770
20160805 16:13:57.283072,0,89771,89771,89771
20160805 16:13:57.290885,0,89772,89772,89772
20160805 16:13:57.298698,0,89773,89773,89773
20160805 16:13:57.306510,0,89774,89774,89774
20160805 16:13:57.314322,0,89775,89775,89775
20160805 16:13:57.322135,0,89776,89776,89776
20160805 16:13:57.329948,0,89777,89777,89777
20160805 16:13:57.337760,0,89778,89778,89778
20160805 16:13:57.345572,0,89779,89779,89779
20160805 16:13:57.353385,0,89780,89780,89780
20160805 16:13:57.361198,0,89781,89781,89781
20160805 16:13:57.369010,0,89782,89782,89782
20160805 16:13:57.376822,0,89783,89783,89783
20160805 16:13:57.384635,0,89784,89784,89784
20160805 16:13:57.392448,0,89785,89785,89785
20160805 16:13:57.400260,0,89786,89786,89786
20160805 16:13:57.408072,0,89787,89787,89787
20160805 16:13:57.415885,0,89788,89788,89788
20160805 16:13:57.423698,0,89789,89789,89789
20160805 16:13:57.431510,0,89790,89790,89790
20160805 16:13:57.439322,0,89791,89791,89791
20160805 16:13:57.447135,0,89792,89792,89792
20160805 16:13:57.454948,0,89793,89793,89793
20160805 16:13:57.462760,0,89794,89794,89794
20160805 16:13:57.470572,0,89795,89795,89795
20160805 16:13:57.478385,0,89796,89796,89796
20160805 16:13:57.486198,0,89797,89797,89797
20160805 16:13:57.494010,0,89798,89798,89798
20160805 16:13:57.501822,0,89799,89799,89799
20160805 16:13:57.509635,0,89800,89800,89800
20160805 16:13:57.517448,0,89801,89801,89801
20160805 16:13:57.525260,0,89802,89802,89802
20160805 16:13:57.533072,0,89803,89803,89803
20160805 16:13:57.540885,0,89804,89804,89804
20160805 16:13:57.548698,0,89805,89805,89805
20160805 16:13:57.556510,0,89806,89806,89806
20160805 16:13:57.564322,0,89807,89807,89807
20160805 16:13:57.572135,0,89808,89808,89808
20160805 16:13:57.579948,0,89809,89809,89809
20160805 16:13:57.587760,0,89810,89810,89810
20160805 16:13:57.595572,0,89811,89811,89811
20160805 16:13:57.603385,0,89812,89812,89812
20160805 16:13:57.611198,0,89813,89813,89813
20160805 16:13:57.619010,0,89814,89814,89814
20160805 16:13:57.626822,0,89815,89815,89815
20160805 16:13:57.634635,0,89816,89816,89816
20160805 16:13:57.642448,0,89817,89817,89817
20160805 16:13:57.650260,0,89818,89818,89818
20160805 16:13:57.658072,0,89819,89819,89819
20160805 16:13:57.665885,0,89820,89820,89820
20160805 16:13:57.673698,0,89821,89821,89821
20160805 16:13:57.681510,0,89822,89822,89822
20160805 16:13:57.689322,0,89823,89823,89823
20160805 16:13:57.697135,0,89824,89824,89824
20160805 16:13:57.704948,0,89825,89825,89825
20160805 16:13:57.712760,0,89826,89826,89826
20160805 16:13:57.720572,0,89827,89827,89827
20160805 16:13:57.728385,0,89828,89828,89828
20160805 16:13:57.736198,0,89829,89829,89829
20160805 16:13:57.744010,0,89830,89830,89830
20160805 16:13:57.751822,0,89831,89831,89831
20160805 16:13:57.759635,0,89832,89832,89832
20160805 16:13:57.767448,0,89833,89833,89833
20160805 16:13:57.775260,0,89834,89834,89834
20160805 16:13:57.783072,0,89835,89835,89835
20160805 16:13:57.790885,0,89836,89836,89836
20160805 16:13:57.798698,0,89837,89837,89837
20160805 16:13:57.806510,0,89838,89838,89838
20160805 16:13:57.814322,0,89839,89839,89839
20160805 16:13:57.822135,0,89840,89840,89840
20160805 16:13:57.829948,0,89841,89841,89841
20160805 16:13:57.837760,0,89842,89842,89842
20160805 16:13:57.845572,0,89843,89843,89843
20160805 16:13:57.853385,0,89844,89844,89844
20160805 16:13:57.861198,0,89845,89845,89845
20160805 16:13:57.869010,0,89846,89846,89846
20160805 16:13:57.876822,0,89847,89847,89847
20160805 16:13:57.884635,0,89848,89848,89848
20160805 16:13:57.892448,0,89849,89849,89849
20160805 16:13:57.900260,0,89850,89850,89850
20160805 16:13:57.908072,0,89851,89851,89851
20160805 16:13:57.915885,0,89852,89852,89852
20160805 16:13:57.923698,0,89853,89853,89853
20160805 16:13:57.931510,0,89854,89854,89854
20160805 16:13:57.939322,0,89855,89855,89855
20160805 16:13:57.947135,0,89856,89856,89856
20160805 16:13:57.954948,0,89857,89857,89857
20160805 16:13:57.962760,0,89858,89858,89858
20160805 16:13:57.970572,0,89859,89859,89859
20160805 16:13:57.978385,0,89860,89860,89860
20160805 16:13:57.986198,0,89861,89861,89861
20160805 16:13:57.994010,0,89862,89862,89862
20160805 16:13:58.001822,0,89863,89863,89863
20160805 16:13:58.009635,0,89864,89864,89864
20160805 16:13:58.017448,0,89865,89865,89865
20160805 16:13:58.025260,0,89866,89866,89866
20160805 16:13:58.033072,0,89867,89867,89867
20160805 16:13:58.040885,0,89868,89868,89868
20160805 16:13:58.048698,0,89869,89869,89869
20160805 16:13:58.056510,0,89870,89870,89870
20160805 16:13:58.064322,0,89871,89871,89871
20160805 16:13:58.072135,0,89872,89872,89872
20160805 16:13:58.079948,0,89873,89873,89873
20160805 16:13:58.087760,0,89874,89874,89874
20160805 16:13:58.095572,0,89875,89875,89875
20160805 16:13:58.103385,0,89876,89876,89876
20160805 16:13:58.111198,0,89877,89877,89877
20160805 16:13:58.119010,0,89878,89878,89878
20160805 16:13:58.126822,0,89879,89879,89879
20160805 16:13:58.134635,0,89880,89880,89880
20160805 16:13:58.142448,0,89881,89881,89881
20160805 16:13:58.150260,0,89882,89882,89882
20160805 16:13:58.158072,0,89883,89883,89883
20160805 16:13:58.165885,0,89884,89884,89884
20160805 16:13:58.173698,0,89885,89885,89885
20160805 16:13:58.181510,0,89886,89886,89886
20160805 16:13:58.189322,0,89887,89887,89887
20160805 16:13:58.197135,0,89888,89888,89888
20160805 16:13:58.204948,0,89889,89889,89889
20160805 16:13:58.212760,0,89890,89890,89890
20160805 16:13:58.220572,0,89891,89891,89891
20160805 16:13:58.228385,0,89892,89892,89892
20160805 16:13:58.236198,0,89893,89893,89893
20160805 16:13:58.244010,0,89894,89894,89894
20160805 16:13:58.251822,0,89895,89895,89895
20160805 16:13:58.259635,0,89896,89896,89896
20160805 16:13:58.267448,0,89897,89897,89897
20160805 16:13:58.275260,0,89898,89898,89898
20160805 16:13:58.283072,0,89899,89899,89899
20160805 16:13:58.290885,0,89900,89900,89900
20160805 16:13:58.298698,0,89901,89901,89901
20160805 16:13:58.306510,0,89902,89902,89902
20160805 16:13:58.314322,0,89903,89903,89903
20160805 16:13:58.322135,0,89904,89904,89904
20160805 16:13:58.329948,0,89905,89905,89905
20160805 16:13:58.337760,0,89906,89906,89906
20160805 16:13:58.345572,0,89907,89907,89907
20160805 16:13:58.353385,0,89908,89908,89908
20160805 16:13:58.361198,0,89909,89909,89909
20160805 16:13:58.369010,0,89910,89910,89910
20160805 16:13:58.376822,0,89911,89911,89911
20160805 16:13:58.384635,0,89912,89912,89912
20160805 16:13:58.392448,0,89913,89913,89913
20160805 16:13:58.400260,0,89914,89914,89914
20160805 16:13:58.408072,0,89915,89915,89915
20160805 16:13:58.415885,0,89916,89916,89916
20160805 16:13:58.423698,0,89917,89917,89917
20160805 16:13:58.431510,0,89918,89918,89918
20160805 16:13:58.439322,0,89919,89919,89919
20160805 16:13:58.447135,0,89920,89920,89920
20160805 16:13:58.454948,0,89921,89921,89921
20160805 16:13:58.462760,0,89922,89922,89922
20160805 16:13:58.470572,0,89923,89923,89923
20160805 16:13:58.478385,0,89924,89924,89924
20160805 16:13:58.486198,0,89925,89925,89925
20160805 16:13:58.494010,0,89926,89926,89926
20160805 16:13:58.501822,0,89927,89927,89927
20160805 16:13:58.509635,0,89928,89928,89928
20160805 16:13:58.517448,0,89929,89929,89929
20160805 16:13:58.525260,0,89930,89930,89930
20160805 16:13:58.533072,0,89931,89931,89931
20160805 16:13:58.540885,0,89932,89932,89932
20160805 16:13:58.548698,0,89933,89933,89933
20160805 16:13:58.556510,0,89934,89934,89934
20160805 16:13:58.564322,0,89935,89935,89935
20160805 16:13:58.572135,0,89936,89936,89936
20160805 16:13:58.579948,0,89937,89937,89937
20160805 16:13:58.587760,0,89938,89938,89938
20160805 16:13:58.595572,0,89939,89939,89939
20160805 16:13:58.603385,0,89940,89940,89940
20160805 16:13:58.611198,0,89941,89941,89941
20160805 16:13:58.619010,0,89942,89942,89942
20160805 16:13:58.626822,0,89943,89943,89943
20160805 16:13:58.634635,0,89944,89944,89944
20160805 16:13:58.642448,0,89945,89945,89945
20160805 16:13:58.650260,0,89946,89946,89946
20160805 16:13:58.658072,0,89947,89947,89947
20160805 16:13:58.665885,0,89948,89948,89948
20160805 16:13:58.673698,0,89949,89949,89949
20160805 16:13:58.681510,0,89950,89950,89950
20160805 16:13:58.689322,0,89951,89951,89951
20160805 16:13:58.697135,0,89952,89952,89952
20160805 16:13:58.704948,0,89953,89953,89953
20160805 16:13:58.712760,0,89954,89954,89954
20160805 16:13:58.720572,0,89955,89955,89955
20160805 16:13:58.728385,0,89956,89956,89956
20160805 16:13:58.736198,0,89957,89957,89957
20160805 16:13:58.744010,0,89958,89958,89958
20160805 16:13:58.751822,0,89959,89959,89959
20160805 16:13:58.759635,0,89960,89960,89960
20160805 16:13:58.767448,0,89961,89961,89961
20160805 16:13:58.775260,0,89962,89962,89962
20160805 16:13:58.783072,0,89963,89963,89963
20160805 16:13:58.790885,0,89964,89964,89964
20160805 16:13:58.798698,0,89965,89965,89965
20160805 16:13:58.806510,0,89966,89966,89966
20160805 16:13:58.814322,0,89967,89967,89967
20160805 16:13:58.822135,0,89968,89968,89968
20160805 16:13:58.829948,0,89969,89969,89969
20160805 16:13:58.837760,0,89970,89970,89970
20160805 16:13:58.845572,0,89971,89971,89971
20160805 16:13:58.853385,0,89972,89972,89972
20160805 16:13:58.861198,0,89973,89973,89973
20160805 16:13:58.869010,0,89974,89974,89974
20160805 16:13:58.876822,0,89975,89975,89975
20160805 16:13:58.884635,0,89976,89976,89976
20160805 16:13:58.892448,0,89977,89977,89977
20160805 16:13:58.900260,0,89978,89978,89978
20160805 16:13:58.908072,0,89979,89979,89979
20160805 16:13:58.915885,0,89980,89980,89980
20160805 16:13:58.923698,0,89981,89981,89981
20160805 16:13:58.931510,0,89982,89982,89982
20160805 16:13:58.939322,0,89983,89983,89983
20160805 16:13:58.947135,0,89984,89984,89984
20160805 16:13:58.954948,0,89985,89985,89985
20160805 16:13:58.962760,0,89986,89986,89986
20160805 16:13:58.970572,0,89987,89987,89987
20160805 16:13:58.978385,0,89988,89988,89988
20160805 16:13:58.986198,0,89989,89989,89989
20160805 16:13:58.994010,0,89990,89990,89990
20160805 16:13:59.001822,0,89991,89991,89991
20160805 16:13:59.009635,0,89992,89992,89992
20160805 16:13:59.017448,0,89993,89993,89993
20160805 16:13:59.025260,0,89994,89994,89994
20160805 16:13:59.033072,0,89995,89995,89995
20160805 16:13:59.040885,0,89996,89996,89996
20160805 16:13:59.048698,0,89997,89997,89997
20160805 16:13:59.056510,0,89998,89998,89998
20160805 16:13:59.064322,0,89999,89999,89999
20160805 16:13:59.072135,0,90000,90000,90000
20160805 16:13:59.079948,0,90001,90001,90001
20160805 16:13:59.087760,0,90002,90002,90002
20160805 16:13:59.095572,0,90003,90003,90003
20160805 16:13:59.103385,0,90004,90004,90004
20160805 16:13:59.111198,0,90005,90005,90005
20160805 16:13:59.119010,0,90006,90006,90006
20160805 16:13:59.126822,0,90007,90007,90007
20160805 16:13:59.134635,0,90008,90008,90008
20160805 16:13:59.142448,0,90009,90009,90009
20160805 16:13:59.150260,0,90010,90010,90010
20160805 16:13:59.158072,0,90011,90011,90011
20160805 16:13:59.165885,0,90012,90012,90012
20160805 16:13:59.173698,0,90013,90013,90013
20160805 16:13:59.181510,0,90014,90014,90014
20160805 16:13:59.189322,0,90015,90015,90015
20160805 16:13:59.197135,0,90016,90016,90016
20160805 16:13:59.204948,0,90017,90017,90017
20160805 16:13:59.212760,0,90018,90018,90018
20160805 16:13:59.220572,0,90019,90019,90019
20160805 16:13:59.228385,0,90020,90020,90020
20160805 16:13:59.236198,0,90021,90021,90021
20160805 16:13:59.244010,0,90022,90022,90022
20160805 16:13:59.251822,0,90023,90023,90023
20160805 16:13:59.259635,0,90024,90024,90024
20160805 16:13:59.267448,0,90025,90025,90025
20160805 16:13:59.275260,0,90026,90026,90026
20160805 16:13:59.283072,0,90027,90027,90027
20160805 16:13:59.290885,0,90028,90028,90028
20160805 16:13:59.298698,0,90029,90029,90029
20160805 16:13:59.306510,0,90030,90030,90030
20160805 16:13:59.314322,0,90031,90031,90031
20160805 16:13:59.322135,0,90032,90032,90032
20160805 16:13:59.329948,0,90033,90033,90033
20160805 16:13:59.337760,0,90034,90034,90034
20160805 16:13:59.345572,0,90035,90035,90035
20160805 16:13:59.353385,0,90036,90036,90036
20160805 16:13:59.361198,0,90037,90037,90037
20160805 16:13:59.369010,0,90038,90038,90038
20160805 16:13:59.376822,0,90039,90039,90039
20160805 16:13:59.384635,0,90040,90040,90040
20160805 16:13:59.392448,0,90041,90041,90041
20160805 16:13:59.400260,0,90042,90042,90042
20160805 16:13:59.408072,0,90043,90043,90043
20160805 16:13:59.415885,0,90044,90044,90044
20160805 16:13:59.423698,0,90045,90045,90045
20160805 16:13:59.431510,0,90046,90046,90046
20160805 16:13:59.439322,0,90047,90047,90047
20160805 16:13:59.447135,0,90048,90048,90048
20160805 16:13:59.454948,0,90049,90049,90049
20160805 16:13:59.462760,0,90050,90050,90050
20160805 16:13:59.470572,0,90051,90051,90051
20160805 16:13:59.478385,0,90052,90052,90052
20160805 16:13:59.486198,0,90053,90053,90053
20160805 16:13:59.494010,0,90054,90054,90054
20160805 16:13:59.501822,0,90055,90055,90055
20160805 16:13:59.509635,0,90056,90056,90056
20160805 16:13:59.517448,0,90057,90057,90057
20160805 16:13:59.525260,0,90058,90058,90058
20160805 16:13:59.533072,0,90059,90059,90059
20160805 16:13:59.540885,0,90060,90060,90060
20160805 16:13:59.548698,0,90061,90061,90061
20160805 16:13:59.556510,0,90062,90062,90062
20160805 16:13:59.564322,0,90063,90063,90063
20160805 16:13:59.572135,0,90064,90064,90064
20160805 16:13:59.579948,0,90065,90065,90065
20160805 16:13:59.587760,0,90066,90066,90066
20160805 16:13:59.595572,0,90067,90067,90067
20160805 16:13:59.603385,0,90068,90068,90068
20160805 16:13:59.611198,0,90069,90069,90069
20160805 16:13:59.619010,0,90070,90070,90070
20160805 16:13:59.626822,0,90071,90071,90071
20160805 16:13:59.634635,0,90072,90072,90072
20160805 16:13:59.642448,0,90073,90073,90073
20160805 16:13:59.650260,0,90074,90074,90074
20160805 16:13:59.658072,0,90075,90075,90075
20160805 16:13:59.665885,0,90076,90076,90076
20160805 16:13:59.673698,0,90077,90077,90077
20160805 16:13:59.681510,0,90078,90078,90078
20160805 16:13:59.689322,0,90079,90079,90079
20160805 16:13:59.697135,0,90080,90080,90080
20160805 16:13:59.704948,0,90081,90081,90081
20160805 16:13:59.712760,0,90082,90082,90082
20160805 16:13:59.720572,0,90083,90083,90083
20160805 16:13:59.728385,0,90084,90084,90084
20160805 16:13:59.736198,0,90085,90085,90085
20160805 16:13:59.744010,0,90086,90086,90086
20160805 16:13:59.751822,0,90087,90087,90087
20160805 16:13:59.759635,0,90088,90088,90088
20160805 16:13:59.767448,0,90089,90089,90089
20160805 16:13:59.775260,0,90090,90090,90090
20160805 16:13:59.783072,0,90091,90091,90091
20160805 16:13:59.790885,0,90092,90092,90092
20160805 16:13:59.798698,0,90093,90093,90093
20160805 16:13:59.806510,0,90094,90094,90094
20160805 16:13:59.814322,0,90095,90095,90095
20160805 16:13:59.822135,0,90096,90096,90096
20160805 16:13:59.829948,0,90097,90097,90097
20160805 16:13:59.837760,0,90098,90098,90098
20160805 16:13:59.845572,0,90099,90099,90099
20160805 16:13:59.853385,0,90100,90100,90100
20160805 16:13:59.861198,0,90101,90101,90101
20160805 16:13:59.869010,0,90102,90102,90102
20160805 16:13:59.876822,0,90103,90103,90103
20160805 16:13:59.884635,0,90104,90104,90104
20160805 16:13:59.892448,0,90105,90105,90105
20160805 16:13:59.900260,0,90106,90106,90106
20160805 16:13:59.908072,0,90107,90107,90107
20160805 16:13:59.915885,0,90108,90108,90108
20160805 16:13:59.923698,0,90109,90109,90109
20160805 16:13:59.931510,0,90110,90110,90110
20160805 16:13:59.939322,0,90111,90111,90111
20160805 16:13:59.947135,0,90112,90112,90112
20160805 16:13:59.954948,0,90113,90113,90113
20160805 16:13:59.962760,0,90114,90114,90114
20160805 16:13:59.970572,0,90115,90115,90115
20160805 16:13:59.978385,0,90116,90116,90116
20160805 16:13:59.986198,0,90117,90117,90117
20160805 16:13:59.994010,0,90118,90118,90118
20160805 16:14:00.001822,0,90119,90119,90119
20160805 16:14:00.009635,0,90120,90120,90120
20160805 16:14:00.017448,0,90121,90121,90121
20160805 16:14:00.025260,0,90122,90122,90122
20160805 16:14:00.033072,0,90123,90123,90123
20160805 16:14:00.040885,0,90124,90124,90124
20160805 16:14:00.048698,0,90125,90125,90125
20160805 16:14:00.056510,0,90126,90126,90126
20160805 16:14:00.064322,0,90127,90127,90127
20160805 16:14:00.072135,0,90128,90128,90128
20160805 16:14:00.079948,0,90129,90129,90129
20160805 16:14:00.087760,0,90130,90130,90130
20160805 16:14:00.095572,0,90131,90131,90131
20160805 16:14:00.103385,0,90132,90132,90132
20160805 16:14:00.111198,0,90133,90133,90133
20160805 16:14:00.119010,0,90134,90134,90134
20160805 16:14:00.126822,0,90135,90135,90135
20160805 16:14:00.134635,0,90136,90136,90136
20160805 16:14:00.142448,0,90137,90137,90137
20160805 16:14:00.150260,0,90138,90138,90138
20160805 16:14:00.158072,0,90139,90139,90139
20160805 16:14:00.165885,0,90140,90140,90140
20160805 16:14:00.173698,0,90141,90141,90141
20160805 16:14:00.181510,0,90142,90142,90142
20160805 16:14:00.189322,0,90143,90143,90143
20160805 16:14:00.197135,0,90144,90144,90144
20160805 16:14:00.204948,0,90145,90145,90145
20160805 16:14:00.212760,0,90146,90146,90146
20160805 16:14:00.220572,0,90147,90147,90147
