time,status,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160810 14:55:18.457056,0,176,7,0,0,0,0,561409,0
20160810 14:55:18.457056,0,0,0,0,14,184,0,246939662,47104
20160810 14:55:18.457056,0,0,0,0,0,0,8,2449539072,14
20160810 14:55:18.457056,0,176,9,0,0,14,185,964864,0
20160810 14:55:18.457056,0,0,0,0,8,147,1,14,47616
20160810 14:55:18.457056,0,0,14,176,10,0,14,3120562176,8
20160810 14:55:18.457056,0,144,4,0,1,0,0,965376,3771
20160810 14:55:18.457056,0,0,0,0,14,187,0,8,38145
20160810 14:55:18.457056,0,0,0,0,0,0,14,3154120380,14
20160810 14:55:18.457056,0,176,12,0,0,0,0,562689,0
20160810 14:55:18.457056,0,0,0,0,14,189,0,247267342,48384
20160810 14:55:18.457056,0,0,0,0,0,0,8,2533425152,14
20160810 14:55:18.457056,0,176,14,0,0,14,190,966144,0
20160810 14:55:18.457056,0,0,0,0,8,152,1,14,48896
20160810 14:55:18.457056,0,0,14,176,15,0,14,3204448256,8
20160810 14:55:18.457056,0,144,9,0,1,0,0,966656,3776
20160810 14:55:18.457056,0,0,0,0,14,192,0,8,39425
20160810 14:55:18.457056,0,0,0,0,0,0,14,3238006465,14
20160810 14:55:18.457056,0,192,1,0,0,0,0,563969,0
20160810 14:55:18.457056,0,0,0,0,14,194,0,247595022,49664
20160810 14:55:18.457056,0,0,0,0,0,0,8,2617311232,14
20160810 14:55:18.457056,0,192,3,0,0,14,195,967424,0
20160810 14:55:18.457056,0,0,0,0,8,157,1,14,50176
20160810 14:55:18.457056,0,0,14,192,4,0,14,3288334336,8
20160810 14:55:18.457056,0,144,14,0,1,0,0,967936,3781
20160810 14:55:18.457056,0,0,0,0,14,197,0,8,40705
20160810 14:55:18.457056,0,0,0,0,0,0,14,3321892550,14
20160810 14:55:18.457056,0,192,6,0,0,0,0,565249,0
20160810 14:55:18.457056,0,0,0,0,14,199,0,247922702,50944
20160810 14:55:18.457056,0,0,0,0,0,0,8,2701197312,14
20160810 14:55:18.457056,0,192,8,0,0,14,200,968704,0
20160810 14:55:18.457056,0,0,0,0,8,162,1,14,51456
20160810 14:55:18.457056,0,0,14,192,9,0,14,3372220416,8
20160810 14:55:18.457056,0,160,3,0,1,0,0,969216,3786
20160810 14:55:18.457056,0,0,0,0,14,202,0,8,41985
20160810 14:55:18.457056,0,0,0,0,0,0,14,3405778635,14
20160810 14:55:18.457056,0,192,11,0,0,0,0,566529,0
20160810 14:55:18.457056,0,0,0,0,14,204,0,248250382,52224
20160810 14:55:18.457056,0,0,0,0,0,0,8,2785083392,14
20160810 14:55:18.457056,0,192,13,0,0,14,205,969984,0
20160810 14:55:18.457056,0,0,0,0,8,167,1,14,52736
20160810 14:55:18.457056,0,0,14,192,14,0,14,3456106496,8
20160810 14:55:18.457056,0,160,8,0,1,0,0,970496,3791
20160810 14:55:18.457056,0,0,0,0,14,207,0,8,43265
20160810 14:55:18.457056,0,0,0,0,0,0,14,3489664720,14
20160810 14:55:18.457056,0,208,0,0,0,0,0,567809,0
20160810 14:55:18.457056,0,0,0,0,14,209,0,248578062,53504
20160810 14:55:18.457056,0,0,0,0,0,0,8,2868969472,14
20160810 14:55:18.457056,0,208,2,0,0,14,210,971264,0
20160810 14:55:18.457056,0,0,0,0,8,172,1,14,54016
20160810 14:55:18.457056,0,0,14,208,3,0,14,3539992576,8
20160810 14:55:18.457056,0,160,13,0,1,0,0,971776,3796
20160810 14:55:18.457056,0,0,0,0,14,212,0,8,44545
20160810 14:55:18.457056,0,0,0,0,0,0,14,3573550805,14
20160810 14:55:18.457056,0,208,5,0,0,0,0,569089,0
20160810 14:55:18.457056,0,0,0,0,14,214,0,248905742,54784
20160810 14:55:18.457056,0,0,0,0,0,0,8,2952855552,14
20160810 14:55:18.457056,0,208,7,0,0,14,215,972544,0
20160810 14:55:18.457056,0,0,0,0,8,177,1,14,55296
20160810 14:55:18.457056,0,0,14,208,8,0,14,3623878656,8
20160810 14:55:18.457056,0,176,2,0,1,0,0,973056,3801
20160810 14:55:18.457056,0,0,0,0,14,217,0,8,45825
20160810 14:55:18.457056,0,0,0,0,0,0,14,3657436890,14
20160810 14:55:18.457056,0,208,10,0,0,0,0,570369,0
20160810 14:55:18.457056,0,0,0,0,14,219,0,249233422,56064
20160810 14:55:18.457056,0,0,0,0,0,0,8,3036741632,14
20160810 14:55:18.457056,0,208,12,0,0,14,220,973824,0
20160810 14:55:18.457056,0,0,0,0,8,182,1,14,56576
20160810 14:55:18.457056,0,0,14,208,13,0,14,3707764736,8
20160810 14:55:18.457056,0,176,7,0,1,0,0,974336,3806
20160810 14:55:18.457056,0,0,0,0,14,222,0,8,47105
20160810 14:55:18.457056,0,0,0,0,0,0,14,3741322975,14
20160810 14:55:18.457056,0,208,15,0,0,0,0,571649,0
20160810 14:55:18.457056,0,0,0,0,14,224,0,249561102,57344
20160810 14:55:18.457056,0,0,0,0,0,0,8,3120627712,14
20160810 14:55:18.457056,0,224,1,0,0,14,225,975104,0
20160810 14:55:18.457056,0,0,0,0,8,187,1,14,57856
20160810 14:55:18.457056,0,0,14,224,2,0,14,3791650816,8
20160810 14:55:18.457056,0,176,12,0,1,0,0,975616,3811
20160810 14:55:18.457056,0,0,0,0,14,227,0,8,48385
20160810 14:55:18.457056,0,0,0,0,0,0,14,3825209060,14
20160810 14:55:18.457056,0,224,4,0,0,0,0,572929,0
20160810 14:55:18.457056,0,0,0,0,14,229,0,249888782,58624
20160810 14:55:18.457056,0,0,0,0,0,0,8,3204513792,14
20160810 14:55:18.457056,0,224,6,0,0,14,230,976384,0
20160810 14:55:18.457056,0,0,0,0,8,192,1,14,59136
20160810 14:55:18.457056,0,0,14,224,7,0,14,3875536896,8
20160810 14:55:18.457056,0,192,1,0,1,0,0,976896,3816
20160810 14:55:18.457056,0,0,0,0,14,232,0,8,49665
20160810 14:55:18.457056,0,0,0,0,0,0,14,3909095145,14
20160810 14:55:18.457056,0,224,9,0,0,0,0,574209,0
20160810 14:55:18.457056,0,0,0,0,14,234,0,250216462,59904
20160810 14:55:18.457056,0,0,0,0,0,0,8,3288399872,14
20160810 14:55:18.457056,0,224,11,0,0,14,235,977664,0
20160810 14:55:18.457056,0,0,0,0,8,197,1,14,60416
20160810 14:55:18.457056,0,0,14,224,12,0,14,3959422976,8
20160810 14:55:18.457056,0,192,6,0,1,0,0,978176,3821
20160810 14:55:18.457056,0,0,0,0,14,237,0,8,50945
20160810 14:55:18.457056,0,0,0,0,0,0,14,3992981230,14
20160810 14:55:18.457056,0,224,14,0,0,0,0,575489,0
20160810 14:55:18.457056,0,0,0,0,14,239,0,250544142,61184
20160810 14:55:18.457056,0,0,0,0,0,0,8,3372285952,14
20160810 14:55:18.457056,0,240,0,0,0,14,240,978944,0
20160810 14:55:18.457056,0,0,0,0,8,202,1,14,61696
20160810 14:55:18.457056,0,0,14,240,1,0,14,4043309056,8
20160810 14:55:18.457056,0,192,11,0,1,0,0,979456,3826
20160810 14:55:18.457056,0,0,0,0,14,242,0,8,52225
20160810 14:55:18.457056,0,0,0,0,0,0,14,4076867315,14
20160810 14:55:18.457056,0,240,3,0,0,0,0,576769,0
20160810 14:55:18.457056,0,0,0,0,14,244,0,250871822,62464
20160810 14:55:18.457056,0,0,0,0,0,0,8,3456172032,14
20160810 14:55:18.457056,0,240,5,0,0,14,245,980224,0
20160810 14:55:18.457056,0,0,0,0,8,207,1,14,62976
20160810 14:55:18.457056,0,0,14,240,6,0,14,4127195136,8
20160810 14:55:18.457056,0,208,0,0,1,0,0,980736,3831
20160810 14:55:18.457056,0,0,0,0,14,247,0,8,53505
20160810 14:55:18.457056,0,0,0,0,0,0,14,4160753400,14
20160810 14:55:18.457056,0,240,8,0,0,0,0,578049,0
20160810 14:55:18.457056,0,0,0,0,14,249,0,251199502,63744
20160810 14:55:18.457056,0,0,0,0,0,0,8,3540058112,14
20160810 14:55:18.457056,0,240,10,0,0,14,250,981504,0
20160810 14:55:18.457056,0,0,0,0,8,212,1,14,64256
20160810 14:55:18.457056,0,0,14,240,11,0,14,4211081216,8
20160810 14:55:18.457056,0,208,5,0,1,0,0,982016,3836
20160902 08:28:41.230494,0,208,6,0,1,0,0,982272,3837
20160902 08:28:41.230494,0,0,0,0,14,253,0,8,55041
20160902 08:28:41.230494,0,0,0,0,0,0,14,4261416702,14
20160902 08:28:41.230494,0,240,14,0,0,0,0,579585,0
20160902 08:28:41.230494,0,0,0,0,14,255,0,251592718,65280
20160902 08:28:41.230494,0,0,0,0,0,0,8,3640721408,15
20160902 08:28:41.230494,0,0,0,0,0,15,0,983040,0
20160902 08:28:41.230494,0,0,0,0,8,218,1,15,256
20160824 01:19:55.230494,0,0,2,0,0,15,2,983552,0
20160824 01:19:55.230494,0,0,0,0,8,220,1,15,768
20160824 01:19:55.230494,0,0,15,0,3,0,15,50331648,8
20160824 01:19:55.230494,0,208,13,0,1,0,0,984064,3844
20160824 01:19:55.230494,0,0,0,0,15,4,0,8,56833
20160824 01:19:55.230494,0,0,0,0,0,0,15,83889925,15
20160824 01:19:55.230494,0,0,5,0,0,0,0,581377,0
20160824 01:19:55.230494,0,0,0,0,15,6,0,252051471,1536
20160824 01:19:55.230494,0,0,0,0,0,0,8,3758161920,15
20160824 01:19:55.230494,0,0,7,0,0,15,7,984832,0
20160824 01:19:55.230494,0,0,0,0,8,225,1,15,2048
20160824 01:19:55.230494,0,0,15,0,8,0,15,134217728,8
20160824 01:19:55.230494,0,224,2,0,1,0,0,985344,3849
20160824 01:19:55.230494,0,0,0,0,15,9,0,8,58113
20160824 01:19:55.230494,0,0,0,0,0,0,15,167776010,15
20160810 14:54:49.230494,10,0,0,0,15,142,0,260964367,36352
