time,status,n_fib,n_fob,n_fsc,x,y,z
20160801-115451,0,1,0,1,0,0,0
20160801-115451,0,1,0,1,9008641,9008641,95745
20160801-115451,0,1,0,1,9074177,9074177,95745
20160801-115451,0,1,0,1,9139713,9139713,95745
20160801-115451,0,1,0,1,9205249,9205249,95745
20160801-115451,0,1,0,1,9270785,9270785,95745
20160801-115451,0,1,0,1,9336321,9336321,95745
20160801-115451,0,1,0,1,9401857,9401857,95745
20160801-115451,0,1,0,1,9467393,9467393,95745
20160801-115451,0,1,0,1,9532929,9532929,95745
20160801-115451,0,1,0,1,9598465,9598465,95745
20160801-115451,0,1,0,1,9664001,9664001,95745
20160801-115451,0,1,0,1,9729537,9729537,95745
20160801-115451,0,1,0,1,9795073,9795073,95745
20160801-115451,0,1,0,1,9860609,9860609,95745
20160801-115451,0,1,0,1,9926145,9926145,95745
20160801-115451,0,1,0,1,9991681,9991681,95745
20160801-115451,0,1,0,1,10057217,10057217,95745
20160801-115451,0,1,0,1,10122753,10122753,95745
20160801-115451,0,1,0,1,10188289,10188289,95745
20160801-115451,0,1,0,1,10253825,10253825,95745
20160801-115451,0,1,0,1,10319361,10319361,95745
20160801-115451,0,1,0,1,10384897,10384897,95745
20160801-115451,0,1,0,1,10450433,10450433,95745
20160801-115451,0,1,0,1,10515969,10515969,95745
20160801-115451,0,1,0,1,10581505,10581505,95745
20160801-115451,0,1,0,1,10647041,10647041,95745
20160801-115451,0,1,0,1,10712577,10712577,95745
20160801-115451,0,1,0,1,10778113,10778113,95745
20160801-115451,0,1,0,1,10843649,10843649,95745
20160801-115451,0,1,0,1,10909185,10909185,95745
20160801-115451,0,1,0,1,10974721,10974721,95745
20160801-115451,0,1,0,1,11040257,11040257,95745
20160801-115451,0,1,0,1,11105793,11105793,95745
20160801-115451,0,1,0,1,11171329,11171329,95745
20160801-115451,0,1,0,1,11236865,11236865,95745
20160801-115451,0,1,0,1,11302401,11302401,95745
20160801-115451,0,1,0,1,11367937,11367937,95745
20160801-115451,0,1,0,1,11433473,11433473,95745
20160801-115451,0,1,0,1,11499009,11499009,95745
20160801-115451,0,1,0,1,11564545,11564545,95745
20160801-115451,0,1,0,1,11630081,11630081,95745
20160801-115451,0,1,0,1,11695617,11695617,95745
20160801-115451,0,1,0,1,11761153,11761153,95745
20160801-115451,0,1,0,1,11826689,11826689,95745
20160801-115451,0,1,0,1,11892225,11892225,95745
20160801-115451,0,1,0,1,11957761,11957761,95745
20160801-115451,0,1,0,1,12023297,12023297,95745
20160801-115451,0,1,0,1,12088833,12088833,95745
20160801-115451,0,1,0,1,12154369,12154369,95745
20160801-115451,0,1,0,1,12219905,12219905,95745
20160801-115451,0,1,0,1,12285441,12285441,95745
20160801-115451,0,1,0,1,12350977,12350977,95745
20160801-115451,0,1,0,1,12416513,12416513,95745
20160801-115451,0,1,0,1,12482049,12482049,95745
20160801-115451,0,1,0,1,12547585,12547585,95745
20160801-115451,0,1,0,1,12613121,12613121,95745
20160801-115451,0,1,0,1,12678657,12678657,95745
20160801-115451,0,1,0,1,12744193,12744193,95745
20160801-115451,0,1,0,1,12809729,12809729,95745
20160801-115451,0,1,0,1,12875265,12875265,95745
20160801-115451,0,1,0,1,12940801,12940801,95745
20160801-115451,0,1,0,1,13006337,13006337,95745
20160801-115451,0,1,0,1,13071873,13071873,95745
20160801-115451,0,1,0,1,13137409,13137409,95745
20160801-115451,0,1,0,1,13202945,13202945,95745
20160801-115451,0,1,0,1,13268481,13268481,95745
20160801-115451,0,1,0,1,13334017,13334017,95745
20160801-115451,0,1,0,1,13399553,13399553,95745
20160801-115451,0,1,0,1,13465089,13465089,95745
20160801-115451,0,1,0,1,13530625,13530625,95745
20160801-115451,0,1,0,1,13596161,13596161,95745
20160801-115451,0,1,0,1,13661697,13661697,95745
20160801-115451,0,1,0,1,13727233,13727233,95745
20160801-115451,0,1,0,1,13792769,13792769,95745
20160801-115451,0,1,0,1,13858305,13858305,95745
20160801-115451,0,1,0,1,13923841,13923841,95745
20160801-115451,0,1,0,1,13989377,13989377,95745
20160801-115451,0,1,0,1,14054913,14054913,95745
20160801-115451,0,1,0,1,14120449,14120449,95745
20160801-115451,0,1,0,1,14185985,14185985,95745
20160801-115451,0,1,0,1,14251521,14251521,95745
20160801-115451,0,1,0,1,14317057,14317057,95745
20160801-115451,0,1,0,1,14382593,14382593,95745
20160801-115451,0,1,0,1,14448129,14448129,95745
20160801-115451,0,1,0,1,14513665,14513665,95745
20160801-115451,0,1,0,1,14579201,14579201,95745
20160801-115451,0,1,0,1,14644737,14644737,95745
20160801-115451,0,1,0,1,14710273,14710273,95745
20160801-115451,0,1,0,1,14775809,14775809,95745
20160801-115451,0,1,0,1,14841345,14841345,95745
20160801-115451,0,1,0,1,14906881,14906881,95745
20160801-115451,0,1,0,1,14972417,14972417,95745
20160801-115451,0,1,0,1,15037953,15037953,95745
20160801-115451,0,1,0,1,15103489,15103489,95745
20160801-115451,0,1,0,1,15169025,15169025,95745
20160801-115451,0,1,0,1,15234561,15234561,95745
20160801-115451,0,1,0,1,15300097,15300097,95745
20160801-115451,0,1,0,1,15365633,15365633,95745
20160801-115451,0,1,0,1,15431169,15431169,95745
20160801-115451,0,1,0,1,15496705,15496705,95745
20160801-115451,0,1,0,1,15562241,15562241,95745
20160801-115451,0,1,0,1,15627777,15627777,95745
20160801-115451,0,1,0,1,15693313,15693313,95745
20160801-115451,0,1,0,1,15758849,15758849,95745
20160801-115451,0,1,0,1,15824385,15824385,95745
20160801-115451,0,1,0,1,15889921,15889921,95745
20160801-115451,0,1,0,1,15955457,15955457,95745
