time,status,n_fib,n_fob,n_fsc,x,y,z
20160803 16:30:58.880745,0,1,0,1,0,0,0
20160803 16:30:58.888558,0,1,0,1,0,0,0
20160803 16:30:58.896371,0,1,0,1,0,0,0
20160803 16:30:58.904183,0,1,0,1,0,0,0
20160803 16:30:58.911995,0,1,0,1,0,0,0
20160803 16:30:58.919808,0,1,0,1,0,0,0
20160803 16:30:58.927621,0,1,0,1,0,0,0
20160803 16:30:58.935433,0,1,0,1,0,0,0
20160803 16:30:58.943245,0,1,0,1,0,0,0
20160803 16:30:58.951058,0,1,0,1,0,0,0
20160803 16:30:58.958871,0,1,0,1,0,0,0
20160803 16:30:58.966683,0,1,0,1,0,0,0
20160803 16:30:58.974495,0,1,0,1,0,0,0
20160803 16:30:58.982308,0,1,0,1,0,0,0
20160803 16:30:58.990121,0,1,0,1,0,0,0
20160803 16:30:58.997933,0,1,0,1,0,0,0
20160803 16:30:59.005745,0,1,0,1,0,0,0
20160803 16:30:59.013558,0,1,0,1,0,0,0
20160803 16:30:59.021371,0,1,0,1,0,0,0
20160803 16:30:59.029183,0,1,0,1,0,0,0
20160803 16:30:59.036995,0,1,0,1,0,0,0
20160803 16:30:59.044808,0,1,0,1,0,0,0
20160803 16:30:59.052621,0,1,0,1,0,0,0
20160803 16:30:59.060433,0,1,0,1,0,0,0
20160803 16:30:59.068245,0,1,0,1,0,0,0
20160803 16:30:59.076058,0,1,0,1,0,0,0
20160803 16:30:59.083871,0,1,0,1,0,0,0
20160803 16:30:59.091683,0,1,0,1,0,0,0
20160803 16:30:59.099495,0,1,0,1,0,0,0
20160803 16:30:59.107308,0,1,0,1,0,0,0
20160803 16:30:59.115121,0,1,0,1,0,0,0
20160803 16:30:59.122933,0,1,0,1,0,0,0
20160803 16:30:59.130745,0,1,0,1,0,0,0
20160803 16:30:59.138558,0,1,0,1,0,0,0
20160803 16:30:59.146371,0,1,0,1,0,0,0
20160803 16:30:59.154183,0,1,0,1,0,0,0
20160803 16:30:59.161995,0,1,0,1,0,0,0
20160803 16:30:59.169808,0,1,0,1,0,0,0
20160803 16:30:59.177621,0,1,0,1,0,0,0
20160803 16:30:59.185433,0,1,0,1,0,0,0
20160803 16:30:59.193245,0,1,0,1,0,0,0
20160803 16:30:59.201058,0,1,0,1,0,0,0
20160803 16:30:59.208871,0,1,0,1,0,0,0
20160803 16:30:59.216683,0,1,0,1,0,0,0
20160803 16:30:59.224495,0,1,0,1,0,0,0
20160803 16:30:59.232308,0,1,0,1,0,0,0
20160803 16:30:59.240121,0,1,0,1,0,0,0
20160803 16:30:59.247933,0,1,0,1,0,0,0
20160803 16:30:59.255745,0,1,0,1,0,0,0
20160803 16:30:59.263558,0,1,0,1,0,0,0
20160803 16:30:59.271371,0,1,0,1,0,0,0
20160803 16:30:59.279183,0,1,0,1,0,0,0
20160803 16:30:59.286995,0,1,0,1,0,0,0
20160803 16:30:59.294808,0,1,0,1,0,0,0
20160803 16:30:59.302621,0,1,0,1,0,0,0
20160803 16:30:59.310433,0,1,0,1,0,0,0
20160803 16:30:59.318245,0,1,0,1,0,0,0
20160803 16:30:59.326058,0,1,0,1,0,0,0
20160803 16:30:59.333871,0,1,0,1,0,0,0
20160803 16:30:59.341683,0,1,0,1,0,0,0
20160803 16:30:59.349495,0,1,0,1,0,0,0
20160803 16:30:59.357308,0,1,0,1,0,0,0
20160803 16:30:59.365121,0,1,0,1,0,0,0
20160803 16:30:59.372933,0,1,0,1,0,0,0
20160803 16:30:59.380745,0,1,0,1,0,0,0
20160803 16:30:59.388558,0,1,0,1,0,0,0
20160803 16:30:59.396371,0,1,0,1,0,0,0
20160803 16:30:59.404183,0,1,0,1,0,0,0
20160803 16:30:59.411995,0,1,0,1,0,0,0
20160803 16:30:59.419808,0,1,0,1,0,0,0
20160803 16:30:59.427621,0,1,0,1,0,0,0
20160803 16:30:59.435433,0,1,0,1,0,0,0
20160803 16:30:59.443245,0,1,0,1,0,0,0
20160803 16:30:59.451058,0,1,0,1,0,0,0
20160803 16:30:59.458871,0,1,0,1,0,0,0
20160803 16:30:59.466683,0,1,0,1,0,0,0
20160803 16:30:59.474495,0,1,0,1,0,0,0
20160803 16:30:59.482308,0,1,0,1,0,0,0
20160803 16:30:59.490121,0,1,0,1,0,0,0
20160803 16:30:59.497933,0,1,0,1,0,0,0
20160803 16:30:59.505745,0,1,0,1,0,0,0
20160803 16:30:59.513558,0,1,0,1,0,0,0
20160803 16:30:59.521371,0,1,0,1,0,0,0
20160803 16:30:59.529183,0,1,0,1,0,0,0
20160803 16:30:59.536995,0,1,0,1,0,0,0
20160803 16:30:59.544808,0,1,0,1,0,0,0
20160803 16:30:59.552621,0,1,0,1,0,0,0
20160803 16:30:59.560433,0,1,0,1,0,0,0
20160803 16:30:59.568245,0,1,0,1,0,0,0
20160803 16:30:59.576058,0,1,0,1,0,0,0
