time,status,n_fib,n_fob,n_fsc,x,y,z
20160801-124242.323269,0,1,0,1,0,0,0
20160801-124242.331082,0,1,0,1,7431425,7431425,91393
20160801-124242.338895,0,1,0,1,7496961,7496961,91393
20160801-124242.346707,0,1,0,1,7562497,7562497,91393
20160801-124242.354519,0,1,0,1,7628033,7628033,91393
20160801-124242.362332,0,1,0,1,7693569,7693569,91393
20160801-124242.370145,0,1,0,1,7759105,7759105,91393
20160801-124242.377957,0,1,0,1,7824641,7824641,91393
20160801-124242.385769,0,1,0,1,7890177,7890177,91393
20160801-124242.393582,0,1,0,1,7955713,7955713,91393
20160801-124242.401395,0,1,0,1,8021249,8021249,91393
20160801-124242.409207,0,1,0,1,8086785,8086785,91393
20160801-124242.417019,0,1,0,1,8152321,8152321,91393
20160801-124242.424832,0,1,0,1,8217857,8217857,91393
20160801-124242.432645,0,1,0,1,8283393,8283393,91393
20160801-124242.440457,0,1,0,1,8348929,8348929,91393
20160801-124242.448269,0,1,0,1,8414465,8414465,91393
20160801-124242.456082,0,1,0,1,8480001,8480001,91393
20160801-124242.463895,0,1,0,1,8545537,8545537,91393
20160801-124242.471707,0,1,0,1,8611073,8611073,91393
20160801-124242.479519,0,1,0,1,8676609,8676609,91393
20160801-124242.487332,0,1,0,1,8742145,8742145,91393
20160801-124242.495145,0,1,0,1,8807681,8807681,91393
20160801-124242.502957,0,1,0,1,8873217,8873217,91393
20160801-124242.510769,0,1,0,1,8938753,8938753,91393
20160801-124242.518582,0,1,0,1,9004289,9004289,91393
20160801-124242.526395,0,1,0,1,9069825,9069825,91393
20160801-124242.534207,0,1,0,1,9135361,9135361,91393
20160801-124242.542019,0,1,0,1,9200897,9200897,91393
20160801-124242.549832,0,1,0,1,9266433,9266433,91393
20160801-124242.557645,0,1,0,1,9331969,9331969,91393
20160801-124242.565457,0,1,0,1,9397505,9397505,91393
20160801-124242.573269,0,1,0,1,9463041,9463041,91393
20160801-124242.581082,0,1,0,1,9528577,9528577,91393
20160801-124242.588895,0,1,0,1,9594113,9594113,91393
20160801-124242.596707,0,1,0,1,9659649,9659649,91393
20160801-124242.604519,0,1,0,1,9725185,9725185,91393
20160801-124242.612332,0,1,0,1,9790721,9790721,91393
20160801-124242.620145,0,1,0,1,9856257,9856257,91393
20160801-124242.627957,0,1,0,1,9921793,9921793,91393
20160801-124242.635769,0,1,0,1,9987329,9987329,91393
20160801-124242.643582,0,1,0,1,10052865,10052865,91393
20160801-124242.651395,0,1,0,1,10118401,10118401,91393
20160801-124242.659207,0,1,0,1,10183937,10183937,91393
20160801-124242.667019,0,1,0,1,10249473,10249473,91393
20160801-124242.674832,0,1,0,1,10315009,10315009,91393
20160801-124242.682645,0,1,0,1,10380545,10380545,91393
20160801-124242.690457,0,1,0,1,10446081,10446081,91393
20160801-124242.698269,0,1,0,1,10511617,10511617,91393
20160801-124242.706082,0,1,0,1,10577153,10577153,91393
20160801-124242.713895,0,1,0,1,10642689,10642689,91393
20160801-124242.721707,0,1,0,1,10708225,10708225,91393
20160801-124242.729519,0,1,0,1,10773761,10773761,91393
20160801-124242.737332,0,1,0,1,10839297,10839297,91393
20160801-124242.745145,0,1,0,1,10904833,10904833,91393
20160801-124242.752957,0,1,0,1,10970369,10970369,91393
20160801-124242.760769,0,1,0,1,11035905,11035905,91393
20160801-124242.768582,0,1,0,1,11101441,11101441,91393
20160801-124242.776395,0,1,0,1,11166977,11166977,91393
20160801-124242.784207,0,1,0,1,11232513,11232513,91393
20160801-124242.792019,0,1,0,1,11298049,11298049,91393
20160801-124242.799832,0,1,0,1,11363585,11363585,91393
20160801-124242.807645,0,1,0,1,11429121,11429121,91393
20160801-124242.815457,0,1,0,1,11494657,11494657,91393
20160801-124242.823269,0,1,0,1,11560193,11560193,91393
20160801-124242.831082,0,1,0,1,11625729,11625729,91393
20160801-124242.838895,0,1,0,1,11691265,11691265,91393
20160801-124242.846707,0,1,0,1,11756801,11756801,91393
20160801-124242.854519,0,1,0,1,11822337,11822337,91393
20160801-124242.862332,0,1,0,1,11887873,11887873,91393
20160801-124242.870145,0,1,0,1,11953409,11953409,91393
20160801-124242.877957,0,1,0,1,12018945,12018945,91393
20160801-124242.885769,0,1,0,1,12084481,12084481,91393
20160801-124242.893582,0,1,0,1,12150017,12150017,91393
20160801-124242.901395,0,1,0,1,12215553,12215553,91393
