time,status,n_fib,n_fob,n_fsc,x,y,z
20170802 03:30:59.432509,41,0,239,0,15673602,10498,0
20160801 12:50:27.573133,0,1,0,1,0,0,0
20160801 12:50:27.580946,0,1,0,1,16197890,16197890,141570
20160801 12:50:27.588759,0,1,0,1,16263426,16263426,141570
20160801 12:50:27.596571,0,1,0,1,16328962,16328962,141570
20160801 12:50:27.604383,0,1,0,1,16394498,16394498,141570
20160801 12:50:27.612196,0,1,0,1,16460034,16460034,141570
20160801 12:50:27.620009,0,1,0,1,16525570,16525570,141570
20160801 12:50:27.627821,0,1,0,1,16591106,16591106,141570
20160801 12:50:27.635633,0,1,0,1,16656642,16656642,141570
20160801 12:50:27.643446,0,1,0,1,16722178,16722178,141570
20160801 12:50:27.651259,0,1,0,1,10754,10754,141826
20160801 12:50:27.659071,0,1,0,1,76290,76290,141826
20160801 12:50:27.666883,0,1,0,1,141826,141826,141826
20160801 12:50:27.674696,0,1,0,1,207362,207362,141826
20160801 12:50:27.682509,0,1,0,1,272898,272898,141826
20160801 12:50:27.690321,0,1,0,1,338434,338434,141826
20160801 12:50:27.698133,0,1,0,1,403970,403970,141826
20160801 12:50:27.705946,0,1,0,1,469506,469506,141826
20160801 12:50:27.713759,0,1,0,1,535042,535042,141826
20160801 12:50:27.721571,0,1,0,1,600578,600578,141826
20160801 12:50:27.729383,0,1,0,1,666114,666114,141826
20160801 12:50:27.737196,0,1,0,1,731650,731650,141826
20160801 12:50:27.745009,0,1,0,1,797186,797186,141826
20160801 12:50:27.752821,0,1,0,1,862722,862722,141826
20160801 12:50:27.760633,0,1,0,1,928258,928258,141826
20160801 12:50:27.768446,0,1,0,1,993794,993794,141826
20160801 12:50:27.776259,0,1,0,1,1059330,1059330,141826
20160801 12:50:27.784071,0,1,0,1,1124866,1124866,141826
20160801 12:50:27.791883,0,1,0,1,1190402,1190402,141826
20160801 12:50:27.799696,0,1,0,1,1255938,1255938,141826
20160801 12:50:27.807509,0,1,0,1,1321474,1321474,141826
20160801 12:50:27.815321,0,1,0,1,1387010,1387010,141826
20160801 12:50:27.823133,0,1,0,1,1452546,1452546,141826
20160801 12:50:27.830946,0,1,0,1,1518082,1518082,141826
20160801 12:50:27.838759,0,1,0,1,1583618,1583618,141826
20160801 12:50:27.846571,0,1,0,1,1649154,1649154,141826
20160801 12:50:27.854383,0,1,0,1,1714690,1714690,141826
20160801 12:50:27.862196,0,1,0,1,1780226,1780226,141826
20160801 12:50:27.870009,0,1,0,1,1845762,1845762,141826
20160801 12:50:27.877821,0,1,0,1,1911298,1911298,141826
20160801 12:50:27.885633,0,1,0,1,1976834,1976834,141826
20160801 12:50:27.893446,0,1,0,1,2042370,2042370,141826
20160801 12:50:27.901259,0,1,0,1,2107906,2107906,141826
20160801 12:50:27.909071,0,1,0,1,2173442,2173442,141826
20160801 12:50:27.916883,0,1,0,1,2238978,2238978,141826
20160801 12:50:27.924696,0,1,0,1,2304514,2304514,141826
20160801 12:50:27.932509,0,1,0,1,2370050,2370050,141826
20160801 12:50:27.940321,0,1,0,1,2435586,2435586,141826
20160801 12:50:27.948133,0,1,0,1,2501122,2501122,141826
20160801 12:50:27.955946,0,1,0,1,2566658,2566658,141826
20160801 12:50:27.963759,0,1,0,1,2632194,2632194,141826
