time,status,n_fib,n_fob,n_fsc,x,y,z
20160802 12:49:33.834286,0,1,0,1,8487297,129,33024
20160802 12:49:33.842098,0,1,0,1,8553090,130,33280
20160802 12:49:33.849911,0,1,0,1,8618883,131,33536
20160802 12:49:33.857724,0,1,0,1,8684676,132,33792
20160802 12:49:33.865536,0,1,0,1,8750469,133,34048
20160802 12:49:33.873348,0,1,0,1,8816262,134,34304
20160802 12:49:33.881161,0,1,0,1,8882055,135,34560
20160802 12:49:33.888974,0,1,0,1,8947848,136,34816
20160802 12:49:33.896786,0,1,0,1,9013641,137,35072
20160802 12:49:33.904598,0,1,0,1,9079434,138,35328
20160802 12:49:33.912411,0,1,0,1,9145227,139,35584
20160802 12:49:33.920224,0,1,0,1,9211020,140,35840
20160802 12:49:33.928036,0,1,0,1,9276813,141,36096
20160802 12:49:33.935848,0,1,0,1,9342606,142,36352
20160802 12:49:33.943661,0,1,0,1,9408399,143,36608
20160802 12:49:33.951474,0,1,0,1,9474192,144,36864
20160802 12:49:33.959286,0,1,0,1,9539985,145,37120
20160802 12:49:33.967098,0,1,0,1,9605778,146,37376
20160802 12:49:33.974911,0,1,0,1,9671571,147,37632
20160802 12:49:33.982724,0,1,0,1,9737364,148,37888
20160802 12:49:33.990536,0,1,0,1,9803157,149,38144
20160802 12:49:33.998348,0,1,0,1,9868950,150,38400
20160802 12:49:34.006161,0,1,0,1,9934743,151,38656
20160802 12:49:34.013974,0,1,0,1,10000536,152,38912
20160802 12:49:34.021786,0,1,0,1,10066329,153,39168
20160802 12:49:34.029598,0,1,0,1,10132122,154,39424
20160802 12:49:34.037411,0,1,0,1,10197915,155,39680
20160802 12:49:34.045224,0,1,0,1,10263708,156,39936
20160802 12:49:34.053036,0,1,0,1,10329501,157,40192
20160802 12:49:34.060848,0,1,0,1,10395294,158,40448
20160802 12:49:34.068661,0,1,0,1,10461087,159,40704
20160802 12:49:34.076474,0,1,0,1,10526880,160,40960
20160802 12:49:34.084286,0,1,0,1,10592673,161,41216
20160802 12:49:34.092098,0,1,0,1,10658466,162,41472
20160802 12:49:34.099911,0,1,0,1,10724259,163,41728
20160802 12:49:34.107724,0,1,0,1,10790052,164,41984
20160802 12:49:34.115536,0,1,0,1,10855845,165,42240
20160802 12:49:34.123348,0,1,0,1,10921638,166,42496
20160802 12:49:34.131161,0,1,0,1,10987431,167,42752
20160802 12:49:34.138974,0,1,0,1,11053224,168,43008
20160802 12:49:34.146786,0,1,0,1,11119017,169,43264
20160802 12:49:34.154598,0,1,0,1,11184810,170,43520
20160802 12:49:34.162411,0,1,0,1,11250603,171,43776
20160802 12:49:34.170224,0,1,0,1,11316396,172,44032
20160802 12:49:34.178036,0,1,0,1,11382189,173,44288
20160802 12:49:34.185848,0,1,0,1,11447982,174,44544
20160802 12:49:34.193661,0,1,0,1,11513775,175,44800
20160802 12:49:34.201474,0,1,0,1,11579568,176,45056
20160802 12:49:34.209286,0,1,0,1,11645361,177,45312
20160802 12:49:34.217098,0,1,0,1,11711154,178,45568
20160802 12:49:34.224911,0,1,0,1,11776947,179,45824
20160802 12:49:34.232724,0,1,0,1,11842740,180,46080
20160802 12:49:34.240536,0,1,0,1,11908533,181,46336
20160802 12:49:34.248348,0,1,0,1,11974326,182,46592
20160802 12:49:34.256161,0,1,0,1,12040119,183,46848
20160802 12:49:34.263974,0,1,0,1,12105912,184,47104
20160802 12:49:34.271786,0,1,0,1,12171705,185,47360
20160802 12:49:34.279598,0,1,0,1,12237498,186,47616
20160802 12:49:34.287411,0,1,0,1,12303291,187,47872
20160802 12:49:34.295224,0,1,0,1,12369084,188,48128
20160802 12:49:34.303036,0,1,0,1,12434877,189,48384
20160802 12:49:34.310848,0,1,0,1,12500670,190,48640
20160802 12:49:34.318661,0,1,0,1,12566463,191,48896
20160802 12:49:34.326474,0,1,0,1,12632256,192,49152
