time,status,n_fib,n_fob,n_fsc,x,y,z
20160801-113142,174,174,138,174,9079299,9044924,12320956
20160801-113142,0,0,0,0,0,0,0
20160801-113142,0,196,138,196,12880387,11710976,11711154
20160801-113142,197,0,197,0,11776947,196787,9089930
20160801-113142,138,0,180,0,11831811,35331,0
20160801-113142,181,3,181,3,138,393216,65537
20160801-113142,0,1,0,1,13273603,13273603,231939
20160801-113142,0,1,0,1,13339139,13339139,231939
20160801-113142,0,1,0,1,13404675,13404675,231939
20160801-113142,0,1,0,1,13470211,13470211,231939
20160801-113142,0,1,0,1,13535747,13535747,231939
20160801-113142,0,1,0,1,13601283,13601283,231939
20160801-113142,0,1,0,1,13666819,13666819,231939
20160801-113142,0,1,0,1,13732355,13732355,231939
20160801-113143,0,1,0,1,13797891,13797891,231939
20160801-113143,0,1,0,1,13863427,13863427,231939
20160801-113143,0,1,0,1,13928963,13928963,231939
20160801-113143,0,1,0,1,13994499,13994499,231939
20160801-113143,0,1,0,1,14060035,14060035,231939
20160801-113143,0,1,0,1,14125571,14125571,231939
20160801-113143,0,1,0,1,14191107,14191107,231939
20160801-113143,0,1,0,1,14256643,14256643,231939
20160801-113143,0,1,0,1,14322179,14322179,231939
20160801-113143,0,1,0,1,14387715,14387715,231939
20160801-113143,0,1,0,1,14453251,14453251,231939
20160801-113143,0,1,0,1,14518787,14518787,231939
20160801-113143,0,1,0,1,14584323,14584323,231939
20160801-113143,0,1,0,1,14649859,14649859,231939
20160801-113143,0,1,0,1,14715395,14715395,231939
20160801-113143,0,1,0,1,14780931,14780931,231939
20160801-113143,0,1,0,1,14846467,14846467,231939
20160801-113143,0,1,0,1,14912003,14912003,231939
20160801-113143,0,1,0,1,14977539,14977539,231939
20160801-113143,0,1,0,1,15043075,15043075,231939
20160801-113143,0,1,0,1,15108611,15108611,231939
20160801-113143,0,1,0,1,15174147,15174147,231939
20160801-113143,0,1,0,1,15239683,15239683,231939
20160801-113143,0,1,0,1,15305219,15305219,231939
20160801-113143,0,1,0,1,15370755,15370755,231939
20160801-113143,0,1,0,1,15436291,15436291,231939
20160801-113143,0,1,0,1,15501827,15501827,231939
20160801-113143,0,1,0,1,15567363,15567363,231939
20160801-113143,0,1,0,1,15632899,15632899,231939
20160801-113143,0,1,0,1,15698435,15698435,231939
20160801-113143,0,1,0,1,15763971,15763971,231939
20160801-113143,0,1,0,1,15829507,15829507,231939
20160801-113143,0,1,0,1,15895043,15895043,231939
20160801-113143,0,1,0,1,15960579,15960579,231939
20160801-113143,0,1,0,1,16026115,16026115,231939
20160801-113143,0,1,0,1,16091651,16091651,231939
20160801-113143,0,1,0,1,16157187,16157187,231939
20160801-113143,0,1,0,1,16222723,16222723,231939
20160801-113143,0,1,0,1,16288259,16288259,231939
20160801-113143,0,1,0,1,16353795,16353795,231939
20160801-113143,0,1,0,1,16419331,16419331,231939
20160801-113143,0,1,0,1,16484867,16484867,231939
20160801-113143,0,1,0,1,16550403,16550403,231939
20160801-113143,0,1,0,1,16615939,16615939,231939
20160801-113143,0,1,0,1,16681475,16681475,231939
20160801-113143,0,1,0,1,16747011,16747011,231939
20160801-113143,0,1,0,1,35587,35587,232195
20160801-113143,0,1,0,1,101123,101123,232195
20160801-113143,0,1,0,1,166659,166659,232195
20160801-113143,0,1,0,1,232195,232195,232195
20160801-113143,0,1,0,1,297731,297731,232195
20160801-113143,0,1,0,1,363267,363267,232195
20160801-113143,0,1,0,1,428803,428803,232195
20160801-113143,0,1,0,1,494339,494339,232195
20160801-113143,0,1,0,1,559875,559875,232195
20160801-113143,0,1,0,1,625411,625411,232195
20160801-113143,0,1,0,1,690947,690947,232195
20160801-113143,0,1,0,1,756483,756483,232195
20160801-113143,0,1,0,1,822019,822019,232195
20160801-113143,0,1,0,1,887555,887555,232195
20160801-113143,0,1,0,1,953091,953091,232195
20160801-113143,0,1,0,1,1018627,1018627,232195
20160801-113143,0,1,0,1,1084163,1084163,232195
20160801-113143,0,1,0,1,1149699,1149699,232195
20160801-113143,0,1,0,1,1215235,1215235,232195
20160801-113143,0,1,0,1,1280771,1280771,232195
20160801-113143,0,1,0,1,1346307,1346307,232195
20160801-113143,0,1,0,1,1411843,1411843,232195
20160801-113143,0,1,0,1,1477379,1477379,232195
20160801-113143,0,1,0,1,1542915,1542915,232195
20160801-113143,0,1,0,1,1608451,1608451,232195
20160801-113143,0,1,0,1,1673987,1673987,232195
20160801-113143,0,1,0,1,1739523,1739523,232195
20160801-113143,0,1,0,1,1805059,1805059,232195
20160801-113143,0,1,0,1,1870595,1870595,232195
20160801-113143,0,1,0,1,1936131,1936131,232195
20160801-113143,0,1,0,1,2001667,2001667,232195
20160801-113143,0,1,0,1,2067203,2067203,232195
20160801-113143,0,1,0,1,2132739,2132739,232195
20160801-113143,0,1,0,1,2198275,2198275,232195
20160801-113143,0,1,0,1,2263811,2263811,232195
20160801-113143,0,1,0,1,2329347,2329347,232195
20160801-113143,0,1,0,1,2394883,2394883,232195
20160801-113143,0,1,0,1,2460419,2460419,232195
20160801-113143,0,1,0,1,2525955,2525955,232195
20160801-113143,0,1,0,1,2591491,2591491,232195
20160801-113143,0,1,0,1,2657027,2657027,232195
20160801-113143,0,1,0,1,2722563,2722563,232195
20160801-113143,0,1,0,1,2788099,2788099,232195
20160801-113143,0,1,0,1,2853635,2853635,232195
20160801-113143,0,1,0,1,2919171,2919171,232195
20160801-113143,0,1,0,1,2984707,2984707,232195
20160801-113143,0,1,0,1,3050243,3050243,232195
20160801-113143,0,1,0,1,3115779,3115779,232195
20160801-113143,0,1,0,1,3181315,3181315,232195
20160801-113143,0,1,0,1,3246851,3246851,232195
20160801-113143,0,1,0,1,3312387,3312387,232195
20160801-113143,0,1,0,1,3377923,3377923,232195
20160801-113143,0,1,0,1,3443459,3443459,232195
20160801-113143,0,1,0,1,3508995,3508995,232195
20160801-113143,0,1,0,1,3574531,3574531,232195
20160801-113143,0,1,0,1,3640067,3640067,232195
20160801-113143,0,1,0,1,3705603,3705603,232195
20160801-113143,0,1,0,1,3771139,3771139,232195
20160801-113143,0,1,0,1,3836675,3836675,232195
20160801-113143,0,1,0,1,3902211,3902211,232195
20160801-113143,0,1,0,1,3967747,3967747,232195
20160801-113143,0,1,0,1,4033283,4033283,232195
20160801-113143,0,1,0,1,4098819,4098819,232195
20160801-113143,0,1,0,1,4164355,4164355,232195
20160801-113143,0,1,0,1,4229891,4229891,232195
20160801-113143,0,1,0,1,4295427,4295427,232195
20160801-113143,0,1,0,1,4360963,4360963,232195
20160801-113143,0,1,0,1,4426499,4426499,232195
20160801-113143,0,1,0,1,4492035,4492035,232195
20160801-113143,0,1,0,1,4557571,4557571,232195
20160801-113143,0,1,0,1,4623107,4623107,232195
20160801-113143,0,1,0,1,4688643,4688643,232195
20160801-113143,0,1,0,1,4754179,4754179,232195
20160801-113143,0,1,0,1,4819715,4819715,232195
20160801-113143,0,1,0,1,4885251,4885251,232195
20160801-113143,0,1,0,1,5081859,5081859,232195
20160801-113143,0,1,0,1,5147395,5147395,232195
20160801-113143,0,1,0,1,5212931,5212931,232195
20160801-113143,0,1,0,1,5278467,5278467,232195
20160801-113143,0,1,0,1,5344003,5344003,232195
20160801-113144,0,1,0,1,5409539,5409539,232195
20160801-113144,0,1,0,1,5475075,5475075,232195
20160801-113144,0,1,0,1,5540611,5540611,232195
20160801-113144,0,1,0,1,5606147,5606147,232195
20160801-113144,0,1,0,1,5671683,5671683,232195
20160801-113144,0,1,0,1,5737219,5737219,232195
20160801-113144,0,1,0,1,5802755,5802755,232195
20160801-113144,0,1,0,1,5868291,5868291,232195
20160801-113144,0,1,0,1,5933827,5933827,232195
20160801-113144,0,1,0,1,5999363,5999363,232195
20160801-113144,0,1,0,1,6064899,6064899,232195
20160801-113144,0,1,0,1,6130435,6130435,232195
20160801-113144,0,1,0,1,6195971,6195971,232195
20160801-113144,0,1,0,1,6261507,6261507,232195
20160801-113144,0,1,0,1,6327043,6327043,232195
20160801-113144,0,1,0,1,6392579,6392579,232195
20160801-113144,0,1,0,1,6458115,6458115,232195
20160801-113144,0,1,0,1,6523651,6523651,232195
20160801-113144,0,1,0,1,6589187,6589187,232195
20160801-113144,0,1,0,1,6654723,6654723,232195
20160801-113144,0,1,0,1,6720259,6720259,232195
20160801-113144,0,1,0,1,6785795,6785795,232195
20160801-113144,0,1,0,1,6851331,6851331,232195
20160801-113144,0,1,0,1,6916867,6916867,232195
20160801-113144,0,1,0,1,6982403,6982403,232195
20160801-113144,0,1,0,1,7047939,7047939,232195
20160801-113144,0,1,0,1,7113475,7113475,232195
20160801-113144,0,1,0,1,7179011,7179011,232195
20160801-113144,0,1,0,1,7244547,7244547,232195
20160801-113144,0,1,0,1,7310083,7310083,232195
20160801-113144,0,1,0,1,7375619,7375619,232195
20160801-113144,0,1,0,1,7441155,7441155,232195
20160801-113144,0,1,0,1,7506691,7506691,232195
20160801-113144,0,1,0,1,7572227,7572227,232195
20160801-113144,0,1,0,1,7637763,7637763,232195
20160801-113144,0,1,0,1,7703299,7703299,232195
20160801-113144,0,1,0,1,7768835,7768835,232195
20160801-113144,0,1,0,1,7834371,7834371,232195
20160801-113144,0,1,0,1,7899907,7899907,232195
20160801-113144,0,1,0,1,7965443,7965443,232195
20160801-113144,0,1,0,1,8030979,8030979,232195
20160801-113144,0,1,0,1,8096515,8096515,232195
20160801-113144,0,1,0,1,8162051,8162051,232195
