20160808 15:31:45.533270,0,0,0,0,0,100,147,1986356256,0
time,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160808 15:31:47.104862,0,0,0,0,0,100,114,1986356256,0
20160808 15:31:47.112675,0,0,0,0,0,100,114,1986356256,0
20160808 15:31:47.112675,0,144,6,0,0,100,114,1986356256,0
20160808 15:31:47.112675,0,144,6,144,6,100,114,1986356256,0
20160808 15:31:47.112675,0,144,6,144,6,150,114,1986356256,0
20160808 15:31:47.120487,0,144,6,144,6,150,114,1986356256,0
20160808 15:31:47.120487,0,32,0,144,6,150,114,1986356256,0
20160808 15:31:47.120487,0,32,0,0,0,150,114,1986356256,0
20160808 15:31:47.120487,0,32,0,0,0,152,114,1986356256,0
20160808 15:31:47.120487,0,32,0,0,0,152,152,1986356256,0
20160808 15:31:47.128299,0,32,0,0,0,152,152,1986356256,0
20160808 15:31:47.128299,0,112,0,0,0,152,152,1986356256,0
20160808 15:31:47.128299,0,112,0,32,0,152,152,1986356256,0
20160808 15:31:47.128299,0,112,0,32,0,0,152,1986356256,0
20160808 15:31:47.136112,0,112,0,32,0,0,152,1986356256,0
20160808 15:31:47.136112,0,144,9,32,0,0,152,1986356256,0
20160808 15:31:47.136112,0,144,9,144,9,0,152,1986356256,0
20160808 15:31:47.136112,0,144,9,144,9,112,152,1986356256,0
20160808 15:31:47.136112,0,144,9,144,9,112,32,1986356256,0
20160808 15:31:47.143925,0,144,9,144,9,112,32,1986356256,0
20160808 15:31:47.143925,0,144,10,144,9,112,32,1986356256,0
20160808 15:31:47.143925,0,144,10,144,10,112,32,1986356256,0
20160808 15:31:47.143925,0,144,10,144,10,154,32,1986356256,0
20160808 15:31:47.151737,0,144,10,144,10,154,32,1986356256,0
20160808 15:31:47.151737,0,0,13,144,10,154,32,1986356256,0
20160808 15:31:47.151737,0,0,13,144,11,154,32,1986356256,0
20160808 15:31:47.151737,0,0,13,144,11,155,32,1986356256,0
20160808 15:31:47.151737,0,0,13,144,11,155,155,1986356256,0
20160808 15:31:47.159549,0,0,13,144,11,155,155,1986356256,0
20160808 15:31:47.159549,0,32,0,144,11,155,155,1986356256,0
20160808 15:31:47.159549,0,32,0,0,13,155,155,1986356256,0
20160808 15:31:47.159549,0,32,0,0,13,0,155,1986356256,0
20160808 15:31:47.167362,0,32,0,0,13,0,155,1986356256,0
20160808 15:31:47.167362,0,0,0,0,13,0,155,1986356256,0
20160808 15:31:47.167362,0,0,0,96,15,0,155,1986356256,0
20160808 15:31:47.167362,0,0,0,96,15,32,155,1986356256,0
20160808 15:31:47.167362,0,0,0,96,15,32,13,1986356256,0
20160808 15:31:47.175175,0,0,0,96,15,32,13,1986356256,0
20160808 15:31:47.175175,0,0,0,96,15,32,13,1986356256,0
20160808 15:31:47.175175,0,0,0,0,0,32,13,1986356256,0
20160808 15:31:47.175175,0,0,0,0,0,111,13,1986356256,0
20160808 15:31:47.182987,0,0,0,0,0,111,13,1986356256,0
20160808 15:31:47.182987,0,144,15,0,0,111,13,1986356256,0
20160808 15:31:47.182987,0,144,15,144,15,111,13,1986356256,0
20160808 15:31:47.182987,0,144,15,144,15,159,13,1986356256,0
20160808 15:31:47.182987,0,144,15,144,15,159,159,1986356256,0
20160808 15:31:47.190799,0,144,15,144,15,159,159,1986356256,0
20160808 15:31:47.190799,0,48,0,144,15,159,159,1986356256,0
20160808 15:31:47.190799,0,48,0,160,1,159,159,1986356256,0
20160808 15:31:47.190799,0,48,0,160,1,161,159,1986356256,0
20160808 15:31:47.198612,0,48,0,160,1,161,159,1986356256,0
20160808 15:31:47.198612,0,96,3,160,1,161,159,1986356256,0
20160808 15:31:47.198612,0,96,3,96,11,161,159,1986356256,0
20160808 15:31:47.198612,0,96,3,96,11,48,159,1986356256,0
20160808 15:31:47.198612,0,96,3,96,11,48,162,1986356256,0
20160808 15:31:47.206425,0,96,3,96,11,48,162,1986356256,0
20160808 15:31:47.206425,0,160,2,96,11,48,162,1986356256,0
20160808 15:31:47.206425,0,160,2,96,5,48,162,1986356256,0
20160808 15:31:47.206425,0,160,2,96,5,101,162,1986356256,0
20160808 15:31:47.214237,0,160,2,96,5,101,162,1986356256,0
20160808 15:31:47.214237,0,160,3,96,5,101,162,1986356256,0
20160808 15:31:47.214237,0,160,3,160,3,101,162,1986356256,0
20160808 15:31:47.214237,0,160,3,160,3,163,162,1986356256,0
20160808 15:31:47.214237,0,160,3,160,3,163,101,1986356256,0
20160808 15:31:47.222049,0,160,3,160,3,163,101,1986356256,0
20160808 15:31:47.222049,0,160,4,160,3,163,101,1986356256,0
20160808 15:31:47.222049,0,160,4,160,4,163,101,1986356256,0
20160808 15:31:47.222049,0,160,4,160,4,164,101,1986356256,0
20160808 15:31:47.229862,0,160,4,160,4,164,101,1986356256,0
20160808 15:31:47.229862,0,96,1,160,4,164,101,1986356256,0
20160808 15:31:47.229862,0,96,1,80,5,164,101,1986356256,0
20160808 15:31:47.229862,0,96,1,80,5,0,101,1986356256,0
20160808 15:31:47.229862,0,96,1,80,5,0,0,1986356256,0
20160808 15:31:47.237675,0,96,1,80,5,0,0,1986356256,0
20160808 15:31:47.237675,0,0,0,80,5,0,0,1986356256,0
20160808 15:31:47.237675,0,0,0,96,1,0,0,1986356256,0
20160808 15:31:47.237675,0,0,0,96,1,85,0,1986356256,0
20160808 15:31:47.245487,0,0,0,96,1,85,0,1986356256,0
20160808 15:31:47.245487,0,0,0,96,1,85,0,1986356256,0
20160808 15:31:47.245487,0,0,0,0,0,85,0,1986356256,0
20160808 15:31:47.245487,0,0,0,0,0,0,0,1986356256,0
20160808 15:31:47.245487,0,0,0,0,0,0,97,1986356256,0
20160808 15:31:47.253299,0,0,0,0,0,0,97,1986356256,0
20160808 15:31:47.253299,0,160,9,0,0,0,97,1986356256,0
20160808 15:31:47.253299,0,160,9,160,9,0,97,1986356256,0
20160808 15:31:47.253299,0,160,9,160,9,169,97,1986356256,0
20160808 15:31:47.261112,0,160,9,160,9,169,97,1986356256,0
20160808 15:31:47.261112,0,96,6,160,9,169,97,1986356256,0
20160808 15:31:47.261112,0,96,6,48,0,169,97,1986356256,0
20160808 15:31:47.261112,0,96,6,48,0,170,97,1986356256,0
20160808 15:31:47.261112,0,96,6,48,0,170,170,1986356256,0
20160808 15:31:47.268925,0,96,6,48,0,170,170,1986356256,0
20160808 15:31:47.268925,0,96,5,48,0,170,170,1986356256,0
20160808 15:31:47.268925,0,96,5,96,6,170,170,1986356256,0
20160808 15:31:47.268925,0,96,5,96,6,48,170,1986356256,0
20160808 15:31:47.276737,0,96,5,96,6,48,170,1986356256,0
20160808 15:31:47.276737,0,160,11,96,6,48,170,1986356256,0
20160808 15:31:47.276737,0,160,11,160,11,48,170,1986356256,0
20160808 15:31:47.276737,0,160,11,160,11,101,170,1986356256,0
20160808 15:31:47.276737,0,160,11,160,11,101,102,1986356256,0
20160808 15:31:47.284549,0,160,11,160,11,101,102,1986356256,0
20160808 15:31:47.284549,0,160,12,160,11,101,102,1986356256,0
20160808 15:31:47.284549,0,160,12,160,12,101,102,1986356256,0
20160808 15:31:47.284549,0,160,12,160,12,172,102,1986356256,0
20160808 15:31:47.292362,0,160,12,160,12,172,102,1986356256,0
20160808 15:31:47.292362,0,48,1,160,12,172,102,1986356256,0
20160808 15:31:47.292362,0,48,1,160,13,172,102,1986356256,0
20160808 15:31:47.292362,0,48,1,160,13,173,102,1986356256,0
20160808 15:31:47.292362,0,48,1,160,13,173,173,1986356256,0
20160808 15:31:47.300175,0,48,1,160,13,173,173,1986356256,0
20160808 15:31:47.300175,0,32,0,160,13,173,173,1986356256,0
20160808 15:31:47.300175,0,32,0,48,0,173,173,1986356256,0
20160808 15:31:47.300175,0,32,0,48,0,0,173,1986356256,0
20160808 15:31:47.307987,0,32,0,48,0,0,173,1986356256,0
20160808 15:31:47.307987,0,0,0,48,0,0,173,1986356256,0
20160808 15:31:47.307987,0,0,0,0,0,0,173,1986356256,0
20160808 15:31:47.307987,0,0,0,0,0,112,173,1986356256,0
20160808 15:31:47.307987,0,0,0,0,0,112,32,1986356256,0
20160808 15:31:47.315799,0,0,0,0,0,112,32,1986356256,0
20160808 15:31:47.315799,0,0,0,0,0,112,32,1986356256,0
20160808 15:31:47.315799,0,0,0,0,0,112,32,1986356256,0
20160808 15:31:47.315799,0,0,0,0,0,0,32,1986356256,0
20160808 15:31:47.323612,0,0,0,0,0,0,32,1986356256,0
20160808 15:31:47.323612,0,32,0,0,0,0,32,1986356256,0
20160808 15:31:47.323612,0,32,0,176,2,0,32,1986356256,0
20160808 15:31:47.323612,0,32,0,176,2,178,32,1986356256,0
20160808 15:31:47.323612,0,32,0,176,2,178,178,1986356256,0
20160808 15:31:47.331425,0,32,0,176,2,178,178,1986356256,0
20160808 15:31:47.331425,0,96,13,176,2,178,178,1986356256,0
20160808 15:31:47.331425,0,96,13,32,0,178,178,1986356256,0
20160808 15:31:47.331425,0,96,13,32,0,179,178,1986356256,0
20160808 15:31:47.339237,0,96,13,32,0,179,178,1986356256,0
20160808 15:31:47.339237,0,176,3,32,0,179,178,1986356256,0
20160808 15:31:47.339237,0,176,3,96,3,179,178,1986356256,0
20160808 15:31:47.339237,0,176,3,96,3,109,178,1986356256,0
20160808 15:31:47.339237,0,176,3,96,3,109,32,1986356256,0
20160808 15:31:47.347049,0,176,3,96,3,109,32,1986356256,0
20160808 15:31:47.347049,0,176,4,96,3,109,32,1986356256,0
20160808 15:31:47.347049,0,176,4,176,4,109,32,1986356256,0
20160808 15:31:47.347049,0,176,4,176,4,99,32,1986356256,0
20160808 15:31:47.354862,0,176,4,176,4,99,32,1986356256,0
20160808 15:31:47.354862,0,0,14,176,4,99,32,1986356256,0
20160808 15:31:47.354862,0,0,14,176,5,99,32,1986356256,0
20160808 15:31:47.354862,0,0,14,176,5,181,32,1986356256,0
20160808 15:31:47.354862,0,0,14,176,5,181,181,1986356256,0
20160808 15:31:47.362675,0,0,14,176,5,181,181,1986356256,0
20160808 15:31:47.362675,0,48,0,176,5,181,181,1986356256,0
20160808 15:31:47.362675,0,48,0,176,6,181,181,1986356256,0
20160808 15:31:47.362675,0,48,0,176,6,182,181,1986356256,0
20160808 15:31:47.370487,0,48,0,176,6,182,181,1986356256,0
20160808 15:31:47.370487,0,96,3,176,6,182,181,1986356256,0
20160808 15:31:47.370487,0,96,3,96,11,182,181,1986356256,0
20160808 15:31:47.370487,0,96,3,96,11,48,181,1986356256,0
20160808 15:31:47.370487,0,96,3,96,11,48,0,1986356256,0
20160808 15:31:47.378299,0,96,3,96,11,48,0,1986356256,0
20160808 15:31:47.378299,0,0,0,96,11,48,0,1986356256,0
20160808 15:31:47.378299,0,0,0,96,3,48,0,1986356256,0
20160808 15:31:47.378299,0,0,0,96,3,107,0,1986356256,0
20160808 15:31:47.386112,0,0,0,96,3,107,0,1986356256,0
20160808 15:31:47.386112,0,176,9,96,3,107,0,1986356256,0
20160808 15:31:47.386112,0,176,9,176,9,107,0,1986356256,0
20160808 15:31:47.386112,0,176,9,176,9,185,0,1986356256,0
20160808 15:31:47.386112,0,176,9,176,9,185,99,1986356256,0
20160808 15:31:47.393925,0,176,9,176,9,185,99,1986356256,0
20160808 15:31:47.393925,0,0,0,176,9,185,99,1986356256,0
20160808 15:31:47.393925,0,0,0,176,11,185,99,1986356256,0
20160808 15:31:47.393925,0,0,0,176,11,187,99,1986356256,0
20160808 15:31:47.401737,0,0,0,176,11,187,99,1986356256,0
20160808 15:31:47.401737,0,96,13,176,11,187,99,1986356256,0
20160808 15:31:47.401737,0,96,13,64,3,187,99,1986356256,0
20160808 15:31:47.401737,0,96,13,64,3,0,99,1986356256,0
20160808 15:31:47.401737,0,96,13,64,3,0,188,1986356256,0
20160808 15:31:47.409549,0,96,13,64,3,0,188,1986356256,0
20160808 15:31:47.409549,0,176,12,64,3,0,188,1986356256,0
20160808 15:31:47.409549,0,176,12,96,13,0,188,1986356256,0
20160808 15:31:47.409549,0,176,12,96,13,67,188,1986356256,0
20160808 15:31:47.417362,0,176,12,96,13,67,188,1986356256,0
20160808 15:31:47.417362,0,176,13,96,13,67,188,1986356256,0
20160808 15:31:47.417362,0,176,13,176,13,67,188,1986356256,0
20160808 15:31:47.417362,0,176,13,176,13,0,188,1986356256,0
20160808 15:31:47.417362,0,176,13,176,13,0,97,1986356256,0
20160808 15:31:47.425175,0,176,13,176,13,0,97,1986356256,0
20160808 15:31:47.425175,0,176,14,176,13,0,97,1986356256,0
20160808 15:31:47.425175,0,176,14,176,14,0,97,1986356256,0
20160808 15:31:47.425175,0,176,14,176,14,190,97,1986356256,0
20160808 15:31:47.432987,0,176,14,176,14,190,97,1986356256,0
20160808 15:31:47.432987,0,32,0,176,14,190,97,1986356256,0
20160808 15:31:47.432987,0,32,0,32,0,190,97,1986356256,0
20160808 15:31:47.432987,0,32,0,32,0,0,97,1986356256,0
20160808 15:31:47.432987,0,32,0,32,0,0,0,1986356256,0
20160808 15:31:47.440799,0,32,0,32,0,0,0,1986356256,0
20160808 15:31:47.440799,0,112,6,32,0,0,0,1986356256,0
20160808 15:31:47.440799,0,112,6,32,0,0,0,1986356256,0
20160808 15:31:47.440799,0,112,6,32,0,32,0,1986356256,0
20160808 15:31:47.448612,0,112,6,32,0,32,0,1986356256,0
20160808 15:31:47.448612,0,0,0,32,0,32,0,1986356256,0
20160808 15:31:47.448612,0,0,0,0,0,32,0,1986356256,0
20160808 15:31:47.448612,0,0,0,0,0,118,0,1986356256,0
20160808 15:31:47.448612,0,0,0,0,0,118,32,1986356256,0
20160808 15:31:47.456425,0,0,0,0,0,118,32,1986356256,0
20160808 15:31:47.456425,0,192,2,0,0,118,32,1986356256,0
20160808 15:31:47.456425,0,192,2,192,2,118,32,1986356256,0
20160808 15:31:47.456425,0,192,2,192,2,194,32,1986356256,0
