time,status,n_fib,n_fob,n_fsc,x,y,z
20160803 14:39:28.166592,0,1,0,1,0,0,0
20160803 14:39:28.174405,0,1,0,1,0,0,0
20160803 14:39:28.182218,0,1,0,1,0,0,0
20160803 14:39:28.190030,0,1,0,1,0,0,0
20160803 14:39:28.197842,0,1,0,1,0,0,0
20160803 14:39:28.205655,0,1,0,1,0,0,0
20160803 14:39:28.213468,0,1,0,1,0,0,0
20160803 14:39:28.221280,0,1,0,1,0,0,0
20160803 14:39:28.229092,0,1,0,1,0,0,0
20160803 14:39:28.236905,0,1,0,1,0,0,0
20160803 14:39:28.244718,0,1,0,1,0,0,0
20160803 14:39:28.252530,0,1,0,1,0,0,0
20160803 14:39:28.260342,0,1,0,1,0,0,0
20160803 14:39:28.268155,0,1,0,1,0,0,0
20160803 14:39:28.275968,0,1,0,1,0,0,0
20160803 14:39:28.283780,0,1,0,1,0,0,0
20160803 14:39:28.291592,0,1,0,1,0,0,0
20160803 14:39:28.299405,0,1,0,1,0,0,0
20160803 14:39:28.307218,0,1,0,1,0,0,0
20160803 14:39:28.315030,0,1,0,1,0,0,0
20160803 14:39:28.322842,0,1,0,1,0,0,0
20160803 14:39:28.330655,0,1,0,1,0,0,0
20160803 14:39:28.338468,0,1,0,1,0,0,0
20160803 14:39:28.346280,0,1,0,1,0,0,0
20160803 14:39:28.354092,0,1,0,1,0,0,0
20160803 14:39:28.361905,0,1,0,1,0,0,0
20160803 14:39:28.369718,0,1,0,1,0,0,0
20160803 14:39:28.377530,0,1,0,1,0,0,0
20160803 14:39:28.385342,0,1,0,1,0,0,0
20160803 14:39:28.393155,0,1,0,1,0,0,0
20160803 14:39:28.400968,0,1,0,1,0,0,0
20160803 14:39:28.408780,0,1,0,1,0,0,0
20160803 14:39:28.416592,0,1,0,1,0,0,0
20160803 14:39:28.424405,0,1,0,1,0,0,0
20160803 14:39:28.432218,0,1,0,1,0,0,0
20160803 14:39:28.440030,0,1,0,1,0,0,0
20160803 14:39:28.447842,0,1,0,1,0,0,0
20160803 14:39:28.455655,0,1,0,1,0,0,0
20160803 14:39:28.463468,0,1,0,1,0,0,0
20160803 14:39:28.471280,0,1,0,1,0,0,0
