time,status,n_fib,n_fob,n_fsc,x,y,z
20160803 22:33:29.544435,2,36,36,36,1376512,1376548,70913
20160803 22:33:29.544435,2,36,36,36,74773,9237,0
20160803 22:33:29.544435,2,36,36,36,259,2434305,2434341
20160803 22:33:29.544435,2,36,36,36,75029,1376533,2425125
20160803 22:33:29.544435,2,36,36,36,2430209,0,0
20160803 22:33:29.544435,2,36,36,36,2490624,2500134,256
20160803 22:33:29.544435,2,36,36,36,70913,75285,1386005
20160803 22:33:29.544435,2,36,36,36,38,0,327941
20160803 22:33:29.544435,2,36,36,36,2565927,65575,1386261
20160803 22:33:29.544435,2,36,36,36,2561281,2561281,70913
20160803 22:33:29.544435,2,36,36,36,0,67072,256
20160803 22:33:29.544435,2,36,36,36,10280,2626817,70913
20160803 22:33:29.544435,2,36,36,36,1376552,1376552,2621480
20160803 22:33:29.544435,2,36,36,36,458752,65537,2697513
20160803 22:33:29.544435,2,36,36,36,1376512,1376553,70913
20160803 22:33:29.544435,2,36,36,36,76053,10517,0
20160803 22:33:29.544435,2,36,36,36,264,2763265,2763306
20160803 22:33:29.544435,2,36,36,36,76309,1376533,2752810
20160803 22:33:29.544435,2,36,36,36,2757889,0,0
20160803 22:33:29.544435,2,36,36,36,2818304,2829099,256
20160803 22:33:29.544435,2,36,36,36,70913,76565,1387285
20160803 22:33:29.544435,2,36,36,36,43,0,655626
20160803 22:33:29.544435,2,36,36,36,2894892,65580,1387541
20160803 22:33:29.544435,2,36,36,36,2888961,2888961,70913
20160803 22:33:29.544435,2,36,36,36,0,68352,256
20160803 22:33:29.544435,2,36,36,36,11565,2954497,70913
20160803 22:33:29.544435,2,36,36,36,1376557,1376557,2949165
20160803 22:33:29.544435,2,36,36,36,786432,65537,3026478
20160803 22:33:29.544435,2,36,36,36,1376512,1376558,70913
20160803 22:33:29.544435,2,36,36,36,77333,11797,0
20160803 22:33:29.544435,2,36,36,36,269,3092225,3092271
20160803 22:33:29.544435,2,36,36,36,77589,1376533,3080495
20160803 22:33:29.544435,2,36,36,36,3085569,0,0
20160803 22:33:29.544435,2,36,36,36,3145984,3158064,256
20160803 22:33:29.544435,2,36,36,36,70913,77845,1388565
20160803 22:33:29.544435,2,36,36,36,48,0,983311
