time,status,n_fib,n_fob,n_fsc,x,y,z
20160803 22:34:39.555104,2,53,53,53,1573120,1573173,71681
20160803 22:34:39.555104,2,53,53,53,79128,13592,0
20160803 22:34:39.555104,2,53,53,53,259,3552769,3552822
20160803 22:34:39.555104,2,53,53,53,79384,1573144,3539254
20160803 22:34:39.555104,2,53,53,53,3545089,0,0
20160803 22:34:39.555104,2,53,53,53,3604736,3618615,256
20160803 22:34:39.555104,2,53,53,53,71681,79640,1586968
20160803 22:34:39.555104,2,53,53,53,55,0,327941
20160803 22:34:39.555104,2,53,53,53,3684408,65592,1587224
20160803 22:34:39.555104,2,53,53,53,3676161,3676161,71681
20160803 22:34:39.555104,2,53,53,53,0,67072,256
20160803 22:34:39.555104,2,53,53,53,14649,3741697,71681
20160803 22:34:39.555104,2,53,53,53,1573177,1573177,3735609
20160803 22:34:39.555104,2,53,53,53,458752,65537,3815994
20160803 22:34:39.555104,2,53,53,53,1573120,1573178,71681
20160803 22:34:39.555104,2,53,53,53,80408,14872,0
20160803 22:34:39.555104,2,53,53,53,264,3881729,3881787
20160803 22:34:39.555104,2,53,53,53,80664,1573144,3866939
20160803 22:34:39.555104,2,53,53,53,3872769,0,0
20160803 22:34:39.555104,2,53,53,53,3932416,3947580,256
20160803 22:34:39.555104,2,53,53,53,71681,80920,1588248
20160803 22:34:39.555104,2,53,53,53,60,0,655626
20160803 22:34:39.555104,2,53,53,53,4013373,65597,1588504
20160803 22:34:39.555104,2,53,53,53,4003841,4003841,71681
20160803 22:34:39.555104,2,53,53,53,0,68352,256
20160803 22:34:39.555104,2,53,53,53,15934,4069377,71681
20160803 22:34:39.555104,2,53,53,53,1573182,1573182,4063294
20160803 22:34:39.555104,2,53,53,53,786432,65537,4144959
20160803 22:34:39.555104,2,53,53,53,1573120,1573183,71681
20160803 22:34:39.555104,2,53,53,53,81688,16152,0
20160803 22:34:39.555104,2,53,53,53,269,4210689,4210752
20160803 22:34:39.555104,2,53,53,53,81944,1573144,4194624
20160803 22:34:39.555104,2,53,53,53,4200449,0,0
20160803 22:34:39.555104,2,53,53,53,4260096,4276545,256
20160803 22:34:39.555104,2,53,53,53,71681,82200,1589528
20160803 22:34:39.555104,2,53,53,53,65,0,983311
20160803 22:34:39.555104,2,53,53,53,4342338,65602,1589784
20160803 22:34:39.555104,2,53,53,53,4331521,4331521,71681
20160803 22:34:39.555104,2,53,53,53,0,69632,256
20160803 22:34:39.555104,2,53,53,53,17219,4397057,71681
20160803 22:34:39.555104,2,53,53,53,1573187,1573187,4390979
20160803 22:34:39.555104,2,53,53,53,1114112,65537,4473924
20160803 22:34:39.555104,2,53,53,53,1573120,1573188,71681
20160803 22:34:39.555104,2,53,53,53,82968,17432,0
20160803 22:34:39.555104,2,53,53,53,274,4539649,4539717
20160803 22:34:39.555104,2,53,53,53,83224,1573144,4522309
20160803 22:34:39.555104,2,53,53,53,4528129,0,0
20160803 22:34:39.555104,2,53,53,53,4587776,4605510,256
20160803 22:34:39.555104,2,53,53,53,71681,83480,1590808
20160803 22:34:39.555104,2,53,53,53,70,0,1310996
20160803 22:34:39.555104,2,53,53,53,4671303,65607,1591064
20160803 22:34:39.555104,2,53,53,53,4659201,4659201,71681
20160803 22:34:39.555104,2,53,53,53,0,70912,256
