time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160803 23:49:15.682316,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.690129,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.697942,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.705754,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.713566,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.721379,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.729192,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.737004,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.744816,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.752629,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.760442,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.768254,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.776066,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.783879,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.791692,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.799504,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.807316,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.815129,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.822942,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.830754,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.838566,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.846379,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.854192,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.862004,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.869816,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.877629,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.885442,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.893254,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.901066,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.908879,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.916692,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.924504,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.932316,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.940129,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.947942,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.955754,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.963566,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.971379,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.979192,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.987004,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:15.994816,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:16.002629,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:16.010442,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:16.018254,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:16.026066,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:16.033879,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:16.041692,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:16.049504,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:16.057316,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:16.065129,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:16.072942,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:16.080754,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:16.088566,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:16.096379,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:16.104192,0,0,0,1,0,0,0,0,0,0,0,0
20160803 23:49:16.112004,0,0,0,1,0,0,0,0,0,0,0,0
