time,status,n_fib,n_fob,n_fsc,x,y,z
20160804 04:49:40.442260,0,167,167,167,222973,0,61820,1,
20160804 04:49:40.442260,0,167,167,167,510,16711422,870,254,
20160804 04:49:40.442260,0,167,167,167,222723,6749699,6749699,102,
20160804 04:49:40.442260,0,167,167,167,16646144,241,8192256,1,
20160804 04:49:40.442260,0,167,167,167,16777215,16711683,6749955,102,
20160804 04:49:40.442260,0,167,167,167,222975,222975,222975,0,
20160804 04:49:40.442260,0,167,167,167,0,15826433,256,0,
20160804 04:49:40.442260,0,167,167,167,0,222976,222979,103,
20160804 04:49:40.442260,0,167,167,167,871,871,0,0,
20160804 04:49:40.442260,0,167,167,167,61823,65537,65793,1,
20160804 04:49:40.442260,0,167,167,167,871,66407,222977,3,
20160804 04:49:40.442260,0,167,167,167,6750467,6750464,0,241,
20160804 04:49:40.442260,0,167,167,167,8388864,66050,131584,3,
20160804 04:49:40.442260,0,167,167,167,6750723,6751079,131943,2,
20160804 04:49:40.442260,0,167,167,167,222978,0,61825,1,
20160804 04:49:40.442260,0,167,167,167,259,197379,871,3,
20160804 04:49:40.442260,0,167,167,167,222979,6750979,6750979,103,
20160804 04:49:40.442260,0,167,167,167,196608,241,8519936,1,
20160804 04:49:40.442260,0,167,167,167,263172,262147,6751235,103,
20160804 04:49:40.442260,0,167,167,167,222980,222980,222980,0,
20160804 04:49:40.442260,0,167,167,167,0,15827713,261,5,
20160804 04:49:40.442260,0,167,167,167,328960,222981,222979,103,
20160804 04:49:40.442260,0,167,167,167,328551,328551,327680,0,
20160804 04:49:40.442260,0,167,167,167,61828,65537,394758,6,
20160804 04:49:40.442260,0,167,167,167,871,394087,222982,3,
20160804 04:49:40.442260,0,167,167,167,6751747,6751744,0,241,
20160804 04:49:40.442260,0,167,167,167,8716544,67335,460544,3,
20160804 04:49:40.442260,0,167,167,167,6752003,6751079,459623,7,
20160804 04:49:40.442260,0,167,167,167,222983,0,61830,1,
20160804 04:49:40.442260,0,167,167,167,264,526344,871,8,
20160804 04:49:40.442260,0,167,167,167,222979,6752259,6752259,103,
20160804 04:49:40.442260,0,167,167,167,524288,241,8847616,1,
20160804 04:49:40.442260,0,167,167,167,592137,589827,6752515,103,
20160804 04:49:40.442260,0,167,167,167,222985,222985,222985,0,
20160804 04:49:40.442260,0,167,167,167,0,15828993,266,10,
20160804 04:49:40.442260,0,167,167,167,657920,222986,222979,103,
20160804 04:49:40.442260,0,167,167,167,656231,656231,655360,0,
20160804 04:49:40.442260,0,167,167,167,61833,65537,723723,11,
20160804 04:49:40.442260,0,167,167,167,871,721767,222987,3,
20160804 04:49:40.442260,0,167,167,167,6753027,6753024,0,241,
20160804 04:49:40.442260,0,167,167,167,9044224,68620,789504,3,
20160804 04:49:40.442260,0,167,167,167,6753283,6751079,787303,12,
20160804 04:49:40.442260,0,167,167,167,222988,0,61835,1,
20160804 04:49:40.442260,0,167,167,167,269,855309,871,13,
20160804 04:49:40.442260,0,167,167,167,222979,6753539,6753539,103,
20160804 04:49:40.442260,0,167,167,167,851968,241,9175296,1,
20160804 04:49:40.442260,0,167,167,167,921102,917507,6753795,103,
20160804 04:49:40.442260,0,167,167,167,222990,222990,222990,0,
20160804 04:49:40.442260,0,167,167,167,0,15830273,271,15,
20160804 04:49:40.442260,0,167,167,167,986880,222991,222979,103,
20160804 04:49:40.442260,0,167,167,167,983911,983911,983040,0,
20160804 04:49:40.442260,0,167,167,167,61838,65537,1052688,16,
20160804 04:49:40.442260,0,167,167,167,871,1049447,222992,3,
20160804 04:49:40.442260,0,167,167,167,6754307,6754304,0,241,
20160804 04:49:40.442260,0,167,167,167,9371904,69905,1118464,3,
20160804 04:49:40.442260,0,167,167,167,6754563,6751079,1114983,17,
20160804 04:49:40.442260,0,167,167,167,222993,0,61840,1,
20160804 04:49:40.442260,0,167,167,167,274,1184274,871,18,
20160804 04:49:40.442260,0,167,167,167,222979,6754819,6754819,103,
20160804 04:49:40.442260,0,167,167,167,1179648,241,9502976,1,
20160804 04:49:40.442260,0,167,167,167,1250067,1245187,6755075,103,
20160804 04:49:40.442260,0,167,167,167,222995,222995,222995,0,
20160804 04:49:40.442260,0,167,167,167,0,15831553,276,20,
20160804 04:49:40.442260,0,167,167,167,1315840,222996,222979,103,
20160804 04:49:40.442260,0,167,167,167,1311591,1311591,1310720,0,
20160804 04:49:40.442260,0,167,167,167,61843,65537,1381653,21,
20160804 04:49:40.442260,0,167,167,167,871,1377127,222997,3,
20160804 04:49:40.442260,0,167,167,167,6755587,6755584,0,241,
20160804 04:49:40.442260,0,167,167,167,9699584,71190,1447424,3,
20160804 04:49:40.442260,0,167,167,167,6755843,6751079,1442663,22,
20160804 04:49:40.442260,0,167,167,167,222998,0,61845,1,
20160804 04:49:40.442260,0,167,167,167,279,1513239,871,23,
20160804 04:49:40.442260,0,167,167,167,222979,6756099,6756099,103,
20160804 04:49:40.442260,0,167,167,167,1507328,241,9830656,1,
20160804 04:49:40.442260,0,167,167,167,1579032,1572867,6756355,103,
20160804 04:49:40.442260,0,167,167,167,223000,223000,223000,0,
20160804 04:49:40.442260,0,167,167,167,0,15832833,281,25,
20160804 04:49:40.442260,0,167,167,167,1644800,223001,222979,103,
20160804 04:49:40.442260,0,167,167,167,1639271,1639271,1638400,0,
20160804 04:49:40.442260,0,167,167,167,61848,65537,1710618,26,
20160804 04:49:40.442260,0,167,167,167,871,1704807,223002,3,
20160804 04:49:40.442260,0,167,167,167,6756867,6756864,0,241,
20160804 04:49:40.442260,0,167,167,167,10027264,72475,1776384,3,
20160804 04:49:40.442260,0,167,167,167,6757123,6751079,1770343,27,
20160804 04:49:40.442260,0,167,167,167,223003,0,61850,1,
20160804 04:49:40.442260,0,167,167,167,284,1842204,871,28,
20160804 04:49:40.442260,0,167,167,167,222979,6757379,6757379,103,
20160804 04:49:40.442260,0,167,167,167,1835008,241,10158336,1,
20160804 04:49:40.442260,0,167,167,167,1907997,1900547,6757635,103,
20160804 04:49:40.442260,0,167,167,167,223005,223005,223005,0,
20160804 04:49:40.442260,0,167,167,167,0,15834113,286,30,
20160804 04:49:40.442260,0,167,167,167,1973760,223006,222979,103,
20161217 05:13:11.942260,90,103,3,103,6781443,6781440,0,241,
20161217 05:13:11.942260,90,103,3,103,16318720,97147,8092416,3,
20161217 05:13:11.942260,90,103,3,103,6781699,6751079,8061799,123,
20170106 21:17:27.942260,3,103,3,103,62040,65537,14342874,218,
20170106 21:17:27.942260,3,103,3,103,871,14287719,223194,3,
20170106 21:17:27.942260,3,103,3,103,6806019,6806016,0,242,
20160802 16:25:05.137572,255,1,126,1,223318,223318,223318,0,
20160802 16:25:05.137572,255,1,126,1,0,15914241,343,87,
20160802 16:25:05.137572,255,1,126,1,5723904,223319,223235,104,
20160802 16:25:05.137572,255,1,126,1,5702504,5702504,5701632,0,
20160802 16:25:05.137572,255,1,126,1,62166,65537,5789784,88,
20160802 16:25:05.137572,255,1,126,1,872,5768040,223320,3,
20160802 16:25:05.137572,255,1,126,1,6838275,6838272,0,242,
20160802 16:25:05.137572,255,1,126,1,14090496,88409,5855488,3,
20160802 16:25:05.137572,255,1,126,1,6838531,6816616,5833576,89,
20160802 16:25:05.137572,255,1,126,1,223321,0,62168,1,
20160802 16:25:05.137572,255,1,126,1,346,5921370,872,90,
20160802 16:25:05.137572,255,1,126,1,223235,6838787,6838787,104,
20160802 16:25:05.137572,255,1,126,1,5898240,242,14221568,1,
20160802 16:25:05.137572,255,1,126,1,5987163,5963779,6839043,104,
20160802 16:25:05.137572,255,1,126,1,223323,223323,223323,0,
20160802 16:25:05.137572,255,1,126,1,0,15915521,348,92,
20160802 16:25:05.137572,255,1,126,1,6052864,223324,223235,104,
20160802 16:25:05.137572,255,1,126,1,6030184,6030184,6029312,0,
20160802 16:25:05.137572,255,1,126,1,62171,65537,6118749,93,
20160802 16:25:05.137572,255,1,126,1,872,6095720,223325,3,
20160802 16:25:05.137572,255,1,126,1,6839555,6839552,0,242,
20160802 16:25:05.137572,255,1,126,1,14418176,89694,6184448,3,
20160802 16:25:05.137572,255,1,126,1,6839811,6816616,6161256,94,
20160802 16:25:05.137572,255,1,126,1,223326,0,62173,1,
20160802 16:25:05.137572,255,1,126,1,351,6250335,872,95,
20160802 16:25:05.137572,255,1,126,1,223235,6840067,6840067,104,
20160802 16:25:05.137572,255,1,126,1,6225920,242,14549248,1,
20160802 16:25:05.137572,255,1,126,1,6316128,6291459,6840323,104,
20160802 16:25:05.137572,255,1,126,1,223328,223328,223328,0,
20160802 16:25:05.137572,255,1,126,1,0,15916801,353,97,
20160802 16:25:05.137572,255,1,126,1,6381824,223329,223235,104,
20160802 16:25:05.137572,255,1,126,1,6357864,6357864,6356992,0,
20160802 16:25:05.137572,255,1,126,1,62176,65537,6447714,98,
20160802 16:25:05.137572,255,1,126,1,872,6423400,223330,3,
20160802 16:25:05.137572,255,1,126,1,6840835,6840832,0,242,
20160802 16:25:05.137572,255,1,126,1,14745856,90979,6513408,3,
20160802 16:25:05.137572,255,1,126,1,6841091,6816616,6488936,99,
20160802 16:25:05.137572,255,1,126,1,223331,0,62178,1,
20160802 16:25:05.137572,255,1,126,1,356,6579300,872,100,
20160802 16:25:05.137572,255,1,126,1,223235,6841347,6841347,104,
20160802 16:25:05.137572,255,1,126,1,6553600,242,14876928,1,
20160802 16:25:05.137572,255,1,126,1,6645093,6619139,6841603,104,
20160802 16:25:05.137572,255,1,126,1,223333,223333,223333,0,
20160802 16:25:05.137572,255,1,126,1,0,15918081,358,102,
20160802 16:25:05.137572,255,1,126,1,6710784,223334,223235,104,
20160802 16:25:05.137572,255,1,126,1,6685544,6685544,6684672,0,
20160802 16:25:05.137572,255,1,126,1,62181,65537,6776679,103,
20160802 16:25:05.137572,255,1,126,1,872,6751080,223335,3,
20160802 16:25:05.137572,255,1,126,1,6842115,6842112,0,242,
20160802 16:25:05.137572,255,1,126,1,15073536,92264,6842368,3,
20160802 16:25:05.137572,255,1,126,1,6842371,6816616,6816616,104,
20160802 16:25:05.137572,255,1,126,1,223336,0,62183,1,
20160802 16:25:05.137572,255,1,126,1,361,6908265,872,105,
20160802 16:25:05.137572,255,1,126,1,223235,6842627,6842627,104,
20160802 16:25:05.137572,255,1,126,1,6881280,242,15204608,1,
20160802 16:25:05.137572,255,1,126,1,6974058,6946819,6842883,104,
20160802 16:25:05.137572,255,1,126,1,223338,223338,223338,0,
20160802 16:25:05.137572,255,1,126,1,0,15919361,363,107,
20160802 16:25:05.137572,255,1,126,1,7039744,223339,223235,104,
20160802 16:25:05.137572,255,1,126,1,7013224,7013224,7012352,0,
20160802 16:25:05.137572,255,1,126,1,62186,65537,7105644,108,
20160802 16:25:05.137572,255,1,126,1,872,7078760,223340,3,
20160802 16:25:05.137572,255,1,126,1,6843395,6843392,0,242,
20160802 16:25:05.137572,255,1,126,1,15401216,93549,7171328,3,
20160802 16:25:05.137572,255,1,126,1,6843651,6816616,7144296,109,
20160802 16:25:05.137572,255,1,126,1,223341,0,62188,1,
20160802 16:25:05.137572,255,1,126,1,366,7237230,872,110,
20160802 16:25:05.137572,255,1,126,1,223235,6843907,6843907,104,
20160802 16:25:05.137572,255,1,126,1,7208960,242,15532288,1,
20160802 16:25:05.137572,255,1,126,1,7303023,7274499,6844163,104,
20160802 16:25:05.137572,255,1,126,1,223343,223343,223343,0,
20160802 16:25:05.137572,255,1,126,1,0,15920641,368,112,
20160802 16:25:05.137572,255,1,126,1,7368704,223344,223235,104,
20160802 16:25:05.137572,255,1,126,1,7340904,7340904,7340032,0,
20160802 16:25:05.137572,255,1,126,1,62191,65537,7434609,113,
20160802 16:25:05.137572,255,1,126,1,872,7406440,223345,3,
20160802 16:25:05.137572,255,1,126,1,6844675,6844672,0,242,
20160802 16:25:05.137572,255,1,126,1,15728896,94834,7500288,3,
20160802 16:25:05.137572,255,1,126,1,6844931,6816616,7471976,114,
20160802 16:25:05.137572,255,1,126,1,223346,0,62193,1,
20160802 16:25:05.137572,255,1,126,1,371,7566195,872,115,
20160802 16:25:05.137572,255,1,126,1,223235,6845187,6845187,104,
20160802 16:25:05.137572,255,1,126,1,7536640,242,15859968,1,
20160802 16:25:05.137572,255,1,126,1,7631988,7602179,6845443,104,
20160802 16:25:05.137572,255,1,126,1,223348,223348,223348,0,
20160802 16:25:05.137572,255,1,126,1,0,15921921,373,117,
20160802 16:25:05.137572,255,1,126,1,7697664,223349,223235,104,
20160802 16:25:05.137572,255,1,126,1,7668584,7668584,7667712,0,
20160802 16:25:05.137572,255,1,126,1,62196,65537,7763574,118,
20160802 16:25:05.137572,255,1,126,1,872,7734120,223350,3,
20160802 16:25:05.137572,255,1,126,1,6845955,6845952,0,242,
20160802 16:25:05.137572,255,1,126,1,16056576,96119,7829248,3,
20160802 16:25:05.137572,255,1,126,1,6846211,6816616,7799656,119,
20160802 16:25:05.137572,255,1,126,1,223351,0,62198,1,
20160802 16:25:05.137572,255,1,126,1,376,7895160,872,120,
20160802 16:25:05.137572,255,1,126,1,223235,6846467,6846467,104,
20160802 16:25:05.137572,255,1,126,1,7864320,242,16187648,1,
20160802 16:25:05.137572,255,1,126,1,7960953,7929859,6846723,104,
20160802 16:25:05.137572,255,1,126,1,223353,223353,223353,0,
20160802 16:25:05.137572,255,1,126,1,0,15923201,378,122,
20160802 16:25:05.137572,255,1,126,1,8026624,223354,223235,104,
20160802 16:25:05.137572,255,1,126,1,7996264,7996264,7995392,0,
20160802 16:25:05.137572,255,1,126,1,62201,65537,8092539,123,
20160802 16:25:05.137572,255,1,126,1,872,8061800,223355,3,
20160802 16:25:05.137572,255,1,126,1,6847235,6847232,0,242,
20160802 16:25:05.137572,255,1,126,1,16384256,97404,8158208,3,
20160802 16:25:05.137572,255,1,126,1,6847491,6816616,8127336,124,
20160802 16:25:05.137572,255,1,126,1,223356,0,62203,1,
20160802 16:25:05.137572,255,1,126,1,381,8224125,872,125,
20160802 16:25:05.137572,255,1,126,1,223235,6847747,6847747,104,
20160802 16:25:05.137572,255,1,126,1,8192000,242,16515328,1,
20160802 16:25:05.137572,255,1,126,1,8289918,8257539,6848003,104,
20160802 16:25:05.137572,255,1,126,1,223358,223358,223358,0,
20160802 16:25:05.137572,255,1,126,1,0,15924481,383,127,
20160802 16:25:05.137572,255,1,126,1,8355584,223359,223235,104,
20160802 16:25:05.137572,255,1,126,1,8323944,8323944,8323072,0,
20160802 16:25:05.137572,255,1,126,1,62206,65537,8421504,128,
20160802 16:25:05.137572,255,1,126,1,872,8389480,223360,3,
20160802 16:25:05.137572,255,1,126,1,6848515,6848512,0,242,
20160802 16:25:05.137572,255,1,126,1,16711936,98689,8487168,3,
20160802 16:25:05.137572,255,1,126,1,6848771,6816616,8455016,129,
20160802 16:25:05.137572,255,1,126,1,223361,0,62208,1,
20160802 16:25:05.137572,255,1,126,1,386,8553090,872,130,
20160802 16:25:05.137572,255,1,126,1,223235,6849027,6849027,104,
20160802 16:25:05.137572,255,1,126,1,8519680,243,65792,1,
20160802 16:25:05.137572,255,1,126,1,8618883,8585219,6849283,104,
