time,status,n_fib,n_fob,n_fsc,x,y,z
20160802 15:19:48.272717,0,1,0,1,0,0,0
20160802 15:19:48.280530,0,1,0,1,4737096,65608,11290796
20160802 15:19:48.288343,0,1,0,1,4802889,65609,11291052
20160802 15:19:48.296155,0,1,0,1,4868682,65610,11291308
20160802 15:19:48.303967,0,1,0,1,4934475,65611,11291564
20160802 15:19:48.311780,0,1,0,1,5000268,65612,11291820
20160802 15:19:48.319593,0,1,0,1,5066061,65613,11292076
20160802 15:19:48.327405,0,1,0,1,5131854,65614,11292332
20160802 15:19:48.335217,0,1,0,1,5197647,65615,11292588
20160802 15:19:48.343030,0,1,0,1,5263440,65616,11292844
20160802 15:19:48.350843,0,1,0,1,5329233,65617,11293100
20160802 15:19:48.358655,0,1,0,1,5395026,65618,11293356
20160802 15:19:48.366467,0,1,0,1,5460819,65619,11293612
20160802 15:19:48.374280,0,1,0,1,5526612,65620,11293868
20160802 15:19:48.382093,0,1,0,1,5592405,65621,11294124
20160802 15:19:48.389905,0,1,0,1,5658198,65622,11294380
20160802 15:19:48.397717,0,1,0,1,5723991,65623,11294636
20160802 15:19:48.405530,0,1,0,1,5789784,65624,11294892
20160802 15:19:48.413343,0,1,0,1,5855577,65625,11295148
20160802 15:19:48.421155,0,1,0,1,5921370,65626,11295404
20160802 15:19:48.428967,0,1,0,1,5987163,65627,11295660
20160802 15:19:48.436780,0,1,0,1,6052956,65628,11295916
20160802 15:19:48.444593,0,1,0,1,6118749,65629,11296172
20160802 15:19:48.452405,0,1,0,1,6184542,65630,11296428
20160802 15:19:48.460217,0,1,0,1,6250335,65631,11296684
20160802 15:19:48.468030,0,1,0,1,6316128,65632,11296940
20160802 15:19:48.475843,0,1,0,1,6381921,65633,11297196
20160802 15:19:48.483655,0,1,0,1,6447714,65634,11297452
20160802 15:19:48.491467,0,1,0,1,6513507,65635,11297708
20160802 15:19:48.499280,0,1,0,1,6579300,65636,11297964
20160802 15:19:48.507093,0,1,0,1,6645093,65637,11298220
20160802 15:19:48.514905,0,1,0,1,6710886,65638,11298476
20160802 15:19:48.522717,0,1,0,1,6776679,65639,11298732
20160802 15:19:48.530530,0,1,0,1,6842472,65640,11298988
20160802 15:19:48.538343,0,1,0,1,6908265,65641,11299244
20160802 15:19:48.546155,0,1,0,1,6974058,65642,11299500
20160802 15:19:48.553967,0,1,0,1,7039851,65643,11299756
20160802 15:19:48.561780,0,1,0,1,7105644,65644,11300012
20160802 15:19:48.569593,0,1,0,1,7171437,65645,11300268
20160802 15:19:48.577405,0,1,0,1,7237230,65646,11300524
20160802 15:19:48.585217,0,1,0,1,7303023,65647,11300780
20160802 15:19:48.593030,0,1,0,1,7368816,65648,11301036
20160802 15:19:48.600843,0,1,0,1,7434609,65649,11301292
20160802 15:19:48.608655,0,1,0,1,7500402,65650,11301548
20160802 15:19:48.616467,0,1,0,1,7566195,65651,11301804
20160802 15:19:48.624280,0,1,0,1,7631988,65652,11302060
20160802 15:19:48.632093,0,1,0,1,7697781,65653,11302316
20160802 15:19:48.639905,0,1,0,1,7763574,65654,11302572
20160802 15:19:48.647717,0,1,0,1,7829367,65655,11302828
20160802 15:19:48.655530,0,1,0,1,7895160,65656,11303084
20160802 15:19:48.663343,0,1,0,1,7960953,65657,11303340
20160802 15:19:48.671155,0,1,0,1,8026746,65658,11303596
20160802 15:19:48.678967,0,1,0,1,8092539,65659,11303852
20160802 15:19:48.686780,0,1,0,1,8158332,65660,11304108
20160802 15:19:48.694593,0,1,0,1,8224125,65661,11304364
20160802 15:19:48.702405,0,1,0,1,8289918,65662,11304620
20160802 15:19:48.710217,0,1,0,1,8355711,65663,11304876
