time,status,x,y,z
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,14,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,8,
20160812 03:19:21.230494,48,0,0,0,98,
20160812 03:19:21.230494,48,0,0,0,1,
20160812 03:19:21.230494,48,0,0,0,14,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,14,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,8,
20160812 03:19:21.230494,48,0,0,0,103,
20160812 03:19:21.230494,48,0,0,0,1,
20160812 03:19:21.230494,48,0,0,0,14,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,14,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,8,
20160812 03:19:21.230494,48,0,0,0,108,
20160812 03:19:21.230494,48,0,0,0,1,
20160812 03:19:21.230494,48,0,0,0,14,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,14,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,8,
20160812 03:19:21.230494,48,0,0,0,113,
20160812 03:19:21.230494,48,0,0,0,1,
20160812 03:19:21.230494,48,0,0,0,14,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,14,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,8,
20160812 03:19:21.230494,48,0,0,0,118,
20160812 03:19:21.230494,48,0,0,0,1,
20160812 03:19:21.230494,48,0,0,0,14,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,14,
20160812 03:19:21.230494,48,0,0,0,0,
20160812 03:19:21.230494,48,0,0,0,0,
