time,status,n_fib,n_fob,n_fsc,x,y,z
20160803 22:26:45.242981,0,1,0,1,0,0,0
20160803 22:26:45.250794,0,1,0,1,0,0,0
20160803 22:26:45.258607,0,1,0,1,0,0,0
20160803 22:26:45.266419,0,1,0,1,0,0,0
20160803 22:26:45.274231,0,1,0,1,0,0,0
20160803 22:26:45.282044,0,1,0,1,0,0,0
20160803 22:26:45.289857,0,1,0,1,0,0,0
20160803 22:26:45.297669,0,1,0,1,0,0,0
20160803 22:26:45.305481,0,1,0,1,0,0,0
20160803 22:26:45.313294,0,1,0,1,0,0,0
20160803 22:26:45.321107,0,1,0,1,0,0,0
20160803 22:26:45.328919,0,1,0,1,0,0,0
20160803 22:26:45.336731,0,1,0,1,0,0,0
20160803 22:26:45.344544,0,1,0,1,0,0,0
20160803 22:26:45.352357,0,1,0,1,0,0,0
20160803 22:26:45.360169,0,1,0,1,0,0,0
20160803 22:26:45.367981,0,1,0,1,0,0,0
20160803 22:26:45.375794,0,1,0,1,0,0,0
20160803 22:26:45.383607,0,1,0,1,0,0,0
20160803 22:26:45.391419,0,1,0,1,0,0,0
20160803 22:26:45.399231,0,1,0,1,0,0,0
20160803 22:26:45.407044,0,1,0,1,0,0,0
20160803 22:26:45.414857,0,1,0,1,0,0,0
20160803 22:26:45.422669,0,1,0,1,0,0,0
20160803 22:26:45.430481,0,1,0,1,0,0,0
20160803 22:26:45.438294,0,1,0,1,0,0,0
20160803 22:26:45.446107,0,1,0,1,0,0,0
20160803 22:26:45.453919,0,1,0,1,0,0,0
20160803 22:26:45.461731,0,1,0,1,0,0,0
20160803 22:26:45.469544,0,1,0,1,0,0,0
20160803 22:26:45.477357,0,1,0,1,0,0,0
20160803 22:26:45.485169,0,1,0,1,0,0,0
20160803 22:26:45.492981,0,1,0,1,0,0,0
20160803 22:26:45.500794,0,1,0,1,0,0,0
20160803 22:26:45.508607,0,1,0,1,0,0,0
20160803 22:26:45.516419,0,1,0,1,0,0,0
20160803 22:26:45.524231,0,1,0,1,0,0,0
20160803 22:26:45.532044,0,1,0,1,0,0,0
20160803 22:26:45.539857,0,1,0,1,0,0,0
20160803 22:26:45.547669,0,1,0,1,0,0,0
20160803 22:26:45.555481,0,1,0,1,0,0,0
20160803 22:26:45.563294,0,1,0,1,0,0,0
20160803 22:26:45.571107,0,1,0,1,0,0,0
20160803 22:26:45.578919,0,1,0,1,0,0,0
20160803 22:26:45.586731,0,1,0,1,0,0,0
20160803 22:26:45.594544,0,1,0,1,0,0,0
20160803 22:26:45.602357,0,1,0,1,0,0,0
20160803 22:26:45.610169,0,1,0,1,0,0,0
20160803 22:26:45.617981,0,1,0,1,0,0,0
20160803 22:26:45.625794,0,1,0,1,0,0,0
20160803 22:26:45.633607,0,1,0,1,0,0,0
20160803 22:26:45.641419,0,1,0,1,0,0,0
20160803 22:26:45.649231,0,1,0,1,0,0,0
20160803 22:26:45.657044,0,1,0,1,0,0,0
20160803 22:26:45.664857,0,1,0,1,0,0,0
20160803 22:26:45.672669,0,1,0,1,0,0,0
20160803 22:26:45.680481,0,1,0,1,0,0,0
20160803 22:26:45.688294,0,1,0,1,0,0,0
20160803 22:26:45.696107,0,1,0,1,0,0,0
20160803 22:26:45.703919,0,1,0,1,0,0,0
20160803 22:26:45.711731,0,1,0,1,0,0,0
20160803 22:26:45.719544,0,1,0,1,0,0,0
20160803 22:26:45.727357,0,1,0,1,0,0,0
20160803 22:26:45.735169,0,1,0,1,0,0,0
20160803 22:26:45.742981,0,1,0,1,0,0,0
20160803 22:26:45.750794,0,1,0,1,0,0,0
20160803 22:26:45.758607,0,1,0,1,0,0,0
20160803 22:26:45.766419,0,1,0,1,0,0,0
20160803 22:26:45.774231,0,1,0,1,0,0,0
20160803 22:26:45.782044,0,1,0,1,0,0,0
20160803 22:26:45.789857,0,1,0,1,0,0,0
20160803 22:26:45.797669,0,1,0,1,0,0,0
20160803 22:26:45.805481,0,1,0,1,0,0,0
20160803 22:26:45.813294,0,1,0,1,0,0,0
20160803 22:26:45.821107,0,1,0,1,0,0,0
20160803 22:26:45.828919,0,1,0,1,0,0,0
20160803 22:26:45.836731,0,1,0,1,0,0,0
20160803 22:26:45.844544,0,1,0,1,0,0,0
20160803 22:26:45.852357,0,1,0,1,0,0,0
20160803 22:26:45.860169,0,1,0,1,0,0,0
20160803 22:26:45.867981,0,1,0,1,0,0,0
20160803 22:26:45.875794,0,1,0,1,0,0,0
20160803 22:26:45.883607,0,1,0,1,0,0,0
20160803 22:26:45.891419,0,1,0,1,0,0,0
20160803 22:26:45.899231,0,1,0,1,0,0,0
20160803 22:26:45.907044,0,1,0,1,0,0,0
20160803 22:26:45.914857,0,1,0,1,0,0,0
20160803 22:26:45.922669,0,1,0,1,0,0,0
20160803 22:26:45.930481,0,1,0,1,0,0,0
20160803 22:26:45.938294,0,1,0,1,0,0,0
20160803 22:26:45.946107,0,1,0,1,0,0,0
20160803 22:26:45.953919,0,1,0,1,0,0,0
20160803 22:26:45.961731,0,1,0,1,0,0,0
20160803 22:26:45.969544,0,1,0,1,0,0,0
20160803 22:26:45.977357,0,1,0,1,0,0,0
20160803 22:26:45.985169,0,1,0,1,0,0,0
20160803 22:26:45.992981,0,1,0,1,0,0,0
20160803 22:26:46.000794,0,1,0,1,0,0,0
20160803 22:26:46.008607,0,1,0,1,0,0,0
20160803 22:26:46.016419,0,1,0,1,0,0,0
20160803 22:26:46.024231,0,1,0,1,0,0,0
20160803 22:26:46.032044,0,1,0,1,0,0,0
20160803 22:26:46.039857,0,1,0,1,0,0,0
20160803 22:26:46.047669,0,1,0,1,0,0,0
20160803 22:26:46.055481,0,1,0,1,0,0,0
20160803 22:26:46.063294,0,1,0,1,0,0,0
20160803 22:26:46.071107,0,1,0,1,0,0,0
20160803 22:26:46.078919,0,1,0,1,0,0,0
20160803 22:26:46.086731,0,1,0,1,0,0,0
20160803 22:26:46.094544,0,1,0,1,0,0,0
20160803 22:26:46.102357,0,1,0,1,0,0,0
20160803 22:26:46.110169,0,1,0,1,0,0,0
20160803 22:26:46.117981,0,1,0,1,0,0,0
20160803 22:26:46.125794,0,1,0,1,0,0,0
20160803 22:26:46.133607,0,1,0,1,0,0,0
20160803 22:26:46.141419,0,1,0,1,0,0,0
20160803 22:26:46.149231,0,1,0,1,0,0,0
20160803 22:26:46.157044,0,1,0,1,0,0,0
20160803 22:26:46.164857,0,1,0,1,0,0,0
20160803 22:26:46.172669,0,1,0,1,0,0,0
20160803 22:26:46.180481,0,1,0,1,0,0,0
20160803 22:26:46.188294,0,1,0,1,0,0,0
20160803 22:26:46.196107,0,1,0,1,0,0,0
20160803 22:26:46.203919,0,1,0,1,0,0,0
20160803 22:26:46.211731,0,1,0,1,0,0,0
20160803 22:26:46.219544,0,1,0,1,0,0,0
20160803 22:26:46.227357,0,1,0,1,0,0,0
20160803 22:26:46.235169,0,1,0,1,0,0,0
20160803 22:26:46.242981,0,1,0,1,0,0,0
20160803 22:26:46.250794,0,1,0,1,0,0,0
20160803 22:26:46.258607,0,1,0,1,0,0,0
20160803 22:26:46.266419,0,1,0,1,0,0,0
20160803 22:26:46.274231,0,1,0,1,0,0,0
20160803 22:26:46.282044,0,1,0,1,0,0,0
20160803 22:26:46.289857,0,1,0,1,0,0,0
20160803 22:26:46.297669,0,1,0,1,0,0,0
20160803 22:26:46.305481,0,1,0,1,0,0,0
20160803 22:26:46.313294,0,1,0,1,0,0,0
20160803 22:26:46.321107,0,1,0,1,0,0,0
20160803 22:26:46.328919,0,1,0,1,0,0,0
