time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160803 23:29:38.774165,0,1,0,1,0,0,0,0,0,0,33619969,0
20160803 23:29:38.789791,0,1,0,1,0,0,0,0,0,0,67174401,0
20160803 23:29:38.805415,0,1,0,1,0,0,0,0,0,0,100728833,0
20160803 23:29:38.821041,0,1,0,1,0,0,0,0,0,0,134283265,0
20160803 23:29:38.836665,0,1,0,1,0,0,0,0,0,0,167837697,0
20160803 23:29:38.852291,0,1,0,1,0,0,0,0,0,0,201392129,0
20160803 23:29:38.867915,0,1,0,1,0,0,0,0,0,0,234946561,0
20160803 23:29:38.883541,0,1,0,1,0,0,0,0,0,0,268500993,0
20160803 23:29:38.899165,0,1,0,1,0,0,0,0,0,0,302055425,0
20160803 23:29:38.914791,0,1,0,1,0,0,0,0,0,0,335609857,0
20160803 23:29:38.930415,0,1,0,1,0,0,0,0,0,0,369164289,0
20160803 23:29:38.946041,0,1,0,1,0,0,0,0,0,0,402718721,0
20160803 23:29:38.961665,0,1,0,1,0,0,0,0,0,0,436273153,0
20160803 23:29:38.977291,0,1,0,1,0,0,0,0,0,0,469827585,0
20160803 23:29:38.992915,0,1,0,1,0,0,0,0,0,0,503382017,0
20160803 23:29:39.008541,0,1,0,1,0,0,0,0,0,0,536936449,0
20160803 23:29:39.024165,0,1,0,1,0,0,0,0,0,0,570490881,0
20160803 23:29:39.039791,0,1,0,1,0,0,0,0,0,0,604045313,0
20160803 23:29:39.055415,0,1,0,1,0,0,0,0,0,0,637599745,0
20160803 23:29:39.071041,0,1,0,1,0,0,0,0,0,0,671154177,0
20160803 23:29:39.086665,0,1,0,1,0,0,0,0,0,0,704708609,0
20160803 23:29:39.102291,0,1,0,1,0,0,0,0,0,0,738263041,0
20160803 23:29:39.117915,0,1,0,1,0,0,0,0,0,0,771817473,0
20160803 23:29:39.133541,0,1,0,1,0,0,0,0,0,0,805371905,0
20160803 23:29:39.149165,0,1,0,1,0,0,0,0,0,0,838926337,0
20160803 23:29:39.164791,0,1,0,1,0,0,0,0,0,0,872480769,0
20160803 23:29:39.180415,0,1,0,1,0,0,0,0,0,0,906035201,0
20160803 23:29:39.196041,0,1,0,1,0,0,0,0,0,0,939589633,0
20160803 23:29:39.211665,0,1,0,1,0,0,0,0,0,0,973144065,0
20160803 23:29:39.227291,0,1,0,1,0,0,0,0,0,0,1006698497,0
20160803 23:29:39.242915,0,1,0,1,0,0,0,0,0,0,1040252929,0
20160803 23:29:39.258541,0,1,0,1,0,0,0,0,0,0,1073807361,0
20160803 23:29:39.274165,0,1,0,1,0,0,0,0,0,0,1107361793,0
20160803 23:29:39.289791,0,1,0,1,0,0,0,0,0,0,1140916225,0
20160803 23:29:39.305415,0,1,0,1,0,0,0,0,0,0,1174470657,0
20160803 23:29:39.321041,0,1,0,1,0,0,0,0,0,0,1208025089,0
20160803 23:29:39.336665,0,1,0,1,0,0,0,0,0,0,1241579521,0
20160803 23:29:39.352291,0,1,0,1,0,0,0,0,0,0,1275133953,0
20160803 23:29:39.367915,0,1,0,1,0,0,0,0,0,0,1308688385,0
20160803 23:29:39.383541,0,1,0,1,0,0,0,0,0,0,1342242817,0
20160803 23:29:39.399165,0,1,0,1,0,0,0,0,0,0,1375797249,0
20160803 23:29:39.414791,0,1,0,1,0,0,0,0,0,0,1409351681,0
20160803 23:29:39.430415,0,1,0,1,0,0,0,0,0,0,1442906113,0
20160803 23:29:39.446041,0,1,0,1,0,0,0,0,0,0,1476460545,0
20160803 23:29:39.461665,0,1,0,1,0,0,0,0,0,0,1510014977,0
20160803 23:29:39.477291,0,1,0,1,0,0,0,0,0,0,1543569409,0
20160803 23:29:39.492915,0,1,0,1,0,0,0,0,0,0,1577123841,0
20160803 23:29:39.508541,0,1,0,1,0,0,0,0,0,0,1610678273,0
20160803 23:29:39.524165,0,1,0,1,0,0,0,0,0,0,1644232705,0
20160803 23:29:39.539791,0,1,0,1,0,0,0,0,0,0,1677787137,0
20160803 23:29:39.555415,0,1,0,1,0,0,0,0,0,0,1711341569,0
20160803 23:29:39.571041,0,1,0,1,0,0,0,0,0,0,1744896001,0
20160803 23:29:39.586665,0,1,0,1,0,0,0,0,0,0,1778450433,0
20160803 23:29:39.602291,0,1,0,1,0,0,0,0,0,0,1812004865,0
20160803 23:29:39.617915,0,1,0,1,0,0,0,0,0,0,1845559297,0
20160803 23:29:39.633541,0,1,0,1,0,0,0,0,0,0,1879113729,0
20160803 23:29:39.649165,0,1,0,1,0,0,0,0,0,0,1912668161,0
20160803 23:29:39.664791,0,1,0,1,0,0,0,0,0,0,1946222593,0
20160803 23:29:39.680415,0,1,0,1,0,0,0,0,0,0,1979777025,0
20160803 23:29:39.696041,0,1,0,1,0,0,0,0,0,0,2013331457,0
20160803 23:29:39.711665,0,1,0,1,0,0,0,0,0,0,2046885889,0
20160803 23:29:39.727291,0,1,0,1,0,0,0,0,0,0,2080440321,0
20160803 23:29:39.742915,0,1,0,1,0,0,0,0,0,0,2113994753,0
20160803 23:29:39.758541,0,1,0,1,0,0,0,0,0,0,2147549185,0
20160803 23:29:39.774165,0,1,0,1,0,0,0,0,0,0,2181103617,0
20160803 23:29:39.789791,0,1,0,1,0,0,0,0,0,0,2214658049,0
20160803 23:29:39.805415,0,1,0,1,0,0,0,0,0,0,2248212481,0
20160803 23:29:39.821041,0,1,0,1,0,0,0,0,0,0,2281766913,0
20160803 23:29:39.836665,0,1,0,1,0,0,0,0,0,0,2315321345,0
20160803 23:29:39.852291,0,1,0,1,0,0,0,0,0,0,2348875777,0
20160803 23:29:39.867915,0,1,0,1,0,0,0,0,0,0,2382430209,0
20160803 23:29:39.883541,0,1,0,1,0,0,0,0,0,0,2415984641,0
20160803 23:29:39.899165,0,1,0,1,0,0,0,0,0,0,2449539073,0
20160803 23:29:39.914791,0,1,0,1,0,0,0,0,0,0,2483093505,0
20160803 23:29:39.930415,0,1,0,1,0,0,0,0,0,0,2516647937,0
20160803 23:29:39.946041,0,1,0,1,0,0,0,0,0,0,2550202369,0
20160803 23:29:39.961665,0,1,0,1,0,0,0,0,0,0,2583756801,0
20160803 23:29:39.977291,0,1,0,1,0,0,0,0,0,0,2617311233,0
20160803 23:29:39.992915,0,1,0,1,0,0,0,0,0,0,2650865665,0
20160803 23:29:40.008541,0,1,0,1,0,0,0,0,0,0,2684420097,0
20160803 23:29:40.024165,0,1,0,1,0,0,0,0,0,0,2717974529,0
20160803 23:29:40.039791,0,1,0,1,0,0,0,0,0,0,2751528961,0
20160803 23:29:40.055415,0,1,0,1,0,0,0,0,0,0,2785083393,0
20160803 23:29:40.071041,0,1,0,1,0,0,0,0,0,0,2818637825,0
20160803 23:29:40.086665,0,1,0,1,0,0,0,0,0,0,2852192257,0
20160803 23:29:40.102291,0,1,0,1,0,0,0,0,0,0,2885746689,0
20160803 23:29:40.117915,0,1,0,1,0,0,0,0,0,0,2919301121,0
